Matchday,Date,Team 1,FT,Team 2
14,Sat Nov 26 1966,MSV Duisburg,1-1,Fortuna Düsseldorf
14,Sat Nov 26 1966,Eintracht Braunschweig,4-1,Karlsruher SC
14,Sat Nov 26 1966,1. FC Kaiserslautern,1-1,Borussia Dortmund
14,Sat Nov 26 1966,1. FC Köln,1-2,Bor. Mönchengladbach
14,Sat Nov 26 1966,Werder Bremen,4-4,1. FC Nürnberg
11,Tue Nov 29 1966,Borussia Dortmund,1-1,VfB Stuttgart
15,Sat Dec 3 1966,1. FC Nürnberg,2-2,TSV 1860 München
15,Sat Dec 3 1966,Bayern München,5-0,1. FC Kaiserslautern
15,Sat Dec 3 1966,Eintracht Frankfurt,4-1,Werder Bremen
15,Sat Dec 3 1966,Hamburger SV,1-1,Borussia Dortmund
15,Sat Dec 3 1966,Rot-Weiss Essen,1-3,1. FC Köln
15,Sat Dec 3 1966,Fortuna Düsseldorf,3-1,FC Schalke 04
15,Sat Dec 3 1966,Bor. Mönchengladbach,0-0,Eintracht Braunschweig
15,Sat Dec 3 1966,Hannover 96,3-0,MSV Duisburg
15,Sat Dec 3 1966,Karlsruher SC,4-1,VfB Stuttgart
16,Sat Dec 10 1966,TSV 1860 München,2-1,Werder Bremen
16,Sat Dec 10 1966,Hamburger SV,3-1,Bayern München
16,Sat Dec 10 1966,Eintracht Braunschweig,0-0,Rot-Weiss Essen
16,Sat Dec 10 1966,FC Schalke 04,2-1,Hannover 96
16,Sat Dec 10 1966,VfB Stuttgart,0-2,Bor. Mönchengladbach
17,Sat Dec 17 1966,Werder Bremen,1-3,1. FC Köln
17,Sat Dec 17 1966,1. FC Nürnberg,0-4,Eintracht Braunschweig
17,Sat Dec 17 1966,Eintracht Frankfurt,3-3,TSV 1860 München
17,Sat Dec 17 1966,Fortuna Düsseldorf,2-2,Hamburger SV
17,Sat Dec 17 1966,Rot-Weiss Essen,1-3,VfB Stuttgart
17,Sat Dec 17 1966,Hannover 96,2-1,1. FC Kaiserslautern
17,Sat Dec 17 1966,Bor. Mönchengladbach,3-3,MSV Duisburg
17,Sat Dec 17 1966,Karlsruher SC,1-0,FC Schalke 04
17,Sat Dec 17 1966,Bayern München,1-0,Borussia Dortmund
16,Wed Dec 21 1966,1. FC Kaiserslautern,2-1,Fortuna Düsseldorf
16,Wed Dec 21 1966,MSV Duisburg,0-1,Karlsruher SC
18,Sat Jan 7 1967,TSV 1860 München,2-1,1. FC Köln
18,Sat Jan 7 1967,Karlsruher SC,2-2,1. FC Kaiserslautern
18,Sat Jan 7 1967,1. FC Nürnberg,3-3,VfB Stuttgart
18,Sat Jan 7 1967,Bor. Mönchengladbach,11-0,FC Schalke 04
18,Sat Jan 7 1967,Rot-Weiss Essen,0-1,MSV Duisburg
18,Sat Jan 7 1967,Fortuna Düsseldorf,0-5,Borussia Dortmund
18,Sat Jan 7 1967,Werder Bremen,2-3,Eintracht Braunschweig
18,Sat Jan 7 1967,Eintracht Frankfurt,2-1,Bayern München
18,Sat Jan 7 1967,Hannover 96,1-0,Hamburger SV
19,Sat Jan 21 1967,MSV Duisburg,2-0,1. FC Nürnberg
19,Sat Jan 21 1967,1. FC Köln,1-4,Eintracht Frankfurt
19,Sat Jan 21 1967,FC Schalke 04,1-1,Rot-Weiss Essen
19,Sat Jan 21 1967,Borussia Dortmund,3-0,Hannover 96
19,Sat Jan 21 1967,Eintracht Braunschweig,1-0,TSV 1860 München
19,Sat Jan 21 1967,Bayern München,1-2,Fortuna Düsseldorf
19,Sat Jan 21 1967,VfB Stuttgart,1-1,Werder Bremen
19,Sat Jan 21 1967,Hamburger SV,1-0,Karlsruher SC
19,Sat Jan 21 1967,1. FC Kaiserslautern,1-0,Bor. Mönchengladbach
20,Sat Jan 28 1967,Rot-Weiss Essen,1-1,1. FC Kaiserslautern
20,Sat Jan 28 1967,Bor. Mönchengladbach,4-2,Hamburger SV
20,Sat Jan 28 1967,1. FC Köln,1-0,Eintracht Braunschweig
20,Sat Jan 28 1967,Eintracht Frankfurt,3-0,Fortuna Düsseldorf
20,Sat Jan 28 1967,TSV 1860 München,1-1,VfB Stuttgart
20,Sat Jan 28 1967,1. FC Nürnberg,0-4,FC Schalke 04
20,Sat Jan 28 1967,Werder Bremen,1-1,MSV Duisburg
20,Sat Jan 28 1967,Karlsruher SC,2-0,Borussia Dortmund
20,Sat Jan 28 1967,Hannover 96,2-1,Bayern München
16,Sat Feb 4 1967,Borussia Dortmund,3-1,Eintracht Frankfurt
21,Sat Feb 11 1967,Fortuna Düsseldorf,1-0,Hannover 96
21,Sat Feb 11 1967,Eintracht Braunschweig,3-0,Eintracht Frankfurt
21,Sat Feb 11 1967,MSV Duisburg,1-2,TSV 1860 München
21,Sat Feb 11 1967,Bayern München,2-2,Karlsruher SC
21,Sat Feb 11 1967,FC Schalke 04,0-1,Werder Bremen
21,Sat Feb 11 1967,1. FC Kaiserslautern,1-1,1. FC Nürnberg
21,Sat Feb 11 1967,Hamburger SV,1-1,Rot-Weiss Essen
21,Sat Feb 11 1967,Borussia Dortmund,3-2,Bor. Mönchengladbach
21,Sat Feb 11 1967,VfB Stuttgart,2-2,1. FC Köln
22,Sat Feb 18 1967,Karlsruher SC,3-2,Fortuna Düsseldorf
22,Sat Feb 18 1967,Eintracht Braunschweig,1-1,VfB Stuttgart
22,Sat Feb 18 1967,TSV 1860 München,0-2,FC Schalke 04
22,Sat Feb 18 1967,Bor. Mönchengladbach,1-2,Bayern München
22,Sat Feb 18 1967,1. FC Nürnberg,1-0,Hamburger SV
22,Sat Feb 18 1967,Eintracht Frankfurt,3-3,Hannover 96
22,Sat Feb 18 1967,Rot-Weiss Essen,1-1,Borussia Dortmund
22,Sat Feb 18 1967,1. FC Köln,1-1,MSV Duisburg
22,Sat Feb 18 1967,Werder Bremen,1-1,1. FC Kaiserslautern
23,Sat Feb 25 1967,Hannover 96,3-1,Karlsruher SC
23,Sat Feb 25 1967,VfB Stuttgart,3-0,Eintracht Frankfurt
23,Sat Feb 25 1967,1. FC Kaiserslautern,0-3,TSV 1860 München
23,Sat Feb 25 1967,Bayern München,4-1,Rot-Weiss Essen
23,Sat Feb 25 1967,Hamburger SV,1-1,Werder Bremen
23,Sat Feb 25 1967,Borussia Dortmund,0-1,1. FC Nürnberg
23,Sat Feb 25 1967,FC Schalke 04,1-0,1. FC Köln
23,Sat Feb 25 1967,Fortuna Düsseldorf,2-2,Bor. Mönchengladbach
23,Sat Feb 25 1967,MSV Duisburg,0-0,Eintracht Braunschweig
24,Sat Mar 4 1967,Eintracht Frankfurt,5-1,Karlsruher SC
24,Sat Mar 4 1967,Werder Bremen,2-1,Borussia Dortmund
24,Sat Mar 4 1967,TSV 1860 München,2-0,Hamburger SV
24,Sat Mar 4 1967,1. FC Nürnberg,0-1,Bayern München
24,Sat Mar 4 1967,VfB Stuttgart,1-3,MSV Duisburg
24,Sat Mar 4 1967,1. FC Köln,2-1,1. FC Kaiserslautern
24,Sat Mar 4 1967,Rot-Weiss Essen,0-4,Fortuna Düsseldorf
24,Sat Mar 4 1967,Eintracht Braunschweig,1-0,FC Schalke 04
24,Sat Mar 4 1967,Bor. Mönchengladbach,2-0,Hannover 96
25,Sat Mar 11 1967,Karlsruher SC,3-3,Bor. Mönchengladbach
25,Sat Mar 11 1967,MSV Duisburg,0-0,Eintracht Frankfurt
25,Sat Mar 11 1967,Borussia Dortmund,1-1,TSV 1860 München
25,Sat Mar 11 1967,Bayern München,1-0,Werder Bremen
25,Sat Mar 11 1967,Hamburger SV,1-3,1. FC Köln
25,Sat Mar 11 1967,Fortuna Düsseldorf,2-2,1. FC Nürnberg
25,Sat Mar 11 1967,1. FC Kaiserslautern,2-0,Eintracht Braunschweig
25,Sat Mar 11 1967,Hannover 96,1-0,Rot-Weiss Essen
25,Sat Mar 11 1967,FC Schalke 04,2-0,VfB Stuttgart
26,Sat Mar 18 1967,Eintracht Frankfurt,1-0,Bor. Mönchengladbach
26,Sat Mar 18 1967,1. FC Köln,1-1,Borussia Dortmund
26,Sat Mar 18 1967,TSV 1860 München,1-0,Bayern München
26,Sat Mar 18 1967,Werder Bremen,1-0,Fortuna Düsseldorf
26,Sat Mar 18 1967,Eintracht Braunschweig,2-0,Hamburger SV
26,Sat Mar 18 1967,1. FC Nürnberg,1-1,Hannover 96
26,Sat Mar 18 1967,VfB Stuttgart,0-1,1. FC Kaiserslautern
26,Sat Mar 18 1967,Rot-Weiss Essen,3-1,Karlsruher SC
26,Sat Mar 18 1967,MSV Duisburg,3-0,FC Schalke 04
16,Sat Mar 25 1967,1. FC Köln,2-0,1. FC Nürnberg
27,Sat Apr 1 1967,Fortuna Düsseldorf,0-1,TSV 1860 München
27,Sat Apr 1 1967,Bayern München,2-0,1. FC Köln
27,Sat Apr 1 1967,Hannover 96,2-1,Werder Bremen
27,Sat Apr 1 1967,Hamburger SV,1-1,VfB Stuttgart
27,Sat Apr 1 1967,Karlsruher SC,0-1,1. FC Nürnberg
27,Sat Apr 1 1967,1. FC Kaiserslautern,0-0,MSV Duisburg
27,Sat Apr 1 1967,Bor. Mönchengladbach,4-3,Rot-Weiss Essen
27,Sat Apr 1 1967,FC Schalke 04,1-1,Eintracht Frankfurt
27,Sat Apr 1 1967,Borussia Dortmund,0-0,Eintracht Braunschweig
28,Sat Apr 15 1967,TSV 1860 München,3-0,Hannover 96
28,Sat Apr 15 1967,Eintracht Braunschweig,5-2,Bayern München
28,Sat Apr 15 1967,Werder Bremen,0-3,Karlsruher SC
28,Sat Apr 15 1967,MSV Duisburg,2-1,Hamburger SV
28,Sat Apr 15 1967,1. FC Nürnberg,1-0,Bor. Mönchengladbach
28,Sat Apr 15 1967,FC Schalke 04,0-3,1. FC Kaiserslautern
28,Sat Apr 15 1967,Eintracht Frankfurt,5-0,Rot-Weiss Essen
28,Sat Apr 15 1967,VfB Stuttgart,1-0,Borussia Dortmund
28,Sat Apr 15 1967,1. FC Köln,2-0,Fortuna Düsseldorf
29,Sat Apr 22 1967,Karlsruher SC,3-1,TSV 1860 München
29,Sat Apr 22 1967,Bayern München,1-1,VfB Stuttgart
29,Sat Apr 22 1967,Bor. Mönchengladbach,1-1,Werder Bremen
29,Sat Apr 22 1967,Hamburger SV,1-1,FC Schalke 04
29,Sat Apr 22 1967,Rot-Weiss Essen,1-1,1. FC Nürnberg
29,Sat Apr 22 1967,1. FC Kaiserslautern,1-1,Eintracht Frankfurt
29,Sat Apr 22 1967,Borussia Dortmund,4-1,MSV Duisburg
29,Sat Apr 22 1967,Hannover 96,0-1,1. FC Köln
29,Sat Apr 22 1967,Fortuna Düsseldorf,1-1,Eintracht Braunschweig
30,Sat Apr 29 1967,TSV 1860 München,4-3,Bor. Mönchengladbach
30,Sat Apr 29 1967,MSV Duisburg,0-0,Bayern München
30,Sat Apr 29 1967,Werder Bremen,0-0,Rot-Weiss Essen
30,Sat Apr 29 1967,1. FC Kaiserslautern,2-1,Hamburger SV
30,Sat Apr 29 1967,Eintracht Braunschweig,0-1,Hannover 96
30,Sat Apr 29 1967,FC Schalke 04,1-4,Borussia Dortmund
30,Sat Apr 29 1967,1. FC Köln,2-2,Karlsruher SC
30,Sat Apr 29 1967,VfB Stuttgart,3-1,Fortuna Düsseldorf
30,Sat Apr 29 1967,Eintracht Frankfurt,1-4,1. FC Nürnberg
31,Sat May 13 1967,Bor. Mönchengladbach,3-0,1. FC Köln
31,Sat May 13 1967,Rot-Weiss Essen,2-2,TSV 1860 München
31,Sat May 13 1967,1. FC Nürnberg,2-1,Werder Bremen
31,Sat May 13 1967,Hamburger SV,0-2,Eintracht Frankfurt
31,Sat May 13 1967,Borussia Dortmund,2-1,1. FC Kaiserslautern
31,Sat May 13 1967,Bayern München,5-0,FC Schalke 04
31,Sat May 13 1967,Fortuna Düsseldorf,1-5,MSV Duisburg
31,Sat May 13 1967,Karlsruher SC,3-0,Eintracht Braunschweig
31,Sat May 13 1967,Hannover 96,2-2,VfB Stuttgart
32,Sat May 20 1967,Eintracht Braunschweig,2-1,Bor. Mönchengladbach
32,Sat May 20 1967,TSV 1860 München,1-2,1. FC Nürnberg
32,Sat May 20 1967,MSV Duisburg,3-0,Hannover 96
32,Sat May 20 1967,Werder Bremen,3-0,Eintracht Frankfurt
32,Sat May 20 1967,1. FC Köln,2-1,Rot-Weiss Essen
32,Sat May 20 1967,FC Schalke 04,2-1,Fortuna Düsseldorf
32,Sat May 20 1967,1. FC Kaiserslautern,1-0,Bayern München
32,Sat May 20 1967,Borussia Dortmund,7-0,Hamburger SV
32,Sat May 20 1967,VfB Stuttgart,2-0,Karlsruher SC
33,Sat May 27 1967,Werder Bremen,2-4,TSV 1860 München
33,Sat May 27 1967,Bayern München,3-1,Hamburger SV
33,Sat May 27 1967,1. FC Nürnberg,1-1,1. FC Köln
33,Sat May 27 1967,Fortuna Düsseldorf,3-1,1. FC Kaiserslautern
33,Sat May 27 1967,Rot-Weiss Essen,0-0,Eintracht Braunschweig
33,Sat May 27 1967,Hannover 96,1-2,FC Schalke 04
33,Sat May 27 1967,Bor. Mönchengladbach,1-2,VfB Stuttgart
33,Sat May 27 1967,Karlsruher SC,3-0,MSV Duisburg
33,Sat May 27 1967,Eintracht Frankfurt,3-3,Borussia Dortmund
34,Sat Jun 3 1967,TSV 1860 München,2-1,Eintracht Frankfurt
34,Sat Jun 3 1967,Borussia Dortmund,4-0,Bayern München
34,Sat Jun 3 1967,1. FC Köln,4-1,Werder Bremen
34,Sat Jun 3 1967,Hamburger SV,2-1,Fortuna Düsseldorf
34,Sat Jun 3 1967,Eintracht Braunschweig,4-1,1. FC Nürnberg
34,Sat Jun 3 1967,1. FC Kaiserslautern,1-0,Hannover 96
34,Sat Jun 3 1967,VfB Stuttgart,1-0,Rot-Weiss Essen
34,Sat Jun 3 1967,FC Schalke 04,1-3,Karlsruher SC
34,Sat Jun 3 1967,MSV Duisburg,1-3,Bor. Mönchengladbach
