Matchday,Date,Team 1,FT,Team 2
4,Sat Aug 29 2009,VfB Stuttgart,0-0,1. FC Nürnberg
4,Sun Aug 30 2009,Hamburger SV,3-1,1. FC Köln
4,Sun Aug 30 2009,Hertha BSC,2-3,Werder Bremen
5,Sat Sep 12 2009,Borussia Dortmund,1-5,Bayern München
5,Sat Sep 12 2009,SC Freiburg,0-2,Eintracht Frankfurt
5,Sat Sep 12 2009,Hamburger SV,3-1,VfB Stuttgart
5,Sat Sep 12 2009,TSG 1899 Hoffenheim,3-0,VfL Bochum
5,Sat Sep 12 2009,1. FSV Mainz 05,2-1,Hertha BSC
5,Sat Sep 12 2009,1. FC Nürnberg,1-0,Bor. Mönchengladbach
5,Sat Sep 12 2009,VfL Wolfsburg,2-3,Bayer 04 Leverkusen
5,Sun Sep 13 2009,1. FC Köln,1-2,FC Schalke 04
5,Sun Sep 13 2009,Werder Bremen,0-0,Hannover 96
6,Fri Sep 18 2009,FC Schalke 04,1-2,VfL Wolfsburg
6,Sat Sep 19 2009,Bayern München,2-1,1. FC Nürnberg
6,Sat Sep 19 2009,VfL Bochum,2-3,1. FSV Mainz 05
6,Sat Sep 19 2009,Hannover 96,1-1,Borussia Dortmund
6,Sat Sep 19 2009,Bor. Mönchengladbach,2-4,TSG 1899 Hoffenheim
6,Sat Sep 19 2009,VfB Stuttgart,0-2,1. FC Köln
6,Sun Sep 20 2009,Eintracht Frankfurt,1-1,Hamburger SV
6,Sun Sep 20 2009,Hertha BSC,0-4,SC Freiburg
6,Sun Sep 20 2009,Bayer 04 Leverkusen,0-0,Werder Bremen
7,Fri Sep 25 2009,1. FC Nürnberg,0-1,VfL Bochum
7,Sat Sep 26 2009,Borussia Dortmund,0-1,FC Schalke 04
7,Sat Sep 26 2009,Eintracht Frankfurt,0-3,VfB Stuttgart
7,Sat Sep 26 2009,1. FC Köln,0-1,Bayer 04 Leverkusen
7,Sat Sep 26 2009,Hamburger SV,1-0,Bayern München
7,Sat Sep 26 2009,Werder Bremen,3-0,1. FSV Mainz 05
7,Sat Sep 26 2009,VfL Wolfsburg,4-2,Hannover 96
7,Sun Sep 27 2009,SC Freiburg,3-0,Bor. Mönchengladbach
7,Sun Sep 27 2009,TSG 1899 Hoffenheim,5-1,Hertha BSC
8,Fri Oct 2 2009,FC Schalke 04,2-0,Eintracht Frankfurt
8,Sat Oct 3 2009,Bayern München,0-0,1. FC Köln
8,Sat Oct 3 2009,VfL Bochum,1-1,VfL Wolfsburg
8,Sat Oct 3 2009,Hannover 96,5-2,SC Freiburg
8,Sat Oct 3 2009,Bayer 04 Leverkusen,4-0,1. FC Nürnberg
8,Sat Oct 3 2009,1. FSV Mainz 05,2-1,TSG 1899 Hoffenheim
8,Sat Oct 3 2009,Bor. Mönchengladbach,0-1,Borussia Dortmund
8,Sun Oct 4 2009,Hertha BSC,1-3,Hamburger SV
8,Sun Oct 4 2009,VfB Stuttgart,0-2,Werder Bremen
9,Sat Oct 17 2009,Eintracht Frankfurt,2-1,Hannover 96
9,Sat Oct 17 2009,1. FC Köln,1-0,1. FSV Mainz 05
9,Sat Oct 17 2009,SC Freiburg,1-2,Bayern München
9,Sat Oct 17 2009,Hamburger SV,0-0,Bayer 04 Leverkusen
9,Sat Oct 17 2009,1. FC Nürnberg,3-0,Hertha BSC
9,Sat Oct 17 2009,VfB Stuttgart,1-2,FC Schalke 04
9,Sat Oct 17 2009,Werder Bremen,2-0,TSG 1899 Hoffenheim
9,Sun Oct 18 2009,Borussia Dortmund,2-0,VfL Bochum
9,Sun Oct 18 2009,VfL Wolfsburg,2-1,Bor. Mönchengladbach
10,Fri Oct 23 2009,Bayer 04 Leverkusen,1-1,Borussia Dortmund
10,Sat Oct 24 2009,Bayern München,2-1,Eintracht Frankfurt
10,Sat Oct 24 2009,Hannover 96,1-0,VfB Stuttgart
10,Sat Oct 24 2009,TSG 1899 Hoffenheim,3-0,1. FC Nürnberg
10,Sat Oct 24 2009,1. FSV Mainz 05,3-0,SC Freiburg
10,Sat Oct 24 2009,Bor. Mönchengladbach,0-0,1. FC Köln
10,Sun Oct 25 2009,VfL Bochum,1-4,Werder Bremen
10,Sun Oct 25 2009,Hertha BSC,0-0,VfL Wolfsburg
10,Sun Oct 25 2009,FC Schalke 04,3-3,Hamburger SV
11,Fri Oct 30 2009,Borussia Dortmund,2-0,Hertha BSC
11,Sat Oct 31 2009,1. FC Köln,0-1,Hannover 96
11,Sat Oct 31 2009,Hamburger SV,2-3,Bor. Mönchengladbach
11,Sat Oct 31 2009,1. FC Nürnberg,2-2,Werder Bremen
11,Sat Oct 31 2009,FC Schalke 04,2-2,Bayer 04 Leverkusen
11,Sat Oct 31 2009,VfB Stuttgart,0-0,Bayern München
11,Sat Oct 31 2009,VfL Wolfsburg,3-3,1. FSV Mainz 05
11,Sun Nov 1 2009,Eintracht Frankfurt,2-1,VfL Bochum
11,Sun Nov 1 2009,SC Freiburg,0-1,TSG 1899 Hoffenheim
12,Fri Nov 6 2009,Bayer 04 Leverkusen,4-0,Eintracht Frankfurt
12,Sat Nov 7 2009,Bayern München,1-1,FC Schalke 04
12,Sat Nov 7 2009,VfL Bochum,1-2,SC Freiburg
12,Sat Nov 7 2009,TSG 1899 Hoffenheim,1-2,VfL Wolfsburg
12,Sat Nov 7 2009,1. FSV Mainz 05,1-0,1. FC Nürnberg
12,Sat Nov 7 2009,Bor. Mönchengladbach,0-0,VfB Stuttgart
12,Sun Nov 8 2009,Hannover 96,2-2,Hamburger SV
12,Sun Nov 8 2009,Hertha BSC,0-1,1. FC Köln
12,Sun Nov 8 2009,Werder Bremen,1-1,Borussia Dortmund
13,Sat Nov 21 2009,Borussia Dortmund,0-0,1. FSV Mainz 05
13,Sat Nov 21 2009,Eintracht Frankfurt,1-2,Bor. Mönchengladbach
13,Sat Nov 21 2009,1. FC Köln,0-4,TSG 1899 Hoffenheim
13,Sat Nov 21 2009,SC Freiburg,0-6,Werder Bremen
13,Sat Nov 21 2009,FC Schalke 04,2-0,Hannover 96
13,Sat Nov 21 2009,VfB Stuttgart,1-1,Hertha BSC
13,Sat Nov 21 2009,VfL Wolfsburg,2-3,1. FC Nürnberg
13,Sun Nov 22 2009,Bayern München,1-1,Bayer 04 Leverkusen
13,Sun Nov 22 2009,Hamburger SV,0-1,VfL Bochum
14,Fri Nov 27 2009,VfL Bochum,0-0,1. FC Köln
14,Sat Nov 28 2009,Hertha BSC,1-3,Eintracht Frankfurt
14,Sat Nov 28 2009,TSG 1899 Hoffenheim,1-2,Borussia Dortmund
14,Sat Nov 28 2009,1. FSV Mainz 05,1-1,Hamburger SV
14,Sat Nov 28 2009,Bor. Mönchengladbach,1-0,FC Schalke 04
14,Sat Nov 28 2009,1. FC Nürnberg,0-1,SC Freiburg
14,Sat Nov 28 2009,Werder Bremen,2-2,VfL Wolfsburg
14,Sun Nov 29 2009,Hannover 96,0-3,Bayern München
14,Sun Nov 29 2009,Bayer 04 Leverkusen,4-0,VfB Stuttgart
15,Fri Dec 4 2009,Bayern München,2-1,Bor. Mönchengladbach
15,Sat Dec 5 2009,Borussia Dortmund,4-0,1. FC Nürnberg
15,Sat Dec 5 2009,Eintracht Frankfurt,2-0,1. FSV Mainz 05
15,Sat Dec 5 2009,Hamburger SV,0-0,TSG 1899 Hoffenheim
15,Sat Dec 5 2009,Hannover 96,0-0,Bayer 04 Leverkusen
15,Sat Dec 5 2009,VfB Stuttgart,1-1,VfL Bochum
15,Sat Dec 5 2009,VfL Wolfsburg,2-2,SC Freiburg
15,Sun Dec 6 2009,1. FC Köln,0-0,Werder Bremen
15,Sun Dec 6 2009,FC Schalke 04,2-0,Hertha BSC
16,Fri Dec 11 2009,Hertha BSC,2-2,Bayer 04 Leverkusen
16,Sat Dec 12 2009,VfL Bochum,1-5,Bayern München
16,Sat Dec 12 2009,SC Freiburg,0-0,1. FC Köln
16,Sat Dec 12 2009,TSG 1899 Hoffenheim,1-1,Eintracht Frankfurt
16,Sat Dec 12 2009,Bor. Mönchengladbach,5-3,Hannover 96
16,Sat Dec 12 2009,1. FC Nürnberg,0-4,Hamburger SV
16,Sat Dec 12 2009,Werder Bremen,0-2,FC Schalke 04
16,Sun Dec 13 2009,1. FSV Mainz 05,1-1,VfB Stuttgart
16,Sun Dec 13 2009,VfL Wolfsburg,1-3,Borussia Dortmund
17,Fri Dec 18 2009,FC Schalke 04,1-0,1. FSV Mainz 05
17,Sat Dec 19 2009,Bayern München,5-2,Hertha BSC
17,Sat Dec 19 2009,Borussia Dortmund,1-0,SC Freiburg
17,Sat Dec 19 2009,Eintracht Frankfurt,2-2,VfL Wolfsburg
17,Sat Dec 19 2009,Hannover 96,2-3,VfL Bochum
17,Sat Dec 19 2009,Bayer 04 Leverkusen,3-2,Bor. Mönchengladbach
17,Sat Dec 19 2009,VfB Stuttgart,3-1,TSG 1899 Hoffenheim
17,Sun Dec 20 2009,1. FC Köln,3-0,1. FC Nürnberg
17,Sun Dec 20 2009,Hamburger SV,2-1,Werder Bremen
18,Fri Jan 15 2010,Bayern München,2-0,TSG 1899 Hoffenheim
18,Sat Jan 16 2010,Eintracht Frankfurt,1-0,Werder Bremen
18,Sat Jan 16 2010,Hamburger SV,2-0,SC Freiburg
18,Sat Jan 16 2010,Hannover 96,0-3,Hertha BSC
18,Sat Jan 16 2010,Bayer 04 Leverkusen,4-2,1. FSV Mainz 05
18,Sat Jan 16 2010,Bor. Mönchengladbach,1-2,VfL Bochum
18,Sat Jan 16 2010,VfB Stuttgart,3-1,VfL Wolfsburg
18,Sun Jan 17 2010,1. FC Köln,2-3,Borussia Dortmund
18,Sun Jan 17 2010,FC Schalke 04,1-0,1. FC Nürnberg
19,Fri Jan 22 2010,SC Freiburg,0-1,VfB Stuttgart
19,Sat Jan 23 2010,VfL Bochum,2-2,FC Schalke 04
19,Sat Jan 23 2010,Borussia Dortmund,1-0,Hamburger SV
19,Sat Jan 23 2010,Hertha BSC,0-0,Bor. Mönchengladbach
19,Sat Jan 23 2010,1. FSV Mainz 05,1-0,Hannover 96
19,Sat Jan 23 2010,1. FC Nürnberg,1-1,Eintracht Frankfurt
19,Sat Jan 23 2010,Werder Bremen,2-3,Bayern München
19,Sun Jan 24 2010,TSG 1899 Hoffenheim,0-3,Bayer 04 Leverkusen
19,Sun Jan 24 2010,VfL Wolfsburg,2-3,1. FC Köln
20,Fri Jan 29 2010,Hamburger SV,1-1,VfL Wolfsburg
20,Sat Jan 30 2010,Bayern München,3-0,1. FSV Mainz 05
20,Sat Jan 30 2010,Eintracht Frankfurt,1-2,1. FC Köln
20,Sat Jan 30 2010,Hannover 96,1-3,1. FC Nürnberg
20,Sat Jan 30 2010,Hertha BSC,0-0,VfL Bochum
20,Sat Jan 30 2010,Bor. Mönchengladbach,4-3,Werder Bremen
20,Sat Jan 30 2010,FC Schalke 04,2-0,TSG 1899 Hoffenheim
20,Sun Jan 31 2010,Bayer 04 Leverkusen,3-1,SC Freiburg
20,Sun Jan 31 2010,VfB Stuttgart,4-1,Borussia Dortmund
21,Fri Feb 5 2010,Werder Bremen,2-1,Hertha BSC
21,Sat Feb 6 2010,VfL Bochum,1-1,Bayer 04 Leverkusen
21,Sat Feb 6 2010,1. FC Köln,3-3,Hamburger SV
21,Sat Feb 6 2010,SC Freiburg,0-0,FC Schalke 04
21,Sat Feb 6 2010,TSG 1899 Hoffenheim,2-1,Hannover 96
21,Sat Feb 6 2010,1. FC Nürnberg,1-2,VfB Stuttgart
21,Sat Feb 6 2010,VfL Wolfsburg,1-3,Bayern München
21,Sun Feb 7 2010,Borussia Dortmund,2-3,Eintracht Frankfurt
21,Sun Feb 7 2010,1. FSV Mainz 05,1-0,Bor. Mönchengladbach
22,Fri Feb 12 2010,Bor. Mönchengladbach,2-1,1. FC Nürnberg
22,Sat Feb 13 2010,Bayern München,3-1,Borussia Dortmund
22,Sat Feb 13 2010,VfL Bochum,2-1,TSG 1899 Hoffenheim
22,Sat Feb 13 2010,Hannover 96,1-5,Werder Bremen
22,Sat Feb 13 2010,Hertha BSC,1-1,1. FSV Mainz 05
22,Sat Feb 13 2010,Bayer 04 Leverkusen,2-1,VfL Wolfsburg
22,Sat Feb 13 2010,VfB Stuttgart,1-3,Hamburger SV
22,Sun Feb 14 2010,Eintracht Frankfurt,2-1,SC Freiburg
22,Sun Feb 14 2010,FC Schalke 04,2-0,1. FC Köln
23,Fri Feb 19 2010,TSG 1899 Hoffenheim,2-2,Bor. Mönchengladbach
23,Sat Feb 20 2010,Borussia Dortmund,4-1,Hannover 96
23,Sat Feb 20 2010,1. FC Köln,1-5,VfB Stuttgart
23,Sat Feb 20 2010,Hamburger SV,0-0,Eintracht Frankfurt
23,Sat Feb 20 2010,1. FSV Mainz 05,0-0,VfL Bochum
23,Sat Feb 20 2010,1. FC Nürnberg,1-1,Bayern München
23,Sun Feb 21 2010,SC Freiburg,0-3,Hertha BSC
23,Sun Feb 21 2010,Werder Bremen,2-2,Bayer 04 Leverkusen
23,Sun Feb 21 2010,VfL Wolfsburg,2-1,FC Schalke 04
24,Fri Feb 26 2010,FC Schalke 04,2-1,Borussia Dortmund
24,Sat Feb 27 2010,VfL Bochum,0-0,1. FC Nürnberg
24,Sat Feb 27 2010,Hertha BSC,0-2,TSG 1899 Hoffenheim
24,Sat Feb 27 2010,Bayer 04 Leverkusen,0-0,1. FC Köln
24,Sat Feb 27 2010,1. FSV Mainz 05,1-2,Werder Bremen
24,Sat Feb 27 2010,Bor. Mönchengladbach,1-1,SC Freiburg
24,Sat Feb 27 2010,VfB Stuttgart,2-1,Eintracht Frankfurt
24,Sun Feb 28 2010,Bayern München,1-0,Hamburger SV
24,Sun Feb 28 2010,Hannover 96,0-1,VfL Wolfsburg
25,Sat Mar 6 2010,Borussia Dortmund,3-0,Bor. Mönchengladbach
25,Sat Mar 6 2010,Eintracht Frankfurt,1-4,FC Schalke 04
25,Sat Mar 6 2010,1. FC Köln,1-1,Bayern München
25,Sat Mar 6 2010,SC Freiburg,1-2,Hannover 96
25,Sat Mar 6 2010,Hamburger SV,1-0,Hertha BSC
25,Sat Mar 6 2010,Werder Bremen,2-2,VfB Stuttgart
25,Sat Mar 6 2010,VfL Wolfsburg,4-1,VfL Bochum
25,Sun Mar 7 2010,TSG 1899 Hoffenheim,0-1,1. FSV Mainz 05
25,Sun Mar 7 2010,1. FC Nürnberg,3-2,Bayer 04 Leverkusen
26,Fri Mar 12 2010,FC Schalke 04,2-1,VfB Stuttgart
26,Sat Mar 13 2010,Bayern München,2-1,SC Freiburg
26,Sat Mar 13 2010,VfL Bochum,1-4,Borussia Dortmund
26,Sat Mar 13 2010,Hannover 96,2-1,Eintracht Frankfurt
26,Sat Mar 13 2010,Hertha BSC,1-2,1. FC Nürnberg
26,Sat Mar 13 2010,1. FSV Mainz 05,1-0,1. FC Köln
26,Sat Mar 13 2010,Bor. Mönchengladbach,0-4,VfL Wolfsburg
26,Sun Mar 14 2010,TSG 1899 Hoffenheim,0-1,Werder Bremen
26,Sun Mar 14 2010,Bayer 04 Leverkusen,4-2,Hamburger SV
27,Fri Mar 19 2010,1. FC Köln,1-1,Bor. Mönchengladbach
27,Sat Mar 20 2010,Borussia Dortmund,3-0,Bayer 04 Leverkusen
27,Sat Mar 20 2010,Eintracht Frankfurt,2-1,Bayern München
27,Sat Mar 20 2010,SC Freiburg,1-0,1. FSV Mainz 05
27,Sat Mar 20 2010,1. FC Nürnberg,0-0,TSG 1899 Hoffenheim
27,Sat Mar 20 2010,VfB Stuttgart,2-0,Hannover 96
27,Sat Mar 20 2010,Werder Bremen,3-2,VfL Bochum
27,Sun Mar 21 2010,Hamburger SV,2-2,FC Schalke 04
27,Sun Mar 21 2010,VfL Wolfsburg,1-5,Hertha BSC
28,Fri Mar 26 2010,VfL Bochum,1-2,Eintracht Frankfurt
28,Sat Mar 27 2010,Bayern München,1-2,VfB Stuttgart
28,Sat Mar 27 2010,Hannover 96,1-4,1. FC Köln
28,Sat Mar 27 2010,Hertha BSC,0-0,Borussia Dortmund
28,Sat Mar 27 2010,Bayer 04 Leverkusen,0-2,FC Schalke 04
28,Sat Mar 27 2010,1. FSV Mainz 05,0-2,VfL Wolfsburg
28,Sat Mar 27 2010,Werder Bremen,4-2,1. FC Nürnberg
28,Sun Mar 28 2010,TSG 1899 Hoffenheim,1-1,SC Freiburg
28,Sun Mar 28 2010,Bor. Mönchengladbach,1-0,Hamburger SV
29,Sat Apr 3 2010,Borussia Dortmund,2-1,Werder Bremen
29,Sat Apr 3 2010,Eintracht Frankfurt,3-2,Bayer 04 Leverkusen
29,Sat Apr 3 2010,1. FC Köln,0-3,Hertha BSC
29,Sat Apr 3 2010,SC Freiburg,1-1,VfL Bochum
29,Sat Apr 3 2010,1. FC Nürnberg,2-0,1. FSV Mainz 05
29,Sat Apr 3 2010,FC Schalke 04,1-2,Bayern München
29,Sat Apr 3 2010,VfB Stuttgart,2-1,Bor. Mönchengladbach
29,Sun Apr 4 2010,Hamburger SV,0-0,Hannover 96
29,Sun Apr 4 2010,VfL Wolfsburg,4-0,TSG 1899 Hoffenheim
30,Fri Apr 9 2010,Bor. Mönchengladbach,2-0,Eintracht Frankfurt
30,Sat Apr 10 2010,Hannover 96,4-2,FC Schalke 04
30,Sat Apr 10 2010,Hertha BSC,0-1,VfB Stuttgart
30,Sat Apr 10 2010,TSG 1899 Hoffenheim,0-2,1. FC Köln
30,Sat Apr 10 2010,Bayer 04 Leverkusen,1-1,Bayern München
30,Sat Apr 10 2010,1. FSV Mainz 05,1-0,Borussia Dortmund
30,Sat Apr 10 2010,Werder Bremen,4-0,SC Freiburg
30,Sun Apr 11 2010,VfL Bochum,1-2,Hamburger SV
30,Sun Apr 11 2010,1. FC Nürnberg,0-2,VfL Wolfsburg
31,Fri Apr 16 2010,1. FC Köln,2-0,VfL Bochum
31,Sat Apr 17 2010,Bayern München,7-0,Hannover 96
31,Sat Apr 17 2010,SC Freiburg,2-1,1. FC Nürnberg
31,Sat Apr 17 2010,Hamburger SV,0-1,1. FSV Mainz 05
31,Sat Apr 17 2010,FC Schalke 04,3-1,Bor. Mönchengladbach
31,Sat Apr 17 2010,VfB Stuttgart,2-1,Bayer 04 Leverkusen
31,Sat Apr 17 2010,VfL Wolfsburg,2-4,Werder Bremen
31,Sun Apr 18 2010,Borussia Dortmund,1-1,TSG 1899 Hoffenheim
31,Sun Apr 18 2010,Eintracht Frankfurt,2-2,Hertha BSC
32,Fri Apr 23 2010,VfL Bochum,0-2,VfB Stuttgart
32,Sat Apr 24 2010,Hertha BSC,0-1,FC Schalke 04
32,Sat Apr 24 2010,Bayer 04 Leverkusen,3-0,Hannover 96
32,Sat Apr 24 2010,1. FSV Mainz 05,3-3,Eintracht Frankfurt
32,Sat Apr 24 2010,Bor. Mönchengladbach,1-1,Bayern München
32,Sat Apr 24 2010,1. FC Nürnberg,2-3,Borussia Dortmund
32,Sat Apr 24 2010,Werder Bremen,1-0,1. FC Köln
32,Sun Apr 25 2010,SC Freiburg,1-0,VfL Wolfsburg
32,Sun Apr 25 2010,TSG 1899 Hoffenheim,5-1,Hamburger SV
33,Sat May 1 2010,Bayern München,3-1,VfL Bochum
33,Sat May 1 2010,Borussia Dortmund,1-1,VfL Wolfsburg
33,Sat May 1 2010,Eintracht Frankfurt,1-2,TSG 1899 Hoffenheim
33,Sat May 1 2010,1. FC Köln,2-2,SC Freiburg
33,Sat May 1 2010,Hamburger SV,4-0,1. FC Nürnberg
33,Sat May 1 2010,Hannover 96,6-1,Bor. Mönchengladbach
33,Sat May 1 2010,Bayer 04 Leverkusen,1-1,Hertha BSC
33,Sat May 1 2010,FC Schalke 04,0-2,Werder Bremen
33,Sat May 1 2010,VfB Stuttgart,2-2,1. FSV Mainz 05
34,Sat May 8 2010,VfL Bochum,0-3,Hannover 96
34,Sat May 8 2010,SC Freiburg,3-1,Borussia Dortmund
34,Sat May 8 2010,Hertha BSC,1-3,Bayern München
34,Sat May 8 2010,TSG 1899 Hoffenheim,1-1,VfB Stuttgart
34,Sat May 8 2010,1. FSV Mainz 05,0-0,FC Schalke 04
34,Sat May 8 2010,Bor. Mönchengladbach,1-1,Bayer 04 Leverkusen
34,Sat May 8 2010,1. FC Nürnberg,1-0,1. FC Köln
34,Sat May 8 2010,Werder Bremen,1-1,Hamburger SV
34,Sat May 8 2010,VfL Wolfsburg,3-1,Eintracht Frankfurt
