Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 7 Aug 2009 (31),Karlsruher SC (1),1-1,0-0,Alemannia Aachen (1)
?,(Fri) 7 Aug 2009 (31),Rot-Weiß Oberhausen (1),0-3,0-1,1. FC Union Berlin (1)
?,(Fri) 7 Aug 2009 (31),FC St. Pauli (1),2-1,1-1,Rot Weiss Ahlen (1)
?,(Sat) 8 Aug 2009 (31),Fortuna Düsseldorf (1),3-0,3-0,SC Paderborn 07 (1)
?,(Sat) 8 Aug 2009 (31),1. FC Kaiserslautern (1),2-1,2-0,Greuther Fürth (1)
?,(Sun) 9 Aug 2009 (31),Energie Cottbus (1),3-1,2-1,FC Augsburg (1)
?,(Sun) 9 Aug 2009 (31),FSV Frankfurt (1),1-2,0-2,MSV Duisburg (1)
?,(Sun) 9 Aug 2009 (31),TSV 1860 München (1),2-0,1-0,TuS Koblenz (1)
?,(Mon) 10 Aug 2009 (32),Arminia Bielefeld (1),3-1,1-1,Hansa Rostock (1)
?,(Fri) 14 Aug 2009 (32),MSV Duisburg (2),2-2,1-1,Energie Cottbus (2)
?,(Fri) 14 Aug 2009 (32),Greuther Fürth (2),4-0,1-0,FSV Frankfurt (2)
?,(Fri) 14 Aug 2009 (32),SC Paderborn 07 (2),2-0,2-0,Karlsruher SC (2)
?,(Sat) 15 Aug 2009 (32),Hansa Rostock (2),2-1,1-1,TSV 1860 München (2)
?,(Sat) 15 Aug 2009 (32),1. FC Union Berlin (2),1-0,0-0,Fortuna Düsseldorf (2)
?,(Sun) 16 Aug 2009 (32),Rot Weiss Ahlen (2),0-1,0-1,1. FC Kaiserslautern (2)
?,(Sun) 16 Aug 2009 (32),FC Augsburg (2),2-2,0-1,Rot-Weiß Oberhausen (2)
?,(Sun) 16 Aug 2009 (32),TuS Koblenz (2),3-2,0-0,Arminia Bielefeld (2)
?,(Mon) 17 Aug 2009 (33),Alemannia Aachen (2),0-5,0-4,FC St. Pauli (2)
?,(Fri) 21 Aug 2009 (33),Fortuna Düsseldorf (3),1-0,1-0,TuS Koblenz (3)
?,(Fri) 21 Aug 2009 (33),FSV Frankfurt (3),0-0,0-0,SC Paderborn 07 (3)
?,(Fri) 21 Aug 2009 (33),1. FC Union Berlin (3),1-0,1-0,Hansa Rostock (3)
?,(Sat) 22 Aug 2009 (33),Arminia Bielefeld (3),1-2,0-0,FC Augsburg (3)
?,(Sat) 22 Aug 2009 (33),FC St. Pauli (3),2-2,2-1,MSV Duisburg (3)
?,(Sun) 23 Aug 2009 (33),Energie Cottbus (3),1-3,1-2,Greuther Fürth (3)
?,(Sun) 23 Aug 2009 (33),1. FC Kaiserslautern (3),1-1,0-1,Alemannia Aachen (3)
?,(Sun) 23 Aug 2009 (33),Rot-Weiß Oberhausen (3),2-0,0-0,Rot Weiss Ahlen (3)
?,(Mon) 24 Aug 2009 (34),TSV 1860 München (3),1-3,1-1,Karlsruher SC (3)
?,(Fri) 28 Aug 2009 (34),Rot Weiss Ahlen (4),0-0,0-0,TSV 1860 München (4)
?,(Fri) 28 Aug 2009 (34),Karlsruher SC (4),0-4,0-1,FC St. Pauli (4)
?,(Fri) 28 Aug 2009 (34),TuS Koblenz (4),0-2,0-1,Energie Cottbus (4)
?,(Sat) 29 Aug 2009 (34),Greuther Fürth (4),2-4,1-0,Arminia Bielefeld (4)
?,(Sat) 29 Aug 2009 (34),Hansa Rostock (4),0-2,0-1,Rot-Weiß Oberhausen (4)
?,(Sun) 30 Aug 2009 (34),Alemannia Aachen (4),3-0,2-0,FSV Frankfurt (4)
?,(Sun) 30 Aug 2009 (34),FC Augsburg (4),1-1,0-0,1. FC Union Berlin (4)
?,(Sun) 30 Aug 2009 (34),SC Paderborn 07 (4),0-0,0-0,1. FC Kaiserslautern (4)
?,(Mon) 31 Aug 2009 (35),MSV Duisburg (4),3-0,1-0,Fortuna Düsseldorf (4)
?,(Fri) 11 Sep 2009 (36),Arminia Bielefeld (5),2-0,0-0,Rot Weiss Ahlen (5)
?,(Fri) 11 Sep 2009 (36),Fortuna Düsseldorf (5),1-1,0-1,FC Augsburg (5)
