Date,Team 1,Team 2,FT,HT
2005-09-24,Schalke 04,Hannover,2-0,0-0
2005-09-24,Werder Bremen,Leverkusen,2-1,0-0
2005-09-24,Wolfsburg,Ein Frankfurt,1-0,1-0
2005-09-25,FC Koln,Hertha,0-1,0-0
2005-09-25,Stuttgart,Kaiserslautern,1-0,1-0
2005-10-01,Bayern Munich,Wolfsburg,2-0,0-0
2005-10-01,Ein Frankfurt,Schalke 04,0-1,0-0
2005-10-01,Hannover,Duisburg,1-1,1-1
2005-10-01,Hertha,Werder Bremen,1-2,0-0
2005-10-01,Leverkusen,Bielefeld,1-1,0-0
2005-10-01,M'gladbach,Mainz,1-0,1-0
2005-10-01,Nurnberg,FC Koln,2-1,1-0
2005-10-02,Dortmund,Stuttgart,0-0,0-0
2005-10-02,Kaiserslautern,Hamburg,0-3,0-1
2005-10-15,Bielefeld,Hertha,3-0,2-0
2005-10-16,Duisburg,Ein Frankfurt,0-1,0-1
2005-10-16,FC Koln,Hannover,1-4,0-0
2005-10-15,Hamburg,Wolfsburg,0-1,0-1
2005-10-15,Kaiserslautern,Dortmund,3-3,1-3
2005-10-15,Mainz,Leverkusen,3-1,0-0
2005-10-15,Schalke 04,Bayern Munich,1-1,0-1
2005-10-15,Stuttgart,M'gladbach,1-1,0-1
2005-10-15,Werder Bremen,Nurnberg,6-2,3-1
2005-10-22,Bayern Munich,Duisburg,4-0,2-0
2005-10-22,Ein Frankfurt,FC Koln,6-3,4-1
2005-10-22,Hannover,Werder Bremen,0-0,0-0
2005-10-22,Hertha,Mainz,3-1,2-0
2005-10-22,M'gladbach,Kaiserslautern,4-1,3-1
2005-10-22,Nurnberg,Bielefeld,2-3,1-1
2005-10-22,Wolfsburg,Schalke 04,0-0,0-0
2005-10-23,Dortmund,Hamburg,1-1,0-0
2005-10-23,Leverkusen,Stuttgart,1-1,0-0
2005-10-29,Dortmund,M'gladbach,2-1,1-0
2005-10-29,Duisburg,Wolfsburg,1-0,0-0
2005-10-29,FC Koln,Bayern Munich,1-2,1-0
2005-10-29,Hamburg,Schalke 04,1-0,1-0
2005-10-29,Kaiserslautern,Leverkusen,2-2,1-1
2005-10-29,Stuttgart,Hertha,3-3,0-1
2005-10-29,Werder Bremen,Ein Frankfurt,4-1,1-1
2005-10-30,Bielefeld,Hannover,4-1,1-0
2005-10-30,Mainz,Nurnberg,4-1,3-1
2005-11-05,Bayern Munich,Werder Bremen,3-1,3-1
2005-11-05,Ein Frankfurt,Bielefeld,3-0,1-0
2005-11-05,Hannover,Mainz,2-2,0-1
2005-11-05,Hertha,Kaiserslautern,3-0,1-0
2005-11-05,Leverkusen,Dortmund,2-1,1-0
2005-11-05,Schalke 04,Duisburg,3-0,1-0
2005-11-05,Wolfsburg,FC Koln,1-1,1-0
2005-11-06,M'gladbach,Hamburg,0-0,0-0
2005-11-06,Nurnberg,Stuttgart,0-1,0-1
2005-11-19,Bielefeld,Bayern Munich,1-2,0-0
2005-11-19,Dortmund,Hertha,2-0,2-0
2005-11-19,FC Koln,Schalke 04,2-2,0-1
2005-11-19,Kaiserslautern,Nurnberg,1-3,1-1
2005-11-19,Mainz,Ein Frankfurt,2-2,0-2
2005-11-19,M'gladbach,Leverkusen,1-1,1-1
2005-11-19,Werder Bremen,Wolfsburg,6-1,2-0
2005-11-20,Hamburg,Duisburg,2-0,2-0
2005-11-20,Stuttgart,Hannover,2-2,1-0
2005-11-26,Bayern Munich,Mainz,2-1,1-1
2005-11-26,Hannover,Kaiserslautern,5-1,2-0
2005-11-26,Leverkusen,Hamburg,0-1,0-0
2005-11-26,Nurnberg,Dortmund,1-2,0-2
2005-11-26,Schalke 04,Werder Bremen,2-1,1-0
2005-11-26,Wolfsburg,Bielefeld,0-0,0-0
2005-11-27,Ein Frankfurt,Stuttgart,1-1,1-0
2005-11-27,Hertha,M'gladbach,2-2,0-2
2005-12-03,Bielefeld,Schalke 04,0-1,0-0
2005-12-03,Dortmund,Hannover,0-2,0-1
2005-12-03,Hamburg,FC Koln,3-1,1-0
2005-12-03,M'gladbach,Nurnberg,0-1,0-0
2005-12-03,Stuttgart,Bayern Munich,0-0,0-0
2005-12-03,Werder Bremen,Duisburg,2-0,0-0
2005-12-04,Leverkusen,Hertha,1-2,1-0
2005-12-04,Mainz,Wolfsburg,5-1,3-1
2005-12-06,Duisburg,FC Koln,1-1,1-1
2005-12-10,Duisburg,Bielefeld,1-1,1-0
2005-12-10,Ein Frankfurt,Dortmund,2-0,1-0
2005-12-10,Hamburg,Hertha,2-1,2-0
2005-12-10,Hannover,M'gladbach,1-1,0-0
2005-12-10,Nurnberg,Leverkusen,1-1,1-1
2005-12-10,Schalke 04,Mainz,1-0,0-0
2005-12-10,Wolfsburg,Stuttgart,0-1,0-0
2005-12-11,Bayern Munich,Kaiserslautern,2-1,1-1
2005-12-11,FC Koln,Werder Bremen,1-4,1-1
2005-12-14,Kaiserslautern,Ein Frankfurt,1-2,0-0
2005-12-17,Bielefeld,FC Koln,3-2,0-1
2005-12-17,Dortmund,Bayern Munich,1-2,0-0
2005-12-17,Kaiserslautern,Wolfsburg,3-2,1-0
2005-12-17,Leverkusen,Hannover,0-0,0-0
2005-12-17,Mainz,Duisburg,1-1,1-0
2005-12-17,M'gladbach,Ein Frankfurt,4-3,1-2
2005-12-17,Stuttgart,Schalke 04,2-0,0-0
2005-12-18,Hertha,Nurnberg,1-1,0-0
2005-12-18,Werder Bremen,Hamburg,1-1,1-0
2006-01-27,M'gladbach,Bayern Munich,1-3,0-1
2006-01-28,Dortmund,Wolfsburg,3-2,2-1
2006-01-28,Hertha,Hannover,1-1,0-1
2006-01-28,Leverkusen,Ein Frankfurt,2-1,0-1
2006-01-28,Mainz,FC Koln,4-2,1-1
2006-01-28,Nurnberg,Hamburg,2-1,0-0
2006-01-28,Stuttgart,Duisburg,0-1,0-1
2006-01-29,Bielefeld,Werder Bremen,0-1,0-0
2006-01-29,Kaiserslautern,Schalke 04,0-2,0-1
2006-02-04,Bayern Munich,Leverkusen,1-0,1-0
2006-02-04,Duisburg,Kaiserslautern,2-2,1-0
2006-02-04,Ein Frankfurt,Hertha,1-1,0-1
2006-02-04,FC Koln,Stuttgart,0-0,0-0
2006-02-04,Hamburg,Bielefeld,2-1,0-1
2006-02-04,Schalke 04,Dortmund,0-0,0-0
2006-02-04,Werder Bremen,Mainz,4-2,3-2
2006-02-05,Hannover,Nurnberg,1-1,0-0
2006-02-05,Wolfsburg,M'gladbach,2-0,1-0
2006-02-07,Dortmund,Duisburg,2-0,0-0
2006-02-07,Hertha,Bayern Munich,0-0,0-0
2006-02-07,Kaiserslautern,FC Koln,2-2,1-1
2006-02-07,Mainz,Bielefeld,1-1,0-0
2006-02-08,Hannover,Hamburg,2-1,0-0
2006-02-08,Leverkusen,Wolfsburg,4-0,1-0
2006-02-08,M'gladbach,Schalke 04,0-0,0-0
2006-02-08,Nurnberg,Ein Frankfurt,0-1,0-1
2006-02-08,Stuttgart,Werder Bremen,0-0,0-0
2006-02-11,Bielefeld,Stuttgart,2-1,1-1
2006-02-11,Duisburg,M'gladbach,1-1,1-1
2006-02-11,Ein Frankfurt,Hannover,0-1,0-0
2006-02-11,Hamburg,Mainz,1-0,1-0
2006-02-11,Schalke 04,Leverkusen,7-4,3-1
2006-02-11,Werder Bremen,Kaiserslautern,0-2,0-0
2006-02-11,Wolfsburg,Hertha,1-1,0-1
2006-02-12,Bayern Munich,Nurnberg,2-1,1-1
2006-02-12,FC Koln,Dortmund,0-0,0-0
2006-02-18,Dortmund,Werder Bremen,0-1,0-1
2006-02-18,Hannover,Bayern Munich,1-1,0-0
2006-02-18,Hertha,Schalke 04,1-2,1-2
2006-02-18,Kaiserslautern,Bielefeld,2-0,1-0
2006-02-18,Leverkusen,Duisburg,3-2,2-1
2006-02-18,M'gladbach,FC Koln,2-0,0-0
2006-02-18,Nurnberg,Wolfsburg,1-0,1-0
2006-02-19,Ein Frankfurt,Hamburg,1-2,1-1
2006-02-19,Stuttgart,Mainz,2-1,1-1
2006-02-25,Bayern Munich,Ein Frankfurt,5-2,3-1
2006-02-25,Bielefeld,Dortmund,1-0,1-0
2006-02-25,FC Koln,Leverkusen,0-3,0-0
2006-02-25,Mainz,Kaiserslautern,0-2,0-2
2006-02-25,Schalke 04,Nurnberg,2-0,0-0
2006-02-25,Werder Bremen,M'gladbach,2-0,2-0
2006-02-25,Wolfsburg,Hannover,2-1,1-1
2006-02-26,Duisburg,Hertha,2-1,1-0
2006-02-26,Hamburg,Stuttgart,0-2,0-1
2006-03-04,Bayern Munich,Hamburg,1-2,0-1
2006-03-04,Dortmund,Mainz,1-1,1-0
2006-03-04,Hannover,Schalke 04,1-2,0-2
2006-03-04,Hertha,FC Koln,2-4,0-0
2006-03-04,Leverkusen,Werder Bremen,1-1,1-1
2006-03-04,Nurnberg,Duisburg,3-0,2-0
2006-03-05,Ein Frankfurt,Wolfsburg,1-1,0-0
2006-03-05,M'gladbach,Bielefeld,2-0,1-0
2006-03-07,Kaiserslautern,Stuttgart,1-1,1-0
2006-03-11,Bielefeld,Leverkusen,1-0,1-0
2006-03-11,Duisburg,Hannover,0-0,0-0
2006-03-11,FC Koln,Nurnberg,3-4,1-3
2006-03-11,Mainz,M'gladbach,3-0,0-0
2006-03-11,Stuttgart,Dortmund,0-0,0-0
2006-03-11,Werder Bremen,Hertha,0-3,0-0
2006-03-11,Wolfsburg,Bayern Munich,0-0,0-0
2006-03-12,Hamburg,Kaiserslautern,3-0,0-0
2006-03-12,Schalke 04,Ein Frankfurt,2-0,0-0
2006-03-18,Dortmund,Kaiserslautern,2-1,1-1
2006-03-18,Ein Frankfurt,Duisburg,5-2,3-2
2006-03-18,Hannover,FC Koln,1-0,1-0
2006-03-18,Leverkusen,Mainz,1-2,0-1
2006-03-18,M'gladbach,Stuttgart,1-1,0-0
2006-03-18,Nurnberg,Werder Bremen,3-1,2-0
2006-03-18,Wolfsburg,Hamburg,0-1,0-1
2006-03-19,Bayern Munich,Schalke 04,3-0,0-0
2006-03-19,Hertha,Bielefeld,1-0,0-0
2006-03-25,Duisburg,Bayern Munich,1-3,1-0
2006-03-25,FC Koln,Ein Frankfurt,1-1,1-1
2006-03-25,Hamburg,Dortmund,2-4,1-1
2006-03-25,Mainz,Hertha,2-2,0-1
2006-03-25,Schalke 04,Wolfsburg,2-2,1-1
2006-03-25,Stuttgart,Leverkusen,0-2,0-1
2006-03-25,Werder Bremen,Hannover,5-0,2-0
2006-03-26,Bielefeld,Nurnberg,0-0,0-0
2006-03-26,Kaiserslautern,M'gladbach,3-0,2-0
2006-04-01,Bayern Munich,FC Koln,2-2,2-2
2006-04-01,Ein Frankfurt,Werder Bremen,0-1,0-0
2006-04-01,Hertha,Stuttgart,2-0,0-0
2006-04-01,Leverkusen,Kaiserslautern,5-1,2-0
2006-04-01,M'gladbach,Dortmund,2-1,2-1
2006-04-01,Nurnberg,Mainz,3-0,1-0
2006-04-01,Wolfsburg,Duisburg,1-1,0-0
2006-04-02,Hannover,Bielefeld,0-1,0-1
2006-04-02,Schalke 04,Hamburg,0-2,0-0
2006-04-08,Bielefeld,Ein Frankfurt,1-0,0-0
2006-04-08,Dortmund,Leverkusen,1-2,1-1
2006-04-08,FC Koln,Wolfsburg,3-0,0-0
2006-04-08,Kaiserslautern,Hertha,0-2,0-2
2006-04-08,Mainz,Hannover,0-0,0-0
2006-04-08,Stuttgart,Nurnberg,1-0,0-0
2006-04-08,Werder Bremen,Bayern Munich,3-0,1-0
2006-04-09,Duisburg,Schalke 04,1-1,1-0
2006-04-09,Hamburg,M'gladbach,2-0,1-0
2006-04-15,Bayern Munich,Bielefeld,2-0,0-0
2006-04-15,Duisburg,Hamburg,0-2,0-2
2006-04-15,Ein Frankfurt,Mainz,0-0,0-0
2006-04-15,Hertha,Dortmund,0-0,0-0
2006-04-15,Leverkusen,M'gladbach,2-1,1-0
2006-04-15,Schalke 04,FC Koln,1-1,0-1
2006-04-15,Wolfsburg,Werder Bremen,1-1,1-1
2006-04-16,Hannover,Stuttgart,3-3,2-0
2006-04-16,Nurnberg,Kaiserslautern,3-2,1-1
2006-04-22,Bielefeld,Wolfsburg,0-1,0-1
2006-04-22,Dortmund,Nurnberg,2-1,1-1
2006-04-22,FC Koln,Duisburg,3-1,1-0
2006-04-22,Hamburg,Leverkusen,0-2,0-1
2006-04-22,Kaiserslautern,Hannover,1-0,1-0
2006-04-22,M'gladbach,Hertha,2-2,1-1
2006-04-22,Stuttgart,Ein Frankfurt,0-2,0-0
2006-04-23,Mainz,Bayern Munich,2-2,2-2
2006-04-23,Werder Bremen,Schalke 04,0-0,0-0
2006-05-02,FC Koln,Hamburg,0-1,0-1
2006-05-02,Hannover,Dortmund,1-2,1-0
2006-05-02,Hertha,Leverkusen,1-5,1-3
2006-05-02,Nurnberg,M'gladbach,5-2,1-2
2006-05-03,Bayern Munich,Stuttgart,3-1,2-1
2006-05-03,Duisburg,Werder Bremen,3-5,2-3
2006-05-03,Ein Frankfurt,Kaiserslautern,2-2,0-1
2006-05-03,Schalke 04,Bielefeld,3-1,1-0
2006-05-03,Wolfsburg,Mainz,0-3,0-1
2006-05-06,Bielefeld,Duisburg,0-2,0-0
2006-05-06,Dortmund,Ein Frankfurt,1-1,0-0
2006-05-06,Hertha,Hamburg,4-2,1-2
2006-05-06,Kaiserslautern,Bayern Munich,1-1,1-0
2006-05-06,Leverkusen,Nurnberg,2-2,0-1
2006-05-06,Mainz,Schalke 04,1-0,1-0
2006-05-06,M'gladbach,Hannover,2-2,0-1
2006-05-06,Stuttgart,Wolfsburg,2-1,1-1
2006-05-06,Werder Bremen,FC Koln,6-0,3-0
2006-05-13,Bayern Munich,Dortmund,3-3,1-1
2006-05-13,Duisburg,Mainz,0-0,0-0
2006-05-13,Ein Frankfurt,M'gladbach,0-2,0-0
2006-05-13,FC Koln,Bielefeld,4-2,1-0
2006-05-13,Hamburg,Werder Bremen,1-2,0-1
2006-05-13,Hannover,Leverkusen,2-2,1-2
2006-05-13,Nurnberg,Hertha,2-1,1-1
2006-05-13,Schalke 04,Stuttgart,3-2,0-1
2006-05-13,Wolfsburg,Kaiserslautern,2-2,0-1
