Matchday,Date,Team 1,FT,Team 2
8,Sat Sep 28 1968,TSV 1860 München,0-4,Bor. Mönchengladbach
8,Sat Sep 28 1968,Eintracht Braunschweig,2-3,Bayern München
9,Sat Oct 5 1968,1. FC Kaiserslautern,2-1,Alemannia Aachen
9,Sat Oct 5 1968,1. FC Köln,2-1,Eintracht Frankfurt
9,Sat Oct 5 1968,1. FC Nürnberg,3-0,Hertha BSC
9,Sat Oct 5 1968,Kickers Offenbach,1-0,FC Schalke 04
9,Sat Oct 5 1968,Borussia Dortmund,2-1,MSV Duisburg
9,Sat Oct 5 1968,Bor. Mönchengladbach,1-2,Hamburger SV
9,Sat Oct 5 1968,Werder Bremen,2-1,Eintracht Braunschweig
9,Sat Oct 5 1968,Hannover 96,3-2,TSV 1860 München
9,Sat Oct 5 1968,Bayern München,2-0,VfB Stuttgart
10,Sat Oct 19 1968,FC Schalke 04,1-1,Bor. Mönchengladbach
10,Sat Oct 19 1968,Alemannia Aachen,2-4,Bayern München
10,Sat Oct 19 1968,TSV 1860 München,1-0,1. FC Kaiserslautern
10,Sat Oct 19 1968,Hertha BSC,1-0,Kickers Offenbach
10,Sat Oct 19 1968,Eintracht Frankfurt,3-0,1. FC Nürnberg
10,Sat Oct 19 1968,MSV Duisburg,0-0,1. FC Köln
10,Sat Oct 19 1968,Eintracht Braunschweig,4-3,Borussia Dortmund
10,Sat Oct 19 1968,VfB Stuttgart,2-2,Werder Bremen
10,Sat Oct 19 1968,Hamburger SV,1-4,Hannover 96
11,Sat Oct 26 1968,TSV 1860 München,0-0,Alemannia Aachen
11,Sat Oct 26 1968,Werder Bremen,1-0,Bayern München
11,Sat Oct 26 1968,Bor. Mönchengladbach,0-1,Hertha BSC
11,Sat Oct 26 1968,1. FC Nürnberg,1-1,MSV Duisburg
11,Sat Oct 26 1968,Hannover 96,1-0,FC Schalke 04
11,Sat Oct 26 1968,Borussia Dortmund,1-0,VfB Stuttgart
11,Sat Oct 26 1968,1. FC Kaiserslautern,0-1,Hamburger SV
11,Sat Oct 26 1968,Kickers Offenbach,4-2,Eintracht Frankfurt
11,Sat Oct 26 1968,1. FC Köln,2-0,Eintracht Braunschweig
12,Wed Oct 30 1968,Eintracht Braunschweig,0-2,1. FC Nürnberg
12,Wed Oct 30 1968,FC Schalke 04,1-0,1. FC Kaiserslautern
12,Wed Oct 30 1968,Bayern München,4-1,Borussia Dortmund
12,Wed Oct 30 1968,Hamburger SV,2-0,TSV 1860 München
12,Wed Oct 30 1968,Alemannia Aachen,2-1,Werder Bremen
12,Wed Oct 30 1968,VfB Stuttgart,6-1,1. FC Köln
12,Wed Oct 30 1968,Eintracht Frankfurt,1-1,Bor. Mönchengladbach
12,Wed Oct 30 1968,MSV Duisburg,2-1,Kickers Offenbach
12,Wed Oct 30 1968,Hertha BSC,2-1,Hannover 96
13,Sat Nov 2 1968,Kickers Offenbach,0-1,Eintracht Braunschweig
13,Sat Nov 2 1968,Hamburger SV,3-0,Alemannia Aachen
13,Sat Nov 2 1968,Borussia Dortmund,3-2,Werder Bremen
13,Sat Nov 2 1968,1. FC Kaiserslautern,1-0,Hertha BSC
13,Sat Nov 2 1968,1. FC Nürnberg,1-1,VfB Stuttgart
13,Sat Nov 2 1968,Bor. Mönchengladbach,1-0,MSV Duisburg
13,Sat Nov 2 1968,TSV 1860 München,3-1,FC Schalke 04
13,Sat Nov 2 1968,Hannover 96,1-2,Eintracht Frankfurt
13,Sat Nov 2 1968,1. FC Köln,1-1,Bayern München
14,Sat Nov 9 1968,Hertha BSC,1-2,TSV 1860 München
14,Sat Nov 9 1968,Eintracht Frankfurt,2-2,1. FC Kaiserslautern
14,Sat Nov 9 1968,Alemannia Aachen,0-1,Borussia Dortmund
14,Sat Nov 9 1968,MSV Duisburg,0-0,Hannover 96
14,Sat Nov 9 1968,Werder Bremen,3-1,1. FC Köln
14,Sat Nov 9 1968,Eintracht Braunschweig,0-0,Bor. Mönchengladbach
14,Sat Nov 9 1968,FC Schalke 04,2-3,Hamburger SV
14,Sat Nov 9 1968,VfB Stuttgart,1-0,Kickers Offenbach
14,Tue Nov 12 1968,Bayern München,3-0,1. FC Nürnberg
15,Sat Nov 16 1968,Hannover 96,1-1,Eintracht Braunschweig
15,Sat Nov 16 1968,Kickers Offenbach,0-0,Bayern München
15,Sat Nov 16 1968,Hamburger SV,0-0,Hertha BSC
15,Sat Nov 16 1968,1. FC Nürnberg,1-1,Werder Bremen
15,Sat Nov 16 1968,Alemannia Aachen,4-1,FC Schalke 04
15,Sat Nov 16 1968,Borussia Dortmund,1-1,1. FC Köln
15,Sat Nov 16 1968,TSV 1860 München,1-0,Eintracht Frankfurt
15,Sat Nov 16 1968,Bor. Mönchengladbach,4-4,VfB Stuttgart
15,Sat Nov 16 1968,1. FC Kaiserslautern,3-0,MSV Duisburg
16,Fri Nov 29 1968,Werder Bremen,2-0,Kickers Offenbach
16,Sat Nov 30 1968,Eintracht Braunschweig,3-0,1. FC Kaiserslautern
16,Sat Nov 30 1968,VfB Stuttgart,1-0,Hannover 96
16,Sat Nov 30 1968,1. FC Köln,1-2,Alemannia Aachen
16,Sat Nov 30 1968,Borussia Dortmund,3-1,1. FC Nürnberg
16,Sat Nov 30 1968,Eintracht Frankfurt,2-2,Hamburger SV
16,Sat Nov 30 1968,MSV Duisburg,3-4,TSV 1860 München
16,Sat Nov 30 1968,Hertha BSC,1-0,FC Schalke 04
16,Sat Nov 30 1968,Bayern München,0-0,Bor. Mönchengladbach
17,Fri Dec 6 1968,Bor. Mönchengladbach,1-1,Werder Bremen
17,Sat Dec 7 1968,1. FC Nürnberg,0-1,1. FC Köln
17,Sat Dec 7 1968,Hamburger SV,1-2,MSV Duisburg
17,Sat Dec 7 1968,FC Schalke 04,2-0,Eintracht Frankfurt
17,Sat Dec 7 1968,Hannover 96,1-0,Bayern München
17,Sat Dec 7 1968,1. FC Kaiserslautern,1-3,VfB Stuttgart
17,Sat Dec 7 1968,Kickers Offenbach,4-3,Borussia Dortmund
17,Sat Dec 7 1968,TSV 1860 München,0-1,Eintracht Braunschweig
17,Sat Dec 7 1968,Alemannia Aachen,0-0,Hertha BSC
18,Sat Jan 11 1969,Alemannia Aachen,4-2,1. FC Nürnberg
18,Sat Jan 11 1969,1. FC Kaiserslautern,3-1,Bayern München
18,Sat Jan 11 1969,Kickers Offenbach,3-1,1. FC Köln
18,Sat Jan 11 1969,FC Schalke 04,1-0,MSV Duisburg
18,Sat Jan 11 1969,Bor. Mönchengladbach,1-0,Borussia Dortmund
18,Sat Jan 11 1969,Hamburger SV,0-0,Eintracht Braunschweig
18,Sat Jan 11 1969,Hannover 96,1-0,Werder Bremen
18,Sat Jan 11 1969,TSV 1860 München,3-1,VfB Stuttgart
19,Sat Jan 18 1969,Bayern München,0-2,TSV 1860 München
19,Sat Jan 18 1969,Eintracht Frankfurt,0-1,Alemannia Aachen
19,Sat Jan 18 1969,MSV Duisburg,2-1,Hertha BSC
19,Sat Jan 18 1969,1. FC Köln,1-4,Bor. Mönchengladbach
19,Sat Jan 18 1969,1. FC Nürnberg,2-2,Kickers Offenbach
19,Sat Jan 18 1969,Eintracht Braunschweig,3-0,FC Schalke 04
19,Sat Jan 18 1969,Borussia Dortmund,1-1,Hannover 96
19,Sat Jan 18 1969,VfB Stuttgart,3-0,Hamburger SV
19,Sat Jan 18 1969,Werder Bremen,2-1,1. FC Kaiserslautern
20,Sat Jan 25 1969,Alemannia Aachen,1-2,Kickers Offenbach
20,Sat Jan 25 1969,1. FC Kaiserslautern,1-2,Borussia Dortmund
20,Sat Jan 25 1969,Eintracht Frankfurt,2-1,MSV Duisburg
20,Sat Jan 25 1969,FC Schalke 04,1-1,VfB Stuttgart
20,Sat Jan 25 1969,Bor. Mönchengladbach,1-1,1. FC Nürnberg
20,Sat Jan 25 1969,Hamburger SV,2-2,Bayern München
20,Sat Jan 25 1969,Hannover 96,3-0,1. FC Köln
20,Sat Jan 25 1969,TSV 1860 München,4-3,Werder Bremen
21,Fri Jan 31 1969,Borussia Dortmund,2-0,TSV 1860 München
21,Sat Feb 1 1969,Werder Bremen,1-1,Hamburger SV
21,Sat Feb 1 1969,Eintracht Braunschweig,1-0,Eintracht Frankfurt
21,Sat Feb 1 1969,Bayern München,0-0,FC Schalke 04
21,Sat Feb 1 1969,VfB Stuttgart,4-2,Hertha BSC
21,Sat Feb 1 1969,1. FC Köln,2-1,1. FC Kaiserslautern
21,Sat Feb 1 1969,Kickers Offenbach,1-0,Bor. Mönchengladbach
21,Sat Feb 1 1969,MSV Duisburg,1-1,Alemannia Aachen
21,Sat Feb 1 1969,1. FC Nürnberg,1-2,Hannover 96
22,Sat Feb 8 1969,Eintracht Frankfurt,3-0,VfB Stuttgart
22,Sat Feb 8 1969,MSV Duisburg,1-1,Eintracht Braunschweig
22,Sat Feb 8 1969,Alemannia Aachen,2-1,Bor. Mönchengladbach
22,Sat Feb 8 1969,TSV 1860 München,2-1,1. FC Köln
22,Sat Feb 8 1969,Hannover 96,2-2,Kickers Offenbach
22,Sat Feb 8 1969,Hertha BSC,1-2,Bayern München
22,Sat Feb 8 1969,1. FC Kaiserslautern,1-1,1. FC Nürnberg
22,Sat Feb 8 1969,FC Schalke 04,2-1,Werder Bremen
22,Sat Feb 8 1969,Hamburger SV,2-0,Borussia Dortmund
23,Sat Feb 22 1969,VfB Stuttgart,3-2,MSV Duisburg
23,Sat Feb 22 1969,1. FC Nürnberg,3-0,TSV 1860 München
23,Sat Feb 22 1969,Bayern München,2-0,Eintracht Frankfurt
24,Sat Mar 1 1969,Eintracht Braunschweig,1-2,VfB Stuttgart
24,Sat Mar 1 1969,1. FC Kaiserslautern,2-0,Bor. Mönchengladbach
24,Sat Mar 1 1969,Alemannia Aachen,2-0,Hannover 96
24,Sat Mar 1 1969,FC Schalke 04,3-1,1. FC Köln
24,Sat Mar 1 1969,Eintracht Frankfurt,2-1,Werder Bremen
24,Sat Mar 1 1969,MSV Duisburg,0-0,Bayern München
24,Sat Mar 1 1969,TSV 1860 München,2-0,Kickers Offenbach
25,Fri Mar 7 1969,Borussia Dortmund,0-1,Eintracht Frankfurt
25,Sat Mar 8 1969,1. FC Nürnberg,1-1,FC Schalke 04
25,Sat Mar 8 1969,Kickers Offenbach,1-1,Hamburger SV
25,Sat Mar 8 1969,Werder Bremen,2-1,MSV Duisburg
25,Sat Mar 8 1969,VfB Stuttgart,3-1,Alemannia Aachen
25,Sat Mar 8 1969,1. FC Köln,1-0,Hertha BSC
25,Sat Mar 8 1969,Bor. Mönchengladbach,3-0,TSV 1860 München
25,Sat Mar 8 1969,Bayern München,2-1,Eintracht Braunschweig
23,Tue Mar 11 1969,Borussia Dortmund,0-1,FC Schalke 04
18,Wed Mar 12 1969,Hertha BSC,2-0,Eintracht Frankfurt
23,Wed Mar 12 1969,Bor. Mönchengladbach,3-2,Hannover 96
23,Wed Mar 12 1969,Kickers Offenbach,4-1,1. FC Kaiserslautern
26,Sat Mar 15 1969,Hertha BSC,2-0,1. FC Nürnberg
26,Sat Mar 15 1969,Eintracht Frankfurt,1-2,1. FC Köln
26,Sat Mar 15 1969,VfB Stuttgart,3-0,Bayern München
26,Sat Mar 15 1969,Alemannia Aachen,1-0,1. FC Kaiserslautern
26,Sat Mar 15 1969,MSV Duisburg,2-0,Borussia Dortmund
26,Sat Mar 15 1969,FC Schalke 04,3-0,Kickers Offenbach
26,Sat Mar 15 1969,TSV 1860 München,2-1,Hannover 96
27,Fri Mar 21 1969,Bor. Mönchengladbach,3-0,FC Schalke 04
27,Sat Mar 22 1969,Kickers Offenbach,1-0,Hertha BSC
27,Sat Mar 22 1969,1. FC Kaiserslautern,3-1,TSV 1860 München
27,Sat Mar 22 1969,1. FC Nürnberg,1-0,Eintracht Frankfurt
27,Sat Mar 22 1969,Bayern München,1-1,Alemannia Aachen
27,Sat Mar 22 1969,Hannover 96,2-2,Hamburger SV
27,Sat Mar 22 1969,1. FC Köln,1-1,MSV Duisburg
27,Sat Mar 22 1969,Werder Bremen,1-0,VfB Stuttgart
27,Sat Mar 22 1969,Borussia Dortmund,2-1,Eintracht Braunschweig
28,Sat Mar 29 1969,Bayern München,6-0,Werder Bremen
28,Sat Mar 29 1969,Hamburger SV,3-1,1. FC Kaiserslautern
28,Sat Mar 29 1969,VfB Stuttgart,2-2,Borussia Dortmund
28,Sat Mar 29 1969,Hertha BSC,2-1,Bor. Mönchengladbach
28,Sat Mar 29 1969,Alemannia Aachen,4-0,TSV 1860 München
28,Sat Mar 29 1969,Eintracht Frankfurt,3-2,Kickers Offenbach
28,Sat Mar 29 1969,FC Schalke 04,1-1,Hannover 96
28,Sat Mar 29 1969,MSV Duisburg,1-0,1. FC Nürnberg
20,Thu Apr 3 1969,Hertha BSC,0-0,Eintracht Braunschweig
23,Tue Apr 8 1969,Eintracht Braunschweig,2-0,Alemannia Aachen
23,Tue Apr 8 1969,Werder Bremen,2-0,Hertha BSC
24,Wed Apr 9 1969,Hamburger SV,4-2,1. FC Nürnberg
29,Wed Apr 9 1969,1. FC Köln,5-2,VfB Stuttgart
25,Wed Apr 9 1969,Hannover 96,0-2,1. FC Kaiserslautern
30,Sat Apr 12 1969,Eintracht Braunschweig,2-2,Kickers Offenbach
29,Sat Apr 19 1969,Kickers Offenbach,0-0,MSV Duisburg
29,Sat Apr 19 1969,1. FC Kaiserslautern,1-1,FC Schalke 04
29,Sat Apr 19 1969,Bor. Mönchengladbach,2-3,Eintracht Frankfurt
29,Sat Apr 19 1969,1. FC Nürnberg,2-0,Eintracht Braunschweig
29,Sat Apr 19 1969,Borussia Dortmund,0-1,Bayern München
29,Sat Apr 19 1969,Werder Bremen,1-2,Alemannia Aachen
29,Sat Apr 19 1969,TSV 1860 München,3-3,Hamburger SV
29,Sat Apr 19 1969,Hannover 96,1-1,Hertha BSC
26,Tue Apr 22 1969,Eintracht Braunschweig,0-3,Werder Bremen
30,Sat Apr 26 1969,Werder Bremen,2-1,Borussia Dortmund
30,Sat Apr 26 1969,Alemannia Aachen,2-0,Hamburger SV
30,Sat Apr 26 1969,Hertha BSC,1-0,1. FC Kaiserslautern
30,Sat Apr 26 1969,VfB Stuttgart,2-3,1. FC Nürnberg
30,Sat Apr 26 1969,FC Schalke 04,2-0,TSV 1860 München
30,Sat Apr 26 1969,MSV Duisburg,1-1,Bor. Mönchengladbach
30,Sat Apr 26 1969,Eintracht Frankfurt,0-0,Hannover 96
30,Sat Apr 26 1969,Bayern München,1-0,1. FC Köln
23,Wed Apr 30 1969,1. FC Köln,4-1,Hamburger SV
26,Sat May 3 1969,Hamburger SV,2-0,Bor. Mönchengladbach
28,Sat May 3 1969,Eintracht Braunschweig,2-1,1. FC Köln
24,Sat May 3 1969,Hertha BSC,0-0,Borussia Dortmund
31,Fri May 16 1969,Borussia Dortmund,3-1,Alemannia Aachen
31,Sat May 17 1969,TSV 1860 München,0-1,Hertha BSC
31,Sat May 17 1969,1. FC Kaiserslautern,2-2,Eintracht Frankfurt
31,Sat May 17 1969,Hannover 96,1-1,MSV Duisburg
31,Sat May 17 1969,1. FC Köln,3-3,Werder Bremen
31,Sat May 17 1969,Bor. Mönchengladbach,1-1,Eintracht Braunschweig
31,Sat May 17 1969,Hamburger SV,1-3,FC Schalke 04
31,Sat May 17 1969,Kickers Offenbach,2-1,VfB Stuttgart
31,Sat May 17 1969,1. FC Nürnberg,2-0,Bayern München
32,Fri May 23 1969,Eintracht Braunschweig,3-3,Hannover 96
32,Fri May 23 1969,Werder Bremen,3-3,1. FC Nürnberg
32,Fri May 23 1969,Eintracht Frankfurt,3-0,TSV 1860 München
32,Sat May 24 1969,Bayern München,5-1,Kickers Offenbach
32,Sat May 24 1969,Hertha BSC,3-2,Hamburger SV
32,Sat May 24 1969,FC Schalke 04,3-1,Alemannia Aachen
32,Sat May 24 1969,1. FC Köln,2-1,Borussia Dortmund
32,Sat May 24 1969,VfB Stuttgart,0-3,Bor. Mönchengladbach
32,Sat May 24 1969,MSV Duisburg,0-0,1. FC Kaiserslautern
33,Fri May 30 1969,1. FC Kaiserslautern,4-0,Eintracht Braunschweig
33,Sat May 31 1969,Kickers Offenbach,0-3,Werder Bremen
33,Sat May 31 1969,Hannover 96,1-0,VfB Stuttgart
33,Sat May 31 1969,Alemannia Aachen,2-1,1. FC Köln
33,Sat May 31 1969,Bor. Mönchengladbach,1-1,Bayern München
33,Sat May 31 1969,1. FC Nürnberg,2-2,Borussia Dortmund
33,Sat May 31 1969,Hamburger SV,1-4,Eintracht Frankfurt
33,Sat May 31 1969,TSV 1860 München,2-1,MSV Duisburg
33,Sat May 31 1969,FC Schalke 04,2-0,Hertha BSC
34,Sat Jun 7 1969,Werder Bremen,6-5,Bor. Mönchengladbach
34,Sat Jun 7 1969,1. FC Köln,3-0,1. FC Nürnberg
34,Sat Jun 7 1969,Hertha BSC,0-1,Alemannia Aachen
34,Sat Jun 7 1969,MSV Duisburg,0-0,Hamburger SV
34,Sat Jun 7 1969,Eintracht Frankfurt,1-0,FC Schalke 04
34,Sat Jun 7 1969,Eintracht Braunschweig,2-1,TSV 1860 München
34,Sat Jun 7 1969,Bayern München,2-1,Hannover 96
34,Sat Jun 7 1969,VfB Stuttgart,4-3,1. FC Kaiserslautern
34,Sat Jun 7 1969,Borussia Dortmund,3-0,Kickers Offenbach
