Matchday,Date,Team 1,FT,Team 2
13,Fri Nov 9 2007,MSV Duisburg,0-2,VfL Bochum
13,Sat Nov 10 2007,Borussia Dortmund,1-1,Eintracht Frankfurt
13,Sat Nov 10 2007,Hansa Rostock,3-2,Energie Cottbus
13,Sat Nov 10 2007,Hertha BSC,1-0,Hannover 96
13,Sat Nov 10 2007,Werder Bremen,4-0,Karlsruher SC
13,Sat Nov 10 2007,VfB Stuttgart,3-1,Bayern München
13,Sat Nov 10 2007,FC Schalke 04,1-1,Hamburger SV
13,Sun Nov 11 2007,Arminia Bielefeld,3-1,1. FC Nürnberg
13,Sun Nov 11 2007,VfL Wolfsburg,1-2,Bayer 04 Leverkusen
14,Fri Nov 23 2007,Karlsruher SC,2-1,Hertha BSC
14,Sat Nov 24 2007,Bayern München,2-1,VfL Wolfsburg
14,Sat Nov 24 2007,VfL Bochum,3-0,Arminia Bielefeld
14,Sat Nov 24 2007,Energie Cottbus,0-2,Werder Bremen
14,Sat Nov 24 2007,Bayer 04 Leverkusen,4-1,MSV Duisburg
14,Sat Nov 24 2007,Hannover 96,2-3,FC Schalke 04
14,Sat Nov 24 2007,Eintracht Frankfurt,1-4,VfB Stuttgart
14,Sun Nov 25 2007,Hamburger SV,2-0,Hansa Rostock
14,Sun Nov 25 2007,1. FC Nürnberg,2-0,Borussia Dortmund
15,Fri Nov 30 2007,Hansa Rostock,0-3,Hannover 96
15,Sat Dec 1 2007,Energie Cottbus,2-0,Karlsruher SC
15,Sat Dec 1 2007,Hertha BSC,0-3,Bayer 04 Leverkusen
15,Sat Dec 1 2007,FC Schalke 04,1-0,VfL Bochum
15,Sat Dec 1 2007,VfB Stuttgart,1-2,Borussia Dortmund
15,Sat Dec 1 2007,VfL Wolfsburg,2-2,Eintracht Frankfurt
15,Sat Dec 1 2007,Werder Bremen,2-1,Hamburger SV
15,Sun Dec 2 2007,Arminia Bielefeld,0-1,Bayern München
15,Sun Dec 2 2007,MSV Duisburg,1-0,1. FC Nürnberg
16,Fri Dec 7 2007,Borussia Dortmund,6-1,Arminia Bielefeld
16,Sat Dec 8 2007,Bayern München,0-0,MSV Duisburg
16,Sat Dec 8 2007,VfL Bochum,2-2,Karlsruher SC
16,Sat Dec 8 2007,Eintracht Frankfurt,2-2,FC Schalke 04
16,Sat Dec 8 2007,Hamburger SV,0-0,Energie Cottbus
16,Sat Dec 8 2007,VfB Stuttgart,3-1,VfL Wolfsburg
16,Sat Dec 8 2007,Hannover 96,4-3,Werder Bremen
16,Sun Dec 9 2007,Bayer 04 Leverkusen,3-0,Hansa Rostock
16,Sun Dec 9 2007,1. FC Nürnberg,2-1,Hertha BSC
17,Fri Dec 14 2007,Energie Cottbus,5-1,Hannover 96
17,Sat Dec 15 2007,Arminia Bielefeld,2-0,VfB Stuttgart
17,Sat Dec 15 2007,Hertha BSC,0-0,Bayern München
17,Sat Dec 15 2007,Karlsruher SC,1-1,Hamburger SV
17,Sat Dec 15 2007,FC Schalke 04,2-1,1. FC Nürnberg
17,Sat Dec 15 2007,VfL Wolfsburg,4-0,Borussia Dortmund
17,Sat Dec 15 2007,Werder Bremen,5-2,Bayer 04 Leverkusen
17,Sun Dec 16 2007,MSV Duisburg,0-1,Eintracht Frankfurt
17,Sun Dec 16 2007,Hansa Rostock,2-0,VfL Bochum
18,Fri Feb 1 2008,Hansa Rostock,1-2,Bayern München
18,Sat Feb 2 2008,Arminia Bielefeld,0-1,VfL Wolfsburg
18,Sat Feb 2 2008,Energie Cottbus,2-3,Bayer 04 Leverkusen
18,Sat Feb 2 2008,MSV Duisburg,3-3,Borussia Dortmund
18,Sat Feb 2 2008,Karlsruher SC,2-0,1. FC Nürnberg
18,Sat Feb 2 2008,Hertha BSC,0-3,Eintracht Frankfurt
18,Sat Feb 2 2008,Hamburger SV,1-1,Hannover 96
18,Sun Feb 3 2008,FC Schalke 04,4-1,VfB Stuttgart
18,Sun Feb 3 2008,Werder Bremen,1-2,VfL Bochum
19,Fri Feb 8 2008,Eintracht Frankfurt,2-1,Arminia Bielefeld
19,Sat Feb 9 2008,VfL Wolfsburg,2-1,MSV Duisburg
19,Sat Feb 9 2008,Hannover 96,2-2,Karlsruher SC
19,Sat Feb 9 2008,VfL Bochum,3-3,Energie Cottbus
19,Sat Feb 9 2008,1. FC Nürnberg,1-1,Hansa Rostock
19,Sat Feb 9 2008,VfB Stuttgart,1-3,Hertha BSC
19,Sat Feb 9 2008,Bayer 04 Leverkusen,1-1,Hamburger SV
19,Sun Feb 10 2008,Bayern München,1-1,Werder Bremen
19,Sun Feb 10 2008,Borussia Dortmund,2-3,FC Schalke 04
20,Fri Feb 15 2008,FC Schalke 04,1-2,VfL Wolfsburg
20,Sat Feb 16 2008,MSV Duisburg,2-3,VfB Stuttgart
20,Sat Feb 16 2008,Energie Cottbus,0-2,Borussia Dortmund
20,Sat Feb 16 2008,Werder Bremen,2-0,1. FC Nürnberg
20,Sat Feb 16 2008,Hertha BSC,1-0,Arminia Bielefeld
20,Sat Feb 16 2008,Karlsruher SC,2-2,Bayer 04 Leverkusen
20,Sat Feb 16 2008,Hansa Rostock,1-0,Eintracht Frankfurt
20,Sun Feb 17 2008,Hamburger SV,3-0,VfL Bochum
20,Sun Feb 17 2008,Hannover 96,0-3,Bayern München
21,Fri Feb 22 2008,VfL Bochum,2-1,Hannover 96
21,Sat Feb 23 2008,Borussia Dortmund,1-0,Hansa Rostock
21,Sat Feb 23 2008,Arminia Bielefeld,0-2,MSV Duisburg
21,Sat Feb 23 2008,Eintracht Frankfurt,1-0,Werder Bremen
21,Sat Feb 23 2008,Bayer 04 Leverkusen,1-0,FC Schalke 04
21,Sat Feb 23 2008,VfB Stuttgart,3-1,Karlsruher SC
21,Sat Feb 23 2008,VfL Wolfsburg,0-0,Hertha BSC
21,Sun Feb 24 2008,Bayern München,1-1,Hamburger SV
21,Sun Feb 24 2008,1. FC Nürnberg,1-1,Energie Cottbus
22,Fri Feb 29 2008,Hertha BSC,2-0,MSV Duisburg
22,Sat Mar 1 2008,Hannover 96,2-1,1. FC Nürnberg
22,Sat Mar 1 2008,Hansa Rostock,1-1,Arminia Bielefeld
22,Sat Mar 1 2008,Werder Bremen,2-0,Borussia Dortmund
22,Sat Mar 1 2008,FC Schalke 04,0-1,Bayern München
22,Sat Mar 1 2008,Karlsruher SC,3-1,VfL Wolfsburg
22,Sun Mar 2 2008,VfL Bochum,2-0,Bayer 04 Leverkusen
22,Sun Mar 2 2008,Hamburger SV,4-1,Eintracht Frankfurt
23,Fri Mar 7 2008,Borussia Dortmund,1-1,Hertha BSC
23,Sat Mar 8 2008,Bayern München,2-0,Karlsruher SC
23,Sat Mar 8 2008,VfB Stuttgart,6-3,Werder Bremen
23,Sat Mar 8 2008,Arminia Bielefeld,0-2,FC Schalke 04
23,Sat Mar 8 2008,MSV Duisburg,1-1,Hansa Rostock
23,Sat Mar 8 2008,Eintracht Frankfurt,1-1,VfL Bochum
23,Sat Mar 8 2008,VfL Wolfsburg,3-0,Energie Cottbus
23,Sun Mar 9 2008,1. FC Nürnberg,0-0,Hamburger SV
23,Sun Mar 9 2008,Bayer 04 Leverkusen,2-0,Hannover 96
22,Tue Mar 11 2008,Energie Cottbus,0-1,VfB Stuttgart
24,Fri Mar 14 2008,FC Schalke 04,2-1,MSV Duisburg
24,Sat Mar 15 2008,VfL Bochum,1-1,VfB Stuttgart
24,Sat Mar 15 2008,Energie Cottbus,2-0,Bayern München
24,Sat Mar 15 2008,Hamburger SV,1-0,Borussia Dortmund
24,Sat Mar 15 2008,Hannover 96,2-2,Arminia Bielefeld
24,Sat Mar 15 2008,Hansa Rostock,0-0,Hertha BSC
24,Sat Mar 15 2008,Karlsruher SC,0-1,Eintracht Frankfurt
24,Sun Mar 16 2008,Bayer 04 Leverkusen,4-1,1. FC Nürnberg
24,Sun Mar 16 2008,Werder Bremen,0-1,VfL Wolfsburg
25,Thu Mar 20 2008,Eintracht Frankfurt,2-1,Energie Cottbus
25,Sat Mar 22 2008,Borussia Dortmund,1-1,Karlsruher SC
25,Sat Mar 22 2008,Bayern München,2-1,Bayer 04 Leverkusen
25,Sat Mar 22 2008,MSV Duisburg,1-1,Hannover 96
25,Sat Mar 22 2008,1. FC Nürnberg,1-1,VfL Bochum
25,Sat Mar 22 2008,VfB Stuttgart,4-1,Hansa Rostock
25,Sat Mar 22 2008,VfL Wolfsburg,1-1,Hamburger SV
25,Sun Mar 23 2008,Arminia Bielefeld,1-1,Werder Bremen
25,Sun Mar 23 2008,Hertha BSC,1-2,FC Schalke 04
26,Fri Mar 28 2008,Hansa Rostock,0-1,VfL Wolfsburg
26,Sat Mar 29 2008,Hamburger SV,1-1,Arminia Bielefeld
26,Sat Mar 29 2008,VfL Bochum,3-3,Borussia Dortmund
26,Sat Mar 29 2008,Karlsruher SC,0-0,FC Schalke 04
26,Sat Mar 29 2008,Bayer 04 Leverkusen,0-2,Eintracht Frankfurt
26,Sat Mar 29 2008,Werder Bremen,1-2,MSV Duisburg
26,Sat Mar 29 2008,1. FC Nürnberg,1-1,Bayern München
26,Sun Mar 30 2008,Energie Cottbus,2-1,Hertha BSC
26,Sun Mar 30 2008,Hannover 96,0-0,VfB Stuttgart
27,Fri Apr 4 2008,MSV Duisburg,0-1,Energie Cottbus
27,Sat Apr 5 2008,Eintracht Frankfurt,1-3,1. FC Nürnberg
27,Sat Apr 5 2008,Arminia Bielefeld,1-0,Karlsruher SC
27,Sat Apr 5 2008,VfL Wolfsburg,3-2,Hannover 96
27,Sat Apr 5 2008,FC Schalke 04,1-0,Hansa Rostock
27,Sat Apr 5 2008,VfB Stuttgart,1-0,Hamburger SV
27,Sat Apr 5 2008,Hertha BSC,1-2,Werder Bremen
27,Sun Apr 6 2008,Borussia Dortmund,2-1,Bayer 04 Leverkusen
27,Sun Apr 6 2008,Bayern München,3-1,VfL Bochum
28,Sat Apr 12 2008,VfL Bochum,1-1,Hertha BSC
28,Sat Apr 12 2008,Energie Cottbus,1-0,Arminia Bielefeld
28,Sat Apr 12 2008,Hamburger SV,0-1,MSV Duisburg
28,Sat Apr 12 2008,Werder Bremen,5-1,FC Schalke 04
28,Sat Apr 12 2008,Karlsruher SC,1-2,Hansa Rostock
28,Sat Apr 12 2008,Hannover 96,2-1,Eintracht Frankfurt
28,Sun Apr 13 2008,Bayern München,5-0,Borussia Dortmund
28,Sun Apr 13 2008,Bayer 04 Leverkusen,3-0,VfB Stuttgart
29,Tue Apr 15 2008,VfL Wolfsburg,0-1,VfL Bochum
29,Tue Apr 15 2008,Hansa Rostock,1-2,Werder Bremen
29,Tue Apr 15 2008,Hertha BSC,0-0,Hamburger SV
29,Tue Apr 15 2008,FC Schalke 04,5-0,Energie Cottbus
29,Wed Apr 16 2008,VfB Stuttgart,3-0,1. FC Nürnberg
29,Wed Apr 16 2008,Arminia Bielefeld,1-0,Bayer 04 Leverkusen
29,Wed Apr 16 2008,Borussia Dortmund,1-3,Hannover 96
29,Wed Apr 16 2008,MSV Duisburg,0-1,Karlsruher SC
29,Wed Apr 16 2008,Eintracht Frankfurt,1-3,Bayern München
28,Sun Apr 20 2008,1. FC Nürnberg,1-0,VfL Wolfsburg
30,Fri Apr 25 2008,Eintracht Frankfurt,1-1,Borussia Dortmund
30,Sat Apr 26 2008,VfL Bochum,1-1,MSV Duisburg
30,Sat Apr 26 2008,Energie Cottbus,2-1,Hansa Rostock
30,Sat Apr 26 2008,Hamburger SV,0-1,FC Schalke 04
30,Sat Apr 26 2008,1. FC Nürnberg,2-2,Arminia Bielefeld
30,Sat Apr 26 2008,Karlsruher SC,3-3,Werder Bremen
30,Sat Apr 26 2008,Hannover 96,2-2,Hertha BSC
30,Sun Apr 27 2008,Bayern München,4-1,VfB Stuttgart
30,Sun Apr 27 2008,Bayer 04 Leverkusen,2-2,VfL Wolfsburg
31,Fri May 2 2008,Borussia Dortmund,0-0,1. FC Nürnberg
31,Sat May 3 2008,Arminia Bielefeld,2-0,VfL Bochum
31,Sat May 3 2008,Hansa Rostock,1-3,Hamburger SV
31,Sat May 3 2008,Hertha BSC,3-1,Karlsruher SC
31,Sat May 3 2008,Werder Bremen,2-0,Energie Cottbus
31,Sat May 3 2008,VfB Stuttgart,4-1,Eintracht Frankfurt
31,Sat May 3 2008,FC Schalke 04,1-1,Hannover 96
31,Sun May 4 2008,MSV Duisburg,3-2,Bayer 04 Leverkusen
31,Sun May 4 2008,VfL Wolfsburg,0-0,Bayern München
32,Tue May 6 2008,VfL Bochum,0-3,FC Schalke 04
32,Tue May 6 2008,Borussia Dortmund,3-2,VfB Stuttgart
32,Tue May 6 2008,Hannover 96,3-0,Hansa Rostock
32,Tue May 6 2008,Karlsruher SC,1-1,Energie Cottbus
32,Wed May 7 2008,1. FC Nürnberg,2-0,MSV Duisburg
32,Wed May 7 2008,Eintracht Frankfurt,2-3,VfL Wolfsburg
32,Wed May 7 2008,Hamburger SV,0-1,Werder Bremen
32,Wed May 7 2008,Bayer 04 Leverkusen,1-2,Hertha BSC
32,Wed May 7 2008,Bayern München,2-0,Arminia Bielefeld
33,Sat May 10 2008,VfL Wolfsburg,4-0,VfB Stuttgart
33,Sat May 10 2008,Energie Cottbus,2-0,Hamburger SV
33,Sat May 10 2008,MSV Duisburg,2-3,Bayern München
33,Sat May 10 2008,Hansa Rostock,1-2,Bayer 04 Leverkusen
33,Sat May 10 2008,Hertha BSC,1-0,1. FC Nürnberg
33,Sat May 10 2008,Karlsruher SC,1-3,VfL Bochum
33,Sat May 10 2008,FC Schalke 04,1-0,Eintracht Frankfurt
33,Sat May 10 2008,Werder Bremen,6-1,Hannover 96
33,Sat May 10 2008,Arminia Bielefeld,2-2,Borussia Dortmund
34,Sat May 17 2008,Bayern München,4-1,Hertha BSC
34,Sat May 17 2008,VfL Bochum,1-2,Hansa Rostock
34,Sat May 17 2008,Borussia Dortmund,2-4,VfL Wolfsburg
34,Sat May 17 2008,Eintracht Frankfurt,4-2,MSV Duisburg
34,Sat May 17 2008,Hamburger SV,7-0,Karlsruher SC
34,Sat May 17 2008,Hannover 96,4-0,Energie Cottbus
34,Sat May 17 2008,Bayer 04 Leverkusen,0-1,Werder Bremen
34,Sat May 17 2008,1. FC Nürnberg,0-2,FC Schalke 04
34,Sat May 17 2008,VfB Stuttgart,2-2,Arminia Bielefeld
