Date,Team 1,Team 2,FT,HT
2011-08-05,Dortmund,Hamburg,3-1,2-0
2011-08-06,Augsburg,Freiburg,2-2,0-0
2011-08-06,FC Köln,Wolfsburg,0-3,0-1
2011-08-06,Hannover,Hoffenheim,2-1,2-1
2011-08-06,Hertha,Nürnberg,0-1,0-0
2011-08-06,Stuttgart,Schalke 04,3-0,1-0
2011-08-06,Werder Bremen,Kaiserslautern,2-0,0-0
2011-08-07,Bayern München,M'gladbach,0-1,0-0
2011-08-07,Mainz,Leverkusen,2-0,1-0
2011-08-13,Freiburg,Mainz,1-2,0-0
2011-08-13,Hamburg,Hertha,2-2,1-1
2011-08-13,Hoffenheim,Dortmund,1-0,1-0
2011-08-13,M'gladbach,Stuttgart,1-1,0-0
2011-08-13,Nürnberg,Hannover,1-2,0-2
2011-08-13,Schalke 04,FC Köln,5-1,1-1
2011-08-13,Wolfsburg,Bayern München,0-1,0-0
2011-08-14,Kaiserslautern,Augsburg,1-1,0-1
2011-08-14,Leverkusen,Werder Bremen,1-0,0-0
2011-08-19,M'gladbach,Wolfsburg,4-1,3-1
2011-08-20,Augsburg,Hoffenheim,0-2,0-1
2011-08-20,Bayern München,Hamburg,5-0,3-0
2011-08-20,Dortmund,Nürnberg,2-0,0-0
2011-08-20,FC Köln,Kaiserslautern,1-1,1-1
2011-08-20,Stuttgart,Leverkusen,0-1,0-1
2011-08-20,Werder Bremen,Freiburg,5-3,2-1
2011-08-21,Hannover,Hertha,1-1,1-0
2011-08-21,Mainz,Schalke 04,2-4,2-0
2011-08-26,Hertha,Stuttgart,1-0,0-0
2011-08-27,Freiburg,Wolfsburg,3-0,2-0
2011-08-27,Hamburg,FC Köln,3-4,1-1
2011-08-27,Hoffenheim,Werder Bremen,1-2,1-1
2011-08-27,Kaiserslautern,Bayern München,0-3,0-1
2011-08-27,Leverkusen,Dortmund,0-0,0-0
2011-08-27,Nürnberg,Augsburg,1-0,0-0
2011-08-28,Hannover,Mainz,1-1,1-1
2011-08-28,Schalke 04,M'gladbach,1-0,0-0
2011-09-09,Augsburg,Leverkusen,1-4,1-2
2011-09-10,Bayern München,Freiburg,7-0,3-0
2011-09-10,Dortmund,Hertha,1-2,0-0
2011-09-10,Mainz,Hoffenheim,0-4,0-2
2011-09-10,M'gladbach,Kaiserslautern,1-0,0-0
2011-09-10,Stuttgart,Hannover,3-0,1-0
2011-09-10,Werder Bremen,Hamburg,2-0,0-0
2011-09-11,FC Köln,Nürnberg,1-2,1-2
2011-09-11,Wolfsburg,Schalke 04,2-1,1-1
2011-09-16,Freiburg,Stuttgart,1-2,0-1
2011-09-17,Hamburg,M'gladbach,0-1,0-0
2011-09-17,Hertha,Augsburg,2-2,0-1
2011-09-17,Hoffenheim,Wolfsburg,3-1,2-0
2011-09-17,Kaiserslautern,Mainz,3-1,1-1
2011-09-17,Leverkusen,FC Köln,1-4,0-1
2011-09-17,Nürnberg,Werder Bremen,1-1,0-1
2011-09-18,Hannover,Dortmund,2-1,0-0
2011-09-18,Schalke 04,Bayern München,0-2,0-1
2011-09-23,Stuttgart,Hamburg,1-2,1-0
2011-09-24,Augsburg,Hannover,0-0,0-0
2011-09-24,Bayern München,Leverkusen,3-0,2-0
2011-09-24,Mainz,Dortmund,1-2,1-0
2011-09-24,M'gladbach,Nürnberg,1-0,0-0
2011-09-24,Schalke 04,Freiburg,4-2,1-1
2011-09-24,Wolfsburg,Kaiserslautern,1-0,0-0
2011-09-25,FC Köln,Hoffenheim,2-0,1-0
