Matchday,Date,Team 1,FT,Team 2
10,Sat Oct 11 1986,Eintracht Frankfurt,0-0,Bayern München
10,Sat Oct 11 1986,VfL Bochum,2-1,Bayer 04 Leverkusen
10,Sat Oct 11 1986,Bor. Mönchengladbach,5-0,FC 08 Homburg
11,Fri Oct 17 1986,Bayer 04 Leverkusen,2-0,Eintracht Frankfurt
11,Fri Oct 17 1986,Borussia Dortmund,2-2,1. FC Nürnberg
11,Sat Oct 18 1986,Fortuna Düsseldorf,0-4,1. FC Köln
11,Sat Oct 18 1986,SV Waldhof Mannheim,0-0,VfL Bochum
11,Sat Oct 18 1986,Blau-Weiß 90 Berlin (-1992),1-1,Bayern München
11,Sat Oct 18 1986,FC Schalke 04,1-1,Hamburger SV
11,Sat Oct 18 1986,VfB Stuttgart,1-1,1. FC Kaiserslautern
11,Sat Oct 18 1986,KFC Uerdingen,1-1,Bor. Mönchengladbach
11,Sat Oct 18 1986,FC 08 Homburg,0-1,Werder Bremen
12,Sat Nov 1 1986,1. FC Nürnberg,4-3,Fortuna Düsseldorf
12,Sat Nov 1 1986,Eintracht Frankfurt,2-1,SV Waldhof Mannheim
12,Sat Nov 1 1986,Werder Bremen,5-1,KFC Uerdingen
12,Sat Nov 1 1986,Hamburger SV,4-2,Borussia Dortmund
12,Sat Nov 1 1986,Bayern München,0-3,Bayer 04 Leverkusen
12,Sat Nov 1 1986,1. FC Kaiserslautern,5-1,FC Schalke 04
12,Sat Nov 1 1986,1. FC Köln,1-1,Blau-Weiß 90 Berlin (-1992)
12,Sat Nov 1 1986,VfL Bochum,0-0,FC 08 Homburg
12,Sat Nov 1 1986,Bor. Mönchengladbach,4-0,VfB Stuttgart
13,Fri Nov 7 1986,Borussia Dortmund,2-0,1. FC Kaiserslautern
13,Sat Nov 8 1986,FC 08 Homburg,1-1,Eintracht Frankfurt
13,Sat Nov 8 1986,SV Waldhof Mannheim,3-3,Bayern München
13,Sat Nov 8 1986,1. FC Köln,3-1,1. FC Nürnberg
13,Sat Nov 8 1986,Fortuna Düsseldorf,3-2,Hamburger SV
13,Sat Nov 8 1986,FC Schalke 04,1-2,Bor. Mönchengladbach
13,Sat Nov 8 1986,VfB Stuttgart,4-0,Werder Bremen
13,Sat Nov 8 1986,KFC Uerdingen,3-1,VfL Bochum
13,Sat Nov 8 1986,Blau-Weiß 90 Berlin (-1992),0-1,Bayer 04 Leverkusen
14,Fri Nov 14 1986,Bayer 04 Leverkusen,0-0,SV Waldhof Mannheim
14,Fri Nov 14 1986,Werder Bremen,0-0,FC Schalke 04
14,Sat Nov 15 1986,Hamburger SV,1-0,1. FC Köln
14,Sat Nov 15 1986,1. FC Nürnberg,7-2,Blau-Weiß 90 Berlin (-1992)
14,Sat Nov 15 1986,1. FC Kaiserslautern,3-1,Fortuna Düsseldorf
14,Sat Nov 15 1986,Eintracht Frankfurt,1-0,KFC Uerdingen
14,Sat Nov 15 1986,VfL Bochum,0-1,VfB Stuttgart
14,Sat Nov 15 1986,Bor. Mönchengladbach,2-2,Borussia Dortmund
14,Sat Nov 15 1986,Bayern München,3-0,FC 08 Homburg
15,Sat Nov 22 1986,FC 08 Homburg,1-2,Bayer 04 Leverkusen
15,Sat Nov 22 1986,SV Waldhof Mannheim,1-1,Blau-Weiß 90 Berlin (-1992)
15,Sat Nov 22 1986,1. FC Köln,2-2,1. FC Kaiserslautern
15,Sat Nov 22 1986,Fortuna Düsseldorf,1-1,Bor. Mönchengladbach
15,Sat Nov 22 1986,Borussia Dortmund,2-1,Werder Bremen
15,Sat Nov 22 1986,FC Schalke 04,0-0,VfL Bochum
15,Sat Nov 22 1986,VfB Stuttgart,4-1,Eintracht Frankfurt
15,Sat Nov 22 1986,KFC Uerdingen,0-0,Bayern München
15,Sat Nov 22 1986,Hamburger SV,1-1,1. FC Nürnberg
16,Fri Nov 28 1986,1. FC Kaiserslautern,2-1,1. FC Nürnberg
16,Fri Nov 28 1986,VfL Bochum,0-0,Borussia Dortmund
16,Fri Nov 28 1986,Werder Bremen,5-2,Fortuna Düsseldorf
16,Sat Nov 29 1986,SV Waldhof Mannheim,5-1,FC 08 Homburg
16,Sat Nov 29 1986,Bayer 04 Leverkusen,1-4,KFC Uerdingen
16,Sat Nov 29 1986,Bayern München,1-0,VfB Stuttgart
16,Sat Nov 29 1986,Eintracht Frankfurt,0-1,FC Schalke 04
16,Sat Nov 29 1986,Bor. Mönchengladbach,3-1,1. FC Köln
16,Sat Nov 29 1986,Blau-Weiß 90 Berlin (-1992),1-3,Hamburger SV
17,Fri Dec 5 1986,1. FC Köln,3-0,Werder Bremen
17,Fri Dec 5 1986,Borussia Dortmund,1-0,Eintracht Frankfurt
17,Sat Dec 6 1986,FC 08 Homburg,2-1,Blau-Weiß 90 Berlin (-1992)
17,Sat Dec 6 1986,1. FC Nürnberg,2-0,Bor. Mönchengladbach
17,Sat Dec 6 1986,Fortuna Düsseldorf,0-4,VfL Bochum
17,Sat Dec 6 1986,FC Schalke 04,2-2,Bayern München
17,Sat Dec 6 1986,VfB Stuttgart,1-0,Bayer 04 Leverkusen
17,Sat Dec 6 1986,KFC Uerdingen,3-2,SV Waldhof Mannheim
17,Sat Dec 6 1986,Hamburger SV,2-0,1. FC Kaiserslautern
18,Sat Feb 21 1987,Borussia Dortmund,2-2,Bayern München
18,Sat Feb 21 1987,Fortuna Düsseldorf,3-3,Eintracht Frankfurt
18,Sat Feb 21 1987,1. FC Köln,1-0,VfL Bochum
18,Sat Feb 21 1987,1. FC Nürnberg,5-1,Werder Bremen
18,Sat Feb 21 1987,Hamburger SV,3-1,Bor. Mönchengladbach
18,Sat Feb 21 1987,1. FC Kaiserslautern,2-0,Blau-Weiß 90 Berlin (-1992)
19,Sat Feb 28 1987,VfL Bochum,0-1,1. FC Nürnberg
19,Sat Feb 28 1987,Eintracht Frankfurt,1-2,1. FC Köln
19,Sat Feb 28 1987,Bor. Mönchengladbach,0-1,1. FC Kaiserslautern
19,Sat Feb 28 1987,Werder Bremen,2-1,Hamburger SV
19,Sat Feb 28 1987,FC 08 Homburg,2-1,VfB Stuttgart
19,Sat Feb 28 1987,Bayern München,3-0,Fortuna Düsseldorf
19,Sat Feb 28 1987,SV Waldhof Mannheim,2-0,FC Schalke 04
19,Sat Mar 7 1987,Bayer 04 Leverkusen,3-2,Borussia Dortmund
27,Sat Mar 7 1987,FC Schalke 04,2-4,1. FC Nürnberg
18,Sun Mar 8 1987,VfB Stuttgart,2-1,SV Waldhof Mannheim
20,Fri Mar 13 1987,1. FC Kaiserslautern,1-3,Werder Bremen
20,Sat Mar 14 1987,1. FC Nürnberg,1-0,Eintracht Frankfurt
20,Sat Mar 14 1987,Borussia Dortmund,6-0,SV Waldhof Mannheim
20,Sat Mar 14 1987,FC Schalke 04,4-0,FC 08 Homburg
20,Sat Mar 14 1987,Bor. Mönchengladbach,2-1,Blau-Weiß 90 Berlin (-1992)
20,Sat Mar 14 1987,Hamburger SV,1-1,VfL Bochum
20,Sat Mar 14 1987,1. FC Köln,1-1,Bayern München
20,Sat Mar 14 1987,Fortuna Düsseldorf,2-3,Bayer 04 Leverkusen
20,Sat Mar 14 1987,VfB Stuttgart,2-0,KFC Uerdingen
21,Fri Mar 20 1987,Eintracht Frankfurt,1-3,Hamburger SV
21,Sat Mar 21 1987,SV Waldhof Mannheim,1-1,Fortuna Düsseldorf
21,Sat Mar 21 1987,Bayern München,4-0,1. FC Nürnberg
21,Sat Mar 21 1987,Bayer 04 Leverkusen,0-1,1. FC Köln
21,Sat Mar 21 1987,VfL Bochum,3-1,1. FC Kaiserslautern
21,Sat Mar 21 1987,KFC Uerdingen,0-0,FC Schalke 04
21,Sat Mar 21 1987,Werder Bremen,1-7,Bor. Mönchengladbach
22,Fri Mar 27 1987,Werder Bremen,2-0,Blau-Weiß 90 Berlin (-1992)
22,Sat Mar 28 1987,Fortuna Düsseldorf,1-0,FC 08 Homburg
22,Sat Mar 28 1987,Borussia Dortmund,1-1,KFC Uerdingen
22,Sat Mar 28 1987,Hamburger SV,1-2,Bayern München
22,Sat Mar 28 1987,1. FC Kaiserslautern,2-1,Eintracht Frankfurt
22,Sat Mar 28 1987,1. FC Köln,2-1,SV Waldhof Mannheim
22,Sat Mar 28 1987,FC Schalke 04,2-1,VfB Stuttgart
22,Sat Mar 28 1987,Bor. Mönchengladbach,2-1,VfL Bochum
22,Sat Mar 28 1987,1. FC Nürnberg,1-1,Bayer 04 Leverkusen
18,Wed Apr 1 1987,KFC Uerdingen,2-1,FC 08 Homburg
23,Fri Apr 3 1987,SV Waldhof Mannheim,3-0,1. FC Nürnberg
23,Sat Apr 4 1987,KFC Uerdingen,4-1,Fortuna Düsseldorf
23,Sat Apr 4 1987,Bayern München,3-0,1. FC Kaiserslautern
23,Sat Apr 4 1987,Blau-Weiß 90 Berlin (-1992),0-0,FC Schalke 04
23,Sat Apr 4 1987,VfL Bochum,1-1,Werder Bremen
23,Sat Apr 4 1987,VfB Stuttgart,3-0,Borussia Dortmund
23,Sat Apr 4 1987,Bayer 04 Leverkusen,0-1,Hamburger SV
23,Sat Apr 4 1987,Eintracht Frankfurt,4-0,Bor. Mönchengladbach
23,Sat Apr 4 1987,FC 08 Homburg,1-3,1. FC Köln
21,Tue Apr 7 1987,FC 08 Homburg,2-2,Borussia Dortmund
24,Fri Apr 10 1987,1. FC Nürnberg,2-2,FC 08 Homburg
24,Fri Apr 10 1987,VfL Bochum,5-1,Blau-Weiß 90 Berlin (-1992)
24,Fri Apr 10 1987,Werder Bremen,4-1,Eintracht Frankfurt
24,Sat Apr 11 1987,Borussia Dortmund,1-0,FC Schalke 04
24,Sat Apr 11 1987,Hamburger SV,1-0,SV Waldhof Mannheim
24,Sat Apr 11 1987,1. FC Kaiserslautern,1-1,Bayer 04 Leverkusen
24,Sat Apr 11 1987,1. FC Köln,1-2,KFC Uerdingen
24,Sat Apr 11 1987,Fortuna Düsseldorf,1-0,VfB Stuttgart
24,Sat Apr 11 1987,Bor. Mönchengladbach,0-1,Bayern München
25,Tue Apr 14 1987,FC Schalke 04,4-2,Fortuna Düsseldorf
25,Tue Apr 14 1987,Bayer 04 Leverkusen,0-2,Bor. Mönchengladbach
25,Tue Apr 14 1987,Blau-Weiß 90 Berlin (-1992),1-1,Borussia Dortmund
25,Tue Apr 14 1987,FC 08 Homburg,1-1,Hamburger SV
25,Wed Apr 15 1987,Eintracht Frankfurt,1-1,VfL Bochum
25,Wed Apr 15 1987,Bayern München,3-2,Werder Bremen
25,Wed Apr 15 1987,SV Waldhof Mannheim,4-3,1. FC Kaiserslautern
25,Wed Apr 15 1987,VfB Stuttgart,5-1,1. FC Köln
25,Wed Apr 15 1987,KFC Uerdingen,3-4,1. FC Nürnberg
19,Tue Apr 21 1987,Blau-Weiß 90 Berlin (-1992),1-1,KFC Uerdingen
18,Tue Apr 21 1987,FC Schalke 04,1-2,Bayer 04 Leverkusen
26,Fri Apr 24 1987,Eintracht Frankfurt,1-3,Blau-Weiß 90 Berlin (-1992)
26,Fri Apr 24 1987,Fortuna Düsseldorf,0-4,Borussia Dortmund
26,Fri Apr 24 1987,1. FC Kaiserslautern,5-0,FC 08 Homburg
26,Sat Apr 25 1987,Bor. Mönchengladbach,7-2,SV Waldhof Mannheim
26,Sat Apr 25 1987,Werder Bremen,1-0,Bayer 04 Leverkusen
26,Sat Apr 25 1987,Hamburger SV,2-1,KFC Uerdingen
26,Sat Apr 25 1987,VfL Bochum,1-2,Bayern München
26,Sat Apr 25 1987,1. FC Köln,3-2,FC Schalke 04
26,Sat Apr 25 1987,1. FC Nürnberg,2-1,VfB Stuttgart
27,Fri May 1 1987,Borussia Dortmund,1-1,1. FC Köln
27,Fri May 1 1987,Blau-Weiß 90 Berlin (-1992),1-2,Fortuna Düsseldorf
27,Sat May 2 1987,KFC Uerdingen,1-2,1. FC Kaiserslautern
27,Sat May 2 1987,FC 08 Homburg,0-2,Bor. Mönchengladbach
27,Sat May 2 1987,SV Waldhof Mannheim,1-0,Werder Bremen
27,Sat May 2 1987,Bayer 04 Leverkusen,2-1,VfL Bochum
27,Sat May 2 1987,VfB Stuttgart,1-1,Hamburger SV
21,Tue May 5 1987,Blau-Weiß 90 Berlin (-1992),0-2,VfB Stuttgart
28,Fri May 8 1987,Hamburger SV,4-0,FC Schalke 04
28,Fri May 8 1987,1. FC Köln,1-0,Fortuna Düsseldorf
28,Fri May 8 1987,Werder Bremen,6-0,FC 08 Homburg
28,Sat May 9 1987,Bayern München,2-0,Blau-Weiß 90 Berlin (-1992)
28,Sat May 9 1987,Bor. Mönchengladbach,2-0,KFC Uerdingen
28,Sat May 9 1987,VfL Bochum,6-1,SV Waldhof Mannheim
28,Sat May 9 1987,Eintracht Frankfurt,1-0,Bayer 04 Leverkusen
28,Sat May 9 1987,1. FC Nürnberg,1-2,Borussia Dortmund
28,Sat May 9 1987,1. FC Kaiserslautern,3-0,VfB Stuttgart
27,Tue May 12 1987,Bayern München,2-1,Eintracht Frankfurt
29,Fri May 15 1987,VfB Stuttgart,2-4,Bor. Mönchengladbach
29,Fri May 15 1987,Borussia Dortmund,4-3,Hamburger SV
29,Fri May 15 1987,KFC Uerdingen,1-1,Werder Bremen
29,Sat May 16 1987,FC Schalke 04,3-2,1. FC Kaiserslautern
29,Sat May 16 1987,Fortuna Düsseldorf,1-1,1. FC Nürnberg
29,Sat May 16 1987,Blau-Weiß 90 Berlin (-1992),1-1,1. FC Köln
29,Sat May 16 1987,Bayer 04 Leverkusen,0-0,Bayern München
29,Sat May 16 1987,FC 08 Homburg,3-1,VfL Bochum
29,Sat May 16 1987,SV Waldhof Mannheim,2-1,Eintracht Frankfurt
30,Fri May 22 1987,Bayer 04 Leverkusen,2-2,Blau-Weiß 90 Berlin (-1992)
30,Fri May 22 1987,Werder Bremen,1-0,VfB Stuttgart
30,Fri May 22 1987,1. FC Kaiserslautern,2-3,Borussia Dortmund
30,Sat May 23 1987,Bayern München,3-0,SV Waldhof Mannheim
30,Sat May 23 1987,VfL Bochum,2-1,KFC Uerdingen
30,Sat May 23 1987,1. FC Nürnberg,1-1,1. FC Köln
30,Sat May 23 1987,Hamburger SV,4-1,Fortuna Düsseldorf
30,Sat May 23 1987,Bor. Mönchengladbach,3-1,FC Schalke 04
30,Sat May 23 1987,Eintracht Frankfurt,4-0,FC 08 Homburg
31,Thu May 28 1987,Blau-Weiß 90 Berlin (-1992),1-4,1. FC Nürnberg
31,Fri May 29 1987,VfB Stuttgart,2-4,VfL Bochum
31,Fri May 29 1987,FC Schalke 04,1-0,Werder Bremen
31,Sat May 30 1987,Fortuna Düsseldorf,1-3,1. FC Kaiserslautern
31,Sat May 30 1987,SV Waldhof Mannheim,2-1,Bayer 04 Leverkusen
31,Sat May 30 1987,FC 08 Homburg,2-2,Bayern München
31,Sat May 30 1987,KFC Uerdingen,1-0,Eintracht Frankfurt
31,Sat May 30 1987,Borussia Dortmund,0-2,Bor. Mönchengladbach
31,Sat May 30 1987,1. FC Köln,1-1,Hamburger SV
32,Thu Jun 4 1987,Bayer 04 Leverkusen,4-2,FC 08 Homburg
32,Fri Jun 5 1987,Eintracht Frankfurt,3-1,VfB Stuttgart
32,Fri Jun 5 1987,VfL Bochum,1-1,FC Schalke 04
32,Sat Jun 6 1987,1. FC Kaiserslautern,5-1,1. FC Köln
32,Sat Jun 6 1987,Bor. Mönchengladbach,4-1,Fortuna Düsseldorf
32,Sat Jun 6 1987,Werder Bremen,5-0,Borussia Dortmund
32,Sat Jun 6 1987,Bayern München,2-2,KFC Uerdingen
32,Sat Jun 6 1987,1. FC Nürnberg,3-3,Hamburger SV
32,Wed Jun 10 1987,Blau-Weiß 90 Berlin (-1992),4-1,SV Waldhof Mannheim
33,Sat Jun 13 1987,Hamburger SV,2-1,Blau-Weiß 90 Berlin (-1992)
33,Sat Jun 13 1987,FC 08 Homburg,2-1,SV Waldhof Mannheim
33,Sat Jun 13 1987,KFC Uerdingen,1-1,Bayer 04 Leverkusen
33,Sat Jun 13 1987,1. FC Nürnberg,2-1,1. FC Kaiserslautern
33,Sat Jun 13 1987,FC Schalke 04,3-1,Eintracht Frankfurt
33,Sat Jun 13 1987,Borussia Dortmund,3-2,VfL Bochum
33,Sat Jun 13 1987,Fortuna Düsseldorf,2-1,Werder Bremen
33,Sat Jun 13 1987,1. FC Köln,2-4,Bor. Mönchengladbach
33,Sat Jun 13 1987,VfB Stuttgart,1-3,Bayern München
34,Wed Jun 17 1987,Blau-Weiß 90 Berlin (-1992),2-2,FC 08 Homburg
34,Wed Jun 17 1987,Bor. Mönchengladbach,4-0,1. FC Nürnberg
34,Wed Jun 17 1987,Werder Bremen,2-1,1. FC Köln
34,Wed Jun 17 1987,VfL Bochum,2-2,Fortuna Düsseldorf
34,Wed Jun 17 1987,Bayern München,1-0,FC Schalke 04
34,Wed Jun 17 1987,Bayer 04 Leverkusen,4-1,VfB Stuttgart
34,Wed Jun 17 1987,SV Waldhof Mannheim,2-3,KFC Uerdingen
34,Wed Jun 17 1987,1. FC Kaiserslautern,0-4,Hamburger SV
34,Tue Jun 23 1987,Eintracht Frankfurt,0-4,Borussia Dortmund
