Round,Date,Team 1,FT,HT,Team 2
1,(Fri) 8 Aug 1986 (31),FC 08 Homburg (1),0-2,0-1,KFC Uerdingen (1)
1,(Fri) 8 Aug 1986 (31),SV Waldhof Mannheim (1),3-2,2-1,VfB Stuttgart (1)
1,(Sat) 9 Aug 1986 (31),Bayer 04 Leverkusen (1),4-2,1-1,FC Schalke 04 (1)
1,(Sat) 9 Aug 1986 (31),Bayern München (1),2-2,1-1,Borussia Dortmund (1)
1,(Sat) 9 Aug 1986 (31),Eintracht Frankfurt (1),5-0,3-0,Fortuna Düsseldorf (1)
1,(Sat) 9 Aug 1986 (31),VfL Bochum (1),3-1,1-1,1. FC Köln (1)
1,(Sat) 9 Aug 1986 (31),Werder Bremen (1),5-3,0-2,1. FC Nürnberg (1)
1,(Sat) 9 Aug 1986 (31),Blau-Weiß 90 Berlin (-1992) (1),1-4,1-2,1. FC Kaiserslautern (1)
1,(Tue) 19 Aug 1986 (33),Bor. Mönchengladbach (1),0-3,0-0,Hamburger SV (1)
2,(Tue) 12 Aug 1986 (32),VfB Stuttgart (2),4-0,3-0,FC 08 Homburg (2)
2,(Fri) 15 Aug 1986 (32),1. FC Köln (2),0-0,0-0,Eintracht Frankfurt (2)
2,(Fri) 15 Aug 1986 (32),Borussia Dortmund (2),0-0,0-0,Bayer 04 Leverkusen (2)
2,(Sat) 16 Aug 1986 (32),1. FC Kaiserslautern (2),1-1,0-1,Bor. Mönchengladbach (2)
2,(Sat) 16 Aug 1986 (32),1. FC Nürnberg (2),3-3,3-1,VfL Bochum (2)
2,(Sat) 16 Aug 1986 (32),Fortuna Düsseldorf (2),0-3,0-0,Bayern München (2)
2,(Sat) 16 Aug 1986 (32),FC Schalke 04 (2),3-1,2-0,SV Waldhof Mannheim (2)
2,(Sat) 16 Aug 1986 (32),KFC Uerdingen (2),2-1,1-0,Blau-Weiß 90 Berlin (-1992) (2)
2,(Sat) 16 Aug 1986 (32),Hamburger SV (2),3-0,2-0,Werder Bremen (2)
3,(Fri) 22 Aug 1986 (33),FC 08 Homburg (3),1-1,0-0,FC Schalke 04 (3)
3,(Fri) 22 Aug 1986 (33),Eintracht Frankfurt (3),1-0,0-0,1. FC Nürnberg (3)
3,(Fri) 22 Aug 1986 (33),Werder Bremen (3),1-0,1-0,1. FC Kaiserslautern (3)
3,(Sat) 23 Aug 1986 (33),SV Waldhof Mannheim (3),2-1,0-0,Borussia Dortmund (3)
3,(Sat) 23 Aug 1986 (33),Bayer 04 Leverkusen (3),5-0,2-0,Fortuna Düsseldorf (3)
3,(Sat) 23 Aug 1986 (33),Bayern München (3),3-0,2-0,1. FC Köln (3)
3,(Sat) 23 Aug 1986 (33),VfL Bochum (3),1-1,0-1,Hamburger SV (3)
3,(Sat) 23 Aug 1986 (33),KFC Uerdingen (3),2-2,1-0,VfB Stuttgart (3)
3,(Sat) 23 Aug 1986 (33),Blau-Weiß 90 Berlin (-1992) (3),3-2,1-2,Bor. Mönchengladbach (3)
4,(Tue) 2 Sep 1986 (35),1. FC Köln (4),1-4,0-2,Bayer 04 Leverkusen (4)
4,(Tue) 2 Sep 1986 (35),Fortuna Düsseldorf (4),2-0,2-0,SV Waldhof Mannheim (4)
4,(Tue) 2 Sep 1986 (35),Borussia Dortmund (4),3-0,1-0,FC 08 Homburg (4)
4,(Tue) 2 Sep 1986 (35),FC Schalke 04 (4),2-1,0-1,KFC Uerdingen (4)
4,(Tue) 2 Sep 1986 (35),Bor. Mönchengladbach (4),1-2,1-1,Werder Bremen (4)
4,(Tue) 2 Sep 1986 (35),Hamburger SV (4),2-0,1-0,Eintracht Frankfurt (4)
4,(Wed) 3 Sep 1986 (35),1. FC Kaiserslautern (4),4-1,1-1,VfL Bochum (4)
