Matchday,Date,Team 1,FT,Team 2
4,Fri Aug 21 2015,Arminia Bielefeld,0-2,Eintracht Braunschweig
4,Fri Aug 21 2015,SpVgg Greuther Fürth,0-2,FSV Frankfurt
4,Sat Aug 22 2015,Karlsruher SC,2-0,MSV Duisburg
4,Sat Aug 22 2015,Fortuna Düsseldorf,1-2,SC Freiburg
4,Sun Aug 23 2015,TSV 1860 München,0-0,1. FC Union Berlin
4,Sun Aug 23 2015,RB Leipzig,0-1,FC St. Pauli
4,Sun Aug 23 2015,VfL Bochum,2-1,1. FC Nürnberg
4,Mon Aug 24 2015,1. FC Kaiserslautern,1-0,SC Paderborn 07
5,Fri Aug 28 2015,SC Freiburg,4-1,SV Sandhausen
5,Fri Aug 28 2015,1. FC Union Berlin,1-1,RB Leipzig
5,Fri Aug 28 2015,1. FC Heidenheim,3-1,1. FC Kaiserslautern
5,Sat Aug 29 2015,SC Paderborn 07,1-2,Arminia Bielefeld
5,Sat Aug 29 2015,MSV Duisburg,2-2,SpVgg Greuther Fürth
5,Sun Aug 30 2015,FSV Frankfurt,1-0,FC St. Pauli
5,Sun Aug 30 2015,1. FC Nürnberg,1-0,Fortuna Düsseldorf
5,Sun Aug 30 2015,Eintracht Braunschweig,6-0,Karlsruher SC
5,Mon Aug 31 2015,VfL Bochum,1-0,TSV 1860 München
6,Fri Sep 11 2015,SV Sandhausen,1-1,VfL Bochum
6,Fri Sep 11 2015,RB Leipzig,2-0,SC Paderborn 07
6,Fri Sep 11 2015,1. FC Kaiserslautern,0-2,SC Freiburg
6,Sat Sep 12 2015,Arminia Bielefeld,0-0,1. FC Heidenheim
6,Sat Sep 12 2015,Karlsruher SC,0-3,1. FC Union Berlin
6,Sun Sep 13 2015,SpVgg Greuther Fürth,3-2,1. FC Nürnberg
6,Sun Sep 13 2015,FSV Frankfurt,0-3,Eintracht Braunschweig
6,Sun Sep 13 2015,Fortuna Düsseldorf,3-0,TSV 1860 München
6,Mon Sep 14 2015,FC St. Pauli,2-0,MSV Duisburg
7,Fri Sep 18 2015,SC Freiburg,2-2,Arminia Bielefeld
7,Fri Sep 18 2015,VfL Bochum,1-1,Fortuna Düsseldorf
7,Fri Sep 18 2015,1. FC Heidenheim,1-1,RB Leipzig
7,Sat Sep 19 2015,SC Paderborn 07,2-0,Karlsruher SC
7,Sat Sep 19 2015,1. FC Nürnberg,2-0,SV Sandhausen
7,Sat Sep 19 2015,TSV 1860 München,1-1,1. FC Kaiserslautern
7,Sun Sep 20 2015,MSV Duisburg,0-1,FSV Frankfurt
7,Sun Sep 20 2015,1. FC Union Berlin,1-2,SpVgg Greuther Fürth
7,Sun Sep 20 2015,Eintracht Braunschweig,0-0,FC St. Pauli
8,Tue Sep 22 2015,Arminia Bielefeld,1-1,VfL Bochum
8,Tue Sep 22 2015,Karlsruher SC,1-1,Fortuna Düsseldorf
8,Tue Sep 22 2015,1. FC Kaiserslautern,0-3,1. FC Nürnberg
8,Tue Sep 22 2015,SV Sandhausen,1-1,TSV 1860 München
8,Wed Sep 23 2015,FSV Frankfurt,3-2,1. FC Union Berlin
8,Wed Sep 23 2015,SpVgg Greuther Fürth,3-0,SC Paderborn 07
8,Wed Sep 23 2015,MSV Duisburg,0-5,Eintracht Braunschweig
8,Wed Sep 23 2015,FC St. Pauli,1-0,1. FC Heidenheim
8,Thu Sep 24 2015,RB Leipzig,1-1,SC Freiburg
9,Fri Sep 25 2015,1. FC Nürnberg,2-2,Arminia Bielefeld
9,Fri Sep 25 2015,Fortuna Düsseldorf,0-1,SV Sandhausen
9,Fri Sep 25 2015,VfL Bochum,1-2,1. FC Kaiserslautern
9,Sat Sep 26 2015,1. FC Union Berlin,3-2,MSV Duisburg
9,Sat Sep 26 2015,SC Paderborn 07,0-0,FC St. Pauli
9,Sun Sep 27 2015,1. FC Heidenheim,1-1,Karlsruher SC
9,Sun Sep 27 2015,TSV 1860 München,2-2,RB Leipzig
9,Sun Sep 27 2015,SC Freiburg,2-0,FSV Frankfurt
9,Mon Sep 28 2015,Eintracht Braunschweig,0-1,SpVgg Greuther Fürth
10,Fri Oct 2 2015,Arminia Bielefeld,1-1,TSV 1860 München
10,Fri Oct 2 2015,1. FC Kaiserslautern,3-0,Fortuna Düsseldorf
10,Fri Oct 2 2015,FSV Frankfurt,0-4,1. FC Heidenheim
10,Sat Oct 3 2015,SpVgg Greuther Fürth,0-5,VfL Bochum
10,Sat Oct 3 2015,FC St. Pauli,1-3,SV Sandhausen
10,Sun Oct 4 2015,RB Leipzig,3-2,1. FC Nürnberg
10,Sun Oct 4 2015,Eintracht Braunschweig,2-1,1. FC Union Berlin
10,Sun Oct 4 2015,Karlsruher SC,1-1,SC Freiburg
10,Mon Oct 5 2015,MSV Duisburg,1-0,SC Paderborn 07
11,Fri Oct 16 2015,SC Paderborn 07,2-0,Eintracht Braunschweig
11,Fri Oct 16 2015,SV Sandhausen,1-0,1. FC Kaiserslautern
11,Fri Oct 16 2015,Fortuna Düsseldorf,1-0,Arminia Bielefeld
11,Sat Oct 17 2015,1. FC Nürnberg,1-1,FSV Frankfurt
11,Sat Oct 17 2015,1. FC Union Berlin,3-3,FC St. Pauli
11,Sun Oct 18 2015,SC Freiburg,5-2,SpVgg Greuther Fürth
11,Sun Oct 18 2015,VfL Bochum,0-1,RB Leipzig
11,Sun Oct 18 2015,1. FC Heidenheim,1-0,MSV Duisburg
11,Mon Oct 19 2015,TSV 1860 München,0-1,Karlsruher SC
12,Fri Oct 23 2015,SpVgg Greuther Fürth,1-0,TSV 1860 München
12,Fri Oct 23 2015,RB Leipzig,2-1,Fortuna Düsseldorf
12,Fri Oct 23 2015,FSV Frankfurt,3-2,VfL Bochum
12,Sat Oct 24 2015,MSV Duisburg,0-0,1. FC Nürnberg
12,Sat Oct 24 2015,Karlsruher SC,2-0,1. FC Kaiserslautern
12,Sat Oct 24 2015,1. FC Union Berlin,0-2,SC Paderborn 07
12,Sun Oct 25 2015,Eintracht Braunschweig,1-0,1. FC Heidenheim
12,Sun Oct 25 2015,FC St. Pauli,1-0,SC Freiburg
12,Sun Oct 25 2015,Arminia Bielefeld,0-0,SV Sandhausen
13,Fri Oct 30 2015,1. FC Kaiserslautern,0-2,Arminia Bielefeld
13,Fri Oct 30 2015,Fortuna Düsseldorf,1-0,SpVgg Greuther Fürth
13,Fri Oct 30 2015,VfL Bochum,1-1,FC St. Pauli
13,Sat Oct 31 2015,SC Paderborn 07,1-1,FSV Frankfurt
13,Sat Oct 31 2015,1. FC Heidenheim,0-2,1. FC Union Berlin
13,Sun Nov 1 2015,SV Sandhausen,1-2,RB Leipzig
13,Sun Nov 1 2015,TSV 1860 München,1-0,MSV Duisburg
13,Sun Nov 1 2015,SC Freiburg,2-2,Eintracht Braunschweig
13,Mon Nov 2 2015,1. FC Nürnberg,0-0,Karlsruher SC
14,Fri Nov 6 2015,SpVgg Greuther Fürth,0-0,Arminia Bielefeld
14,Fri Nov 6 2015,FSV Frankfurt,0-1,SV Sandhausen
14,Fri Nov 6 2015,Karlsruher SC,3-0,VfL Bochum
14,Sat Nov 7 2015,MSV Duisburg,1-1,SC Freiburg
14,Sat Nov 7 2015,1. FC Union Berlin,3-3,1. FC Nürnberg
14,Sun Nov 8 2015,RB Leipzig,0-2,1. FC Kaiserslautern
14,Sun Nov 8 2015,SC Paderborn 07,1-1,1. FC Heidenheim
14,Sun Nov 8 2015,Eintracht Braunschweig,0-0,TSV 1860 München
14,Mon Nov 9 2015,FC St. Pauli,4-0,Fortuna Düsseldorf
15,Fri Nov 20 2015,SV Sandhausen,3-1,Karlsruher SC
15,Fri Nov 20 2015,VfL Bochum,1-1,1. FC Union Berlin
15,Fri Nov 20 2015,Fortuna Düsseldorf,1-1,MSV Duisburg
15,Sat Nov 21 2015,Arminia Bielefeld,0-1,RB Leipzig
15,Sat Nov 21 2015,TSV 1860 München,2-0,FC St. Pauli
15,Sun Nov 22 2015,SC Freiburg,4-1,SC Paderborn 07
15,Sun Nov 22 2015,1. FC Heidenheim,1-2,SpVgg Greuther Fürth
15,Sun Nov 22 2015,1. FC Kaiserslautern,1-1,FSV Frankfurt
15,Mon Nov 23 2015,1. FC Nürnberg,2-1,Eintracht Braunschweig
16,Fri Nov 27 2015,Eintracht Braunschweig,1-0,VfL Bochum
16,Fri Nov 27 2015,1. FC Heidenheim,1-2,SC Freiburg
16,Fri Nov 27 2015,SpVgg Greuther Fürth,2-4,1. FC Kaiserslautern
16,Sat Nov 28 2015,1. FC Union Berlin,1-1,Arminia Bielefeld
16,Sat Nov 28 2015,SC Paderborn 07,4-4,TSV 1860 München
16,Sun Nov 29 2015,MSV Duisburg,3-0,SV Sandhausen
16,Sun Nov 29 2015,FSV Frankfurt,1-2,Fortuna Düsseldorf
16,Sun Nov 29 2015,FC St. Pauli,0-4,1. FC Nürnberg
16,Mon Nov 30 2015,Karlsruher SC,0-1,RB Leipzig
17,Fri Dec 4 2015,TSV 1860 München,0-1,FSV Frankfurt
17,Fri Dec 4 2015,1. FC Nürnberg,2-1,SC Paderborn 07
17,Fri Dec 4 2015,SV Sandhausen,1-1,SpVgg Greuther Fürth
17,Sat Dec 5 2015,SC Freiburg,3-0,1. FC Union Berlin
17,Sat Dec 5 2015,Arminia Bielefeld,2-1,Karlsruher SC
17,Sun Dec 6 2015,RB Leipzig,4-2,MSV Duisburg
17,Sun Dec 6 2015,VfL Bochum,1-1,1. FC Heidenheim
17,Sun Dec 6 2015,1. FC Kaiserslautern,1-2,FC St. Pauli
17,Mon Dec 7 2015,Fortuna Düsseldorf,1-0,Eintracht Braunschweig
18,Fri Dec 11 2015,VfL Bochum,4-0,SC Paderborn 07
18,Fri Dec 11 2015,SV Sandhausen,0-2,Eintracht Braunschweig
18,Fri Dec 11 2015,TSV 1860 München,1-3,1. FC Heidenheim
18,Sat Dec 12 2015,Fortuna Düsseldorf,0-3,1. FC Union Berlin
18,Sat Dec 12 2015,Karlsruher SC,1-0,SpVgg Greuther Fürth
18,Sun Dec 13 2015,RB Leipzig,3-1,FSV Frankfurt
18,Sun Dec 13 2015,1. FC Nürnberg,2-1,SC Freiburg
18,Sun Dec 13 2015,1. FC Kaiserslautern,2-0,MSV Duisburg
18,Mon Dec 14 2015,Arminia Bielefeld,0-0,FC St. Pauli
19,Fri Dec 18 2015,1. FC Union Berlin,1-0,SV Sandhausen
19,Fri Dec 18 2015,FC St. Pauli,1-2,Karlsruher SC
19,Fri Dec 18 2015,FSV Frankfurt,1-2,Arminia Bielefeld
19,Sat Dec 19 2015,SpVgg Greuther Fürth,1-2,RB Leipzig
19,Sat Dec 19 2015,1. FC Heidenheim,0-3,1. FC Nürnberg
19,Sun Dec 20 2015,MSV Duisburg,0-0,VfL Bochum
19,Sun Dec 20 2015,Eintracht Braunschweig,1-1,1. FC Kaiserslautern
19,Sun Dec 20 2015,SC Freiburg,3-0,TSV 1860 München
19,Mon Dec 21 2015,SC Paderborn 07,0-0,Fortuna Düsseldorf
20,Fri Feb 5 2016,1. FC Kaiserslautern,2-2,1. FC Union Berlin
20,Fri Feb 5 2016,VfL Bochum,2-0,SC Freiburg
20,Fri Feb 5 2016,SV Sandhausen,1-0,SC Paderborn 07
20,Sat Feb 6 2016,TSV 1860 München,0-1,1. FC Nürnberg
20,Sat Feb 6 2016,Fortuna Düsseldorf,0-1,1. FC Heidenheim
20,Sun Feb 7 2016,SpVgg Greuther Fürth,0-2,FC St. Pauli
20,Sun Feb 7 2016,Karlsruher SC,1-1,FSV Frankfurt
20,Sun Feb 7 2016,RB Leipzig,2-0,Eintracht Braunschweig
20,Mon Feb 8 2016,Arminia Bielefeld,2-1,MSV Duisburg
21,Fri Feb 12 2016,SC Paderborn 07,0-4,1. FC Kaiserslautern
21,Fri Feb 12 2016,FSV Frankfurt,1-2,SpVgg Greuther Fürth
21,Fri Feb 12 2016,FC St. Pauli,1-0,RB Leipzig
21,Sat Feb 13 2016,MSV Duisburg,0-1,Karlsruher SC
21,Sat Feb 13 2016,1. FC Heidenheim,1-1,SV Sandhausen
21,Sun Feb 14 2016,SC Freiburg,1-2,Fortuna Düsseldorf
21,Sun Feb 14 2016,1. FC Union Berlin,3-0,TSV 1860 München
21,Sun Feb 14 2016,Eintracht Braunschweig,1-0,Arminia Bielefeld
21,Mon Feb 15 2016,1. FC Nürnberg,1-1,VfL Bochum
22,Fri Feb 19 2016,SpVgg Greuther Fürth,1-1,MSV Duisburg
22,Fri Feb 19 2016,FC St. Pauli,1-3,FSV Frankfurt
22,Fri Feb 19 2016,RB Leipzig,3-0,1. FC Union Berlin
22,Sat Feb 20 2016,Karlsruher SC,2-2,Eintracht Braunschweig
22,Sat Feb 20 2016,1. FC Kaiserslautern,2-2,1. FC Heidenheim
22,Sun Feb 21 2016,Arminia Bielefeld,1-1,SC Paderborn 07
22,Sun Feb 21 2016,SV Sandhausen,0-2,SC Freiburg
22,Sun Feb 21 2016,TSV 1860 München,1-1,VfL Bochum
22,Mon Feb 22 2016,Fortuna Düsseldorf,1-1,1. FC Nürnberg
23,Fri Feb 26 2016,1. FC Union Berlin,2-1,Karlsruher SC
23,Fri Feb 26 2016,1. FC Nürnberg,2-1,SpVgg Greuther Fürth
23,Fri Feb 26 2016,SC Paderborn 07,0-1,RB Leipzig
23,Sat Feb 27 2016,VfL Bochum,3-2,SV Sandhausen
23,Sat Feb 27 2016,TSV 1860 München,3-2,Fortuna Düsseldorf
23,Sat Feb 27 2016,SC Freiburg,2-0,1. FC Kaiserslautern
23,Sun Feb 28 2016,MSV Duisburg,0-2,FC St. Pauli
23,Sun Feb 28 2016,1. FC Heidenheim,3-2,Arminia Bielefeld
23,Sun Feb 28 2016,Eintracht Braunschweig,0-0,FSV Frankfurt
24,Tue Mar 1 2016,SpVgg Greuther Fürth,2-0,1. FC Union Berlin
24,Tue Mar 1 2016,Fortuna Düsseldorf,1-3,VfL Bochum
24,Tue Mar 1 2016,1. FC Kaiserslautern,0-1,TSV 1860 München
24,Tue Mar 1 2016,Karlsruher SC,0-0,SC Paderborn 07
24,Tue Mar 1 2016,SV Sandhausen,0-2,1. FC Nürnberg
24,Wed Mar 2 2016,Arminia Bielefeld,1-4,SC Freiburg
24,Wed Mar 2 2016,RB Leipzig,3-1,1. FC Heidenheim
24,Wed Mar 2 2016,FSV Frankfurt,3-3,MSV Duisburg
24,Thu Mar 3 2016,FC St. Pauli,1-0,Eintracht Braunschweig
25,Fri Mar 4 2016,TSV 1860 München,3-2,SV Sandhausen
25,Fri Mar 4 2016,Fortuna Düsseldorf,0-1,Karlsruher SC
25,Fri Mar 4 2016,1. FC Nürnberg,2-1,1. FC Kaiserslautern
25,Sat Mar 5 2016,SC Paderborn 07,1-1,SpVgg Greuther Fürth
25,Sat Mar 5 2016,1. FC Union Berlin,4-0,FSV Frankfurt
25,Sun Mar 6 2016,VfL Bochum,2-2,Arminia Bielefeld
25,Sun Mar 6 2016,Eintracht Braunschweig,1-1,MSV Duisburg
25,Sun Mar 6 2016,1. FC Heidenheim,2-0,FC St. Pauli
25,Mon Mar 7 2016,SC Freiburg,2-1,RB Leipzig
26,Fri Mar 11 2016,Arminia Bielefeld,0-4,1. FC Nürnberg
26,Fri Mar 11 2016,FC St. Pauli,3-4,SC Paderborn 07
26,Fri Mar 11 2016,SpVgg Greuther Fürth,3-0,Eintracht Braunschweig
26,Sat Mar 12 2016,MSV Duisburg,2-1,1. FC Union Berlin
26,Sat Mar 12 2016,SV Sandhausen,1-0,Fortuna Düsseldorf
26,Sun Mar 13 2016,FSV Frankfurt,1-3,SC Freiburg
26,Sun Mar 13 2016,RB Leipzig,2-1,TSV 1860 München
26,Sun Mar 13 2016,Karlsruher SC,0-0,1. FC Heidenheim
26,Mon Mar 14 2016,1. FC Kaiserslautern,0-2,VfL Bochum
27,Fri Mar 18 2016,1. FC Union Berlin,3-1,Eintracht Braunschweig
27,Fri Mar 18 2016,1. FC Heidenheim,2-2,FSV Frankfurt
27,Fri Mar 18 2016,SC Paderborn 07,0-0,MSV Duisburg
27,Sat Mar 19 2016,Fortuna Düsseldorf,4-3,1. FC Kaiserslautern
27,Sat Mar 19 2016,SV Sandhausen,0-2,FC St. Pauli
27,Sun Mar 20 2016,VfL Bochum,2-2,SpVgg Greuther Fürth
27,Sun Mar 20 2016,1. FC Nürnberg,3-1,RB Leipzig
27,Sun Mar 20 2016,TSV 1860 München,1-1,Arminia Bielefeld
27,Mon Mar 21 2016,SC Freiburg,1-0,Karlsruher SC
28,Fri Apr 1 2016,FC St. Pauli,0-0,1. FC Union Berlin
28,Fri Apr 1 2016,Eintracht Braunschweig,2-1,SC Paderborn 07
28,Fri Apr 1 2016,MSV Duisburg,0-2,1. FC Heidenheim
28,Sat Apr 2 2016,RB Leipzig,3-1,VfL Bochum
28,Sat Apr 2 2016,Arminia Bielefeld,0-0,Fortuna Düsseldorf
28,Sun Apr 3 2016,FSV Frankfurt,0-3,1. FC Nürnberg
28,Sun Apr 3 2016,1. FC Kaiserslautern,2-0,SV Sandhausen
28,Sun Apr 3 2016,Karlsruher SC,3-1,TSV 1860 München
28,Mon Apr 4 2016,SpVgg Greuther Fürth,2-3,SC Freiburg
29,Fri Apr 8 2016,TSV 1860 München,0-1,SpVgg Greuther Fürth
29,Fri Apr 8 2016,1. FC Heidenheim,2-2,Eintracht Braunschweig
29,Fri Apr 8 2016,SC Paderborn 07,0-4,1. FC Union Berlin
29,Sat Apr 9 2016,SV Sandhausen,1-4,Arminia Bielefeld
29,Sat Apr 9 2016,VfL Bochum,4-1,FSV Frankfurt
29,Sun Apr 10 2016,SC Freiburg,4-3,FC St. Pauli
29,Sun Apr 10 2016,1. FC Kaiserslautern,0-0,Karlsruher SC
29,Sun Apr 10 2016,1. FC Nürnberg,1-2,MSV Duisburg
29,Mon Apr 11 2016,Fortuna Düsseldorf,1-3,RB Leipzig
30,Fri Apr 15 2016,RB Leipzig,0-1,SV Sandhausen
30,Fri Apr 15 2016,FSV Frankfurt,0-2,SC Paderborn 07
30,Fri Apr 15 2016,MSV Duisburg,2-1,TSV 1860 München
30,Sat Apr 16 2016,Karlsruher SC,2-1,1. FC Nürnberg
30,Sat Apr 16 2016,FC St. Pauli,2-0,VfL Bochum
30,Sun Apr 17 2016,1. FC Union Berlin,1-0,1. FC Heidenheim
30,Sun Apr 17 2016,SpVgg Greuther Fürth,3-1,Fortuna Düsseldorf
30,Sun Apr 17 2016,Arminia Bielefeld,0-1,1. FC Kaiserslautern
30,Mon Apr 18 2016,Eintracht Braunschweig,2-2,SC Freiburg
31,Fri Apr 22 2016,SC Freiburg,3-0,MSV Duisburg
31,Fri Apr 22 2016,VfL Bochum,1-1,Karlsruher SC
31,Fri Apr 22 2016,Fortuna Düsseldorf,1-1,FC St. Pauli
31,Sat Apr 23 2016,1. FC Nürnberg,6-2,1. FC Union Berlin
31,Sat Apr 23 2016,1. FC Heidenheim,1-1,SC Paderborn 07
31,Sun Apr 24 2016,SV Sandhausen,1-0,FSV Frankfurt
31,Sun Apr 24 2016,TSV 1860 München,1-0,Eintracht Braunschweig
31,Sun Apr 24 2016,Arminia Bielefeld,4-2,SpVgg Greuther Fürth
31,Mon Apr 25 2016,1. FC Kaiserslautern,1-1,RB Leipzig
32,Fri Apr 29 2016,FSV Frankfurt,1-4,1. FC Kaiserslautern
32,Fri Apr 29 2016,MSV Duisburg,2-1,Fortuna Düsseldorf
32,Fri Apr 29 2016,RB Leipzig,1-1,Arminia Bielefeld
32,Fri Apr 29 2016,1. FC Union Berlin,1-0,VfL Bochum
32,Fri Apr 29 2016,FC St. Pauli,0-2,TSV 1860 München
32,Fri Apr 29 2016,SC Paderborn 07,1-2,SC Freiburg
32,Sat Apr 30 2016,SpVgg Greuther Fürth,0-2,1. FC Heidenheim
32,Sat Apr 30 2016,Eintracht Braunschweig,3-1,1. FC Nürnberg
32,Mon May 2 2016,Karlsruher SC,3-0,SV Sandhausen
33,Sun May 8 2016,Fortuna Düsseldorf,1-0,FSV Frankfurt
33,Sun May 8 2016,1. FC Kaiserslautern,3-1,SpVgg Greuther Fürth
33,Sun May 8 2016,1. FC Nürnberg,1-0,FC St. Pauli
33,Sun May 8 2016,Arminia Bielefeld,2-0,1. FC Union Berlin
33,Sun May 8 2016,SV Sandhausen,2-2,MSV Duisburg
33,Sun May 8 2016,SC Freiburg,2-0,1. FC Heidenheim
33,Sun May 8 2016,TSV 1860 München,1-0,SC Paderborn 07
33,Sun May 8 2016,RB Leipzig,2-0,Karlsruher SC
33,Sun May 8 2016,VfL Bochum,2-3,Eintracht Braunschweig
34,Sun May 15 2016,SC Paderborn 07,0-1,1. FC Nürnberg
34,Sun May 15 2016,SpVgg Greuther Fürth,3-1,SV Sandhausen
34,Sun May 15 2016,Karlsruher SC,1-1,Arminia Bielefeld
34,Sun May 15 2016,MSV Duisburg,1-0,RB Leipzig
34,Sun May 15 2016,Eintracht Braunschweig,0-2,Fortuna Düsseldorf
34,Sun May 15 2016,1. FC Union Berlin,2-1,SC Freiburg
34,Sun May 15 2016,1. FC Heidenheim,2-4,VfL Bochum
34,Sun May 15 2016,FSV Frankfurt,2-1,TSV 1860 München
34,Sun May 15 2016,FC St. Pauli,5-2,1. FC Kaiserslautern
