Matchday,Date,Team 1,FT,Team 2
3,Sun Aug 30 2015,Werder Bremen,2-1,Bor. Mönchengladbach
4,Fri Sep 11 2015,Bor. Mönchengladbach,0-3,Hamburger SV
4,Sat Sep 12 2015,Hertha BSC,2-1,VfB Stuttgart
4,Sat Sep 12 2015,Hannover 96,2-4,Borussia Dortmund
4,Sat Sep 12 2015,Bayern München,2-1,FC Augsburg
4,Sat Sep 12 2015,FC Ingolstadt 04,0-0,VfL Wolfsburg
4,Sat Sep 12 2015,Bayer 04 Leverkusen,0-1,SV Darmstadt 98
4,Sat Sep 12 2015,Eintracht Frankfurt,6-2,1. FC Köln
4,Sun Sep 13 2015,TSG 1899 Hoffenheim,1-3,Werder Bremen
4,Sun Sep 13 2015,FC Schalke 04,2-1,1. FSV Mainz 05
5,Fri Sep 18 2015,1. FSV Mainz 05,3-1,TSG 1899 Hoffenheim
5,Sat Sep 19 2015,SV Darmstadt 98,0-3,Bayern München
5,Sat Sep 19 2015,VfL Wolfsburg,2-0,Hertha BSC
5,Sat Sep 19 2015,Hamburger SV,0-0,Eintracht Frankfurt
5,Sat Sep 19 2015,1. FC Köln,1-0,Bor. Mönchengladbach
5,Sat Sep 19 2015,Werder Bremen,0-1,FC Ingolstadt 04
5,Sun Sep 20 2015,VfB Stuttgart,0-1,FC Schalke 04
5,Sun Sep 20 2015,FC Augsburg,2-0,Hannover 96
5,Sun Sep 20 2015,Borussia Dortmund,3-0,Bayer 04 Leverkusen
6,Tue Sep 22 2015,FC Ingolstadt 04,0-1,Hamburger SV
6,Tue Sep 22 2015,Hertha BSC,2-0,1. FC Köln
6,Tue Sep 22 2015,Bayern München,5-1,VfL Wolfsburg
6,Tue Sep 22 2015,SV Darmstadt 98,2-1,Werder Bremen
6,Wed Sep 23 2015,TSG 1899 Hoffenheim,1-1,Borussia Dortmund
6,Wed Sep 23 2015,Bor. Mönchengladbach,4-2,FC Augsburg
6,Wed Sep 23 2015,FC Schalke 04,2-0,Eintracht Frankfurt
6,Wed Sep 23 2015,Bayer 04 Leverkusen,1-0,1. FSV Mainz 05
6,Wed Sep 23 2015,Hannover 96,1-3,VfB Stuttgart
7,Fri Sep 25 2015,1. FC Köln,1-1,FC Ingolstadt 04
7,Sat Sep 26 2015,FC Augsburg,1-3,TSG 1899 Hoffenheim
7,Sat Sep 26 2015,VfL Wolfsburg,1-1,Hannover 96
7,Sat Sep 26 2015,Werder Bremen,0-3,Bayer 04 Leverkusen
7,Sat Sep 26 2015,VfB Stuttgart,1-3,Bor. Mönchengladbach
7,Sat Sep 26 2015,1. FSV Mainz 05,0-3,Bayern München
7,Sat Sep 26 2015,Hamburger SV,0-1,FC Schalke 04
7,Sun Sep 27 2015,Eintracht Frankfurt,1-1,Hertha BSC
7,Sun Sep 27 2015,Borussia Dortmund,2-2,SV Darmstadt 98
8,Fri Oct 2 2015,SV Darmstadt 98,2-3,1. FSV Mainz 05
8,Sat Oct 3 2015,Hannover 96,1-0,Werder Bremen
8,Sat Oct 3 2015,Bor. Mönchengladbach,2-0,VfL Wolfsburg
8,Sat Oct 3 2015,FC Ingolstadt 04,2-0,Eintracht Frankfurt
8,Sat Oct 3 2015,TSG 1899 Hoffenheim,2-2,VfB Stuttgart
8,Sat Oct 3 2015,Hertha BSC,3-0,Hamburger SV
8,Sun Oct 4 2015,FC Schalke 04,0-3,1. FC Köln
8,Sun Oct 4 2015,Bayer 04 Leverkusen,1-1,FC Augsburg
8,Sun Oct 4 2015,Bayern München,5-1,Borussia Dortmund
9,Fri Oct 16 2015,1. FSV Mainz 05,0-2,Borussia Dortmund
9,Sat Oct 17 2015,VfL Wolfsburg,4-2,TSG 1899 Hoffenheim
9,Sat Oct 17 2015,FC Schalke 04,2-1,Hertha BSC
9,Sat Oct 17 2015,Hamburger SV,0-0,Bayer 04 Leverkusen
9,Sat Oct 17 2015,Werder Bremen,0-1,Bayern München
9,Sat Oct 17 2015,FC Augsburg,0-2,SV Darmstadt 98
9,Sat Oct 17 2015,Eintracht Frankfurt,1-5,Bor. Mönchengladbach
9,Sun Oct 18 2015,1. FC Köln,0-1,Hannover 96
9,Sun Oct 18 2015,VfB Stuttgart,1-0,FC Ingolstadt 04
10,Fri Oct 23 2015,TSG 1899 Hoffenheim,0-1,Hamburger SV
10,Sat Oct 24 2015,1. FSV Mainz 05,1-3,Werder Bremen
10,Sat Oct 24 2015,Hannover 96,1-2,Eintracht Frankfurt
10,Sat Oct 24 2015,Bayer 04 Leverkusen,4-3,VfB Stuttgart
10,Sat Oct 24 2015,SV Darmstadt 98,0-1,VfL Wolfsburg
10,Sat Oct 24 2015,Bayern München,4-0,1. FC Köln
10,Sat Oct 24 2015,FC Ingolstadt 04,0-1,Hertha BSC
10,Sun Oct 25 2015,Borussia Dortmund,5-1,FC Augsburg
10,Sun Oct 25 2015,Bor. Mönchengladbach,3-1,FC Schalke 04
11,Fri Oct 30 2015,Eintracht Frankfurt,0-0,Bayern München
11,Sat Oct 31 2015,Hertha BSC,1-4,Bor. Mönchengladbach
11,Sat Oct 31 2015,Werder Bremen,1-3,Borussia Dortmund
11,Sat Oct 31 2015,1. FC Köln,0-0,TSG 1899 Hoffenheim
11,Sat Oct 31 2015,FC Schalke 04,1-1,FC Ingolstadt 04
11,Sat Oct 31 2015,FC Augsburg,3-3,1. FSV Mainz 05
11,Sat Oct 31 2015,VfL Wolfsburg,2-1,Bayer 04 Leverkusen
11,Sun Nov 1 2015,VfB Stuttgart,2-0,SV Darmstadt 98
11,Sun Nov 1 2015,Hamburger SV,1-2,Hannover 96
12,Fri Nov 6 2015,Hannover 96,1-3,Hertha BSC
12,Sat Nov 7 2015,Bayer 04 Leverkusen,1-2,1. FC Köln
12,Sat Nov 7 2015,Bor. Mönchengladbach,0-0,FC Ingolstadt 04
12,Sat Nov 7 2015,1. FSV Mainz 05,2-0,VfL Wolfsburg
12,Sat Nov 7 2015,Bayern München,4-0,VfB Stuttgart
12,Sat Nov 7 2015,TSG 1899 Hoffenheim,0-0,Eintracht Frankfurt
12,Sat Nov 7 2015,SV Darmstadt 98,1-1,Hamburger SV
12,Sun Nov 8 2015,Borussia Dortmund,3-2,FC Schalke 04
12,Sun Nov 8 2015,FC Augsburg,1-2,Werder Bremen
13,Fri Nov 20 2015,Hamburger SV,3-1,Borussia Dortmund
13,Sat Nov 21 2015,VfB Stuttgart,0-4,FC Augsburg
13,Sat Nov 21 2015,Eintracht Frankfurt,1-3,Bayer 04 Leverkusen
13,Sat Nov 21 2015,1. FC Köln,0-0,1. FSV Mainz 05
13,Sat Nov 21 2015,Bor. Mönchengladbach,2-1,Hannover 96
13,Sat Nov 21 2015,VfL Wolfsburg,6-0,Werder Bremen
13,Sat Nov 21 2015,FC Schalke 04,1-3,Bayern München
13,Sun Nov 22 2015,Hertha BSC,1-0,TSG 1899 Hoffenheim
13,Sun Nov 22 2015,FC Ingolstadt 04,3-1,SV Darmstadt 98
14,Fri Nov 27 2015,SV Darmstadt 98,0-0,1. FC Köln
14,Sat Nov 28 2015,Hannover 96,4-0,FC Ingolstadt 04
14,Sat Nov 28 2015,Bayern München,2-0,Hertha BSC
14,Sat Nov 28 2015,Werder Bremen,1-3,Hamburger SV
14,Sat Nov 28 2015,TSG 1899 Hoffenheim,3-3,Bor. Mönchengladbach
14,Sat Nov 28 2015,1. FSV Mainz 05,2-1,Eintracht Frankfurt
14,Sun Nov 29 2015,Borussia Dortmund,4-1,VfB Stuttgart
14,Sun Nov 29 2015,Bayer 04 Leverkusen,1-1,FC Schalke 04
14,Sun Nov 29 2015,FC Augsburg,0-0,VfL Wolfsburg
15,Fri Dec 4 2015,FC Schalke 04,3-1,Hannover 96
15,Sat Dec 5 2015,Bor. Mönchengladbach,3-1,Bayern München
15,Sat Dec 5 2015,Hertha BSC,2-1,Bayer 04 Leverkusen
15,Sat Dec 5 2015,FC Ingolstadt 04,1-1,TSG 1899 Hoffenheim
15,Sat Dec 5 2015,1. FC Köln,0-1,FC Augsburg
15,Sat Dec 5 2015,Hamburger SV,1-3,1. FSV Mainz 05
15,Sat Dec 5 2015,VfL Wolfsburg,1-2,Borussia Dortmund
15,Sun Dec 6 2015,VfB Stuttgart,1-1,Werder Bremen
15,Sun Dec 6 2015,Eintracht Frankfurt,0-1,SV Darmstadt 98
16,Fri Dec 11 2015,1. FSV Mainz 05,0-0,VfB Stuttgart
16,Sat Dec 12 2015,VfL Wolfsburg,1-1,Hamburger SV
16,Sat Dec 12 2015,Bayern München,2-0,FC Ingolstadt 04
16,Sat Dec 12 2015,TSG 1899 Hoffenheim,1-0,Hannover 96
16,Sat Dec 12 2015,Werder Bremen,1-1,1. FC Köln
16,Sat Dec 12 2015,SV Darmstadt 98,0-4,Hertha BSC
16,Sat Dec 12 2015,Bayer 04 Leverkusen,5-0,Bor. Mönchengladbach
16,Sun Dec 13 2015,FC Augsburg,2-1,FC Schalke 04
16,Sun Dec 13 2015,Borussia Dortmund,4-1,Eintracht Frankfurt
17,Fri Dec 18 2015,FC Schalke 04,1-0,TSG 1899 Hoffenheim
17,Sat Dec 19 2015,FC Ingolstadt 04,0-1,Bayer 04 Leverkusen
17,Sat Dec 19 2015,1. FC Köln,2-1,Borussia Dortmund
17,Sat Dec 19 2015,Hannover 96,0-1,Bayern München
17,Sat Dec 19 2015,Hamburger SV,0-1,FC Augsburg
17,Sat Dec 19 2015,Eintracht Frankfurt,2-1,Werder Bremen
17,Sat Dec 19 2015,VfB Stuttgart,3-1,VfL Wolfsburg
17,Sun Dec 20 2015,Hertha BSC,2-0,1. FSV Mainz 05
17,Sun Dec 20 2015,Bor. Mönchengladbach,3-2,SV Darmstadt 98
18,Fri Jan 22 2016,Hamburger SV,1-2,Bayern München
18,Sat Jan 23 2016,Hertha BSC,0-0,FC Augsburg
18,Sat Jan 23 2016,Hannover 96,1-2,SV Darmstadt 98
18,Sat Jan 23 2016,FC Ingolstadt 04,1-0,1. FSV Mainz 05
18,Sat Jan 23 2016,1. FC Köln,1-3,VfB Stuttgart
18,Sat Jan 23 2016,TSG 1899 Hoffenheim,1-1,Bayer 04 Leverkusen
18,Sat Jan 23 2016,Bor. Mönchengladbach,1-3,Borussia Dortmund
18,Sun Jan 24 2016,Eintracht Frankfurt,3-2,VfL Wolfsburg
18,Sun Jan 24 2016,FC Schalke 04,1-3,Werder Bremen
19,Fri Jan 29 2016,1. FSV Mainz 05,1-0,Bor. Mönchengladbach
19,Sat Jan 30 2016,FC Augsburg,0-0,Eintracht Frankfurt
19,Sat Jan 30 2016,SV Darmstadt 98,0-2,FC Schalke 04
19,Sat Jan 30 2016,Werder Bremen,3-3,Hertha BSC
19,Sat Jan 30 2016,Borussia Dortmund,2-0,FC Ingolstadt 04
19,Sat Jan 30 2016,Bayer 04 Leverkusen,3-0,Hannover 96
19,Sat Jan 30 2016,VfB Stuttgart,2-1,Hamburger SV
19,Sun Jan 31 2016,VfL Wolfsburg,1-1,1. FC Köln
19,Sun Jan 31 2016,Bayern München,2-0,TSG 1899 Hoffenheim
20,Fri Feb 5 2016,Bor. Mönchengladbach,5-1,Werder Bremen
20,Sat Feb 6 2016,Hertha BSC,0-0,Borussia Dortmund
20,Sat Feb 6 2016,FC Schalke 04,3-0,VfL Wolfsburg
20,Sat Feb 6 2016,Eintracht Frankfurt,2-4,VfB Stuttgart
20,Sat Feb 6 2016,FC Ingolstadt 04,2-1,FC Augsburg
20,Sat Feb 6 2016,Hannover 96,0-1,1. FSV Mainz 05
20,Sat Feb 6 2016,Bayer 04 Leverkusen,0-0,Bayern München
20,Sun Feb 7 2016,Hamburger SV,1-1,1. FC Köln
20,Sun Feb 7 2016,TSG 1899 Hoffenheim,0-2,SV Darmstadt 98
21,Fri Feb 12 2016,1. FSV Mainz 05,2-1,FC Schalke 04
21,Sat Feb 13 2016,VfB Stuttgart,2-0,Hertha BSC
21,Sat Feb 13 2016,VfL Wolfsburg,2-0,FC Ingolstadt 04
21,Sat Feb 13 2016,Werder Bremen,1-1,TSG 1899 Hoffenheim
21,Sat Feb 13 2016,Borussia Dortmund,1-0,Hannover 96
21,Sat Feb 13 2016,SV Darmstadt 98,1-2,Bayer 04 Leverkusen
21,Sat Feb 13 2016,1. FC Köln,3-1,Eintracht Frankfurt
21,Sun Feb 14 2016,Hamburger SV,3-2,Bor. Mönchengladbach
21,Sun Feb 14 2016,FC Augsburg,1-3,Bayern München
22,Fri Feb 19 2016,Eintracht Frankfurt,0-0,Hamburger SV
22,Sat Feb 20 2016,TSG 1899 Hoffenheim,3-2,1. FSV Mainz 05
22,Sat Feb 20 2016,Bayern München,3-1,SV Darmstadt 98
22,Sat Feb 20 2016,Bor. Mönchengladbach,1-0,1. FC Köln
22,Sat Feb 20 2016,FC Ingolstadt 04,2-0,Werder Bremen
22,Sat Feb 20 2016,Hertha BSC,1-1,VfL Wolfsburg
22,Sun Feb 21 2016,Bayer 04 Leverkusen,0-1,Borussia Dortmund
22,Sun Feb 21 2016,FC Schalke 04,1-1,VfB Stuttgart
22,Sun Feb 21 2016,Hannover 96,0-1,FC Augsburg
23,Fri Feb 26 2016,1. FC Köln,0-1,Hertha BSC
23,Sat Feb 27 2016,VfB Stuttgart,1-2,Hannover 96
23,Sat Feb 27 2016,Hamburger SV,1-1,FC Ingolstadt 04
23,Sat Feb 27 2016,Werder Bremen,2-2,SV Darmstadt 98
23,Sat Feb 27 2016,VfL Wolfsburg,0-2,Bayern München
23,Sun Feb 28 2016,FC Augsburg,2-2,Bor. Mönchengladbach
23,Sun Feb 28 2016,Borussia Dortmund,3-1,TSG 1899 Hoffenheim
23,Sun Feb 28 2016,1. FSV Mainz 05,3-1,Bayer 04 Leverkusen
23,Sun Feb 28 2016,Eintracht Frankfurt,0-0,FC Schalke 04
24,Tue Mar 1 2016,FC Ingolstadt 04,1-1,1. FC Köln
24,Tue Mar 1 2016,Hannover 96,0-4,VfL Wolfsburg
24,Wed Mar 2 2016,Bor. Mönchengladbach,4-0,VfB Stuttgart
24,Wed Mar 2 2016,Bayer 04 Leverkusen,1-4,Werder Bremen
24,Wed Mar 2 2016,TSG 1899 Hoffenheim,2-1,FC Augsburg
24,Wed Mar 2 2016,Hertha BSC,2-0,Eintracht Frankfurt
24,Wed Mar 2 2016,SV Darmstadt 98,0-2,Borussia Dortmund
24,Wed Mar 2 2016,Bayern München,1-2,1. FSV Mainz 05
24,Wed Mar 2 2016,FC Schalke 04,3-2,Hamburger SV
25,Sat Mar 5 2016,VfB Stuttgart,5-1,TSG 1899 Hoffenheim
25,Sat Mar 5 2016,Werder Bremen,4-1,Hannover 96
25,Sat Mar 5 2016,FC Augsburg,3-3,Bayer 04 Leverkusen
25,Sat Mar 5 2016,VfL Wolfsburg,2-1,Bor. Mönchengladbach
25,Sat Mar 5 2016,Eintracht Frankfurt,1-1,FC Ingolstadt 04
25,Sat Mar 5 2016,1. FC Köln,1-3,FC Schalke 04
25,Sat Mar 5 2016,Borussia Dortmund,0-0,Bayern München
25,Sun Mar 6 2016,1. FSV Mainz 05,0-0,SV Darmstadt 98
25,Sun Mar 6 2016,Hamburger SV,2-0,Hertha BSC
26,Fri Mar 11 2016,Hertha BSC,2-0,FC Schalke 04
26,Sat Mar 12 2016,FC Ingolstadt 04,3-3,VfB Stuttgart
26,Sat Mar 12 2016,TSG 1899 Hoffenheim,1-0,VfL Wolfsburg
26,Sat Mar 12 2016,Bor. Mönchengladbach,3-0,Eintracht Frankfurt
26,Sat Mar 12 2016,Hannover 96,0-2,1. FC Köln
26,Sat Mar 12 2016,SV Darmstadt 98,2-2,FC Augsburg
26,Sat Mar 12 2016,Bayern München,5-0,Werder Bremen
26,Sun Mar 13 2016,Bayer 04 Leverkusen,1-0,Hamburger SV
26,Sun Mar 13 2016,Borussia Dortmund,2-0,1. FSV Mainz 05
27,Fri Mar 18 2016,FC Schalke 04,2-1,Bor. Mönchengladbach
27,Sat Mar 19 2016,1. FC Köln,0-1,Bayern München
27,Sat Mar 19 2016,Hamburger SV,1-3,TSG 1899 Hoffenheim
27,Sat Mar 19 2016,VfL Wolfsburg,1-1,SV Darmstadt 98
27,Sat Mar 19 2016,Hertha BSC,2-1,FC Ingolstadt 04
27,Sat Mar 19 2016,Werder Bremen,1-1,1. FSV Mainz 05
27,Sat Mar 19 2016,Eintracht Frankfurt,1-0,Hannover 96
27,Sun Mar 20 2016,VfB Stuttgart,0-2,Bayer 04 Leverkusen
27,Sun Mar 20 2016,FC Augsburg,1-3,Borussia Dortmund
28,Fri Apr 1 2016,Bayer 04 Leverkusen,3-0,VfL Wolfsburg
28,Sat Apr 2 2016,1. FSV Mainz 05,4-2,FC Augsburg
28,Sat Apr 2 2016,SV Darmstadt 98,2-2,VfB Stuttgart
28,Sat Apr 2 2016,FC Ingolstadt 04,3-0,FC Schalke 04
28,Sat Apr 2 2016,Bayern München,1-0,Eintracht Frankfurt
28,Sat Apr 2 2016,Hannover 96,0-3,Hamburger SV
28,Sat Apr 2 2016,Borussia Dortmund,3-2,Werder Bremen
28,Sun Apr 3 2016,Bor. Mönchengladbach,5-0,Hertha BSC
28,Sun Apr 3 2016,TSG 1899 Hoffenheim,1-1,1. FC Köln
29,Fri Apr 8 2016,Hertha BSC,2-2,Hannover 96
29,Sat Apr 9 2016,Hamburger SV,1-2,SV Darmstadt 98
29,Sat Apr 9 2016,VfB Stuttgart,1-3,Bayern München
29,Sat Apr 9 2016,FC Ingolstadt 04,1-0,Bor. Mönchengladbach
29,Sat Apr 9 2016,Eintracht Frankfurt,0-2,TSG 1899 Hoffenheim
29,Sat Apr 9 2016,Werder Bremen,1-2,FC Augsburg
29,Sat Apr 9 2016,VfL Wolfsburg,1-1,1. FSV Mainz 05
29,Sun Apr 10 2016,FC Schalke 04,2-2,Borussia Dortmund
29,Sun Apr 10 2016,1. FC Köln,0-2,Bayer 04 Leverkusen
30,Fri Apr 15 2016,Hannover 96,2-0,Bor. Mönchengladbach
30,Sat Apr 16 2016,Bayer 04 Leverkusen,3-0,Eintracht Frankfurt
30,Sat Apr 16 2016,SV Darmstadt 98,2-0,FC Ingolstadt 04
30,Sat Apr 16 2016,Werder Bremen,3-2,VfL Wolfsburg
30,Sat Apr 16 2016,TSG 1899 Hoffenheim,2-1,Hertha BSC
30,Sat Apr 16 2016,FC Augsburg,1-0,VfB Stuttgart
30,Sat Apr 16 2016,Bayern München,3-0,FC Schalke 04
30,Sun Apr 17 2016,Borussia Dortmund,3-0,Hamburger SV
30,Sun Apr 17 2016,1. FSV Mainz 05,2-3,1. FC Köln
31,Fri Apr 22 2016,Hamburger SV,2-1,Werder Bremen
31,Sat Apr 23 2016,Hertha BSC,0-2,Bayern München
31,Sat Apr 23 2016,VfL Wolfsburg,0-2,FC Augsburg
31,Sat Apr 23 2016,VfB Stuttgart,0-3,Borussia Dortmund
31,Sat Apr 23 2016,1. FC Köln,4-1,SV Darmstadt 98
31,Sat Apr 23 2016,FC Ingolstadt 04,2-2,Hannover 96
31,Sat Apr 23 2016,FC Schalke 04,2-3,Bayer 04 Leverkusen
31,Sun Apr 24 2016,Bor. Mönchengladbach,3-1,TSG 1899 Hoffenheim
31,Sun Apr 24 2016,Eintracht Frankfurt,2-1,1. FSV Mainz 05
32,Fri Apr 29 2016,FC Augsburg,0-0,1. FC Köln
32,Sat Apr 30 2016,Hannover 96,1-3,FC Schalke 04
32,Sat Apr 30 2016,Bayern München,1-1,Bor. Mönchengladbach
32,Sat Apr 30 2016,1. FSV Mainz 05,0-0,Hamburger SV
32,Sat Apr 30 2016,Borussia Dortmund,5-1,VfL Wolfsburg
32,Sat Apr 30 2016,TSG 1899 Hoffenheim,2-1,FC Ingolstadt 04
32,Sat Apr 30 2016,SV Darmstadt 98,1-2,Eintracht Frankfurt
32,Sat Apr 30 2016,Bayer 04 Leverkusen,2-1,Hertha BSC
32,Mon May 2 2016,Werder Bremen,6-2,VfB Stuttgart
33,Sat May 7 2016,Bor. Mönchengladbach,2-1,Bayer 04 Leverkusen
33,Sat May 7 2016,VfB Stuttgart,1-3,1. FSV Mainz 05
33,Sat May 7 2016,Eintracht Frankfurt,1-0,Borussia Dortmund
33,Sat May 7 2016,FC Ingolstadt 04,1-2,Bayern München
33,Sat May 7 2016,1. FC Köln,0-0,Werder Bremen
33,Sat May 7 2016,FC Schalke 04,1-1,FC Augsburg
33,Sat May 7 2016,Hamburger SV,0-1,VfL Wolfsburg
33,Sat May 7 2016,Hannover 96,1-0,TSG 1899 Hoffenheim
33,Sat May 7 2016,Hertha BSC,1-2,SV Darmstadt 98
34,Sat May 14 2016,Bayer 04 Leverkusen,3-2,FC Ingolstadt 04
34,Sat May 14 2016,FC Augsburg,1-3,Hamburger SV
34,Sat May 14 2016,Werder Bremen,1-0,Eintracht Frankfurt
34,Sat May 14 2016,Bayern München,3-1,Hannover 96
34,Sat May 14 2016,TSG 1899 Hoffenheim,1-4,FC Schalke 04
34,Sat May 14 2016,1. FSV Mainz 05,0-0,Hertha BSC
34,Sat May 14 2016,SV Darmstadt 98,0-2,Bor. Mönchengladbach
34,Sat May 14 2016,Borussia Dortmund,2-2,1. FC Köln
34,Sat May 14 2016,VfL Wolfsburg,3-1,VfB Stuttgart
