Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 28 Jul 2017 (30),VfL Bochum (1),0-1,0-0,FC St. Pauli (1)
?,(Sat) 29 Jul 2017 (30),Arminia Bielefeld (1),2-1,1-1,SSV Jahn Regensburg (1)
?,(Sat) 29 Jul 2017 (30),SV Darmstadt 98 (1),1-0,0-0,Greuther Fürth (1)
?,(Sat) 29 Jul 2017 (30),FC Ingolstadt 04 (1),0-1,0-0,1. FC Union Berlin (1)
?,(Sun) 30 Jul 2017 (30),Dynamo Dresden (1),1-0,0-0,MSV Duisburg (1)
?,(Sun) 30 Jul 2017 (30),Holstein Kiel (1),2-2,0-2,SV Sandhausen (1)
?,(Sun) 30 Jul 2017 (30),1. FC Nürnberg (1),3-0,2-0,1. FC Kaiserslautern (1)
?,(Mon) 31 Jul 2017 (31),Fortuna Düsseldorf (1),2-2,1-1,Eintracht Braunschweig (1)
?,(Fri) 4 Aug 2017 (31),1. FC Kaiserslautern (2),1-1,1-0,SV Darmstadt 98 (2)
?,(Fri) 4 Aug 2017 (31),SV Sandhausen (2),1-0,0-0,FC Ingolstadt 04 (2)
?,(Fri) 4 Aug 2017 (31),1. FC Union Berlin (2),4-3,3-3,Holstein Kiel (2)
?,(Sat) 5 Aug 2017 (31),Eintracht Braunschweig (2),2-0,1-0,1. FC Heidenheim (1)
?,(Sat) 5 Aug 2017 (31),MSV Duisburg (2),1-1,1-0,VfL Bochum (2)
?,(Sun) 6 Aug 2017 (31),FC Erzgebirge Aue (1),0-2,0-1,Fortuna Düsseldorf (2)
?,(Sun) 6 Aug 2017 (31),Greuther Fürth (2),1-2,0-2,Arminia Bielefeld (2)
?,(Sun) 6 Aug 2017 (31),SSV Jahn Regensburg (2),0-1,0-0,1. FC Nürnberg (2)
?,(Mon) 7 Aug 2017 (32),FC St. Pauli (2),2-2,1-1,Dynamo Dresden (2)
?,(Wed) 9 Aug 2017 (32),1. FC Heidenheim (2),2-1,1-1,FC Erzgebirge Aue (2)
?,(Fri) 18 Aug 2017 (33),Eintracht Braunschweig (3),1-1,1-1,FC Erzgebirge Aue (3)
?,(Fri) 18 Aug 2017 (33),SV Darmstadt 98 (3),3-0,1-0,FC St. Pauli (3)
?,(Sat) 19 Aug 2017 (33),Dynamo Dresden (3),0-4,0-1,SV Sandhausen (3)
?,(Sat) 19 Aug 2017 (33),Fortuna Düsseldorf (3),2-0,1-0,1. FC Kaiserslautern (3)
?,(Sat) 19 Aug 2017 (33),1. FC Heidenheim (3),1-2,0-0,MSV Duisburg (3)
?,(Sun) 20 Aug 2017 (33),Holstein Kiel (3),3-1,2-1,Greuther Fürth (3)
?,(Sun) 20 Aug 2017 (33),FC Ingolstadt 04 (3),2-4,0-1,SSV Jahn Regensburg (3)
?,(Sun) 20 Aug 2017 (33),1. FC Nürnberg (3),2-2,0-0,1. FC Union Berlin (3)
?,(Mon) 21 Aug 2017 (34),Arminia Bielefeld (3),2-0,2-0,VfL Bochum (3)
?,(Fri) 25 Aug 2017 (34),MSV Duisburg (4),1-2,1-1,SV Darmstadt 98 (4)
?,(Fri) 25 Aug 2017 (34),Greuther Fürth (4),0-1,0-0,FC Ingolstadt 04 (4)
?,(Sat) 26 Aug 2017 (34),FC Erzgebirge Aue (4),3-1,0-0,1. FC Nürnberg (4)
?,(Sat) 26 Aug 2017 (34),SSV Jahn Regensburg (4),1-2,1-2,Holstein Kiel (4)
?,(Sat) 26 Aug 2017 (34),FC St. Pauli (4),1-0,0-0,1. FC Heidenheim (4)
?,(Sun) 27 Aug 2017 (34),VfL Bochum (4),3-2,2-1,Dynamo Dresden (4)
?,(Sun) 27 Aug 2017 (34),SV Sandhausen (4),1-2,1-0,Fortuna Düsseldorf (4)
?,(Sun) 27 Aug 2017 (34),1. FC Union Berlin (4),1-1,0-0,Arminia Bielefeld (4)
?,(Mon) 28 Aug 2017 (35),1. FC Kaiserslautern (4),1-1,0-1,Eintracht Braunschweig (4)
?,(Fri) 8 Sep 2017 (36),Dynamo Dresden (5),1-1,1-0,Greuther Fürth (5)
?,(Fri) 8 Sep 2017 (36),1. FC Heidenheim (5),1-3,0-0,SSV Jahn Regensburg (5)
?,(Sat) 9 Sep 2017 (36),Arminia Bielefeld (5),0-4,0-1,MSV Duisburg (5)
?,(Sat) 9 Sep 2017 (36),Holstein Kiel (5),2-1,1-0,1. FC Kaiserslautern (5)
?,(Sat) 9 Sep 2017 (36),FC Ingolstadt 04 (5),1-2,0-1,FC Erzgebirge Aue (5)
?,(Sun) 10 Sep 2017 (36),Eintracht Braunschweig (5),1-1,0-0,SV Sandhausen (5)
?,(Sun) 10 Sep 2017 (36),SV Darmstadt 98 (5),1-2,1-0,VfL Bochum (5)
?,(Sun) 10 Sep 2017 (36),Fortuna Düsseldorf (5),3-2,1-0,1. FC Union Berlin (5)
?,(Mon) 11 Sep 2017 (37),1. FC Nürnberg (5),0-1,0-0,FC St. Pauli (5)
?,(Fri) 15 Sep 2017 (37),FC Erzgebirge Aue (6),0-3,0-2,Holstein Kiel (6)
?,(Fri) 15 Sep 2017 (37),1. FC Union Berlin (6),1-1,0-0,Eintracht Braunschweig (6)
?,(Sat) 16 Sep 2017 (37),MSV Duisburg (6),1-6,0-2,1. FC Nürnberg (6)
?,(Sat) 16 Sep 2017 (37),SV Sandhausen (6),1-0,0-0,1. FC Kaiserslautern (6)
?,(Sat) 16 Sep 2017 (37),FC St. Pauli (6),0-4,0-4,FC Ingolstadt 04 (6)
?,(Sun) 17 Sep 2017 (37),VfL Bochum (6),1-2,1-1,1. FC Heidenheim (6)
?,(Sun) 17 Sep 2017 (37),SV Darmstadt 98 (6),4-3,1-2,Arminia Bielefeld (6)
?,(Sun) 17 Sep 2017 (37),Greuther Fürth (6),3-1,2-0,Fortuna Düsseldorf (6)
?,(Sun) 17 Sep 2017 (37),SSV Jahn Regensburg (6),0-2,0-0,Dynamo Dresden (6)
?,(Tue) 19 Sep 2017 (38),Holstein Kiel (7),0-1,0-1,FC St. Pauli (7)
?,(Tue) 19 Sep 2017 (38),FC Ingolstadt 04 (7),2-2,1-1,MSV Duisburg (7)
?,(Tue) 19 Sep 2017 (38),1. FC Kaiserslautern (7),0-2,0-1,FC Erzgebirge Aue (7)
?,(Tue) 19 Sep 2017 (38),SV Sandhausen (7),1-0,0-0,1. FC Union Berlin (7)
?,(Wed) 20 Sep 2017 (38),Eintracht Braunschweig (7),3-0,2-0,Greuther Fürth (7)
?,(Wed) 20 Sep 2017 (38),Dynamo Dresden (7),0-2,0-0,Arminia Bielefeld (7)
?,(Wed) 20 Sep 2017 (38),Fortuna Düsseldorf (7),1-0,0-0,SSV Jahn Regensburg (7)
?,(Wed) 20 Sep 2017 (38),1. FC Heidenheim (7),2-2,1-1,SV Darmstadt 98 (7)
?,(Thu) 21 Sep 2017 (38),1. FC Nürnberg (7),3-1,1-1,VfL Bochum (7)
?,(Fri) 22 Sep 2017 (38),MSV Duisburg (8),1-3,0-1,Holstein Kiel (8)
