Matchday,Date,Team 1,FT,Team 2
7,Sat Sep 30 2017,FC Augsburg,1-2,Borussia Dortmund
7,Sat Sep 30 2017,VfL Wolfsburg,1-1,1. FSV Mainz 05
7,Sat Sep 30 2017,Hamburger SV,0-0,Werder Bremen
7,Sun Oct 1 2017,SC Freiburg,3-2,TSG 1899 Hoffenheim
7,Sun Oct 1 2017,Hertha BSC,2-2,Bayern München
7,Sun Oct 1 2017,1. FC Köln,1-2,RB Leipzig
8,Fri Oct 13 2017,VfB Stuttgart,2-1,1. FC Köln
8,Sat Oct 14 2017,TSG 1899 Hoffenheim,2-2,FC Augsburg
8,Sat Oct 14 2017,1. FSV Mainz 05,3-2,Hamburger SV
8,Sat Oct 14 2017,Hannover 96,1-2,Eintracht Frankfurt
8,Sat Oct 14 2017,Hertha BSC,0-2,FC Schalke 04
8,Sat Oct 14 2017,Bayern München,5-0,SC Freiburg
8,Sat Oct 14 2017,Borussia Dortmund,2-3,RB Leipzig
8,Sun Oct 15 2017,Bayer 04 Leverkusen,2-2,VfL Wolfsburg
8,Sun Oct 15 2017,Werder Bremen,0-2,Bor. Mönchengladbach
9,Fri Oct 20 2017,FC Schalke 04,2-0,1. FSV Mainz 05
9,Sat Oct 21 2017,Bor. Mönchengladbach,1-5,Bayer 04 Leverkusen
9,Sat Oct 21 2017,FC Augsburg,1-2,Hannover 96
9,Sat Oct 21 2017,RB Leipzig,1-0,VfB Stuttgart
9,Sat Oct 21 2017,Eintracht Frankfurt,2-2,Borussia Dortmund
9,Sat Oct 21 2017,Hamburger SV,0-1,Bayern München
9,Sun Oct 22 2017,1. FC Köln,0-0,Werder Bremen
9,Sun Oct 22 2017,SC Freiburg,1-1,Hertha BSC
9,Sun Oct 22 2017,VfL Wolfsburg,1-1,TSG 1899 Hoffenheim
10,Fri Oct 27 2017,1. FSV Mainz 05,1-1,Eintracht Frankfurt
10,Sat Oct 28 2017,TSG 1899 Hoffenheim,1-3,Bor. Mönchengladbach
10,Sat Oct 28 2017,Hertha BSC,2-1,Hamburger SV
10,Sat Oct 28 2017,FC Schalke 04,1-1,VfL Wolfsburg
10,Sat Oct 28 2017,Bayer 04 Leverkusen,2-1,1. FC Köln
10,Sat Oct 28 2017,Hannover 96,4-2,Borussia Dortmund
10,Sat Oct 28 2017,Bayern München,2-0,RB Leipzig
10,Sun Oct 29 2017,Werder Bremen,0-3,FC Augsburg
10,Sun Oct 29 2017,VfB Stuttgart,3-0,SC Freiburg
11,Fri Nov 3 2017,Eintracht Frankfurt,2-1,Werder Bremen
11,Sat Nov 4 2017,RB Leipzig,2-1,Hannover 96
11,Sat Nov 4 2017,Hamburger SV,3-1,VfB Stuttgart
11,Sat Nov 4 2017,SC Freiburg,0-1,FC Schalke 04
11,Sat Nov 4 2017,Bor. Mönchengladbach,1-1,1. FSV Mainz 05
11,Sat Nov 4 2017,FC Augsburg,1-1,Bayer 04 Leverkusen
11,Sat Nov 4 2017,Borussia Dortmund,1-3,Bayern München
11,Sun Nov 5 2017,1. FC Köln,0-3,TSG 1899 Hoffenheim
11,Sun Nov 5 2017,VfL Wolfsburg,3-3,Hertha BSC
12,Fri Nov 17 2017,VfB Stuttgart,2-1,Borussia Dortmund
12,Sat Nov 18 2017,Bayern München,3-0,FC Augsburg
12,Sat Nov 18 2017,VfL Wolfsburg,3-1,SC Freiburg
12,Sat Nov 18 2017,Bayer 04 Leverkusen,2-2,RB Leipzig
12,Sat Nov 18 2017,1. FSV Mainz 05,1-0,1. FC Köln
12,Sat Nov 18 2017,TSG 1899 Hoffenheim,1-1,Eintracht Frankfurt
12,Sat Nov 18 2017,Hertha BSC,2-4,Bor. Mönchengladbach
12,Sun Nov 19 2017,FC Schalke 04,2-0,Hamburger SV
12,Sun Nov 19 2017,Werder Bremen,4-0,Hannover 96
13,Fri Nov 24 2017,Hannover 96,1-1,VfB Stuttgart
13,Sat Nov 25 2017,RB Leipzig,2-0,Werder Bremen
13,Sat Nov 25 2017,SC Freiburg,2-1,1. FSV Mainz 05
13,Sat Nov 25 2017,FC Augsburg,2-1,VfL Wolfsburg
13,Sat Nov 25 2017,Eintracht Frankfurt,0-1,Bayer 04 Leverkusen
13,Sat Nov 25 2017,Borussia Dortmund,4-4,FC Schalke 04
13,Sat Nov 25 2017,Bor. Mönchengladbach,2-1,Bayern München
13,Sun Nov 26 2017,Hamburger SV,3-0,TSG 1899 Hoffenheim
13,Sun Nov 26 2017,1. FC Köln,0-2,Hertha BSC
14,Fri Dec 1 2017,SC Freiburg,0-0,Hamburger SV
14,Sat Dec 2 2017,1. FSV Mainz 05,1-3,FC Augsburg
14,Sat Dec 2 2017,Werder Bremen,1-0,VfB Stuttgart
14,Sat Dec 2 2017,Bayer 04 Leverkusen,1-1,Borussia Dortmund
14,Sat Dec 2 2017,Bayern München,3-1,Hannover 96
14,Sat Dec 2 2017,TSG 1899 Hoffenheim,4-0,RB Leipzig
14,Sat Dec 2 2017,FC Schalke 04,2-2,1. FC Köln
14,Sun Dec 3 2017,Hertha BSC,1-2,Eintracht Frankfurt
14,Sun Dec 3 2017,VfL Wolfsburg,3-0,Bor. Mönchengladbach
15,Fri Dec 8 2017,VfB Stuttgart,0-2,Bayer 04 Leverkusen
15,Sat Dec 9 2017,Borussia Dortmund,1-2,Werder Bremen
15,Sat Dec 9 2017,Hamburger SV,0-0,VfL Wolfsburg
15,Sat Dec 9 2017,Eintracht Frankfurt,0-1,Bayern München
15,Sat Dec 9 2017,RB Leipzig,2-2,1. FSV Mainz 05
15,Sat Dec 9 2017,Bor. Mönchengladbach,1-1,FC Schalke 04
15,Sun Dec 10 2017,1. FC Köln,3-4,SC Freiburg
15,Sun Dec 10 2017,Hannover 96,2-0,TSG 1899 Hoffenheim
15,Sun Dec 10 2017,FC Augsburg,1-1,Hertha BSC
16,Tue Dec 12 2017,VfL Wolfsburg,1-1,RB Leipzig
16,Tue Dec 12 2017,Hamburger SV,1-2,Eintracht Frankfurt
16,Tue Dec 12 2017,SC Freiburg,1-0,Bor. Mönchengladbach
16,Tue Dec 12 2017,1. FSV Mainz 05,0-2,Borussia Dortmund
16,Wed Dec 13 2017,TSG 1899 Hoffenheim,1-0,VfB Stuttgart
16,Wed Dec 13 2017,FC Schalke 04,3-2,FC Augsburg
16,Wed Dec 13 2017,Bayern München,1-0,1. FC Köln
16,Wed Dec 13 2017,Bayer 04 Leverkusen,1-0,Werder Bremen
16,Wed Dec 13 2017,Hertha BSC,3-1,Hannover 96
17,Fri Dec 15 2017,Bor. Mönchengladbach,3-1,Hamburger SV
17,Sat Dec 16 2017,1. FC Köln,1-0,VfL Wolfsburg
17,Sat Dec 16 2017,VfB Stuttgart,0-1,Bayern München
17,Sat Dec 16 2017,Eintracht Frankfurt,2-2,FC Schalke 04
17,Sat Dec 16 2017,FC Augsburg,3-3,SC Freiburg
17,Sat Dec 16 2017,Werder Bremen,2-2,1. FSV Mainz 05
17,Sat Dec 16 2017,Borussia Dortmund,2-1,TSG 1899 Hoffenheim
17,Sun Dec 17 2017,Hannover 96,4-4,Bayer 04 Leverkusen
17,Sun Dec 17 2017,RB Leipzig,2-3,Hertha BSC
18,Fri Jan 12 2018,Bayer 04 Leverkusen,1-3,Bayern München
18,Sat Jan 13 2018,VfB Stuttgart,1-0,Hertha BSC
18,Sat Jan 13 2018,Eintracht Frankfurt,1-1,SC Freiburg
18,Sat Jan 13 2018,Hannover 96,3-2,1. FSV Mainz 05
18,Sat Jan 13 2018,Werder Bremen,1-1,TSG 1899 Hoffenheim
18,Sat Jan 13 2018,FC Augsburg,1-0,Hamburger SV
18,Sat Jan 13 2018,RB Leipzig,3-1,FC Schalke 04
18,Sun Jan 14 2018,1. FC Köln,2-1,Bor. Mönchengladbach
18,Sun Jan 14 2018,Borussia Dortmund,0-0,VfL Wolfsburg
19,Fri Jan 19 2018,Hertha BSC,1-1,Borussia Dortmund
19,Sat Jan 20 2018,1. FSV Mainz 05,3-2,VfB Stuttgart
19,Sat Jan 20 2018,TSG 1899 Hoffenheim,1-4,Bayer 04 Leverkusen
19,Sat Jan 20 2018,VfL Wolfsburg,1-3,Eintracht Frankfurt
19,Sat Jan 20 2018,SC Freiburg,2-1,RB Leipzig
19,Sat Jan 20 2018,Bor. Mönchengladbach,2-0,FC Augsburg
19,Sat Jan 20 2018,Hamburger SV,0-2,1. FC Köln
19,Sun Jan 21 2018,Bayern München,4-2,Werder Bremen
19,Sun Jan 21 2018,FC Schalke 04,1-1,Hannover 96
20,Fri Jan 26 2018,Eintracht Frankfurt,2-0,Bor. Mönchengladbach
20,Sat Jan 27 2018,Bayern München,5-2,TSG 1899 Hoffenheim
20,Sat Jan 27 2018,RB Leipzig,1-1,Hamburger SV
20,Sat Jan 27 2018,VfB Stuttgart,0-2,FC Schalke 04
20,Sat Jan 27 2018,Borussia Dortmund,2-2,SC Freiburg
20,Sat Jan 27 2018,1. FC Köln,1-1,FC Augsburg
20,Sat Jan 27 2018,Werder Bremen,0-0,Hertha BSC
20,Sun Jan 28 2018,Bayer 04 Leverkusen,2-0,1. FSV Mainz 05
20,Sun Jan 28 2018,Hannover 96,0-1,VfL Wolfsburg
21,Fri Feb 2 2018,1. FC Köln,2-3,Borussia Dortmund
21,Sat Feb 3 2018,SC Freiburg,0-0,Bayer 04 Leverkusen
21,Sat Feb 3 2018,1. FSV Mainz 05,0-2,Bayern München
21,Sat Feb 3 2018,Hertha BSC,1-1,TSG 1899 Hoffenheim
21,Sat Feb 3 2018,VfL Wolfsburg,1-1,VfB Stuttgart
21,Sat Feb 3 2018,FC Schalke 04,1-2,Werder Bremen
21,Sat Feb 3 2018,Bor. Mönchengladbach,0-1,RB Leipzig
21,Sun Feb 4 2018,FC Augsburg,3-0,Eintracht Frankfurt
21,Sun Feb 4 2018,Hamburger SV,1-1,Hannover 96
22,Fri Feb 9 2018,RB Leipzig,2-0,FC Augsburg
22,Sat Feb 10 2018,TSG 1899 Hoffenheim,4-2,1. FSV Mainz 05
22,Sat Feb 10 2018,Bayer 04 Leverkusen,0-2,Hertha BSC
22,Sat Feb 10 2018,Hannover 96,2-1,SC Freiburg
22,Sat Feb 10 2018,Eintracht Frankfurt,4-2,1. FC Köln
22,Sat Feb 10 2018,Borussia Dortmund,2-0,Hamburger SV
22,Sat Feb 10 2018,Bayern München,2-1,FC Schalke 04
22,Sun Feb 11 2018,VfB Stuttgart,1-0,Bor. Mönchengladbach
22,Sun Feb 11 2018,Werder Bremen,3-1,VfL Wolfsburg
23,Fri Feb 16 2018,Hertha BSC,0-2,1. FSV Mainz 05
23,Sat Feb 17 2018,1. FC Köln,1-1,Hannover 96
23,Sat Feb 17 2018,VfL Wolfsburg,1-2,Bayern München
23,Sat Feb 17 2018,Hamburger SV,1-2,Bayer 04 Leverkusen
23,Sat Feb 17 2018,SC Freiburg,1-0,Werder Bremen
23,Sat Feb 17 2018,FC Schalke 04,2-1,TSG 1899 Hoffenheim
23,Sun Feb 18 2018,FC Augsburg,0-1,VfB Stuttgart
23,Sun Feb 18 2018,Bor. Mönchengladbach,0-1,Borussia Dortmund
23,Mon Feb 19 2018,Eintracht Frankfurt,2-1,RB Leipzig
24,Fri Feb 23 2018,1. FSV Mainz 05,1-1,VfL Wolfsburg
24,Sat Feb 24 2018,Hannover 96,0-1,Bor. Mönchengladbach
24,Sat Feb 24 2018,Bayern München,0-0,Hertha BSC
24,Sat Feb 24 2018,VfB Stuttgart,1-0,Eintracht Frankfurt
24,Sat Feb 24 2018,TSG 1899 Hoffenheim,1-1,SC Freiburg
24,Sat Feb 24 2018,Werder Bremen,1-0,Hamburger SV
24,Sun Feb 25 2018,Bayer 04 Leverkusen,0-2,FC Schalke 04
24,Sun Feb 25 2018,RB Leipzig,1-2,1. FC Köln
24,Mon Feb 26 2018,Borussia Dortmund,1-1,FC Augsburg
25,Fri Mar 2 2018,Bor. Mönchengladbach,2-2,Werder Bremen
25,Sat Mar 3 2018,Hamburger SV,0-0,1. FSV Mainz 05
25,Sat Mar 3 2018,VfL Wolfsburg,1-2,Bayer 04 Leverkusen
25,Sat Mar 3 2018,Eintracht Frankfurt,1-0,Hannover 96
25,Sat Mar 3 2018,FC Augsburg,0-2,TSG 1899 Hoffenheim
25,Sat Mar 3 2018,FC Schalke 04,1-0,Hertha BSC
25,Sat Mar 3 2018,RB Leipzig,1-1,Borussia Dortmund
25,Sun Mar 4 2018,1. FC Köln,2-3,VfB Stuttgart
25,Sun Mar 4 2018,SC Freiburg,0-4,Bayern München
26,Fri Mar 9 2018,1. FSV Mainz 05,0-1,FC Schalke 04
26,Sat Mar 10 2018,Bayern München,6-0,Hamburger SV
26,Sat Mar 10 2018,TSG 1899 Hoffenheim,3-0,VfL Wolfsburg
26,Sat Mar 10 2018,Hannover 96,1-3,FC Augsburg
26,Sat Mar 10 2018,Hertha BSC,0-0,SC Freiburg
26,Sat Mar 10 2018,Bayer 04 Leverkusen,2-0,Bor. Mönchengladbach
26,Sun Mar 11 2018,VfB Stuttgart,0-0,RB Leipzig
26,Sun Mar 11 2018,Borussia Dortmund,3-2,Eintracht Frankfurt
26,Mon Mar 12 2018,Werder Bremen,3-1,1. FC Köln
27,Fri Mar 16 2018,SC Freiburg,1-2,VfB Stuttgart
27,Sat Mar 17 2018,FC Augsburg,1-3,Werder Bremen
27,Sat Mar 17 2018,Hamburger SV,1-2,Hertha BSC
27,Sat Mar 17 2018,Eintracht Frankfurt,3-0,1. FSV Mainz 05
27,Sat Mar 17 2018,Bor. Mönchengladbach,3-3,TSG 1899 Hoffenheim
27,Sat Mar 17 2018,VfL Wolfsburg,0-1,FC Schalke 04
27,Sun Mar 18 2018,Borussia Dortmund,1-0,Hannover 96
27,Sun Mar 18 2018,1. FC Köln,2-0,Bayer 04 Leverkusen
27,Sun Mar 18 2018,RB Leipzig,2-1,Bayern München
28,Sat Mar 31 2018,Bayer 04 Leverkusen,0-0,FC Augsburg
28,Sat Mar 31 2018,FC Schalke 04,2-0,SC Freiburg
28,Sat Mar 31 2018,Hannover 96,2-3,RB Leipzig
28,Sat Mar 31 2018,TSG 1899 Hoffenheim,6-0,1. FC Köln
28,Sat Mar 31 2018,VfB Stuttgart,1-1,Hamburger SV
28,Sat Mar 31 2018,Bayern München,6-0,Borussia Dortmund
28,Sat Mar 31 2018,Hertha BSC,0-0,VfL Wolfsburg
28,Sun Apr 1 2018,Werder Bremen,2-1,Eintracht Frankfurt
28,Sun Apr 1 2018,1. FSV Mainz 05,0-0,Bor. Mönchengladbach
29,Fri Apr 6 2018,Hannover 96,2-1,Werder Bremen
29,Sat Apr 7 2018,SC Freiburg,0-2,VfL Wolfsburg
29,Sat Apr 7 2018,1. FC Köln,1-1,1. FSV Mainz 05
29,Sat Apr 7 2018,Bor. Mönchengladbach,2-1,Hertha BSC
29,Sat Apr 7 2018,FC Augsburg,1-4,Bayern München
29,Sat Apr 7 2018,Hamburger SV,3-2,FC Schalke 04
29,Sun Apr 8 2018,Borussia Dortmund,3-0,VfB Stuttgart
29,Sun Apr 8 2018,Eintracht Frankfurt,1-1,TSG 1899 Hoffenheim
29,Mon Apr 9 2018,RB Leipzig,1-4,Bayer 04 Leverkusen
30,Fri Apr 13 2018,VfL Wolfsburg,0-0,FC Augsburg
30,Sat Apr 14 2018,VfB Stuttgart,1-1,Hannover 96
30,Sat Apr 14 2018,TSG 1899 Hoffenheim,2-0,Hamburger SV
30,Sat Apr 14 2018,Bayer 04 Leverkusen,4-1,Eintracht Frankfurt
30,Sat Apr 14 2018,Hertha BSC,2-1,1. FC Köln
30,Sat Apr 14 2018,Bayern München,5-1,Bor. Mönchengladbach
30,Sun Apr 15 2018,FC Schalke 04,2-0,Borussia Dortmund
30,Sun Apr 15 2018,Werder Bremen,1-1,RB Leipzig
30,Mon Apr 16 2018,1. FSV Mainz 05,2-0,SC Freiburg
31,Fri Apr 20 2018,Bor. Mönchengladbach,3-0,VfL Wolfsburg
31,Sat Apr 21 2018,RB Leipzig,2-5,TSG 1899 Hoffenheim
31,Sat Apr 21 2018,Eintracht Frankfurt,0-3,Hertha BSC
31,Sat Apr 21 2018,Hannover 96,0-3,Bayern München
31,Sat Apr 21 2018,VfB Stuttgart,2-0,Werder Bremen
31,Sat Apr 21 2018,Hamburger SV,1-0,SC Freiburg
31,Sat Apr 21 2018,Borussia Dortmund,4-0,Bayer 04 Leverkusen
31,Sun Apr 22 2018,FC Augsburg,2-0,1. FSV Mainz 05
31,Sun Apr 22 2018,1. FC Köln,2-2,FC Schalke 04
32,Fri Apr 27 2018,TSG 1899 Hoffenheim,3-1,Hannover 96
32,Sat Apr 28 2018,Hertha BSC,2-2,FC Augsburg
32,Sat Apr 28 2018,Bayern München,4-1,Eintracht Frankfurt
32,Sat Apr 28 2018,VfL Wolfsburg,1-3,Hamburger SV
32,Sat Apr 28 2018,SC Freiburg,3-2,1. FC Köln
32,Sat Apr 28 2018,FC Schalke 04,1-1,Bor. Mönchengladbach
32,Sat Apr 28 2018,Bayer 04 Leverkusen,0-1,VfB Stuttgart
32,Sun Apr 29 2018,1. FSV Mainz 05,3-0,RB Leipzig
32,Sun Apr 29 2018,Werder Bremen,1-1,Borussia Dortmund
33,Sat May 5 2018,Eintracht Frankfurt,3-0,Hamburger SV
33,Sat May 5 2018,Bor. Mönchengladbach,3-1,SC Freiburg
33,Sat May 5 2018,Hannover 96,3-1,Hertha BSC
33,Sat May 5 2018,RB Leipzig,4-1,VfL Wolfsburg
33,Sat May 5 2018,Borussia Dortmund,1-2,1. FSV Mainz 05
33,Sat May 5 2018,Werder Bremen,0-0,Bayer 04 Leverkusen
33,Sat May 5 2018,1. FC Köln,1-3,Bayern München
33,Sat May 5 2018,VfB Stuttgart,2-0,TSG 1899 Hoffenheim
33,Sat May 5 2018,FC Augsburg,1-2,FC Schalke 04
34,Sat May 12 2018,SC Freiburg,2-0,FC Augsburg
34,Sat May 12 2018,FC Schalke 04,1-0,Eintracht Frankfurt
34,Sat May 12 2018,TSG 1899 Hoffenheim,3-1,Borussia Dortmund
34,Sat May 12 2018,Hertha BSC,2-6,RB Leipzig
34,Sat May 12 2018,Hamburger SV,2-1,Bor. Mönchengladbach
34,Sat May 12 2018,1. FSV Mainz 05,1-2,Werder Bremen
34,Sat May 12 2018,Bayern München,1-4,VfB Stuttgart
34,Sat May 12 2018,VfL Wolfsburg,4-1,1. FC Köln
34,Sat May 12 2018,Bayer 04 Leverkusen,3-2,Hannover 96
