Matchday,Date,Team 1,FT,Team 2
16,Tue Dec 16 2014,Bayern München,2-0,SC Freiburg
16,Tue Dec 16 2014,1. FC Köln,0-0,1. FSV Mainz 05
16,Tue Dec 16 2014,Hannover 96,2-0,FC Augsburg
16,Wed Dec 17 2014,Bor. Mönchengladbach,4-1,Werder Bremen
16,Wed Dec 17 2014,Eintracht Frankfurt,4-4,Hertha BSC
16,Wed Dec 17 2014,Borussia Dortmund,2-2,VfL Wolfsburg
16,Wed Dec 17 2014,SC Paderborn 07,1-2,FC Schalke 04
16,Wed Dec 17 2014,TSG 1899 Hoffenheim,0-1,Bayer 04 Leverkusen
17,Fri Dec 19 2014,1. FSV Mainz 05,1-2,Bayern München
17,Sat Dec 20 2014,Werder Bremen,2-1,Borussia Dortmund
17,Sat Dec 20 2014,Bayer 04 Leverkusen,1-1,Eintracht Frankfurt
17,Sat Dec 20 2014,VfB Stuttgart,0-0,SC Paderborn 07
17,Sat Dec 20 2014,FC Schalke 04,0-0,Hamburger SV
17,Sat Dec 20 2014,FC Augsburg,2-1,Bor. Mönchengladbach
17,Sat Dec 20 2014,VfL Wolfsburg,2-1,1. FC Köln
17,Sun Dec 21 2014,Hertha BSC,0-5,TSG 1899 Hoffenheim
17,Sun Dec 21 2014,SC Freiburg,2-2,Hannover 96
18,Fri Jan 30 2015,VfL Wolfsburg,4-1,Bayern München
18,Sat Jan 31 2015,1. FSV Mainz 05,5-0,SC Paderborn 07
18,Sat Jan 31 2015,FC Schalke 04,1-0,Hannover 96
18,Sat Jan 31 2015,VfB Stuttgart,0-1,Bor. Mönchengladbach
18,Sat Jan 31 2015,Hamburger SV,0-2,1. FC Köln
18,Sat Jan 31 2015,SC Freiburg,4-1,Eintracht Frankfurt
18,Sat Jan 31 2015,Bayer 04 Leverkusen,0-0,Borussia Dortmund
18,Sun Feb 1 2015,Werder Bremen,2-0,Hertha BSC
18,Sun Feb 1 2015,FC Augsburg,3-1,TSG 1899 Hoffenheim
19,Tue Feb 3 2015,Hannover 96,1-1,1. FSV Mainz 05
19,Tue Feb 3 2015,Bayern München,1-1,FC Schalke 04
19,Tue Feb 3 2015,Eintracht Frankfurt,1-1,VfL Wolfsburg
19,Tue Feb 3 2015,Bor. Mönchengladbach,1-0,SC Freiburg
19,Wed Feb 4 2015,Hertha BSC,0-1,Bayer 04 Leverkusen
19,Wed Feb 4 2015,Borussia Dortmund,0-1,FC Augsburg
19,Wed Feb 4 2015,TSG 1899 Hoffenheim,1-2,Werder Bremen
19,Wed Feb 4 2015,1. FC Köln,0-0,VfB Stuttgart
19,Wed Feb 4 2015,SC Paderborn 07,0-3,Hamburger SV
20,Fri Feb 6 2015,FC Schalke 04,1-0,Bor. Mönchengladbach
20,Sat Feb 7 2015,VfL Wolfsburg,3-0,TSG 1899 Hoffenheim
20,Sat Feb 7 2015,1. FC Köln,0-0,SC Paderborn 07
20,Sat Feb 7 2015,VfB Stuttgart,0-2,Bayern München
20,Sat Feb 7 2015,1. FSV Mainz 05,0-2,Hertha BSC
20,Sat Feb 7 2015,SC Freiburg,0-3,Borussia Dortmund
20,Sat Feb 7 2015,Hamburger SV,2-1,Hannover 96
20,Sun Feb 8 2015,Werder Bremen,2-1,Bayer 04 Leverkusen
20,Sun Feb 8 2015,FC Augsburg,2-2,Eintracht Frankfurt
21,Fri Feb 13 2015,Borussia Dortmund,4-2,1. FSV Mainz 05
21,Sat Feb 14 2015,Bor. Mönchengladbach,1-0,1. FC Köln
21,Sat Feb 14 2015,TSG 1899 Hoffenheim,2-1,VfB Stuttgart
21,Sat Feb 14 2015,Werder Bremen,3-2,FC Augsburg
21,Sat Feb 14 2015,Bayern München,8-0,Hamburger SV
21,Sat Feb 14 2015,Bayer 04 Leverkusen,4-5,VfL Wolfsburg
21,Sat Feb 14 2015,Eintracht Frankfurt,1-0,FC Schalke 04
21,Sun Feb 15 2015,Hertha BSC,0-2,SC Freiburg
21,Sun Feb 15 2015,Hannover 96,1-2,SC Paderborn 07
22,Fri Feb 20 2015,VfB Stuttgart,2-3,Borussia Dortmund
22,Sat Feb 21 2015,FC Augsburg,2-2,Bayer 04 Leverkusen
22,Sat Feb 21 2015,SC Paderborn 07,0-6,Bayern München
22,Sat Feb 21 2015,FC Schalke 04,1-1,Werder Bremen
22,Sat Feb 21 2015,SC Freiburg,1-1,TSG 1899 Hoffenheim
22,Sat Feb 21 2015,1. FSV Mainz 05,3-1,Eintracht Frankfurt
22,Sat Feb 21 2015,1. FC Köln,1-1,Hannover 96
22,Sun Feb 22 2015,Hamburger SV,1-1,Bor. Mönchengladbach
22,Sun Feb 22 2015,VfL Wolfsburg,2-1,Hertha BSC
23,Fri Feb 27 2015,Bayern München,4-1,1. FC Köln
23,Sat Feb 28 2015,TSG 1899 Hoffenheim,2-0,1. FSV Mainz 05
23,Sat Feb 28 2015,Hertha BSC,1-0,FC Augsburg
23,Sat Feb 28 2015,Hannover 96,1-1,VfB Stuttgart
23,Sat Feb 28 2015,Borussia Dortmund,3-0,FC Schalke 04
23,Sat Feb 28 2015,Bayer 04 Leverkusen,1-0,SC Freiburg
23,Sat Feb 28 2015,Eintracht Frankfurt,2-1,Hamburger SV
23,Sun Mar 1 2015,Bor. Mönchengladbach,2-0,SC Paderborn 07
23,Sun Mar 1 2015,Werder Bremen,3-5,VfL Wolfsburg
24,Fri Mar 6 2015,VfB Stuttgart,0-0,Hertha BSC
24,Sat Mar 7 2015,FC Schalke 04,3-1,TSG 1899 Hoffenheim
24,Sat Mar 7 2015,Hannover 96,1-3,Bayern München
24,Sat Mar 7 2015,SC Freiburg,0-1,Werder Bremen
24,Sat Mar 7 2015,FC Augsburg,1-0,VfL Wolfsburg
24,Sat Mar 7 2015,Hamburger SV,0-0,Borussia Dortmund
24,Sat Mar 7 2015,1. FSV Mainz 05,2-2,Bor. Mönchengladbach
24,Sun Mar 8 2015,1. FC Köln,4-2,Eintracht Frankfurt
24,Sun Mar 8 2015,SC Paderborn 07,0-3,Bayer 04 Leverkusen
25,Fri Mar 13 2015,Bayer 04 Leverkusen,4-0,VfB Stuttgart
25,Sat Mar 14 2015,TSG 1899 Hoffenheim,3-0,Hamburger SV
25,Sat Mar 14 2015,Eintracht Frankfurt,4-0,SC Paderborn 07
25,Sat Mar 14 2015,FC Augsburg,0-2,1. FSV Mainz 05
25,Sat Mar 14 2015,Hertha BSC,2-2,FC Schalke 04
25,Sat Mar 14 2015,Werder Bremen,0-4,Bayern München
25,Sat Mar 14 2015,Borussia Dortmund,0-0,1. FC Köln
25,Sun Mar 15 2015,VfL Wolfsburg,3-0,SC Freiburg
25,Sun Mar 15 2015,Bor. Mönchengladbach,2-0,Hannover 96
26,Fri Mar 20 2015,Hamburger SV,0-1,Hertha BSC
26,Sat Mar 21 2015,1. FC Köln,1-1,Werder Bremen
26,Sat Mar 21 2015,SC Paderborn 07,0-0,TSG 1899 Hoffenheim
26,Sat Mar 21 2015,VfB Stuttgart,3-1,Eintracht Frankfurt
26,Sat Mar 21 2015,SC Freiburg,2-0,FC Augsburg
26,Sat Mar 21 2015,Hannover 96,2-3,Borussia Dortmund
26,Sat Mar 21 2015,FC Schalke 04,0-1,Bayer 04 Leverkusen
26,Sun Mar 22 2015,1. FSV Mainz 05,1-1,VfL Wolfsburg
26,Sun Mar 22 2015,Bayern München,0-2,Bor. Mönchengladbach
27,Sat Apr 4 2015,Bayer 04 Leverkusen,4-0,Hamburger SV
27,Sat Apr 4 2015,SC Freiburg,1-0,1. FC Köln
27,Sat Apr 4 2015,Werder Bremen,0-0,1. FSV Mainz 05
27,Sat Apr 4 2015,VfL Wolfsburg,3-1,VfB Stuttgart
27,Sat Apr 4 2015,Eintracht Frankfurt,2-2,Hannover 96
27,Sat Apr 4 2015,TSG 1899 Hoffenheim,1-4,Bor. Mönchengladbach
27,Sat Apr 4 2015,Borussia Dortmund,0-1,Bayern München
27,Sun Apr 5 2015,FC Augsburg,0-0,FC Schalke 04
27,Sun Apr 5 2015,Hertha BSC,2-0,SC Paderborn 07
28,Fri Apr 10 2015,Hannover 96,1-1,Hertha BSC
28,Sat Apr 11 2015,SC Paderborn 07,2-1,FC Augsburg
28,Sat Apr 11 2015,Bor. Mönchengladbach,3-1,Borussia Dortmund
28,Sat Apr 11 2015,FC Schalke 04,0-0,SC Freiburg
28,Sat Apr 11 2015,Bayern München,3-0,Eintracht Frankfurt
28,Sat Apr 11 2015,1. FSV Mainz 05,2-3,Bayer 04 Leverkusen
28,Sat Apr 11 2015,Hamburger SV,0-2,VfL Wolfsburg
28,Sun Apr 12 2015,1. FC Köln,3-2,TSG 1899 Hoffenheim
28,Sun Apr 12 2015,VfB Stuttgart,3-2,Werder Bremen
29,Fri Apr 17 2015,Eintracht Frankfurt,0-0,Bor. Mönchengladbach
29,Sat Apr 18 2015,Hertha BSC,0-0,1. FC Köln
29,Sat Apr 18 2015,TSG 1899 Hoffenheim,0-2,Bayern München
29,Sat Apr 18 2015,Bayer 04 Leverkusen,4-0,Hannover 96
29,Sat Apr 18 2015,Borussia Dortmund,3-0,SC Paderborn 07
29,Sat Apr 18 2015,SC Freiburg,2-3,1. FSV Mainz 05
29,Sat Apr 18 2015,FC Augsburg,2-1,VfB Stuttgart
29,Sun Apr 19 2015,Werder Bremen,1-0,Hamburger SV
29,Sun Apr 19 2015,VfL Wolfsburg,1-1,FC Schalke 04
30,Fri Apr 24 2015,1. FSV Mainz 05,2-0,FC Schalke 04
30,Sat Apr 25 2015,1. FC Köln,1-1,Bayer 04 Leverkusen
30,Sat Apr 25 2015,Hannover 96,1-2,TSG 1899 Hoffenheim
30,Sat Apr 25 2015,VfB Stuttgart,2-2,SC Freiburg
30,Sat Apr 25 2015,Borussia Dortmund,2-0,Eintracht Frankfurt
30,Sat Apr 25 2015,Hamburger SV,3-2,FC Augsburg
30,Sat Apr 25 2015,Bayern München,1-0,Hertha BSC
30,Sun Apr 26 2015,SC Paderborn 07,2-2,Werder Bremen
30,Sun Apr 26 2015,Bor. Mönchengladbach,1-0,VfL Wolfsburg
31,Sat May 2 2015,FC Augsburg,0-0,1. FC Köln
31,Sat May 2 2015,VfL Wolfsburg,2-2,Hannover 96
31,Sat May 2 2015,TSG 1899 Hoffenheim,1-1,Borussia Dortmund
31,Sat May 2 2015,SC Freiburg,1-2,SC Paderborn 07
31,Sat May 2 2015,Werder Bremen,1-0,Eintracht Frankfurt
31,Sat May 2 2015,FC Schalke 04,3-2,VfB Stuttgart
31,Sat May 2 2015,Bayer 04 Leverkusen,2-0,Bayern München
31,Sun May 3 2015,1. FSV Mainz 05,1-2,Hamburger SV
31,Sun May 3 2015,Hertha BSC,1-2,Bor. Mönchengladbach
32,Fri May 8 2015,Hamburger SV,1-1,SC Freiburg
32,Sat May 9 2015,Hannover 96,1-1,Werder Bremen
32,Sat May 9 2015,Bor. Mönchengladbach,3-0,Bayer 04 Leverkusen
32,Sat May 9 2015,Eintracht Frankfurt,3-1,TSG 1899 Hoffenheim
32,Sat May 9 2015,Borussia Dortmund,2-0,Hertha BSC
32,Sat May 9 2015,Bayern München,0-1,FC Augsburg
32,Sat May 9 2015,VfB Stuttgart,2-0,1. FSV Mainz 05
32,Sun May 10 2015,SC Paderborn 07,1-3,VfL Wolfsburg
32,Sun May 10 2015,1. FC Köln,2-0,FC Schalke 04
33,Sat May 16 2015,VfL Wolfsburg,2-1,Borussia Dortmund
33,Sat May 16 2015,SC Freiburg,2-1,Bayern München
33,Sat May 16 2015,VfB Stuttgart,2-1,Hamburger SV
33,Sat May 16 2015,1. FSV Mainz 05,2-0,1. FC Köln
33,Sat May 16 2015,Bayer 04 Leverkusen,2-0,TSG 1899 Hoffenheim
33,Sat May 16 2015,FC Schalke 04,1-0,SC Paderborn 07
33,Sat May 16 2015,Hertha BSC,0-0,Eintracht Frankfurt
33,Sat May 16 2015,Werder Bremen,0-2,Bor. Mönchengladbach
33,Sat May 16 2015,FC Augsburg,1-2,Hannover 96
34,Sat May 23 2015,1. FC Köln,2-2,VfL Wolfsburg
34,Sat May 23 2015,TSG 1899 Hoffenheim,2-1,Hertha BSC
34,Sat May 23 2015,Hannover 96,2-1,SC Freiburg
34,Sat May 23 2015,SC Paderborn 07,1-2,VfB Stuttgart
34,Sat May 23 2015,Bor. Mönchengladbach,1-3,FC Augsburg
34,Sat May 23 2015,Hamburger SV,2-0,FC Schalke 04
34,Sat May 23 2015,Bayern München,2-0,1. FSV Mainz 05
34,Sat May 23 2015,Eintracht Frankfurt,2-1,Bayer 04 Leverkusen
34,Sat May 23 2015,Borussia Dortmund,3-2,Werder Bremen
