Matchday,Date,Team 1,FT,Team 2
21,Sun Feb 15 2015,1. FC Nürnberg,3-1,1. FC Union Berlin
21,Sun Feb 15 2015,SV Darmstadt 98,1-1,TSV 1860 München
21,Mon Feb 16 2015,FC St. Pauli,0-1,SpVgg Greuther Fürth
22,Fri Feb 20 2015,VfR Aalen,1-1,FC Ingolstadt 04
22,Fri Feb 20 2015,FC Erzgebirge Aue,0-1,SV Darmstadt 98
22,Fri Feb 20 2015,SpVgg Greuther Fürth,0-0,SV Sandhausen
22,Sat Feb 21 2015,TSV 1860 München,2-1,FC St. Pauli
22,Sat Feb 21 2015,Karlsruher SC,0-0,VfL Bochum
22,Sun Feb 22 2015,FSV Frankfurt,2-0,1. FC Kaiserslautern
22,Sun Feb 22 2015,1. FC Union Berlin,3-1,1. FC Heidenheim
22,Sun Feb 22 2015,Fortuna Düsseldorf,1-3,1. FC Nürnberg
22,Mon Feb 23 2015,Eintracht Braunschweig,1-1,RB Leipzig
23,Fri Feb 27 2015,SV Darmstadt 98,1-0,Eintracht Braunschweig
23,Fri Feb 27 2015,1. FC Kaiserslautern,2-1,SpVgg Greuther Fürth
23,Fri Feb 27 2015,VfL Bochum,3-3,FSV Frankfurt
23,Sat Feb 28 2015,SV Sandhausen,2-0,VfR Aalen
23,Sat Feb 28 2015,1. FC Nürnberg,1-1,Karlsruher SC
23,Sun Mar 1 2015,FC St. Pauli,0-0,FC Erzgebirge Aue
23,Sun Mar 1 2015,1. FC Heidenheim,1-2,Fortuna Düsseldorf
23,Sun Mar 1 2015,RB Leipzig,3-2,1. FC Union Berlin
23,Mon Mar 2 2015,FC Ingolstadt 04,1-1,TSV 1860 München
24,Fri Mar 6 2015,1. FC Nürnberg,0-1,1. FC Heidenheim
24,Fri Mar 6 2015,FC Erzgebirge Aue,0-3,FC Ingolstadt 04
24,Fri Mar 6 2015,Fortuna Düsseldorf,2-2,VfL Bochum
24,Sat Mar 7 2015,Eintracht Braunschweig,0-2,FC St. Pauli
24,Sat Mar 7 2015,VfR Aalen,1-1,SpVgg Greuther Fürth
24,Sun Mar 8 2015,TSV 1860 München,2-3,SV Sandhausen
24,Sun Mar 8 2015,FSV Frankfurt,1-1,SV Darmstadt 98
24,Sun Mar 8 2015,1. FC Union Berlin,0-0,1. FC Kaiserslautern
24,Mon Mar 9 2015,Karlsruher SC,0-0,RB Leipzig
25,Fri Mar 13 2015,SV Darmstadt 98,5-0,1. FC Union Berlin
25,Fri Mar 13 2015,VfL Bochum,4-1,1. FC Heidenheim
25,Fri Mar 13 2015,SpVgg Greuther Fürth,0-3,TSV 1860 München
25,Sat Mar 14 2015,FC St. Pauli,1-1,FSV Frankfurt
25,Sat Mar 14 2015,1. FC Kaiserslautern,2-1,1. FC Nürnberg
25,Sun Mar 15 2015,FC Ingolstadt 04,1-3,Karlsruher SC
25,Sun Mar 15 2015,SV Sandhausen,0-1,Eintracht Braunschweig
25,Sun Mar 15 2015,VfR Aalen,3-0,FC Erzgebirge Aue
25,Mon Mar 16 2015,RB Leipzig,3-1,Fortuna Düsseldorf
26,Fri Mar 20 2015,FSV Frankfurt,1-1,SV Sandhausen
26,Fri Mar 20 2015,TSV 1860 München,1-1,VfR Aalen
26,Fri Mar 20 2015,1. FC Union Berlin,1-0,FC St. Pauli
26,Sat Mar 21 2015,Eintracht Braunschweig,0-0,FC Ingolstadt 04
26,Sat Mar 21 2015,Fortuna Düsseldorf,2-0,SV Darmstadt 98
26,Sun Mar 22 2015,Karlsruher SC,0-0,1. FC Kaiserslautern
26,Sun Mar 22 2015,FC Erzgebirge Aue,0-0,SpVgg Greuther Fürth
26,Sun Mar 22 2015,1. FC Heidenheim,1-0,RB Leipzig
26,Mon Mar 23 2015,1. FC Nürnberg,1-2,VfL Bochum
27,Sat Apr 4 2015,1. FC Kaiserslautern,4-0,1. FC Heidenheim
27,Sat Apr 4 2015,SpVgg Greuther Fürth,1-2,Eintracht Braunschweig
27,Sun Apr 5 2015,SV Sandhausen,1-1,1. FC Union Berlin
27,Sun Apr 5 2015,FC Ingolstadt 04,2-0,FSV Frankfurt
27,Sun Apr 5 2015,SV Darmstadt 98,2-0,VfL Bochum
27,Sun Apr 5 2015,TSV 1860 München,0-1,FC Erzgebirge Aue
27,Sun Apr 5 2015,VfR Aalen,2-2,Karlsruher SC
27,Sun Apr 5 2015,RB Leipzig,2-1,1. FC Nürnberg
27,Mon Apr 6 2015,FC St. Pauli,4-0,Fortuna Düsseldorf
28,Fri Apr 10 2015,Karlsruher SC,3-0,FC St. Pauli
28,Fri Apr 10 2015,1. FC Nürnberg,1-1,SV Darmstadt 98
28,Fri Apr 10 2015,1. FC Heidenheim,0-1,FC Ingolstadt 04
28,Sat Apr 11 2015,Eintracht Braunschweig,2-0,TSV 1860 München
28,Sat Apr 11 2015,FSV Frankfurt,1-1,SpVgg Greuther Fürth
28,Sun Apr 12 2015,VfL Bochum,1-2,RB Leipzig
28,Sun Apr 12 2015,1. FC Union Berlin,1-1,VfR Aalen
28,Sun Apr 12 2015,FC Erzgebirge Aue,0-1,SV Sandhausen
28,Mon Apr 13 2015,Fortuna Düsseldorf,1-1,1. FC Kaiserslautern
29,Fri Apr 17 2015,FC Ingolstadt 04,3-2,Fortuna Düsseldorf
29,Fri Apr 17 2015,FC St. Pauli,1-0,1. FC Nürnberg
29,Fri Apr 17 2015,SV Sandhausen,0-0,Karlsruher SC
29,Sat Apr 18 2015,VfR Aalen,2-1,Eintracht Braunschweig
29,Sat Apr 18 2015,TSV 1860 München,2-1,VfL Bochum
29,Sun Apr 19 2015,FC Erzgebirge Aue,1-0,FSV Frankfurt
29,Sun Apr 19 2015,SV Darmstadt 98,1-1,1. FC Heidenheim
29,Sun Apr 19 2015,SpVgg Greuther Fürth,2-2,1. FC Union Berlin
29,Mon Apr 20 2015,1. FC Kaiserslautern,1-1,RB Leipzig
30,Fri Apr 24 2015,VfL Bochum,0-2,1. FC Kaiserslautern
30,Fri Apr 24 2015,1. FC Nürnberg,2-0,SV Sandhausen
30,Fri Apr 24 2015,RB Leipzig,2-1,SV Darmstadt 98
30,Sat Apr 25 2015,Fortuna Düsseldorf,1-1,TSV 1860 München
30,Sat Apr 25 2015,Karlsruher SC,2-1,SpVgg Greuther Fürth
30,Sun Apr 26 2015,FSV Frankfurt,1-1,VfR Aalen
30,Sun Apr 26 2015,1. FC Heidenheim,2-1,FC St. Pauli
30,Sun Apr 26 2015,1. FC Union Berlin,2-2,FC Ingolstadt 04
30,Mon Apr 27 2015,Eintracht Braunschweig,4-2,FC Erzgebirge Aue
31,Sat May 2 2015,SV Darmstadt 98,3-2,1. FC Kaiserslautern
31,Sat May 2 2015,Eintracht Braunschweig,2-0,FSV Frankfurt
31,Sun May 3 2015,FC Erzgebirge Aue,3-1,Karlsruher SC
31,Sun May 3 2015,VfR Aalen,2-4,VfL Bochum
31,Sun May 3 2015,SpVgg Greuther Fürth,3-0,Fortuna Düsseldorf
31,Sun May 3 2015,TSV 1860 München,0-3,1. FC Union Berlin
31,Sun May 3 2015,FC St. Pauli,1-0,RB Leipzig
31,Sun May 3 2015,SV Sandhausen,2-2,1. FC Heidenheim
31,Mon May 4 2015,FC Ingolstadt 04,1-1,1. FC Nürnberg
32,Fri May 8 2015,FSV Frankfurt,0-1,TSV 1860 München
32,Fri May 8 2015,RB Leipzig,0-4,SV Sandhausen
32,Fri May 8 2015,Fortuna Düsseldorf,0-2,VfR Aalen
32,Sat May 9 2015,1. FC Union Berlin,1-2,FC Erzgebirge Aue
32,Sat May 9 2015,1. FC Kaiserslautern,0-2,FC St. Pauli
32,Sun May 10 2015,VfL Bochum,3-1,FC Ingolstadt 04
32,Sun May 10 2015,1. FC Nürnberg,3-1,Eintracht Braunschweig
32,Sun May 10 2015,1. FC Heidenheim,3-0,SpVgg Greuther Fürth
32,Mon May 11 2015,Karlsruher SC,0-1,SV Darmstadt 98
33,Sun May 17 2015,SpVgg Greuther Fürth,1-0,SV Darmstadt 98
33,Sun May 17 2015,FSV Frankfurt,1-3,1. FC Union Berlin
33,Sun May 17 2015,TSV 1860 München,2-1,1. FC Nürnberg
33,Sun May 17 2015,Eintracht Braunschweig,0-2,Karlsruher SC
33,Sun May 17 2015,SV Sandhausen,0-2,Fortuna Düsseldorf
33,Sun May 17 2015,FC Ingolstadt 04,2-1,RB Leipzig
33,Sun May 17 2015,FC Erzgebirge Aue,0-0,1. FC Kaiserslautern
33,Sun May 17 2015,VfR Aalen,2-4,1. FC Heidenheim
33,Sun May 17 2015,FC St. Pauli,5-1,VfL Bochum
34,Sun May 24 2015,1. FC Kaiserslautern,1-1,FC Ingolstadt 04
34,Sun May 24 2015,RB Leipzig,2-0,SpVgg Greuther Fürth
34,Sun May 24 2015,1. FC Nürnberg,2-1,VfR Aalen
34,Sun May 24 2015,SV Darmstadt 98,1-0,FC St. Pauli
34,Sun May 24 2015,VfL Bochum,0-0,SV Sandhausen
34,Sun May 24 2015,Fortuna Düsseldorf,2-3,FSV Frankfurt
34,Sun May 24 2015,1. FC Union Berlin,2-0,Eintracht Braunschweig
34,Sun May 24 2015,Karlsruher SC,2-0,TSV 1860 München
34,Sun May 24 2015,1. FC Heidenheim,2-2,FC Erzgebirge Aue
