Round,Date,Team 1,FT,HT,Team 2
1,(Sat) 22 Aug 1964 (33),Eintracht Frankfurt (1),2-2,0-2,FC Schalke 04 (1)
1,(Sat) 22 Aug 1964 (33),1. FC Kaiserslautern (1),2-1,2-1,Werder Bremen (1)
1,(Sat) 22 Aug 1964 (33),Hamburger SV (1),2-2,0-2,VfB Stuttgart (1)
1,(Sat) 22 Aug 1964 (33),Borussia Dortmund (1),0-2,0-0,Hannover 96 (1)
1,(Sat) 22 Aug 1964 (33),Eintracht Braunschweig (1),1-1,1-0,TSV 1860 München (1)
1,(Sat) 22 Aug 1964 (33),Karlsruher SC (1),2-1,1-0,MSV Duisburg (1)
1,(Sat) 22 Aug 1964 (33),1. FC Nürnberg (1),2-0,0-0,Borussia Neunkirchen (1)
1,(Sat) 22 Aug 1964 (33),1. FC Köln (1),2-3,1-0,Hertha BSC (1)
2,(Sat) 29 Aug 1964 (34),VfB Stuttgart (2),3-1,1-1,1. FC Nürnberg (2)
2,(Sat) 29 Aug 1964 (34),Hannover 96 (2),2-0,2-0,1. FC Köln (2)
2,(Sat) 29 Aug 1964 (34),Hertha BSC (2),0-0,0-0,Hamburger SV (2)
2,(Sat) 29 Aug 1964 (34),FC Schalke 04 (2),1-1,0-0,Karlsruher SC (2)
2,(Sat) 29 Aug 1964 (34),Borussia Neunkirchen (2),1-2,0-0,Borussia Dortmund (2)
2,(Sat) 29 Aug 1964 (34),MSV Duisburg (2),3-1,3-0,1. FC Kaiserslautern (2)
2,(Sat) 29 Aug 1964 (34),Werder Bremen (2),5-1,3-1,Eintracht Braunschweig (2)
2,(Sat) 29 Aug 1964 (34),TSV 1860 München (2),0-1,0-0,Eintracht Frankfurt (2)
3,(Sat) 5 Sep 1964 (35),Hamburger SV (3),3-0,0-0,Hannover 96 (3)
3,(Sat) 5 Sep 1964 (35),1. FC Köln (3),4-3,2-3,Borussia Neunkirchen (3)
3,(Sat) 5 Sep 1964 (35),1. FC Nürnberg (3),2-0,1-0,Hertha BSC (3)
3,(Sat) 5 Sep 1964 (35),Karlsruher SC (3),1-5,0-2,TSV 1860 München (3)
3,(Sat) 5 Sep 1964 (35),Eintracht Frankfurt (3),0-2,0-1,Werder Bremen (3)
3,(Sat) 5 Sep 1964 (35),1. FC Kaiserslautern (3),3-0,3-0,FC Schalke 04 (3)
3,(Sat) 5 Sep 1964 (35),Eintracht Braunschweig (3),0-1,0-1,MSV Duisburg (3)
3,(Fri) 11 Sep 1964 (36),Borussia Dortmund (3),1-0,0-0,VfB Stuttgart (3)
4,(Sat) 12 Sep 1964 (36),VfB Stuttgart (4),3-3,2-2,1. FC Köln (4)
4,(Sat) 12 Sep 1964 (36),Hannover 96 (4),2-2,2-2,1. FC Nürnberg (4)
4,(Sat) 12 Sep 1964 (36),MSV Duisburg (4),1-3,1-2,Eintracht Frankfurt (4)
4,(Sat) 12 Sep 1964 (36),TSV 1860 München (4),2-2,1-2,1. FC Kaiserslautern (4)
4,(Sat) 12 Sep 1964 (36),FC Schalke 04 (4),0-3,0-1,Eintracht Braunschweig (4)
4,(Sat) 12 Sep 1964 (36),Werder Bremen (4),1-0,0-0,Karlsruher SC (4)
4,(Sat) 12 Sep 1964 (36),Borussia Neunkirchen (4),3-1,2-1,Hamburger SV (4)
4,(Sat) 12 Sep 1964 (36),Hertha BSC (4),0-0,0-0,Borussia Dortmund (4)
