Matchday,Date,Team 1,FT,Team 2
4,Sat Sep 12 1964,Hertha BSC,0-0,Borussia Dortmund
5,Sat Sep 19 1964,1. FC Nürnberg,3-2,FC Schalke 04
5,Sat Sep 19 1964,Hamburger SV,3-0,MSV Duisburg
5,Sat Sep 19 1964,1. FC Köln,4-2,Werder Bremen
5,Sat Sep 19 1964,VfB Stuttgart,1-1,Hertha BSC
5,Sat Sep 19 1964,Borussia Dortmund,1-1,TSV 1860 München
5,Sat Sep 19 1964,1. FC Kaiserslautern,1-0,Hannover 96
5,Sat Sep 19 1964,Eintracht Braunschweig,1-0,VfB Borussia Neunkirchen
5,Sat Sep 19 1964,Eintracht Frankfurt,0-7,Karlsruher SC
6,Sat Sep 26 1964,VfB Borussia Neunkirchen,0-3,1. FC Kaiserslautern
6,Sat Sep 26 1964,TSV 1860 München,2-0,1. FC Nürnberg
6,Sat Sep 26 1964,Werder Bremen,0-0,Hamburger SV
6,Sat Sep 26 1964,MSV Duisburg,0-3,1. FC Köln
6,Sat Sep 26 1964,FC Schalke 04,2-6,Borussia Dortmund
6,Sat Sep 26 1964,Karlsruher SC,0-0,VfB Stuttgart
6,Sat Sep 26 1964,Hertha BSC,1-3,Eintracht Frankfurt
6,Sat Sep 26 1964,Hannover 96,2-2,Eintracht Braunschweig
7,Sat Oct 10 1964,Hertha BSC,2-1,TSV 1860 München
7,Sat Oct 10 1964,1. FC Köln,5-1,Eintracht Braunschweig
7,Sat Oct 10 1964,Borussia Dortmund,3-2,1. FC Kaiserslautern
7,Sat Oct 10 1964,1. FC Nürnberg,4-1,Karlsruher SC
7,Sat Oct 10 1964,Hannover 96,1-2,Werder Bremen
7,Sat Oct 10 1964,Hamburger SV,2-1,Eintracht Frankfurt
7,Sat Oct 10 1964,VfB Stuttgart,2-1,FC Schalke 04
7,Sat Oct 10 1964,VfB Borussia Neunkirchen,4-2,MSV Duisburg
8,Sat Oct 17 1964,TSV 1860 München,4-0,Hannover 96
8,Sat Oct 17 1964,FC Schalke 04,3-0,Hertha BSC
8,Sat Oct 17 1964,1. FC Kaiserslautern,3-2,1. FC Nürnberg
8,Sat Oct 17 1964,Karlsruher SC,2-2,Hamburger SV
8,Sat Oct 17 1964,MSV Duisburg,3-3,VfB Stuttgart
8,Sat Oct 17 1964,Eintracht Braunschweig,0-1,Borussia Dortmund
8,Sat Oct 17 1964,Werder Bremen,2-0,VfB Borussia Neunkirchen
8,Sat Oct 17 1964,Eintracht Frankfurt,1-4,1. FC Köln
9,Sat Oct 24 1964,Hamburger SV,3-2,1. FC Kaiserslautern
9,Sat Oct 24 1964,Hertha BSC,2-2,MSV Duisburg
9,Sat Oct 24 1964,Borussia Dortmund,1-3,Eintracht Frankfurt
9,Sat Oct 24 1964,1. FC Nürnberg,3-2,Eintracht Braunschweig
9,Sat Oct 24 1964,VfB Stuttgart,1-1,Werder Bremen
9,Sat Oct 24 1964,VfB Borussia Neunkirchen,3-0,TSV 1860 München
9,Sat Oct 24 1964,1. FC Köln,4-1,Karlsruher SC
9,Sat Oct 24 1964,Hannover 96,1-0,FC Schalke 04
10,Sat Nov 7 1964,Eintracht Braunschweig,2-0,Hamburger SV
10,Sat Nov 7 1964,Karlsruher SC,2-0,Borussia Dortmund
10,Sat Nov 7 1964,Eintracht Frankfurt,1-1,1. FC Nürnberg
10,Sat Nov 7 1964,TSV 1860 München,1-0,VfB Stuttgart
10,Sat Nov 7 1964,MSV Duisburg,1-0,Hannover 96
10,Sat Nov 7 1964,1. FC Kaiserslautern,2-2,1. FC Köln
10,Sat Nov 7 1964,FC Schalke 04,1-1,VfB Borussia Neunkirchen
10,Sat Nov 7 1964,Werder Bremen,5-1,Hertha BSC
11,Sat Nov 14 1964,Hertha BSC,5-3,1. FC Kaiserslautern
11,Sat Nov 14 1964,1. FC Köln,1-1,TSV 1860 München
11,Sat Nov 14 1964,Werder Bremen,2-2,FC Schalke 04
11,Sat Nov 14 1964,VfB Stuttgart,3-1,Eintracht Braunschweig
11,Sat Nov 14 1964,1. FC Nürnberg,2-3,Hamburger SV
11,Sat Nov 14 1964,Hannover 96,3-2,Eintracht Frankfurt
11,Thu Nov 19 1964,Borussia Dortmund,0-0,MSV Duisburg
12,Sat Nov 21 1964,1. FC Kaiserslautern,2-1,VfB Stuttgart
12,Sat Nov 21 1964,Eintracht Frankfurt,1-0,VfB Borussia Neunkirchen
12,Sat Nov 21 1964,FC Schalke 04,2-3,1. FC Köln
12,Sat Nov 21 1964,Hamburger SV,1-4,Borussia Dortmund
12,Sat Nov 21 1964,MSV Duisburg,2-0,1. FC Nürnberg
12,Sat Nov 21 1964,TSV 1860 München,3-1,Werder Bremen
12,Sat Nov 21 1964,Karlsruher SC,2-3,Hannover 96
12,Sat Nov 21 1964,Eintracht Braunschweig,1-1,Hertha BSC
13,Sat Nov 28 1964,Eintracht Braunschweig,2-0,1. FC Kaiserslautern
13,Sat Nov 28 1964,Hertha BSC,2-1,Karlsruher SC
13,Sat Nov 28 1964,1. FC Köln,3-0,Hamburger SV
13,Sat Nov 28 1964,1. FC Nürnberg,1-0,Borussia Dortmund
13,Sat Nov 28 1964,FC Schalke 04,2-2,TSV 1860 München
13,Sat Nov 28 1964,VfB Stuttgart,1-2,Eintracht Frankfurt
13,Sat Nov 28 1964,VfB Borussia Neunkirchen,2-1,Hannover 96
13,Sat Nov 28 1964,Werder Bremen,1-0,MSV Duisburg
14,Sat Dec 5 1964,VfB Borussia Neunkirchen,2-2,Hertha BSC
14,Sat Dec 5 1964,Karlsruher SC,6-1,1. FC Kaiserslautern
14,Sat Dec 5 1964,Hamburger SV,3-2,TSV 1860 München
14,Sat Dec 5 1964,Borussia Dortmund,1-2,Werder Bremen
14,Sat Dec 5 1964,Hannover 96,2-1,VfB Stuttgart
14,Sat Dec 5 1964,MSV Duisburg,2-1,FC Schalke 04
14,Sat Dec 5 1964,Eintracht Frankfurt,2-2,Eintracht Braunschweig
14,Sat Dec 5 1964,1. FC Nürnberg,3-0,1. FC Köln
15,Sat Dec 12 1964,Werder Bremen,1-1,1. FC Nürnberg
15,Sat Dec 12 1964,Eintracht Braunschweig,3-0,Karlsruher SC
15,Sat Dec 12 1964,Hertha BSC,1-1,Hannover 96
15,Sat Dec 12 1964,VfB Stuttgart,3-2,VfB Borussia Neunkirchen
15,Sat Dec 12 1964,1. FC Kaiserslautern,0-1,Eintracht Frankfurt
15,Sat Dec 12 1964,1. FC Köln,3-3,Borussia Dortmund
15,Sat Dec 12 1964,FC Schalke 04,3-1,Hamburger SV
15,Sat Dec 12 1964,TSV 1860 München,2-1,MSV Duisburg
16,Sat Dec 19 1964,Hertha BSC,1-3,1. FC Köln
16,Sat Dec 19 1964,VfB Borussia Neunkirchen,1-1,1. FC Nürnberg
16,Sat Dec 19 1964,Werder Bremen,1-1,1. FC Kaiserslautern
16,Sat Dec 19 1964,FC Schalke 04,1-1,Eintracht Frankfurt
16,Sat Dec 19 1964,Hannover 96,2-0,Borussia Dortmund
16,Sat Dec 19 1964,TSV 1860 München,2-0,Eintracht Braunschweig
16,Sat Dec 19 1964,MSV Duisburg,1-1,Karlsruher SC
16,Sat Dec 19 1964,VfB Stuttgart,2-4,Hamburger SV
17,Thu Dec 31 1964,1. FC Nürnberg,1-1,VfB Stuttgart
17,Sat Jan 2 1965,Hamburger SV,4-1,Hertha BSC
17,Sat Jan 2 1965,Karlsruher SC,2-2,FC Schalke 04
17,Sat Jan 2 1965,1. FC Köln,0-1,Hannover 96
17,Sat Jan 2 1965,1. FC Kaiserslautern,2-0,MSV Duisburg
17,Sat Jan 2 1965,Eintracht Braunschweig,1-1,Werder Bremen
17,Sat Jan 2 1965,Borussia Dortmund,5-1,VfB Borussia Neunkirchen
17,Sat Jan 2 1965,Eintracht Frankfurt,4-1,TSV 1860 München
18,Sat Jan 9 1965,FC Schalke 04,1-0,1. FC Kaiserslautern
18,Sat Jan 9 1965,MSV Duisburg,2-0,Eintracht Braunschweig
18,Sat Jan 9 1965,Hertha BSC,1-2,1. FC Nürnberg
18,Sat Jan 9 1965,Hannover 96,1-2,Hamburger SV
18,Sat Jan 9 1965,VfB Borussia Neunkirchen,1-1,1. FC Köln
18,Sat Jan 9 1965,VfB Stuttgart,3-2,Borussia Dortmund
18,Sat Jan 9 1965,Werder Bremen,2-2,Eintracht Frankfurt
11,Mon Jan 11 1965,VfB Borussia Neunkirchen,1-0,Karlsruher SC
19,Sat Jan 23 1965,Karlsruher SC,0-2,Werder Bremen
19,Sat Jan 23 1965,Hamburger SV,1-2,VfB Borussia Neunkirchen
19,Sat Jan 23 1965,1. FC Köln,2-1,VfB Stuttgart
19,Sat Jan 23 1965,1. FC Nürnberg,1-0,Hannover 96
19,Sat Jan 23 1965,Eintracht Frankfurt,2-3,MSV Duisburg
19,Sat Jan 23 1965,1. FC Kaiserslautern,1-2,TSV 1860 München
19,Sat Jan 23 1965,Eintracht Braunschweig,1-2,FC Schalke 04
19,Sat Jan 23 1965,Borussia Dortmund,6-3,Hertha BSC
20,Sat Jan 30 1965,Werder Bremen,0-0,1. FC Köln
20,Sat Jan 30 1965,Karlsruher SC,3-1,Eintracht Frankfurt
20,Sat Jan 30 1965,FC Schalke 04,1-3,1. FC Nürnberg
20,Sat Jan 30 1965,TSV 1860 München,4-4,Borussia Dortmund
20,Sat Jan 30 1965,VfB Borussia Neunkirchen,0-0,Eintracht Braunschweig
20,Sat Jan 30 1965,Hertha BSC,0-0,VfB Stuttgart
20,Sat Jan 30 1965,MSV Duisburg,3-2,Hamburger SV
21,Sat Feb 13 1965,Borussia Dortmund,4-0,FC Schalke 04
21,Sat Feb 13 1965,VfB Stuttgart,1-2,Karlsruher SC
21,Sat Feb 13 1965,Eintracht Frankfurt,3-0,Hertha BSC
21,Sat Feb 13 1965,Eintracht Braunschweig,2-2,Hannover 96
21,Sat Feb 13 1965,1. FC Nürnberg,2-2,TSV 1860 München
21,Sat Feb 13 1965,Hamburger SV,0-4,Werder Bremen
21,Sat Feb 13 1965,1. FC Köln,1-2,MSV Duisburg
22,Sat Feb 20 1965,FC Schalke 04,3-1,VfB Stuttgart
22,Sat Feb 20 1965,Werder Bremen,3-0,Hannover 96
22,Sat Feb 20 1965,Karlsruher SC,1-1,1. FC Nürnberg
22,Sat Feb 20 1965,1. FC Kaiserslautern,1-3,Borussia Dortmund
22,Sat Feb 20 1965,MSV Duisburg,1-1,VfB Borussia Neunkirchen
22,Sat Feb 20 1965,Eintracht Frankfurt,2-1,Hamburger SV
22,Sat Feb 20 1965,TSV 1860 München,6-4,Hertha BSC
22,Sat Feb 20 1965,Eintracht Braunschweig,1-1,1. FC Köln
18,Sat Feb 27 1965,TSV 1860 München,9-0,Karlsruher SC
21,Sat Feb 27 1965,1. FC Kaiserslautern,2-0,VfB Borussia Neunkirchen
23,Sat Mar 6 1965,1. FC Nürnberg,1-0,1. FC Kaiserslautern
23,Sat Mar 6 1965,Hamburger SV,2-1,Karlsruher SC
23,Sat Mar 6 1965,Hannover 96,0-2,TSV 1860 München
23,Sat Mar 6 1965,Borussia Dortmund,5-4,Eintracht Braunschweig
23,Sat Mar 6 1965,VfB Borussia Neunkirchen,1-1,Werder Bremen
23,Sat Mar 6 1965,1. FC Köln,3-4,Eintracht Frankfurt
23,Fri Mar 12 1965,VfB Stuttgart,4-2,MSV Duisburg
23,Sat Mar 13 1965,Hertha BSC,2-1,FC Schalke 04
24,Sat Mar 20 1965,TSV 1860 München,4-2,VfB Borussia Neunkirchen
24,Sat Mar 20 1965,Karlsruher SC,2-4,1. FC Köln
24,Sat Mar 20 1965,1. FC Kaiserslautern,2-1,Hamburger SV
24,Sat Mar 20 1965,MSV Duisburg,2-2,Hertha BSC
24,Sat Mar 20 1965,Eintracht Frankfurt,0-2,Borussia Dortmund
24,Sat Mar 20 1965,Eintracht Braunschweig,1-0,1. FC Nürnberg
24,Sat Mar 20 1965,Werder Bremen,1-0,VfB Stuttgart
24,Sat Mar 20 1965,FC Schalke 04,2-2,Hannover 96
25,Sat Mar 27 1965,1. FC Nürnberg,0-0,Eintracht Frankfurt
25,Sat Mar 27 1965,VfB Stuttgart,3-0,TSV 1860 München
25,Sat Mar 27 1965,Hamburger SV,0-1,Eintracht Braunschweig
25,Sat Mar 27 1965,Borussia Dortmund,5-1,Karlsruher SC
25,Sat Mar 27 1965,1. FC Köln,3-0,1. FC Kaiserslautern
25,Sat Mar 27 1965,Hertha BSC,0-0,Werder Bremen
25,Sat Mar 27 1965,Hannover 96,2-0,MSV Duisburg
25,Fri Apr 2 1965,VfB Borussia Neunkirchen,3-2,FC Schalke 04
26,Sat Apr 3 1965,Karlsruher SC,2-1,VfB Borussia Neunkirchen
26,Sat Apr 3 1965,Eintracht Frankfurt,3-3,Hannover 96
26,Sat Apr 3 1965,1. FC Kaiserslautern,1-2,Hertha BSC
26,Sat Apr 3 1965,TSV 1860 München,2-3,1. FC Köln
26,Sat Apr 3 1965,FC Schalke 04,1-0,Werder Bremen
26,Sat Apr 3 1965,Eintracht Braunschweig,2-1,VfB Stuttgart
26,Sat Apr 3 1965,Hamburger SV,2-1,1. FC Nürnberg
26,Sat Apr 3 1965,MSV Duisburg,3-2,Borussia Dortmund
27,Sat Apr 10 1965,1. FC Nürnberg,1-1,MSV Duisburg
27,Sat Apr 10 1965,Werder Bremen,3-2,TSV 1860 München
27,Sat Apr 10 1965,1. FC Köln,2-1,FC Schalke 04
27,Sat Apr 10 1965,Borussia Dortmund,2-0,Hamburger SV
27,Sat Apr 10 1965,VfB Borussia Neunkirchen,4-0,Eintracht Frankfurt
27,Sat Apr 10 1965,Hertha BSC,0-3,Eintracht Braunschweig
27,Sat Apr 10 1965,Hannover 96,4-2,Karlsruher SC
27,Sat Apr 10 1965,VfB Stuttgart,1-0,1. FC Kaiserslautern
20,Wed Apr 14 1965,Hannover 96,4-0,1. FC Kaiserslautern
28,Fri Apr 30 1965,Hamburger SV,0-0,1. FC Köln
28,Fri Apr 30 1965,Borussia Dortmund,2-1,1. FC Nürnberg
28,Fri Apr 30 1965,TSV 1860 München,3-1,FC Schalke 04
28,Fri Apr 30 1965,Eintracht Frankfurt,2-3,VfB Stuttgart
28,Fri Apr 30 1965,Hannover 96,1-1,VfB Borussia Neunkirchen
28,Fri Apr 30 1965,1. FC Kaiserslautern,2-1,Eintracht Braunschweig
28,Fri Apr 30 1965,Karlsruher SC,0-1,Hertha BSC
28,Fri Apr 30 1965,MSV Duisburg,2-2,Werder Bremen
29,Sat May 8 1965,TSV 1860 München,4-1,Hamburger SV
29,Sat May 8 1965,1. FC Kaiserslautern,0-1,Karlsruher SC
29,Sat May 8 1965,Werder Bremen,3-0,Borussia Dortmund
29,Sat May 8 1965,1. FC Köln,0-0,1. FC Nürnberg
29,Sat May 8 1965,VfB Stuttgart,0-3,Hannover 96
29,Sat May 8 1965,Eintracht Braunschweig,3-2,Eintracht Frankfurt
29,Sat May 8 1965,Hertha BSC,1-1,VfB Borussia Neunkirchen
29,Sat May 8 1965,FC Schalke 04,1-2,MSV Duisburg
30,Sat May 15 1965,VfB Borussia Neunkirchen,3-1,VfB Stuttgart
30,Sat May 15 1965,1. FC Nürnberg,2-3,Werder Bremen
30,Sat May 15 1965,Eintracht Frankfurt,1-2,1. FC Kaiserslautern
30,Sat May 15 1965,Borussia Dortmund,2-2,1. FC Köln
30,Sat May 15 1965,Hannover 96,3-1,Hertha BSC
30,Sat May 15 1965,Hamburger SV,2-4,FC Schalke 04
30,Sat May 15 1965,Karlsruher SC,3-0,Eintracht Braunschweig
30,Sat May 15 1965,MSV Duisburg,3-0,TSV 1860 München
