Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 3 Aug 2003 (W31),Rot Weiss Ahlen (1),0-1,0-1,Osnabrück (1)
?,(Sun) 3 Aug 2003 (W31),Arminia Bielefeld (1),1-3,0-1,Rot-Weiß Oberhausen (1)
?,(Sun) 3 Aug 2003 (W31),Wacker Burghausen (1),1-1,1-1,Alemannia Aachen (1)
?,(Sun) 3 Aug 2003 (W31),Energie Cottbus (1),2-3,2-1,Eintracht Trier (1)
?,(Sun) 3 Aug 2003 (W31),MSV Duisburg (1),2-1,0-0,Lübeck (1)
?,(Sun) 3 Aug 2003 (W31),FC Erzgebirge Aue (1),0-1,0-1,SSV Jahn Regensburg (1)
?,(Sun) 3 Aug 2003 (W31),Greuther Fürth (1),2-4,1-2,SpVgg Unterhaching (1)
?,(Sun) 3 Aug 2003 (W31),1. FSV Mainz 05 (1),2-1,1-1,1. FC Union Berlin (1)
?,(Mon) 4 Aug 2003 (W32),Karlsruher SC (1),2-3,0-0,1. FC Nürnberg (1)
?,(Fri) 8 Aug 2003 (W32),Eintracht Trier (2),2-1,2-0,FC Erzgebirge Aue (2)
?,(Fri) 8 Aug 2003 (W32),Lübeck (2),0-0,0-0,Arminia Bielefeld (2)
?,(Fri) 8 Aug 2003 (W32),SSV Jahn Regensburg (2),0-0,0-0,Greuther Fürth (2)
?,(Sun) 10 Aug 2003 (W32),1. FC Nürnberg (2),2-0,1-0,Wacker Burghausen (2)
?,(Sun) 10 Aug 2003 (W32),Rot-Weiß Oberhausen (2),1-3,1-0,Rot Weiss Ahlen (2)
?,(Sun) 10 Aug 2003 (W32),Osnabrück (2),1-2,0-1,Karlsruher SC (2)
?,(Sun) 10 Aug 2003 (W32),1. FC Union Berlin (2),0-1,0-1,Energie Cottbus (2)
?,(Sun) 10 Aug 2003 (W32),SpVgg Unterhaching (2),1-0,0-0,MSV Duisburg (2)
?,(Mon) 11 Aug 2003 (W33),Alemannia Aachen (2),2-2,1-1,1. FSV Mainz 05 (2)
?,(Fri) 15 Aug 2003 (W33),FC Erzgebirge Aue (3),2-1,2-1,1. FC Union Berlin (3)
?,(Fri) 15 Aug 2003 (W33),Karlsruher SC (3),1-2,0-2,Rot-Weiß Oberhausen (3)
?,(Fri) 15 Aug 2003 (W33),Lübeck (3),0-2,0-0,SpVgg Unterhaching (3)
?,(Sun) 17 Aug 2003 (W33),Arminia Bielefeld (3),3-0,2-0,Rot Weiss Ahlen (3)
?,(Sun) 17 Aug 2003 (W33),Wacker Burghausen (3),4-1,2-0,Osnabrück (3)
?,(Sun) 17 Aug 2003 (W33),Energie Cottbus (3),3-1,1-0,Alemannia Aachen (3)
?,(Sun) 17 Aug 2003 (W33),MSV Duisburg (3),2-2,1-1,SSV Jahn Regensburg (3)
?,(Sun) 17 Aug 2003 (W33),Greuther Fürth (3),4-2,2-1,Eintracht Trier (3)
?,(Mon) 18 Aug 2003 (W34),1. FSV Mainz 05 (3),2-1,1-0,1. FC Nürnberg (3)
?,(Fri) 22 Aug 2003 (W34),Rot Weiss Ahlen (4),1-2,1-1,Karlsruher SC (4)
?,(Fri) 22 Aug 2003 (W34),Eintracht Trier (4),1-1,1-1,MSV Duisburg (4)
?,(Fri) 22 Aug 2003 (W34),SSV Jahn Regensburg (4),0-4,0-2,Lübeck (4)
?,(Sun) 24 Aug 2003 (W34),Alemannia Aachen (4),1-0,1-0,FC Erzgebirge Aue (4)
?,(Sun) 24 Aug 2003 (W34),Rot-Weiß Oberhausen (4),1-2,0-0,Wacker Burghausen (4)
?,(Sun) 24 Aug 2003 (W34),Osnabrück (4),2-2,2-1,1. FSV Mainz 05 (4)
?,(Sun) 24 Aug 2003 (W34),1. FC Union Berlin (4),3-0,1-0,Greuther Fürth (4)
?,(Sun) 24 Aug 2003 (W34),SpVgg Unterhaching (4),1-0,1-0,Arminia Bielefeld (4)
?,(Mon) 25 Aug 2003 (W35),1. FC Nürnberg (4),2-2,1-2,Energie Cottbus (4)
?,(Fri) 12 Sep 2003 (W37),Wacker Burghausen (5),0-1,0-0,Rot Weiss Ahlen (5)
?,(Fri) 12 Sep 2003 (W37),MSV Duisburg (5),1-0,1-0,1. FC Union Berlin (5)
