Matchday,Date,Team 1,FT,Team 2
9,Sun Oct 16 2016,TSV 1860 München,1-3,Fortuna Düsseldorf
9,Sun Oct 16 2016,Karlsruher SC,0-3,1. FC Nürnberg
9,Mon Oct 17 2016,Eintracht Braunschweig,1-0,1. FC Kaiserslautern
10,Fri Oct 21 2016,Würzburger Kickers,0-2,Karlsruher SC
10,Fri Oct 21 2016,Fortuna Düsseldorf,4-0,Arminia Bielefeld
10,Fri Oct 21 2016,VfB Stuttgart,2-1,TSV 1860 München
10,Sat Oct 22 2016,SV Sandhausen,3-0,FC St. Pauli
10,Sat Oct 22 2016,1. FC Heidenheim,0-0,Dynamo Dresden
10,Sun Oct 23 2016,FC Erzgebirge Aue,1-3,1. FC Union Berlin
10,Sun Oct 23 2016,1. FC Nürnberg,2-0,Hannover 96
10,Sun Oct 23 2016,Eintracht Braunschweig,1-0,SpVgg Greuther Fürth
10,Mon Oct 24 2016,1. FC Kaiserslautern,3-0,VfL Bochum
11,Fri Oct 28 2016,Dynamo Dresden,3-2,Eintracht Braunschweig
11,Fri Oct 28 2016,Arminia Bielefeld,1-0,SV Sandhausen
11,Fri Oct 28 2016,TSV 1860 München,6-2,FC Erzgebirge Aue
11,Sat Oct 29 2016,SpVgg Greuther Fürth,0-1,1. FC Kaiserslautern
11,Sat Oct 29 2016,1. FC Union Berlin,0-1,Fortuna Düsseldorf
11,Sun Oct 30 2016,VfL Bochum,2-1,1. FC Heidenheim
11,Sun Oct 30 2016,Karlsruher SC,1-3,VfB Stuttgart
11,Sun Oct 30 2016,Hannover 96,3-1,Würzburger Kickers
11,Mon Oct 31 2016,FC St. Pauli,1-1,1. FC Nürnberg
12,Fri Nov 4 2016,1. FC Heidenheim,2-1,Karlsruher SC
12,Fri Nov 4 2016,Fortuna Düsseldorf,0-3,Dynamo Dresden
12,Fri Nov 4 2016,FC Erzgebirge Aue,1-2,1. FC Nürnberg
12,Sat Nov 5 2016,SpVgg Greuther Fürth,2-1,VfL Bochum
12,Sat Nov 5 2016,1. FC Kaiserslautern,1-0,1. FC Union Berlin
12,Sun Nov 6 2016,SV Sandhausen,3-2,TSV 1860 München
12,Sun Nov 6 2016,Eintracht Braunschweig,2-2,Hannover 96
12,Sun Nov 6 2016,VfB Stuttgart,3-1,Arminia Bielefeld
12,Mon Nov 7 2016,Würzburger Kickers,1-0,FC St. Pauli
13,Fri Nov 18 2016,1. FC Nürnberg,2-2,Würzburger Kickers
13,Fri Nov 18 2016,VfL Bochum,1-1,Eintracht Braunschweig
13,Fri Nov 18 2016,Arminia Bielefeld,2-1,1. FC Heidenheim
13,Sat Nov 19 2016,Hannover 96,2-0,FC Erzgebirge Aue
13,Sat Nov 19 2016,Karlsruher SC,1-3,SV Sandhausen
13,Sun Nov 20 2016,1. FC Union Berlin,1-1,VfB Stuttgart
13,Sun Nov 20 2016,FC St. Pauli,0-1,Fortuna Düsseldorf
13,Sun Nov 20 2016,Dynamo Dresden,2-1,SpVgg Greuther Fürth
13,Mon Nov 21 2016,TSV 1860 München,1-1,1. FC Kaiserslautern
14,Fri Nov 25 2016,SpVgg Greuther Fürth,2-1,Arminia Bielefeld
14,Fri Nov 25 2016,Fortuna Düsseldorf,2-2,Hannover 96
14,Fri Nov 25 2016,Würzburger Kickers,1-1,FC Erzgebirge Aue
14,Sat Nov 26 2016,1. FC Heidenheim,2-0,FC St. Pauli
14,Sat Nov 26 2016,Dynamo Dresden,2-2,VfL Bochum
14,Sun Nov 27 2016,1. FC Kaiserslautern,0-0,Karlsruher SC
14,Sun Nov 27 2016,SV Sandhausen,0-1,1. FC Union Berlin
14,Sun Nov 27 2016,Eintracht Braunschweig,2-1,TSV 1860 München
14,Mon Nov 28 2016,VfB Stuttgart,3-1,1. FC Nürnberg
15,Fri Dec 2 2016,Karlsruher SC,1-2,SpVgg Greuther Fürth
15,Fri Dec 2 2016,Hannover 96,3-2,1. FC Heidenheim
15,Fri Dec 2 2016,FC St. Pauli,0-0,1. FC Kaiserslautern
15,Sat Dec 3 2016,TSV 1860 München,1-0,Dynamo Dresden
15,Sat Dec 3 2016,1. FC Nürnberg,1-3,SV Sandhausen
15,Sun Dec 4 2016,Arminia Bielefeld,1-0,VfL Bochum
15,Sun Dec 4 2016,FC Erzgebirge Aue,0-4,VfB Stuttgart
15,Sun Dec 4 2016,Würzburger Kickers,0-0,Fortuna Düsseldorf
15,Mon Dec 5 2016,1. FC Union Berlin,2-0,Eintracht Braunschweig
16,Fri Dec 9 2016,Dynamo Dresden,0-0,Karlsruher SC
16,Fri Dec 9 2016,1. FC Heidenheim,3-0,1. FC Union Berlin
16,Fri Dec 9 2016,Fortuna Düsseldorf,0-2,1. FC Nürnberg
16,Sat Dec 10 2016,VfL Bochum,1-0,TSV 1860 München
16,Sat Dec 10 2016,1. FC Kaiserslautern,0-0,FC Erzgebirge Aue
16,Sun Dec 11 2016,SpVgg Greuther Fürth,0-2,FC St. Pauli
16,Sun Dec 11 2016,SV Sandhausen,0-0,Würzburger Kickers
16,Sun Dec 11 2016,Eintracht Braunschweig,3-2,Arminia Bielefeld
16,Mon Dec 12 2016,VfB Stuttgart,1-2,Hannover 96
17,Fri Dec 16 2016,1. FC Union Berlin,1-1,SpVgg Greuther Fürth
17,Fri Dec 16 2016,TSV 1860 München,1-1,1. FC Heidenheim
17,Fri Dec 16 2016,FC Erzgebirge Aue,0-0,Fortuna Düsseldorf
17,Sat Dec 17 2016,Karlsruher SC,0-0,Eintracht Braunschweig
17,Sat Dec 17 2016,FC St. Pauli,1-1,VfL Bochum
17,Sun Dec 18 2016,Würzburger Kickers,3-0,VfB Stuttgart
17,Sun Dec 18 2016,Arminia Bielefeld,1-2,Dynamo Dresden
17,Sun Dec 18 2016,Hannover 96,0-0,SV Sandhausen
17,Mon Dec 19 2016,1. FC Nürnberg,2-1,1. FC Kaiserslautern
18,Fri Jan 27 2017,Fortuna Düsseldorf,0-3,SV Sandhausen
18,Fri Jan 27 2017,TSV 1860 München,2-1,SpVgg Greuther Fürth
18,Fri Jan 27 2017,1. FC Union Berlin,2-1,VfL Bochum
18,Sat Jan 28 2017,Würzburger Kickers,1-1,Eintracht Braunschweig
18,Sat Jan 28 2017,FC Erzgebirge Aue,2-1,1. FC Heidenheim
18,Sun Jan 29 2017,1. FC Nürnberg,1-2,Dynamo Dresden
18,Sun Jan 29 2017,Karlsruher SC,3-2,Arminia Bielefeld
18,Sun Jan 29 2017,FC St. Pauli,0-1,VfB Stuttgart
18,Mon Jan 30 2017,Hannover 96,1-0,1. FC Kaiserslautern
19,Fri Feb 3 2017,Arminia Bielefeld,2-1,TSV 1860 München
19,Fri Feb 3 2017,1. FC Kaiserslautern,1-0,Würzburger Kickers
19,Fri Feb 3 2017,SpVgg Greuther Fürth,4-1,Hannover 96
19,Sat Feb 4 2017,SV Sandhausen,2-0,FC Erzgebirge Aue
19,Sat Feb 4 2017,1. FC Heidenheim,2-3,1. FC Nürnberg
19,Sun Feb 5 2017,Dynamo Dresden,0-0,1. FC Union Berlin
19,Sun Feb 5 2017,Eintracht Braunschweig,1-2,FC St. Pauli
19,Sun Feb 5 2017,VfL Bochum,1-1,Karlsruher SC
19,Mon Feb 6 2017,VfB Stuttgart,2-0,Fortuna Düsseldorf
20,Fri Feb 10 2017,Fortuna Düsseldorf,1-1,1. FC Kaiserslautern
20,Fri Feb 10 2017,FC Erzgebirge Aue,0-0,SpVgg Greuther Fürth
20,Fri Feb 10 2017,1. FC Nürnberg,1-1,Eintracht Braunschweig
20,Sat Feb 11 2017,TSV 1860 München,2-1,Karlsruher SC
20,Sat Feb 11 2017,Würzburger Kickers,0-2,1. FC Heidenheim
20,Sun Feb 12 2017,VfB Stuttgart,2-1,SV Sandhausen
20,Sun Feb 12 2017,1. FC Union Berlin,3-1,Arminia Bielefeld
20,Sun Feb 12 2017,FC St. Pauli,2-0,Dynamo Dresden
20,Mon Feb 13 2017,Hannover 96,2-1,VfL Bochum
21,Fri Feb 17 2017,1. FC Kaiserslautern,3-0,SV Sandhausen
21,Fri Feb 17 2017,Eintracht Braunschweig,1-1,FC Erzgebirge Aue
21,Fri Feb 17 2017,1. FC Heidenheim,1-2,VfB Stuttgart
21,Sat Feb 18 2017,SpVgg Greuther Fürth,1-0,Fortuna Düsseldorf
21,Sat Feb 18 2017,VfL Bochum,2-1,Würzburger Kickers
21,Sun Feb 19 2017,Dynamo Dresden,1-2,Hannover 96
21,Sun Feb 19 2017,Karlsruher SC,1-2,1. FC Union Berlin
21,Sun Feb 19 2017,Arminia Bielefeld,1-1,FC St. Pauli
21,Mon Feb 20 2017,TSV 1860 München,2-0,1. FC Nürnberg
22,Fri Feb 24 2017,SV Sandhausen,0-1,Eintracht Braunschweig
22,Fri Feb 24 2017,1. FC Union Berlin,2-0,TSV 1860 München
22,Fri Feb 24 2017,Würzburger Kickers,1-1,SpVgg Greuther Fürth
22,Sat Feb 25 2017,Hannover 96,2-2,Arminia Bielefeld
22,Sat Feb 25 2017,Fortuna Düsseldorf,0-0,1. FC Heidenheim
22,Sun Feb 26 2017,1. FC Nürnberg,0-1,VfL Bochum
22,Sun Feb 26 2017,FC Erzgebirge Aue,1-4,Dynamo Dresden
22,Sun Feb 26 2017,VfB Stuttgart,2-0,1. FC Kaiserslautern
22,Mon Feb 27 2017,FC St. Pauli,5-0,Karlsruher SC
23,Fri Mar 3 2017,VfL Bochum,1-2,Fortuna Düsseldorf
23,Fri Mar 3 2017,1. FC Union Berlin,2-0,Würzburger Kickers
23,Fri Mar 3 2017,Dynamo Dresden,3-3,1. FC Kaiserslautern
23,Sat Mar 4 2017,TSV 1860 München,1-2,FC St. Pauli
23,Sat Mar 4 2017,Karlsruher SC,2-0,Hannover 96
23,Sun Mar 5 2017,Arminia Bielefeld,2-2,FC Erzgebirge Aue
23,Sun Mar 5 2017,1. FC Heidenheim,2-2,SV Sandhausen
23,Sun Mar 5 2017,SpVgg Greuther Fürth,1-0,1. FC Nürnberg
23,Mon Mar 6 2017,Eintracht Braunschweig,1-1,VfB Stuttgart
24,Fri Mar 10 2017,FC St. Pauli,1-2,1. FC Union Berlin
24,Fri Mar 10 2017,FC Erzgebirge Aue,1-0,Karlsruher SC
24,Fri Mar 10 2017,VfB Stuttgart,1-1,VfL Bochum
24,Sat Mar 11 2017,Hannover 96,1-0,TSV 1860 München
24,Sat Mar 11 2017,Würzburger Kickers,0-2,Dynamo Dresden
24,Sun Mar 12 2017,1. FC Nürnberg,1-0,Arminia Bielefeld
24,Sun Mar 12 2017,SV Sandhausen,1-1,SpVgg Greuther Fürth
24,Sun Mar 12 2017,1. FC Kaiserslautern,1-1,1. FC Heidenheim
24,Mon Mar 13 2017,Fortuna Düsseldorf,1-2,Eintracht Braunschweig
25,Fri Mar 17 2017,Arminia Bielefeld,2-0,1. FC Kaiserslautern
25,Fri Mar 17 2017,TSV 1860 München,2-1,Würzburger Kickers
25,Fri Mar 17 2017,Eintracht Braunschweig,3-2,1. FC Heidenheim
25,Sat Mar 18 2017,FC St. Pauli,0-0,Hannover 96
25,Sat Mar 18 2017,SpVgg Greuther Fürth,1-0,VfB Stuttgart
25,Sun Mar 19 2017,Karlsruher SC,0-3,Fortuna Düsseldorf
25,Sun Mar 19 2017,VfL Bochum,1-1,FC Erzgebirge Aue
25,Sun Mar 19 2017,Dynamo Dresden,2-0,SV Sandhausen
25,Mon Mar 20 2017,1. FC Union Berlin,1-0,1. FC Nürnberg
26,Fri Mar 31 2017,Fortuna Düsseldorf,0-1,TSV 1860 München
26,Fri Mar 31 2017,FC Erzgebirge Aue,1-0,FC St. Pauli
26,Fri Mar 31 2017,1. FC Nürnberg,2-1,Karlsruher SC
26,Sat Apr 1 2017,Würzburger Kickers,1-1,Arminia Bielefeld
26,Sat Apr 1 2017,Hannover 96,2-0,1. FC Union Berlin
26,Sat Apr 1 2017,SV Sandhausen,0-0,VfL Bochum
26,Sun Apr 2 2017,1. FC Kaiserslautern,0-1,Eintracht Braunschweig
26,Sun Apr 2 2017,VfB Stuttgart,3-3,Dynamo Dresden
26,Sun Apr 2 2017,1. FC Heidenheim,0-2,SpVgg Greuther Fürth
27,Tue Apr 4 2017,Arminia Bielefeld,2-1,Fortuna Düsseldorf
27,Tue Apr 4 2017,Hannover 96,1-0,1. FC Nürnberg
27,Tue Apr 4 2017,FC St. Pauli,0-0,SV Sandhausen
27,Tue Apr 4 2017,Karlsruher SC,1-1,Würzburger Kickers
27,Wed Apr 5 2017,VfL Bochum,0-0,1. FC Kaiserslautern
27,Wed Apr 5 2017,Dynamo Dresden,2-1,1. FC Heidenheim
27,Wed Apr 5 2017,TSV 1860 München,1-1,VfB Stuttgart
27,Wed Apr 5 2017,1. FC Union Berlin,0-1,FC Erzgebirge Aue
27,Wed Apr 5 2017,SpVgg Greuther Fürth,0-0,Eintracht Braunschweig
28,Fri Apr 7 2017,SV Sandhausen,1-3,Arminia Bielefeld
28,Fri Apr 7 2017,Würzburger Kickers,0-0,Hannover 96
28,Fri Apr 7 2017,1. FC Nürnberg,0-2,FC St. Pauli
28,Sat Apr 8 2017,1. FC Kaiserslautern,2-0,SpVgg Greuther Fürth
28,Sat Apr 8 2017,1. FC Heidenheim,0-0,VfL Bochum
28,Sun Apr 9 2017,FC Erzgebirge Aue,3-0,TSV 1860 München
28,Sun Apr 9 2017,Fortuna Düsseldorf,2-2,1. FC Union Berlin
28,Sun Apr 9 2017,VfB Stuttgart,2-0,Karlsruher SC
28,Mon Apr 10 2017,Eintracht Braunschweig,1-0,Dynamo Dresden
29,Sat Apr 15 2017,Hannover 96,1-0,Eintracht Braunschweig
29,Sat Apr 15 2017,1. FC Nürnberg,2-1,FC Erzgebirge Aue
29,Sun Apr 16 2017,VfL Bochum,1-0,SpVgg Greuther Fürth
29,Sun Apr 16 2017,FC St. Pauli,1-0,Würzburger Kickers
29,Sun Apr 16 2017,1. FC Union Berlin,3-1,1. FC Kaiserslautern
29,Sun Apr 16 2017,Karlsruher SC,0-1,1. FC Heidenheim
29,Sun Apr 16 2017,TSV 1860 München,1-1,SV Sandhausen
29,Sun Apr 16 2017,Dynamo Dresden,1-1,Fortuna Düsseldorf
29,Mon Apr 17 2017,Arminia Bielefeld,2-3,VfB Stuttgart
30,Fri Apr 21 2017,SpVgg Greuther Fürth,1-0,Dynamo Dresden
30,Fri Apr 21 2017,Fortuna Düsseldorf,1-3,FC St. Pauli
30,Fri Apr 21 2017,1. FC Kaiserslautern,1-0,TSV 1860 München
30,Sat Apr 22 2017,1. FC Heidenheim,2-2,Arminia Bielefeld
30,Sat Apr 22 2017,FC Erzgebirge Aue,2-2,Hannover 96
30,Sun Apr 23 2017,Eintracht Braunschweig,2-0,VfL Bochum
30,Sun Apr 23 2017,Würzburger Kickers,1-1,1. FC Nürnberg
30,Sun Apr 23 2017,SV Sandhausen,4-0,Karlsruher SC
30,Mon Apr 24 2017,VfB Stuttgart,3-1,1. FC Union Berlin
31,Fri Apr 28 2017,1. FC Union Berlin,2-1,SV Sandhausen
31,Fri Apr 28 2017,FC St. Pauli,3-0,1. FC Heidenheim
31,Fri Apr 28 2017,VfL Bochum,4-2,Dynamo Dresden
31,Sat Apr 29 2017,1. FC Nürnberg,2-3,VfB Stuttgart
31,Sat Apr 29 2017,Arminia Bielefeld,1-1,SpVgg Greuther Fürth
31,Sat Apr 29 2017,Karlsruher SC,1-3,1. FC Kaiserslautern
31,Sun Apr 30 2017,FC Erzgebirge Aue,3-1,Würzburger Kickers
31,Sun Apr 30 2017,TSV 1860 München,0-1,Eintracht Braunschweig
31,Sun Apr 30 2017,Hannover 96,1-0,Fortuna Düsseldorf
32,Fri May 5 2017,Dynamo Dresden,1-2,TSV 1860 München
32,Fri May 5 2017,1. FC Kaiserslautern,1-2,FC St. Pauli
32,Fri May 5 2017,1. FC Heidenheim,0-2,Hannover 96
32,Sat May 6 2017,SV Sandhausen,0-1,1. FC Nürnberg
32,Sat May 6 2017,Fortuna Düsseldorf,1-1,Würzburger Kickers
32,Sun May 7 2017,VfB Stuttgart,3-0,FC Erzgebirge Aue
32,Sun May 7 2017,VfL Bochum,1-1,Arminia Bielefeld
32,Sun May 7 2017,SpVgg Greuther Fürth,0-1,Karlsruher SC
32,Mon May 8 2017,Eintracht Braunschweig,3-1,1. FC Union Berlin
33,Sun May 14 2017,1. FC Union Berlin,0-1,1. FC Heidenheim
33,Sun May 14 2017,Arminia Bielefeld,6-0,Eintracht Braunschweig
33,Sun May 14 2017,Würzburger Kickers,0-1,SV Sandhausen
33,Sun May 14 2017,FC Erzgebirge Aue,1-0,1. FC Kaiserslautern
33,Sun May 14 2017,FC St. Pauli,1-1,SpVgg Greuther Fürth
33,Sun May 14 2017,1. FC Nürnberg,2-3,Fortuna Düsseldorf
33,Sun May 14 2017,TSV 1860 München,1-2,VfL Bochum
33,Sun May 14 2017,Karlsruher SC,3-4,Dynamo Dresden
33,Sun May 14 2017,Hannover 96,1-0,VfB Stuttgart
34,Sun May 21 2017,Fortuna Düsseldorf,1-0,FC Erzgebirge Aue
34,Sun May 21 2017,SpVgg Greuther Fürth,1-2,1. FC Union Berlin
34,Sun May 21 2017,1. FC Kaiserslautern,1-0,1. FC Nürnberg
34,Sun May 21 2017,Dynamo Dresden,1-1,Arminia Bielefeld
34,Sun May 21 2017,VfB Stuttgart,4-1,Würzburger Kickers
34,Sun May 21 2017,VfL Bochum,1-3,FC St. Pauli
34,Sun May 21 2017,SV Sandhausen,1-1,Hannover 96
34,Sun May 21 2017,1. FC Heidenheim,2-1,TSV 1860 München
34,Sun May 21 2017,Eintracht Braunschweig,2-1,Karlsruher SC
