Round,Date,Team 1,FT,HT,Team 2
1,(Sat) 16 Sep 1972 (37),Bor. Mönchengladbach (1),4-3,1-1,MSV Duisburg (1)
1,(Sat) 16 Sep 1972 (37),Rot-Weiß Oberhausen (1),0-5,0-4,Bayern München (1)
1,(Sat) 16 Sep 1972 (37),Eintracht Frankfurt (1),2-1,0-1,Hamburger SV (1)
1,(Sat) 16 Sep 1972 (37),Eintracht Braunschweig (1),0-2,0-2,VfL Bochum (1)
1,(Sat) 16 Sep 1972 (37),FC Schalke 04 (1),3-1,3-0,Hannover 96 (1)
1,(Sat) 16 Sep 1972 (37),Hertha BSC (1),2-3,1-2,Fortuna Düsseldorf (1)
1,(Sat) 16 Sep 1972 (37),Wuppertaler SV (1),2-0,0-0,1. FC Kaiserslautern (1)
1,(Sat) 16 Sep 1972 (37),VfB Stuttgart (1),3-1,2-1,1. FC Köln (1)
1,(Sat) 16 Sep 1972 (37),Werder Bremen (1),0-0,0-0,Kickers Offenbach (1)
2,(Wed) 20 Sep 1972 (38),VfL Bochum (2),2-1,0-0,Hertha BSC (2)
2,(Wed) 20 Sep 1972 (38),1. FC Köln (2),3-1,3-1,Rot-Weiß Oberhausen (2)
2,(Wed) 20 Sep 1972 (38),Bayern München (2),2-1,1-0,Werder Bremen (2)
2,(Wed) 20 Sep 1972 (38),1. FC Kaiserslautern (2),2-0,1-0,FC Schalke 04 (2)
2,(Wed) 20 Sep 1972 (38),Hamburger SV (2),1-3,1-2,Bor. Mönchengladbach (2)
2,(Wed) 20 Sep 1972 (38),Kickers Offenbach (2),1-0,1-0,Eintracht Braunschweig (2)
2,(Wed) 20 Sep 1972 (38),Hannover 96 (2),2-1,0-1,Eintracht Frankfurt (2)
2,(Wed) 20 Sep 1972 (38),Fortuna Düsseldorf (2),2-1,0-1,Wuppertaler SV (2)
2,(Wed) 20 Sep 1972 (38),MSV Duisburg (2),0-1,0-0,VfB Stuttgart (2)
3,(Sat) 23 Sep 1972 (38),Eintracht Frankfurt (3),3-1,1-1,1. FC Kaiserslautern (3)
3,(Sat) 23 Sep 1972 (38),Wuppertaler SV (3),3-0,1-0,VfL Bochum (3)
3,(Sat) 23 Sep 1972 (38),FC Schalke 04 (3),3-1,1-0,Fortuna Düsseldorf (3)
3,(Sat) 23 Sep 1972 (38),Bor. Mönchengladbach (3),3-1,2-0,Hannover 96 (3)
3,(Sat) 23 Sep 1972 (38),Werder Bremen (3),1-0,1-0,Rot-Weiß Oberhausen (3)
3,(Sat) 23 Sep 1972 (38),Hertha BSC (3),2-5,1-1,Kickers Offenbach (3)
3,(Sat) 23 Sep 1972 (38),Eintracht Braunschweig (3),0-2,0-0,Bayern München (3)
3,(Sat) 23 Sep 1972 (38),VfB Stuttgart (3),2-1,1-1,Hamburger SV (3)
3,(Sat) 23 Sep 1972 (38),MSV Duisburg (3),1-1,0-0,1. FC Köln (3)
4,(Fri) 29 Sep 1972 (39),Rot-Weiß Oberhausen (4),0-1,0-0,Eintracht Braunschweig (4)
4,(Sat) 30 Sep 1972 (39),Fortuna Düsseldorf (4),2-2,1-2,Eintracht Frankfurt (4)
4,(Sat) 30 Sep 1972 (39),1. FC Köln (4),1-0,0-0,Werder Bremen (4)
4,(Sat) 30 Sep 1972 (39),VfL Bochum (4),2-0,1-0,FC Schalke 04 (4)
4,(Sat) 30 Sep 1972 (39),Kickers Offenbach (4),3-1,1-0,Wuppertaler SV (4)
4,(Sat) 30 Sep 1972 (39),1. FC Kaiserslautern (4),3-1,0-0,Bor. Mönchengladbach (4)
4,(Sat) 30 Sep 1972 (39),Hannover 96 (4),3-1,2-1,VfB Stuttgart (4)
4,(Sat) 30 Sep 1972 (39),Bayern München (4),4-0,2-0,Hertha BSC (4)
4,(Sat) 30 Sep 1972 (39),Hamburger SV (4),1-2,0-1,MSV Duisburg (4)
5,(Tue) 3 Oct 1972 (40),Eintracht Frankfurt (5),4-1,3-1,VfL Bochum (5)
5,(Wed) 4 Oct 1972 (40),Hamburger SV (5),0-0,0-0,1. FC Köln (5)
5,(Wed) 4 Oct 1972 (40),Wuppertaler SV (5),1-1,0-0,Bayern München (5)
5,(Wed) 4 Oct 1972 (40),Bor. Mönchengladbach (5),2-3,1-2,Fortuna Düsseldorf (5)
5,(Wed) 4 Oct 1972 (40),Hertha BSC (5),3-1,1-1,Rot-Weiß Oberhausen (5)
5,(Wed) 4 Oct 1972 (40),MSV Duisburg (5),3-1,2-1,Hannover 96 (5)
5,(Wed) 4 Oct 1972 (40),Eintracht Braunschweig (5),1-0,0-0,Werder Bremen (5)
5,(Wed) 4 Oct 1972 (40),FC Schalke 04 (5),6-1,4-1,Kickers Offenbach (5)
5,(Wed) 4 Oct 1972 (40),VfB Stuttgart (5),3-1,1-1,1. FC Kaiserslautern (5)
6,(Sat) 7 Oct 1972 (40),1. FC Köln (6),4-3,1-0,Eintracht Braunschweig (6)
6,(Sat) 7 Oct 1972 (40),Werder Bremen (6),1-1,1-1,Hertha BSC (6)
6,(Sat) 7 Oct 1972 (40),1. FC Kaiserslautern (6),0-0,0-0,MSV Duisburg (6)
6,(Sat) 7 Oct 1972 (40),Rot-Weiß Oberhausen (6),2-1,0-0,Wuppertaler SV (6)
6,(Sat) 7 Oct 1972 (40),VfL Bochum (6),3-0,1-0,Bor. Mönchengladbach (6)
6,(Sat) 7 Oct 1972 (40),Kickers Offenbach (6),3-2,1-1,Eintracht Frankfurt (6)
