Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 13 Aug 1999 (W32),Chemnitzer FC (1),2-0,0-0,Bor. Mönchengladbach (1)
?,(Fri) 13 Aug 1999 (W32),Energie Cottbus (1),2-0,0-0,Fortuna Köln (1)
?,(Fri) 13 Aug 1999 (W32),1. FSV Mainz 05 (1),1-1,1-1,Kickers Offenbach (1)
?,(Fri) 13 Aug 1999 (W32),FC St. Pauli (1),0-0,0-0,Greuther Fürth (1)
?,(Sat) 14 Aug 1999 (W32),1. FC Köln (1),1-0,0-0,Rot-Weiß Oberhausen (1)
?,(Sun) 15 Aug 1999 (W32),Alemannia Aachen (1),4-1,1-1,Stuttgarter Kickers (1)
?,(Sun) 15 Aug 1999 (W32),Hannover 96 (1),2-3,2-2,Tennis Borussia Berlin (1)
?,(Sun) 15 Aug 1999 (W32),1. FC Nürnberg (1),3-0,1-0,VfR Mannheim (1)
?,(Mon) 16 Aug 1999 (W33),Karlsruher SC (1),1-3,0-1,VfL Bochum (1)
?,(Fri) 20 Aug 1999 (W33),VfL Bochum (2),5-0,1-0,Alemannia Aachen (2)
?,(Fri) 20 Aug 1999 (W33),Greuther Fürth (2),0-0,0-0,1. FC Köln (2)
?,(Fri) 20 Aug 1999 (W33),VfR Mannheim (2),4-0,2-0,Chemnitzer FC (2)
?,(Sat) 21 Aug 1999 (W33),Tennis Borussia Berlin (2),2-2,1-1,Karlsruher SC (2)
?,(Sun) 22 Aug 1999 (W33),Fortuna Köln (2),2-1,1-1,1. FSV Mainz 05 (2)
?,(Sun) 22 Aug 1999 (W33),Bor. Mönchengladbach (2),2-3,1-1,Hannover 96 (2)
?,(Sun) 22 Aug 1999 (W33),Rot-Weiß Oberhausen (2),0-4,0-1,Energie Cottbus (2)
?,(Sun) 22 Aug 1999 (W33),Stuttgarter Kickers (2),2-1,1-0,FC St. Pauli (2)
?,(Mon) 23 Aug 1999 (W34),Kickers Offenbach (2),1-3,1-0,1. FC Nürnberg (2)
?,(Fri) 27 Aug 1999 (W34),Chemnitzer FC (3),3-0,1-0,Kickers Offenbach (3)
?,(Fri) 27 Aug 1999 (W34),1. FC Köln (3),4-1,2-1,Stuttgarter Kickers (3)
?,(Fri) 27 Aug 1999 (W34),Hannover 96 (3),2-2,1-0,VfR Mannheim (3)
?,(Sat) 28 Aug 1999 (W34),Alemannia Aachen (3),2-2,0-0,Tennis Borussia Berlin (3)
?,(Sun) 29 Aug 1999 (W34),Energie Cottbus (3),3-0,2-0,1. FSV Mainz 05 (3)
?,(Sun) 29 Aug 1999 (W34),1. FC Nürnberg (3),2-1,1-0,Fortuna Köln (3)
