Round,Date,Team 1,FT,HT,Team 2
1,(Fri) 13 Aug 1999 (32),VfL Wolfsburg (1),2-1,0-1,TSV 1860 München (1)
1,(Fri) 13 Aug 1999 (32),MSV Duisburg (1),0-0,0-0,Bayer 04 Leverkusen (1)
1,(Sat) 14 Aug 1999 (32),1. FC Kaiserslautern (1),1-0,0-0,Borussia Dortmund (1)
1,(Sat) 14 Aug 1999 (32),FC Schalke 04 (1),1-1,1-0,Arminia Bielefeld (1)
1,(Sat) 14 Aug 1999 (32),VfB Stuttgart (1),0-0,0-0,Werder Bremen (1)
1,(Sat) 14 Aug 1999 (32),Bayern München (1),2-2,1-1,Hamburger SV (1)
1,(Sat) 14 Aug 1999 (32),Eintracht Frankfurt (1),3-0,1-0,SpVgg Unterhaching (1)
1,(Sun) 15 Aug 1999 (32),SSV Ulm 1846 (1),1-1,0-1,SC Freiburg (1)
1,(Sun) 15 Aug 1999 (32),Hertha BSC (1),5-2,2-1,Hansa Rostock (1)
2,(Fri) 20 Aug 1999 (33),SpVgg Unterhaching (2),2-0,0-0,MSV Duisburg (2)
2,(Fri) 20 Aug 1999 (33),Arminia Bielefeld (2),1-1,0-0,Hertha BSC (2)
2,(Sat) 21 Aug 1999 (33),Hamburger SV (2),3-0,1-0,VfB Stuttgart (2)
2,(Sat) 21 Aug 1999 (33),Werder Bremen (2),0-1,0-0,FC Schalke 04 (2)
2,(Sat) 21 Aug 1999 (33),Borussia Dortmund (2),2-1,0-0,VfL Wolfsburg (2)
2,(Sat) 21 Aug 1999 (33),TSV 1860 München (2),4-1,4-1,SSV Ulm 1846 (2)
2,(Sat) 21 Aug 1999 (33),SC Freiburg (2),2-3,1-0,Eintracht Frankfurt (2)
2,(Sun) 22 Aug 1999 (33),Hansa Rostock (2),4-2,4-2,1. FC Kaiserslautern (2)
2,(Sun) 22 Aug 1999 (33),Bayer 04 Leverkusen (2),2-0,0-0,Bayern München (2)
3,(Fri) 27 Aug 1999 (34),1. FC Kaiserslautern (3),0-2,0-0,Arminia Bielefeld (3)
3,(Fri) 27 Aug 1999 (34),FC Schalke 04 (3),1-3,1-1,Hamburger SV (3)
3,(Sat) 28 Aug 1999 (34),VfL Wolfsburg (3),2-0,2-0,Hansa Rostock (3)
3,(Sat) 28 Aug 1999 (34),Hertha BSC (3),1-1,1-0,Werder Bremen (3)
3,(Sat) 28 Aug 1999 (34),VfB Stuttgart (3),1-2,1-1,Bayer 04 Leverkusen (3)
3,(Sat) 28 Aug 1999 (34),Bayern München (3),1-0,1-0,SpVgg Unterhaching (3)
3,(Sat) 28 Aug 1999 (34),SC Freiburg (3),3-0,1-0,TSV 1860 München (3)
3,(Sun) 29 Aug 1999 (34),SSV Ulm 1846 (3),0-1,0-1,Borussia Dortmund (3)
3,(Sun) 29 Aug 1999 (34),Eintracht Frankfurt (3),2-2,1-1,MSV Duisburg (3)
4,(Fri) 10 Sep 1999 (36),Arminia Bielefeld (4),0-0,0-0,VfL Wolfsburg (4)
4,(Fri) 10 Sep 1999 (36),Hansa Rostock (4),2-1,1-0,SSV Ulm 1846 (4)
4,(Sat) 11 Sep 1999 (36),SpVgg Unterhaching (4),2-0,1-0,VfB Stuttgart (4)
4,(Sat) 11 Sep 1999 (36),Hamburger SV (4),5-1,3-0,Hertha BSC (4)
4,(Sat) 11 Sep 1999 (36),Borussia Dortmund (4),1-1,0-1,SC Freiburg (4)
4,(Sat) 11 Sep 1999 (36),MSV Duisburg (4),1-2,0-2,Bayern München (4)
4,(Sat) 11 Sep 1999 (36),Bayer 04 Leverkusen (4),3-2,0-1,FC Schalke 04 (4)
4,(Sun) 12 Sep 1999 (36),Werder Bremen (4),5-0,2-0,1. FC Kaiserslautern (4)
4,(Sun) 12 Sep 1999 (36),TSV 1860 München (4),2-0,1-0,Eintracht Frankfurt (4)
5,(Fri) 17 Sep 1999 (37),TSV 1860 München (5),0-3,0-2,Borussia Dortmund (5)
5,(Fri) 17 Sep 1999 (37),SC Freiburg (5),5-0,4-0,Hansa Rostock (5)
5,(Sat) 18 Sep 1999 (37),SSV Ulm 1846 (5),2-0,2-0,Arminia Bielefeld (5)
5,(Sat) 18 Sep 1999 (37),Hertha BSC (5),0-0,0-0,Bayer 04 Leverkusen (5)
5,(Sat) 18 Sep 1999 (37),FC Schalke 04 (5),1-0,0-0,SpVgg Unterhaching (5)
5,(Sat) 18 Sep 1999 (37),VfB Stuttgart (5),4-2,2-1,MSV Duisburg (5)
5,(Sat) 18 Sep 1999 (37),Eintracht Frankfurt (5),1-2,1-0,Bayern München (5)
5,(Sun) 19 Sep 1999 (37),VfL Wolfsburg (5),2-7,2-3,Werder Bremen (5)
5,(Sun) 19 Sep 1999 (37),1. FC Kaiserslautern (5),2-0,2-0,Hamburger SV (5)
6,(Fri) 24 Sep 1999 (38),Hamburger SV (6),2-2,1-1,VfL Wolfsburg (6)
6,(Fri) 24 Sep 1999 (38),Bayern München (6),0-1,0-0,VfB Stuttgart (6)
6,(Sat) 25 Sep 1999 (38),SpVgg Unterhaching (6),1-1,0-1,Hertha BSC (6)
6,(Sat) 25 Sep 1999 (38),Werder Bremen (6),2-2,1-0,SSV Ulm 1846 (6)
6,(Sat) 25 Sep 1999 (38),Hansa Rostock (6),0-0,0-0,TSV 1860 München (6)
6,(Sat) 25 Sep 1999 (38),Borussia Dortmund (6),1-0,1-0,Eintracht Frankfurt (6)
6,(Sat) 25 Sep 1999 (38),MSV Duisburg (6),1-1,0-0,FC Schalke 04 (6)
6,(Sun) 26 Sep 1999 (38),Arminia Bielefeld (6),2-1,0-1,SC Freiburg (6)
6,(Sun) 26 Sep 1999 (38),Bayer 04 Leverkusen (6),3-1,0-1,1. FC Kaiserslautern (6)
7,(Fri) 1 Oct 1999 (39),TSV 1860 München (7),5-0,1-0,Arminia Bielefeld (7)
7,(Fri) 1 Oct 1999 (39),Eintracht Frankfurt (7),0-1,0-0,VfB Stuttgart (7)
7,(Sat) 2 Oct 1999 (39),SSV Ulm 1846 (7),1-2,0-0,Hamburger SV (7)
7,(Sat) 2 Oct 1999 (39),VfL Wolfsburg (7),3-1,1-0,Bayer 04 Leverkusen (7)
7,(Sat) 2 Oct 1999 (39),Hertha BSC (7),2-1,0-0,MSV Duisburg (7)
7,(Sat) 2 Oct 1999 (39),FC Schalke 04 (7),1-1,0-0,Bayern München (7)
7,(Sat) 2 Oct 1999 (39),Borussia Dortmund (7),3-0,0-0,Hansa Rostock (7)
7,(Sun) 3 Oct 1999 (39),1. FC Kaiserslautern (7),4-2,1-1,SpVgg Unterhaching (7)
7,(Sun) 3 Oct 1999 (39),SC Freiburg (7),2-1,1-0,Werder Bremen (7)
8,(Fri) 15 Oct 1999 (41),Arminia Bielefeld (8),0-2,0-0,Borussia Dortmund (8)
8,(Fri) 15 Oct 1999 (41),Bayer 04 Leverkusen (8),4-1,3-0,SSV Ulm 1846 (8)
8,(Sat) 16 Oct 1999 (41),Hamburger SV (8),2-0,1-0,SC Freiburg (8)
8,(Sat) 16 Oct 1999 (41),Werder Bremen (8),1-3,0-1,TSV 1860 München (8)
8,(Sat) 16 Oct 1999 (41),Hansa Rostock (8),3-1,1-0,Eintracht Frankfurt (8)
8,(Sat) 16 Oct 1999 (41),Bayern München (8),3-1,2-0,Hertha BSC (8)
8,(Sat) 16 Oct 1999 (41),MSV Duisburg (8),2-2,0-2,1. FC Kaiserslautern (8)
8,(Sun) 17 Oct 1999 (41),SpVgg Unterhaching (8),1-1,0-0,VfL Wolfsburg (8)
8,(Sun) 17 Oct 1999 (41),VfB Stuttgart (8),0-2,0-0,FC Schalke 04 (8)
