Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 4 Aug 1995 (W31),Arminia Bielefeld (1),2-1,?,Lübeck (1)
?,(Fri) 4 Aug 1995 (W31),Chemnitzer FC (1),1-2,?,VfB Leipzig (1)
?,(Fri) 4 Aug 1995 (W31),FC Carl Zeiss Jena (1),2-0,?,FSV Zwickau (1)
?,(Fri) 4 Aug 1995 (W31),MSV Duisburg (1),0-0,?,VfL Bochum (1)
?,(Sat) 5 Aug 1995 (W31),1. FSV Mainz 05 (1),0-2,?,Hannover 96 (1)
?,(Sat) 5 Aug 1995 (W31),VfR Mannheim (1),2-0,?,Fortuna Köln (1)
?,(Sat) 5 Aug 1995 (W31),SpVgg Unterhaching (1),1-1,?,SV Meppen (1)
?,(Sat) 5 Aug 1995 (W31),SG Wattenscheid 09 (1),1-2,?,1. FC Nürnberg (1)
?,(Sat) 5 Aug 1995 (W31),VfL Wolfsburg (1),1-4,?,Hertha BSC (1)
?,(Tue) 8 Aug 1995 (W32),Hannover 96 (2),2-2,?,MSV Duisburg (2)
?,(Tue) 8 Aug 1995 (W32),Hertha BSC (2),1-0,?,SpVgg Unterhaching (2)
?,(Tue) 8 Aug 1995 (W32),Lübeck (2),3-0,?,1. FSV Mainz 05 (2)
?,(Tue) 8 Aug 1995 (W32),SV Meppen (2),1-1,?,FC Carl Zeiss Jena (2)
?,(Wed) 9 Aug 1995 (W32),VfL Bochum (2),3-1,?,VfR Mannheim (2)
?,(Wed) 9 Aug 1995 (W32),Fortuna Köln (2),2-0,?,SG Wattenscheid 09 (2)
?,(Wed) 9 Aug 1995 (W32),VfB Leipzig (2),0-0,?,Arminia Bielefeld (2)
?,(Wed) 9 Aug 1995 (W32),1. FC Nürnberg (2),0-0,?,VfL Wolfsburg (2)
?,(Wed) 9 Aug 1995 (W32),FSV Zwickau (2),1-0,?,Chemnitzer FC (2)
?,(Fri) 11 Aug 1995 (W32),FC Carl Zeiss Jena (3),0-3,?,Hertha BSC (3)
?,(Fri) 11 Aug 1995 (W32),MSV Duisburg (3),2-1,?,Lübeck (3)
?,(Sat) 12 Aug 1995 (W32),Arminia Bielefeld (3),4-0,?,FSV Zwickau (3)
?,(Sat) 12 Aug 1995 (W32),Chemnitzer FC (3),2-0,?,SV Meppen (3)
?,(Sun) 13 Aug 1995 (W32),1. FSV Mainz 05 (3),0-1,?,VfB Leipzig (3)
?,(Sun) 13 Aug 1995 (W32),VfR Mannheim (3),5-2,?,SG Wattenscheid 09 (3)
?,(Sun) 13 Aug 1995 (W32),SpVgg Unterhaching (3),0-0,?,1. FC Nürnberg (3)
?,(Sun) 13 Aug 1995 (W32),VfL Wolfsburg (3),1-3,?,Fortuna Köln (3)
?,(Mon) 14 Aug 1995 (W33),VfL Bochum (3),1-0,?,Hannover 96 (3)
?,(Fri) 18 Aug 1995 (W33),Hannover 96 (4),1-0,?,VfR Mannheim (4)
?,(Fri) 18 Aug 1995 (W33),VfB Leipzig (4),2-2,?,MSV Duisburg (4)
?,(Sat) 19 Aug 1995 (W33),Fortuna Köln (4),0-2,?,SpVgg Unterhaching (4)
?,(Sat) 19 Aug 1995 (W33),FSV Zwickau (4),3-0,?,1. FSV Mainz 05 (4)
?,(Sun) 20 Aug 1995 (W33),Lübeck (4),3-0,?,VfL Bochum (4)
?,(Sun) 20 Aug 1995 (W33),SV Meppen (4),2-2,?,Arminia Bielefeld (4)
?,(Sun) 20 Aug 1995 (W33),SG Wattenscheid 09 (4),1-2,?,VfL Wolfsburg (4)
?,(Mon) 21 Aug 1995 (W34),1. FC Nürnberg (4),0-2,?,FC Carl Zeiss Jena (4)
?,(Tue) 29 Aug 1995 (W35),Arminia Bielefeld (5),1-0,?,Hertha BSC (4)
?,(Tue) 29 Aug 1995 (W35),VfL Bochum (5),3-0,?,VfB Leipzig (5)
?,(Tue) 29 Aug 1995 (W35),Chemnitzer FC (4),1-1,?,1. FC Nürnberg (5)
?,(Tue) 29 Aug 1995 (W35),FC Carl Zeiss Jena (5),1-0,?,Fortuna Köln (5)
?,(Tue) 29 Aug 1995 (W35),MSV Duisburg (5),3-0,?,FSV Zwickau (5)
?,(Tue) 29 Aug 1995 (W35),SpVgg Unterhaching (5),1-0,?,SG Wattenscheid 09 (5)
?,(Wed) 30 Aug 1995 (W35),Hannover 96 (5),0-0,?,Lübeck (5)
?,(Wed) 30 Aug 1995 (W35),1. FSV Mainz 05 (5),0-0,?,SV Meppen (5)
?,(Wed) 30 Aug 1995 (W35),VfR Mannheim (5),3-0,?,VfL Wolfsburg (5)
?,(Fri) 1 Sep 1995 (W35),Fortuna Köln (6),1-2,?,Chemnitzer FC (5)
?,(Fri) 1 Sep 1995 (W35),1. FC Nürnberg (6),0-2,?,Arminia Bielefeld (6)
?,(Sat) 2 Sep 1995 (W35),Hertha BSC (5),2-0,?,1. FSV Mainz 05 (6)
?,(Sat) 2 Sep 1995 (W35),VfB Leipzig (6),1-0,?,Hannover 96 (6)
?,(Sat) 2 Sep 1995 (W35),VfL Wolfsburg (6),3-1,?,SpVgg Unterhaching (6)
?,(Sun) 3 Sep 1995 (W35),Lübeck (6),3-1,?,VfR Mannheim (6)
?,(Sun) 3 Sep 1995 (W35),SV Meppen (6),1-1,?,MSV Duisburg (6)
?,(Sun) 3 Sep 1995 (W35),SG Wattenscheid 09 (6),1-1,?,FC Carl Zeiss Jena (6)
?,(Fri) 8 Sep 1995 (W36),VfL Bochum (6),4-1,?,SV Meppen (7)
?,(Fri) 8 Sep 1995 (W36),MSV Duisburg (7),2-0,?,Hertha BSC (6)
?,(Sat) 9 Sep 1995 (W36),Chemnitzer FC (6),2-0,?,SG Wattenscheid 09 (7)
?,(Sat) 9 Sep 1995 (W36),1. FSV Mainz 05 (7),0-2,?,1. FC Nürnberg (7)
?,(Sat) 9 Sep 1995 (W36),VfR Mannheim (7),0-1,?,SpVgg Unterhaching (7)
?,(Sun) 10 Sep 1995 (W36),FC Carl Zeiss Jena (7),1-1,?,VfL Wolfsburg (7)
?,(Sun) 10 Sep 1995 (W36),Hannover 96 (7),1-1,?,FSV Zwickau (6)
?,(Sun) 10 Sep 1995 (W36),Lübeck (7),0-2,?,VfB Leipzig (7)
?,(Mon) 11 Sep 1995 (W37),Arminia Bielefeld (7),2-1,?,Fortuna Köln (7)
?,(Thu) 14 Sep 1995 (W37),VfL Wolfsburg (8),1-1,?,Chemnitzer FC (7)
?,(Fri) 15 Sep 1995 (W37),1. FC Nürnberg (8),0-0,?,MSV Duisburg (8)
?,(Fri) 15 Sep 1995 (W37),SpVgg Unterhaching (8),2-0,?,FC Carl Zeiss Jena (8)
?,(Sat) 16 Sep 1995 (W37),Hertha BSC (7),0-2,?,VfL Bochum (7)
?,(Sat) 16 Sep 1995 (W37),VfB Leipzig (8),2-0,?,VfR Mannheim (8)
?,(Sat) 16 Sep 1995 (W37),SV Meppen (8),0-0,?,Hannover 96 (8)
?,(Sat) 16 Sep 1995 (W37),SG Wattenscheid 09 (8),3-2,?,Arminia Bielefeld (8)
?,(Sun) 17 Sep 1995 (W37),Fortuna Köln (8),1-0,?,1. FSV Mainz 05 (8)
?,(Sun) 17 Sep 1995 (W37),FSV Zwickau (7),1-0,?,Lübeck (8)
?,(Fri) 22 Sep 1995 (W38),VfL Bochum (8),4-0,?,1. FC Nürnberg (9)
?,(Sat) 23 Sep 1995 (W38),Hannover 96 (9),1-0,?,Hertha BSC (8)
?,(Sat) 23 Sep 1995 (W38),VfB Leipzig (9),2-0,?,FSV Zwickau (8)
?,(Sat) 23 Sep 1995 (W38),1. FSV Mainz 05 (9),2-0,?,SG Wattenscheid 09 (9)
?,(Sun) 24 Sep 1995 (W38),Arminia Bielefeld (9),1-0,?,VfL Wolfsburg (9)
?,(Sun) 24 Sep 1995 (W38),Chemnitzer FC (8),2-0,?,SpVgg Unterhaching (9)
?,(Sun) 24 Sep 1995 (W38),Lübeck (9),1-1,?,SV Meppen (9)
?,(Mon) 25 Sep 1995 (W39),VfR Mannheim (9),1-0,?,FC Carl Zeiss Jena (9)
?,(Tue) 26 Sep 1995 (W39),FSV Zwickau (9),2-1,?,VfL Bochum (9)
?,(Fri) 29 Sep 1995 (W39),1. FC Nürnberg (10),0-2,?,Hannover 96 (10)
?,(Fri) 29 Sep 1995 (W39),SG Wattenscheid 09 (10),0-2,?,MSV Duisburg (9)
?,(Sat) 30 Sep 1995 (W39),Fortuna Köln (9),0-2,?,VfL Bochum (10)
?,(Sat) 30 Sep 1995 (W39),VfL Wolfsburg (10),2-2,?,1. FSV Mainz 05 (10)
?,(Sat) 30 Sep 1995 (W39),FSV Zwickau (10),2-1,?,VfR Mannheim (10)
?,(Sun) 1 Oct 1995 (W39),FC Carl Zeiss Jena (10),4-1,?,Chemnitzer FC (9)
?,(Sun) 1 Oct 1995 (W39),SV Meppen (10),0-2,?,VfB Leipzig (10)
?,(Sun) 1 Oct 1995 (W39),SpVgg Unterhaching (10),3-0,?,Arminia Bielefeld (10)
?,(Mon) 2 Oct 1995 (W40),Hertha BSC (9),0-0,?,Lübeck (10)
?,(Fri) 6 Oct 1995 (W40),MSV Duisburg (10),2-2,?,Fortuna Köln (10)
?,(Fri) 13 Oct 1995 (W41),MSV Duisburg (11),2-1,?,VfL Wolfsburg (11)
?,(Fri) 13 Oct 1995 (W41),VfR Mannheim (11),4-1,?,Chemnitzer FC (10)
?,(Sat) 14 Oct 1995 (W41),Hannover 96 (11),2-0,?,Fortuna Köln (11)
?,(Sat) 14 Oct 1995 (W41),FSV Zwickau (11),4-1,?,SV Meppen (11)
?,(Sun) 15 Oct 1995 (W41),VfL Bochum (11),2-2,?,SG Wattenscheid 09 (11)
?,(Sun) 15 Oct 1995 (W41),VfB Leipzig (11),2-2,?,Hertha BSC (10)
?,(Sun) 15 Oct 1995 (W41),Lübeck (11),0-0,?,1. FC Nürnberg (11)
?,(Sun) 15 Oct 1995 (W41),1. FSV Mainz 05 (11),3-1,?,SpVgg Unterhaching (11)
?,(Mon) 16 Oct 1995 (W42),Arminia Bielefeld (11),1-2,?,FC Carl Zeiss Jena (11)
?,(Fri) 20 Oct 1995 (W42),FC Carl Zeiss Jena (12),6-1,?,1. FSV Mainz 05 (12)
?,(Fri) 20 Oct 1995 (W42),SG Wattenscheid 09 (12),5-1,?,Hannover 96 (12)
?,(Sat) 21 Oct 1995 (W42),Fortuna Köln (12),1-3,?,Lübeck (12)
?,(Sat) 21 Oct 1995 (W42),SV Meppen (12),2-1,?,VfR Mannheim (12)
?,(Sat) 21 Oct 1995 (W42),VfL Wolfsburg (12),0-5,?,VfL Bochum (12)
?,(Sun) 22 Oct 1995 (W42),Chemnitzer FC (11),5-1,?,Arminia Bielefeld (12)
?,(Sun) 22 Oct 1995 (W42),Hertha BSC (11),0-0,?,FSV Zwickau (12)
?,(Sun) 22 Oct 1995 (W42),SpVgg Unterhaching (12),1-2,?,MSV Duisburg (12)
?,(Mon) 23 Oct 1995 (W43),1. FC Nürnberg (12),1-0,?,VfB Leipzig (12)
?,(Wed) 25 Oct 1995 (W43),Hertha BSC (12),1-1,?,Chemnitzer FC (12)
?,(Fri) 27 Oct 1995 (W43),VfR Mannheim (13),3-5,?,Arminia Bielefeld (13)
?,(Sat) 28 Oct 1995 (W43),SV Meppen (13),1-1,?,Hertha BSC (13)
?,(Sun) 29 Oct 1995 (W43),MSV Duisburg (13),4-1,?,FC Carl Zeiss Jena (13)
?,(Sun) 29 Oct 1995 (W43),Hannover 96 (13),0-1,?,VfL Wolfsburg (13)
?,(Sun) 29 Oct 1995 (W43),VfB Leipzig (13),1-1,?,Fortuna Köln (13)
?,(Sun) 29 Oct 1995 (W43),Lübeck (13),2-1,?,SG Wattenscheid 09 (13)
?,(Sun) 29 Oct 1995 (W43),1. FSV Mainz 05 (13),4-2,?,Chemnitzer FC (13)
?,(Sun) 29 Oct 1995 (W43),FSV Zwickau (13),1-0,?,1. FC Nürnberg (13)
?,(Mon) 30 Oct 1995 (W44),VfL Bochum (13),3-1,?,SpVgg Unterhaching (13)
?,(Fri) 3 Nov 1995 (W44),Arminia Bielefeld (14),2-0,?,1. FSV Mainz 05 (14)
?,(Fri) 3 Nov 1995 (W44),FC Carl Zeiss Jena (14),0-4,?,VfL Bochum (14)
?,(Sat) 4 Nov 1995 (W44),Fortuna Köln (14),1-1,?,FSV Zwickau (14)
?,(Sat) 4 Nov 1995 (W44),1. FC Nürnberg (14),2-1,?,SV Meppen (14)
?,(Sat) 4 Nov 1995 (W44),SG Wattenscheid 09 (14),2-1,?,VfB Leipzig (14)
?,(Sun) 5 Nov 1995 (W44),VfL Wolfsburg (14),2-1,?,Lübeck (14)
?,(Tue) 7 Nov 1995 (W45),SpVgg Unterhaching (14),1-0,?,Hannover 96 (14)
?,(Fri) 10 Nov 1995 (W45),VfL Bochum (15),2-2,?,Chemnitzer FC (14)
?,(Fri) 10 Nov 1995 (W45),1. FSV Mainz 05 (15),0-0,?,VfR Mannheim (14)
?,(Sat) 11 Nov 1995 (W45),Hannover 96 (15),1-1,?,FC Carl Zeiss Jena (15)
?,(Sat) 11 Nov 1995 (W45),Lübeck (15),3-1,?,SpVgg Unterhaching (15)
?,(Sat) 11 Nov 1995 (W45),1. FC Nürnberg (15),1-0,?,Hertha BSC (14)
?,(Sat) 11 Nov 1995 (W45),FSV Zwickau (15),2-0,?,SG Wattenscheid 09 (15)
?,(Sun) 12 Nov 1995 (W45),VfB Leipzig (15),2-0,?,VfL Wolfsburg (15)
?,(Sun) 12 Nov 1995 (W45),SV Meppen (15),2-2,?,Fortuna Köln (15)
?,(Mon) 13 Nov 1995 (W46),MSV Duisburg (14),1-1,?,Arminia Bielefeld (15)
?,(Fri) 17 Nov 1995 (W46),FC Carl Zeiss Jena (16),3-1,?,Lübeck (16)
?,(Fri) 17 Nov 1995 (W46),SpVgg Unterhaching (16),4-1,?,VfB Leipzig (16)
?,(Sat) 18 Nov 1995 (W46),Chemnitzer FC (15),2-1,?,Hannover 96 (16)
?,(Sat) 18 Nov 1995 (W46),SG Wattenscheid 09 (16),3-0,?,SV Meppen (16)
?,(Sat) 18 Nov 1995 (W46),VfL Wolfsburg (16),0-1,?,FSV Zwickau (16)
?,(Sun) 19 Nov 1995 (W46),Fortuna Köln (16),0-1,?,Hertha BSC (15)
?,(Sun) 19 Nov 1995 (W46),1. FSV Mainz 05 (16),0-1,?,MSV Duisburg (15)
?,(Sun) 19 Nov 1995 (W46),VfR Mannheim (15),1-4,?,1. FC Nürnberg (16)
?,(Mon) 20 Nov 1995 (W47),Arminia Bielefeld (16),1-3,?,VfL Bochum (16)
?,(Fri) 24 Nov 1995 (W47),VfL Bochum (17),3-0,?,1. FSV Mainz 05 (17)
?,(Fri) 24 Nov 1995 (W47),Hannover 96 (17),0-1,?,Arminia Bielefeld (17)
?,(Sat) 25 Nov 1995 (W47),Hertha BSC (16),1-2,?,SG Wattenscheid 09 (17)
?,(Sat) 25 Nov 1995 (W47),VfB Leipzig (17),2-0,?,FC Carl Zeiss Jena (17)
?,(Sat) 25 Nov 1995 (W47),FSV Zwickau (17),1-2,?,SpVgg Unterhaching (17)
?,(Sun) 26 Nov 1995 (W47),MSV Duisburg (16),1-1,?,VfR Mannheim (16)
?,(Sun) 26 Nov 1995 (W47),Lübeck (17),0-2,?,Chemnitzer FC (16)
?,(Sun) 26 Nov 1995 (W47),SV Meppen (17),2-1,?,VfL Wolfsburg (17)
?,(Sun) 26 Nov 1995 (W47),1. FC Nürnberg (17),1-1,?,Fortuna Köln (17)
?,(Wed) 29 Nov 1995 (W48),Chemnitzer FC (17),1-0,?,MSV Duisburg (17)
?,(Wed) 29 Nov 1995 (W48),Hertha BSC (17),1-0,?,VfR Mannheim (17)
?,(Sun) 3 Dec 1995 (W48),Fortuna Köln (18),1-0,?,VfR Mannheim (18)
?,(Sun) 3 Dec 1995 (W48),Hannover 96 (18),0-2,?,1. FSV Mainz 05 (18)
?,(Sun) 3 Dec 1995 (W48),Hertha BSC (18),2-2,?,VfL Wolfsburg (18)
?,(Sun) 3 Dec 1995 (W48),VfB Leipzig (18),0-0,?,Chemnitzer FC (18)
?,(Sun) 3 Dec 1995 (W48),Lübeck (18),0-2,?,Arminia Bielefeld (18)
?,(Sun) 3 Dec 1995 (W48),SV Meppen (18),0-0,?,SpVgg Unterhaching (18)
?,(Sun) 3 Dec 1995 (W48),1. FC Nürnberg (18),3-0,?,SG Wattenscheid 09 (18)
?,(Sun) 3 Dec 1995 (W48),FSV Zwickau (18),2-1,?,FC Carl Zeiss Jena (18)
?,(Mon) 4 Dec 1995 (W49),VfL Bochum (18),0-1,?,MSV Duisburg (18)
?,(Fri) 8 Dec 1995 (W49),1. FSV Mainz 05 (19),0-1,?,Lübeck (19)
?,(Fri) 8 Dec 1995 (W49),SpVgg Unterhaching (19),0-0,?,Hertha BSC (19)
?,(Sat) 9 Dec 1995 (W49),Chemnitzer FC (19),0-1,?,FSV Zwickau (19)
?,(Sat) 9 Dec 1995 (W49),FC Carl Zeiss Jena (19),2-2,?,SV Meppen (19)
?,(Sat) 9 Dec 1995 (W49),VfL Wolfsburg (19),1-1,?,1. FC Nürnberg (19)
?,(Sun) 10 Dec 1995 (W49),Arminia Bielefeld (19),3-0,?,VfB Leipzig (19)
?,(Sun) 10 Dec 1995 (W49),MSV Duisburg (19),4-0,?,Hannover 96 (19)
?,(Sun) 10 Dec 1995 (W49),VfR Mannheim (19),1-0,?,VfL Bochum (19)
?,(Sun) 10 Dec 1995 (W49),SG Wattenscheid 09 (19),2-3,?,Fortuna Köln (19)
?,(Fri) 8 Mar 1996 (W10),Hertha BSC (20),2-4,?,FC Carl Zeiss Jena (20)
?,(Fri) 8 Mar 1996 (W10),SG Wattenscheid 09 (20),0-0,?,VfR Mannheim (20)
?,(Sat) 9 Mar 1996 (W10),Fortuna Köln (20),2-0,?,VfL Wolfsburg (20)
?,(Sat) 9 Mar 1996 (W10),Hannover 96 (20),2-0,?,VfL Bochum (20)
?,(Sat) 9 Mar 1996 (W10),VfB Leipzig (20),0-0,?,1. FSV Mainz 05 (20)
?,(Sun) 10 Mar 1996 (W10),SV Meppen (20),2-0,?,Chemnitzer FC (20)
