Matchday,Date,Team 1,FT,Team 2
9,Sat Sep 29 1973,Bor. Mönchengladbach,1-1,1. FC Köln
9,Sat Sep 29 1973,VfL Bochum,0-0,VfB Stuttgart
9,Sat Sep 29 1973,Hertha BSC,1-0,FC Schalke 04
9,Sat Sep 29 1973,Kickers Offenbach,2-0,MSV Duisburg
9,Sat Sep 29 1973,Hamburger SV,0-2,1. FC Kaiserslautern
10,Fri Oct 5 1973,Werder Bremen,4-1,Hertha BSC
10,Sat Oct 6 1973,Hannover 96,1-2,Rot-Weiss Essen
10,Sat Oct 6 1973,1. FC Kaiserslautern,3-0,Kickers Offenbach
10,Sat Oct 6 1973,1. FC Köln,4-3,Bayern München
10,Sat Oct 6 1973,FC Schalke 04,4-2,Wuppertaler SV
10,Sat Oct 6 1973,VfB Stuttgart,3-0,Hamburger SV
10,Sat Oct 6 1973,Eintracht Frankfurt,4-2,Fortuna Köln
10,Sat Oct 6 1973,MSV Duisburg,1-2,Bor. Mönchengladbach
10,Fri Oct 12 1973,Fortuna Düsseldorf,1-1,VfL Bochum
11,Tue Oct 16 1973,Rot-Weiss Essen,6-3,Eintracht Frankfurt
11,Wed Oct 17 1973,Wuppertaler SV,4-1,Werder Bremen
11,Wed Oct 17 1973,FC Schalke 04,4-2,Fortuna Düsseldorf
11,Wed Oct 17 1973,Hamburger SV,5-0,VfL Bochum
11,Wed Oct 17 1973,Hertha BSC,4-2,Hannover 96
11,Wed Oct 17 1973,Bor. Mönchengladbach,2-2,1. FC Kaiserslautern
11,Wed Oct 17 1973,Fortuna Köln,0-2,1. FC Köln
11,Wed Oct 17 1973,Bayern München,4-2,MSV Duisburg
11,Wed Oct 17 1973,Kickers Offenbach,2-1,VfB Stuttgart
12,Fri Oct 19 1973,MSV Duisburg,1-3,Fortuna Köln
12,Fri Oct 19 1973,Werder Bremen,2-1,FC Schalke 04
12,Sat Oct 20 1973,Hannover 96,1-1,Wuppertaler SV
12,Sat Oct 20 1973,Eintracht Frankfurt,2-0,Hertha BSC
12,Sat Oct 20 1973,1. FC Kaiserslautern,7-4,Bayern München
12,Sat Oct 20 1973,1. FC Köln,3-2,Rot-Weiss Essen
12,Sat Oct 20 1973,VfB Stuttgart,6-1,Bor. Mönchengladbach
7,Tue Oct 23 1973,Kickers Offenbach,5-2,Eintracht Frankfurt
13,Sat Oct 27 1973,Werder Bremen,0-0,Fortuna Düsseldorf
13,Sat Oct 27 1973,Kickers Offenbach,2-5,Hamburger SV
13,Sat Oct 27 1973,Hertha BSC,2-2,1. FC Köln
13,Sat Oct 27 1973,Rot-Weiss Essen,4-2,MSV Duisburg
13,Sat Oct 27 1973,Wuppertaler SV,1-1,Eintracht Frankfurt
13,Sat Oct 27 1973,Bor. Mönchengladbach,2-0,VfL Bochum
13,Sat Oct 27 1973,FC Schalke 04,3-1,Hannover 96
13,Sat Oct 27 1973,Fortuna Köln,3-3,1. FC Kaiserslautern
13,Sat Oct 27 1973,Bayern München,3-0,VfB Stuttgart
14,Fri Nov 2 1973,1. FC Köln,0-0,Wuppertaler SV
14,Fri Nov 2 1973,MSV Duisburg,1-1,Hertha BSC
14,Sat Nov 3 1973,Hannover 96,0-1,Werder Bremen
14,Sat Nov 3 1973,Hamburger SV,1-0,Bor. Mönchengladbach
14,Sat Nov 3 1973,1. FC Kaiserslautern,0-0,Rot-Weiss Essen
14,Sat Nov 3 1973,Fortuna Düsseldorf,3-3,Kickers Offenbach
14,Sat Nov 3 1973,VfL Bochum,0-1,Bayern München
14,Sat Nov 3 1973,Eintracht Frankfurt,2-1,FC Schalke 04
14,Sat Nov 3 1973,VfB Stuttgart,2-1,Fortuna Köln
15,Sat Nov 10 1973,Fortuna Köln,2-2,VfL Bochum
15,Sat Nov 10 1973,Kickers Offenbach,2-3,Bor. Mönchengladbach
15,Sat Nov 10 1973,Rot-Weiss Essen,3-3,VfB Stuttgart
15,Sat Nov 10 1973,Hertha BSC,3-1,1. FC Kaiserslautern
15,Sat Nov 10 1973,Werder Bremen,1-2,Eintracht Frankfurt
15,Sat Nov 10 1973,FC Schalke 04,2-2,1. FC Köln
15,Sat Nov 10 1973,Fortuna Düsseldorf,2-0,Hannover 96
15,Sat Nov 10 1973,Wuppertaler SV,2-0,MSV Duisburg
15,Sat Nov 10 1973,Bayern München,4-1,Hamburger SV
16,Fri Nov 16 1973,Eintracht Frankfurt,1-1,Hannover 96
16,Fri Nov 16 1973,MSV Duisburg,2-0,FC Schalke 04
16,Sat Nov 17 1973,VfL Bochum,1-2,Rot-Weiss Essen
16,Sat Nov 17 1973,1. FC Kaiserslautern,4-0,Wuppertaler SV
16,Sat Nov 17 1973,VfB Stuttgart,2-0,Hertha BSC
16,Sat Nov 17 1973,Bor. Mönchengladbach,1-2,Fortuna Düsseldorf
16,Sat Nov 17 1973,Kickers Offenbach,2-2,Bayern München
16,Sat Nov 17 1973,1. FC Köln,2-0,Werder Bremen
16,Sat Nov 17 1973,Hamburger SV,4-0,Fortuna Köln
12,Sat Nov 24 1973,Fortuna Düsseldorf,2-0,Hamburger SV
12,Sat Nov 24 1973,VfL Bochum,4-1,Kickers Offenbach
17,Sat Dec 8 1973,Wuppertaler SV,3-4,VfB Stuttgart
17,Sat Dec 8 1973,FC Schalke 04,3-3,1. FC Kaiserslautern
17,Sat Dec 8 1973,Rot-Weiss Essen,1-1,Hamburger SV
17,Sat Dec 8 1973,Hannover 96,1-0,1. FC Köln
17,Sat Dec 8 1973,Fortuna Köln,2-1,Kickers Offenbach
17,Sat Dec 8 1973,Bayern München,4-3,Bor. Mönchengladbach
17,Sat Dec 8 1973,Fortuna Düsseldorf,1-0,Eintracht Frankfurt
17,Tue Dec 11 1973,Hertha BSC,4-2,VfL Bochum
17,Sat Dec 29 1973,Werder Bremen,1-2,MSV Duisburg
18,Sat Jan 5 1974,Fortuna Köln,3-5,Bor. Mönchengladbach
18,Sat Jan 5 1974,Eintracht Frankfurt,2-1,1. FC Köln
18,Sat Jan 5 1974,Rot-Weiss Essen,1-2,Kickers Offenbach
18,Sat Jan 5 1974,Werder Bremen,3-1,1. FC Kaiserslautern
18,Sat Jan 5 1974,Hertha BSC,2-1,Hamburger SV
18,Sat Jan 5 1974,FC Schalke 04,2-3,VfB Stuttgart
18,Sat Jan 5 1974,Wuppertaler SV,2-0,VfL Bochum
18,Sat Jan 5 1974,Hannover 96,2-2,MSV Duisburg
18,Sat Jan 5 1974,Fortuna Düsseldorf,4-2,Bayern München
19,Sat Jan 12 1974,VfB Stuttgart,2-2,Werder Bremen
19,Sat Jan 12 1974,VfL Bochum,2-5,FC Schalke 04
19,Sat Jan 12 1974,Bayern München,5-1,Fortuna Köln
19,Sat Jan 12 1974,Bor. Mönchengladbach,2-2,Rot-Weiss Essen
19,Sat Jan 12 1974,Kickers Offenbach,1-1,Hertha BSC
19,Sat Jan 12 1974,Hamburger SV,2-1,Wuppertaler SV
19,Sat Jan 12 1974,1. FC Köln,4-2,Fortuna Düsseldorf
19,Sat Jan 12 1974,1. FC Kaiserslautern,2-1,Hannover 96
19,Sat Jan 12 1974,MSV Duisburg,1-1,Eintracht Frankfurt
20,Sat Jan 19 1974,Eintracht Frankfurt,3-1,1. FC Kaiserslautern
20,Sat Jan 19 1974,1. FC Köln,5-1,MSV Duisburg
20,Sat Jan 19 1974,Hannover 96,3-0,VfB Stuttgart
20,Sat Jan 19 1974,Fortuna Düsseldorf,5-1,Fortuna Köln
20,Sat Jan 19 1974,Hertha BSC,3-4,Bor. Mönchengladbach
20,Sat Jan 19 1974,FC Schalke 04,3-1,Hamburger SV
20,Sat Jan 19 1974,Werder Bremen,1-0,VfL Bochum
20,Sat Jan 19 1974,Rot-Weiss Essen,0-1,Bayern München
21,Sat Jan 26 1974,Bayern München,3-1,Hertha BSC
21,Sat Jan 26 1974,1. FC Kaiserslautern,1-2,1. FC Köln
21,Sat Jan 26 1974,VfB Stuttgart,3-1,Eintracht Frankfurt
21,Sat Jan 26 1974,VfL Bochum,3-1,Hannover 96
21,Sat Jan 26 1974,Hamburger SV,3-0,Werder Bremen
21,Sat Jan 26 1974,MSV Duisburg,0-1,Fortuna Düsseldorf
21,Sat Jan 26 1974,Bor. Mönchengladbach,7-1,Wuppertaler SV
21,Sat Jan 26 1974,Fortuna Köln,1-3,Rot-Weiss Essen
21,Sat Jan 26 1974,Kickers Offenbach,1-2,FC Schalke 04
20,Wed Jan 30 1974,Wuppertaler SV,1-1,Kickers Offenbach
22,Sat Feb 2 1974,Eintracht Frankfurt,3-1,VfL Bochum
22,Sat Feb 2 1974,Werder Bremen,0-2,Kickers Offenbach
22,Sat Feb 2 1974,MSV Duisburg,2-1,1. FC Kaiserslautern
22,Sat Feb 2 1974,FC Schalke 04,2-0,Bor. Mönchengladbach
22,Sat Feb 2 1974,1. FC Köln,5-2,VfB Stuttgart
22,Sat Feb 2 1974,Hertha BSC,1-1,Fortuna Köln
22,Sat Feb 2 1974,Fortuna Düsseldorf,3-0,Rot-Weiss Essen
22,Sat Feb 2 1974,Hannover 96,2-2,Hamburger SV
22,Sat Feb 2 1974,Wuppertaler SV,1-4,Bayern München
23,Sat Feb 9 1974,1. FC Kaiserslautern,3-2,Fortuna Düsseldorf
23,Sat Feb 9 1974,VfB Stuttgart,0-1,MSV Duisburg
23,Sat Feb 9 1974,Kickers Offenbach,2-1,Hannover 96
23,Sat Feb 9 1974,Bor. Mönchengladbach,3-1,Werder Bremen
23,Sat Feb 9 1974,Hamburger SV,4-2,Eintracht Frankfurt
23,Sat Feb 9 1974,Bayern München,5-1,FC Schalke 04
23,Sat Feb 9 1974,VfL Bochum,0-2,1. FC Köln
23,Sat Feb 9 1974,Fortuna Köln,2-1,Wuppertaler SV
23,Sat Feb 23 1974,Rot-Weiss Essen,3-2,Hertha BSC
24,Fri Mar 1 1974,Wuppertaler SV,2-0,Rot-Weiss Essen
24,Sat Mar 2 1974,FC Schalke 04,6-1,Fortuna Köln
24,Sat Mar 2 1974,Hannover 96,0-2,Bor. Mönchengladbach
24,Sat Mar 2 1974,MSV Duisburg,0-0,VfL Bochum
24,Sat Mar 2 1974,1. FC Kaiserslautern,4-0,VfB Stuttgart
24,Sat Mar 2 1974,Fortuna Düsseldorf,1-1,Hertha BSC
24,Sat Mar 2 1974,1. FC Köln,1-2,Hamburger SV
24,Sat Mar 2 1974,Werder Bremen,1-1,Bayern München
24,Sat Mar 2 1974,Eintracht Frankfurt,2-2,Kickers Offenbach
25,Sat Mar 9 1974,VfL Bochum,2-2,1. FC Kaiserslautern
25,Sat Mar 9 1974,Hamburger SV,2-0,MSV Duisburg
25,Sat Mar 9 1974,Rot-Weiss Essen,2-5,FC Schalke 04
25,Sat Mar 9 1974,Hertha BSC,3-0,Wuppertaler SV
25,Sat Mar 9 1974,Kickers Offenbach,1-2,1. FC Köln
25,Sat Mar 9 1974,Bayern München,5-1,Hannover 96
25,Sat Mar 9 1974,Bor. Mönchengladbach,0-0,Eintracht Frankfurt
25,Sat Mar 9 1974,Fortuna Köln,1-3,Werder Bremen
25,Sat Mar 9 1974,VfB Stuttgart,0-0,Fortuna Düsseldorf
26,Fri Mar 15 1974,Fortuna Düsseldorf,2-0,Wuppertaler SV
26,Sat Mar 16 1974,Werder Bremen,1-1,Rot-Weiss Essen
26,Sat Mar 16 1974,1. FC Köln,0-1,Bor. Mönchengladbach
26,Sat Mar 16 1974,VfB Stuttgart,2-0,VfL Bochum
26,Sat Mar 16 1974,FC Schalke 04,3-0,Hertha BSC
26,Sat Mar 16 1974,MSV Duisburg,4-0,Kickers Offenbach
26,Sat Mar 16 1974,Hannover 96,1-1,Fortuna Köln
26,Sat Mar 16 1974,Eintracht Frankfurt,1-1,Bayern München
26,Sat Mar 16 1974,1. FC Kaiserslautern,1-4,Hamburger SV
27,Sat Mar 23 1974,Hertha BSC,0-0,Werder Bremen
27,Sat Mar 23 1974,Bayern München,4-1,1. FC Köln
27,Sat Mar 23 1974,Rot-Weiss Essen,1-1,Hannover 96
27,Sat Mar 23 1974,Kickers Offenbach,2-3,1. FC Kaiserslautern
27,Sat Mar 23 1974,Wuppertaler SV,1-1,FC Schalke 04
27,Sat Mar 23 1974,Bor. Mönchengladbach,3-2,MSV Duisburg
27,Sat Mar 23 1974,VfL Bochum,3-3,Fortuna Düsseldorf
27,Sat Mar 23 1974,Hamburger SV,1-0,VfB Stuttgart
27,Sat Mar 23 1974,Fortuna Köln,3-2,Eintracht Frankfurt
28,Sat Mar 30 1974,Eintracht Frankfurt,6-0,Rot-Weiss Essen
28,Sat Mar 30 1974,Werder Bremen,3-0,Wuppertaler SV
28,Sat Mar 30 1974,Fortuna Düsseldorf,0-1,FC Schalke 04
28,Sat Mar 30 1974,1. FC Kaiserslautern,2-4,Bor. Mönchengladbach
28,Sat Mar 30 1974,VfB Stuttgart,4-0,Kickers Offenbach
28,Sat Mar 30 1974,VfL Bochum,2-0,Hamburger SV
28,Sat Mar 30 1974,1. FC Köln,5-0,Fortuna Köln
28,Sat Mar 30 1974,MSV Duisburg,0-4,Bayern München
28,Sat Mar 30 1974,Hannover 96,3-1,Hertha BSC
29,Sat Apr 6 1974,Fortuna Köln,3-0,MSV Duisburg
29,Sat Apr 6 1974,Wuppertaler SV,2-1,Hannover 96
29,Sat Apr 6 1974,Rot-Weiss Essen,1-1,1. FC Köln
29,Sat Apr 6 1974,Bor. Mönchengladbach,3-1,VfB Stuttgart
29,Sat Apr 6 1974,FC Schalke 04,4-2,Werder Bremen
29,Sat Apr 6 1974,Hertha BSC,2-1,Eintracht Frankfurt
29,Sat Apr 6 1974,Bayern München,1-1,1. FC Kaiserslautern
29,Sat Apr 6 1974,Hamburger SV,1-3,Fortuna Düsseldorf
29,Sat Apr 6 1974,Kickers Offenbach,2-2,VfL Bochum
30,Fri Apr 19 1974,MSV Duisburg,1-0,Rot-Weiss Essen
30,Sat Apr 20 1974,Eintracht Frankfurt,1-0,Wuppertaler SV
30,Sat Apr 20 1974,VfB Stuttgart,1-1,Bayern München
30,Sat Apr 20 1974,Hannover 96,0-1,FC Schalke 04
30,Sat Apr 20 1974,Hamburger SV,0-0,Kickers Offenbach
30,Sat Apr 20 1974,Fortuna Düsseldorf,1-1,Werder Bremen
30,Sat Apr 20 1974,VfL Bochum,1-1,Bor. Mönchengladbach
30,Sat Apr 20 1974,1. FC Köln,3-4,Hertha BSC
30,Sat Apr 20 1974,1. FC Kaiserslautern,2-1,Fortuna Köln
31,Tue Apr 23 1974,Hertha BSC,2-4,MSV Duisburg
31,Tue Apr 23 1974,FC Schalke 04,3-1,Eintracht Frankfurt
31,Sat Apr 27 1974,Werder Bremen,3-3,Hannover 96
31,Sat Apr 27 1974,Bayern München,4-0,VfL Bochum
31,Sat Apr 27 1974,Rot-Weiss Essen,3-3,1. FC Kaiserslautern
31,Sat Apr 27 1974,Kickers Offenbach,3-0,Fortuna Düsseldorf
31,Sat Apr 27 1974,Bor. Mönchengladbach,6-1,Hamburger SV
31,Sat Apr 27 1974,Fortuna Köln,1-0,VfB Stuttgart
31,Sat Apr 27 1974,Wuppertaler SV,1-3,1. FC Köln
32,Sat May 4 1974,Eintracht Frankfurt,1-1,Werder Bremen
32,Sat May 4 1974,Hamburger SV,0-5,Bayern München
32,Sat May 4 1974,Hannover 96,1-2,Fortuna Düsseldorf
32,Sat May 4 1974,Bor. Mönchengladbach,5-1,Kickers Offenbach
32,Sat May 4 1974,1. FC Köln,3-1,FC Schalke 04
32,Sat May 4 1974,VfL Bochum,2-0,Fortuna Köln
32,Sat May 4 1974,MSV Duisburg,0-0,Wuppertaler SV
32,Sat May 4 1974,VfB Stuttgart,0-3,Rot-Weiss Essen
32,Sat May 4 1974,1. FC Kaiserslautern,3-1,Hertha BSC
33,Sat May 11 1974,Hannover 96,0-0,Eintracht Frankfurt
33,Sat May 11 1974,FC Schalke 04,0-1,MSV Duisburg
33,Sat May 11 1974,Bayern München,1-0,Kickers Offenbach
33,Sat May 11 1974,Werder Bremen,4-2,1. FC Köln
33,Sat May 11 1974,Fortuna Köln,3-0,Hamburger SV
33,Sat May 11 1974,Rot-Weiss Essen,2-2,VfL Bochum
33,Sat May 11 1974,Wuppertaler SV,2-4,1. FC Kaiserslautern
33,Sat May 11 1974,Hertha BSC,1-0,VfB Stuttgart
33,Sat May 11 1974,Fortuna Düsseldorf,1-0,Bor. Mönchengladbach
34,Sat May 18 1974,VfB Stuttgart,2-2,Wuppertaler SV
34,Sat May 18 1974,1. FC Kaiserslautern,4-0,FC Schalke 04
34,Sat May 18 1974,Hamburger SV,2-3,Rot-Weiss Essen
34,Sat May 18 1974,1. FC Köln,2-1,Hannover 96
34,Sat May 18 1974,Kickers Offenbach,4-0,Fortuna Köln
34,Sat May 18 1974,Bor. Mönchengladbach,5-0,Bayern München
34,Sat May 18 1974,Eintracht Frankfurt,2-1,Fortuna Düsseldorf
34,Sat May 18 1974,VfL Bochum,2-1,Hertha BSC
34,Sat May 18 1974,MSV Duisburg,3-1,Werder Bremen
