Round,Date,Team 1,FT,HT,Team 2
1,(Sat) 9 Aug 1975 (31),Hannover 96 (1),3-3,2-2,Bor. Mönchengladbach (1)
1,(Sat) 9 Aug 1975 (31),Bayern München (1),1-1,0-1,Eintracht Braunschweig (1)
1,(Sat) 9 Aug 1975 (31),1. FC Kaiserslautern (1),2-2,0-0,Kickers Offenbach (1)
1,(Sat) 9 Aug 1975 (31),Hamburger SV (1),4-1,2-1,FC Schalke 04 (1)
1,(Sat) 9 Aug 1975 (31),VfL Bochum (1),0-3,0-2,Werder Bremen (1)
1,(Sat) 9 Aug 1975 (31),MSV Duisburg (1),2-2,0-1,Fortuna Düsseldorf (1)
1,(Sat) 9 Aug 1975 (31),Rot-Weiss Essen (1),2-1,2-0,KFC Uerdingen (1)
1,(Sat) 9 Aug 1975 (31),Hertha BSC (1),2-1,1-1,1. FC Köln (1)
1,(Sat) 9 Aug 1975 (31),Eintracht Frankfurt (1),0-2,0-0,Karlsruher SC (1)
2,(Fri) 15 Aug 1975 (32),Werder Bremen (2),1-2,0-1,Eintracht Frankfurt (2)
2,(Fri) 15 Aug 1975 (32),Kickers Offenbach (2),3-2,2-1,Hamburger SV (2)
2,(Sat) 16 Aug 1975 (32),Eintracht Braunschweig (2),5-2,2-0,Hertha BSC (2)
2,(Sat) 16 Aug 1975 (32),Bor. Mönchengladbach (2),3-0,1-0,1. FC Kaiserslautern (2)
2,(Sat) 16 Aug 1975 (32),FC Schalke 04 (2),5-1,2-0,MSV Duisburg (2)
2,(Sat) 16 Aug 1975 (32),KFC Uerdingen (2),0-0,0-0,VfL Bochum (2)
2,(Sat) 16 Aug 1975 (32),Fortuna Düsseldorf (2),5-2,2-1,Rot-Weiss Essen (2)
2,(Sat) 16 Aug 1975 (32),1. FC Köln (2),2-1,1-1,Hannover 96 (2)
2,(Sat) 16 Aug 1975 (32),Karlsruher SC (2),1-2,0-1,Bayern München (2)
3,(Fri) 22 Aug 1975 (33),1. FC Kaiserslautern (3),2-2,0-1,Hannover 96 (3)
3,(Fri) 22 Aug 1975 (33),Bayern München (3),4-0,0-0,Werder Bremen (3)
3,(Sat) 23 Aug 1975 (33),Hamburger SV (3),0-0,0-0,Bor. Mönchengladbach (3)
3,(Sat) 23 Aug 1975 (33),Hertha BSC (3),1-1,0-0,Karlsruher SC (3)
3,(Sat) 23 Aug 1975 (33),MSV Duisburg (3),6-2,2-1,Kickers Offenbach (3)
3,(Sat) 23 Aug 1975 (33),Eintracht Frankfurt (3),3-1,0-1,KFC Uerdingen (3)
3,(Sat) 23 Aug 1975 (33),Rot-Weiss Essen (3),0-0,0-0,FC Schalke 04 (3)
