Date,Team 1,Team 2,FT,HT
1996-08-02,F Koln,Wolfsburg,2-0,1-0
1996-08-03,Essen,Stuttgarter K,0-4,0-4
1996-08-03,Hertha,Mainz,1-0,0-0
1996-08-03,Leipzig,Uerdingen,3-1,2-0
1996-08-03,Zwickau,Mannheim,2-0,1-0
1996-08-04,Gutersloh,CZ Jena,0-0,0-0
1996-08-04,Lubeck,Ein Frankfurt,1-1,0-0
1996-08-04,Oldenburg,Meppen,1-1,1-0
1996-08-06,Mainz,Leipzig,2-1,0-0
1996-08-07,CZ Jena,Essen,4-0,1-0
1996-08-07,Ein Frankfurt,Zwickau,2-1,1-1
1996-08-07,Mannheim,F Koln,3-3,2-1
1996-08-07,Meppen,Lubeck,2-0,0-0
1996-08-07,Stuttgarter K,Kaiserslautern,0-2,0-1
1996-08-07,Uerdingen,Gutersloh,0-2,0-1
1996-08-07,Unterhaching,Oldenburg,1-1,1-1
1996-08-07,Wolfsburg,Hertha,1-1,0-1
1996-08-16,F Koln,Hertha,2-0,0-0
1996-08-17,Kaiserslautern,CZ Jena,2-0,2-0
1996-08-17,Zwickau,Meppen,1-1,1-1
1996-08-18,Essen,Uerdingen,1-2,0-0
1996-08-18,Gutersloh,Mainz,0-0,0-0
1996-08-18,Leipzig,Wolfsburg,0-2,0-1
1996-08-18,Lubeck,Unterhaching,0-0,0-0
1996-08-18,Oldenburg,Stuttgarter K,1-1,1-0
1996-08-19,Mannheim,Ein Frankfurt,1-2,1-1
1996-08-23,Mainz,Essen,2-1,1-1
1996-08-23,Unterhaching,Zwickau,2-1,2-1
1996-08-24,Wolfsburg,Gutersloh,3-0,1-0
1996-08-25,CZ Jena,Oldenburg,3-1,2-1
1996-08-25,Ein Frankfurt,F Koln,3-1,0-0
1996-08-25,Meppen,Mannheim,1-1,1-0
1996-08-25,Stuttgarter K,Lubeck,2-3,1-1
1996-08-25,Uerdingen,Kaiserslautern,0-1,0-0
1996-08-26,Hertha,Leipzig,1-1,0-1
1996-09-06,Essen,Wolfsburg,0-1,0-1
1996-09-06,Kaiserslautern,Mainz,1-1,0-0
1996-09-07,F Koln,Leipzig,2-3,0-0
1996-09-07,Mannheim,Unterhaching,1-1,0-0
1996-09-08,Gutersloh,Hertha,1-0,1-0
1996-09-08,Lubeck,CZ Jena,1-0,0-0
1996-09-08,Oldenburg,Uerdingen,1-2,0-0
1996-09-09,Ein Frankfurt,Meppen,0-1,0-1
1996-09-10,Zwickau,Stuttgarter K,0-1,0-1
1996-09-13,Mainz,Oldenburg,3-0,2-0
1996-09-14,Leipzig,Gutersloh,3-1,3-0
1996-09-14,Stuttgarter K,Mannheim,2-1,1-0
1996-09-14,Uerdingen,Lubeck,5-0,2-0
1996-09-15,CZ Jena,Zwickau,2-1,0-0
1996-09-15,Hertha,Essen,7-3,4-1
1996-09-15,Meppen,F Koln,0-3,0-1
1996-09-15,Unterhaching,Ein Frankfurt,2-1,1-0
1996-09-16,Wolfsburg,Kaiserslautern,0-0,0-0
1996-09-20,F Koln,Gutersloh,3-0,1-0
1996-09-20,Kaiserslautern,Hertha,0-0,0-0
1996-09-20,Lubeck,Mainz,0-2,0-0
1996-09-21,Mannheim,CZ Jena,4-0,1-0
1996-09-22,Ein Frankfurt,Stuttgarter K,0-1,0-1
1996-09-22,Meppen,Unterhaching,1-1,1-0
1996-09-22,Oldenburg,Wolfsburg,1-4,0-2
1996-09-22,Zwickau,Uerdingen,2-1,0-1
1996-09-23,Essen,Leipzig,4-1,1-1
1996-09-27,Uerdingen,Mannheim,4-1,0-0
1996-09-27,Wolfsburg,Lubeck,0-0,0-0
1996-09-28,Stuttgarter K,Meppen,0-0,0-0
1996-09-29,Gutersloh,Essen,2-3,2-1
1996-09-29,Leipzig,Kaiserslautern,2-2,1-0
1996-09-29,Mainz,Zwickau,1-1,1-0
1996-09-29,Unterhaching,F Koln,0-0,0-0
1996-09-30,CZ Jena,Ein Frankfurt,1-1,1-0
1996-10-03,Kaiserslautern,Unterhaching,0-0,0-0
1996-10-03,Oldenburg,Leipzig,4-1,4-0
1996-10-04,Ein Frankfurt,Uerdingen,0-1,0-1
1996-10-05,F Koln,Essen,1-1,1-0
1996-10-05,Lubeck,Hertha,1-4,1-1
1996-10-06,Kaiserslautern,Gutersloh,2-0,0-0
1996-10-06,Mannheim,Mainz,2-2,1-0
1996-10-06,Unterhaching,Stuttgarter K,1-1,1-0
1996-10-06,Zwickau,Wolfsburg,0-0,0-0
1996-10-07,Meppen,CZ Jena,0-0,0-0
1996-10-11,Essen,Kaiserslautern,1-4,1-2
1996-10-11,Wolfsburg,Mannheim,1-1,1-1
1996-10-12,CZ Jena,Unterhaching,1-1,0-1
1996-10-12,Uerdingen,Meppen,0-0,0-0
1996-10-13,Gutersloh,Oldenburg,1-0,0-0
1996-10-13,Hertha,Zwickau,1-0,0-0
1996-10-13,Leipzig,Lubeck,0-0,0-0
1996-10-13,Stuttgarter K,F Koln,3-1,1-0
1996-10-14,Mainz,Ein Frankfurt,2-2,0-1
1996-10-18,Mannheim,Hertha,2-1,1-0
1996-10-18,Meppen,Mainz,5-4,4-2
1996-10-19,Ein Frankfurt,Wolfsburg,1-1,1-1
1996-10-19,Unterhaching,Uerdingen,0-0,0-0
1996-10-20,Lubeck,Gutersloh,2-3,0-2
1996-10-20,Oldenburg,Essen,2-1,0-1
1996-10-20,Stuttgarter K,CZ Jena,1-2,1-1
1996-10-20,Zwickau,Leipzig,1-2,0-0
1996-10-21,F Koln,Kaiserslautern,0-0,0-0
1996-10-23,Hertha,Oldenburg,1-0,0-0
