Date,Team 1,Team 2,FT,HT
1993-10-16,Homburg,Stuttgarter K,3-2,
1993-10-16,Mannheim,Mainz,1-0,
1993-10-16,Meppen,Hansa Rostock,4-1,
1993-10-16,St Pauli,Bochum,1-1,
1993-10-16,Uerdingen,Munich 1860,1-0,
1993-10-16,Wolfsburg,TB Berlin,2-1,
1993-10-16,Wuppertaler,CZ Jena,0-5,
1993-10-23,Bochum,Uerdingen,0-0,
1993-10-23,CZ Jena,Hansa Rostock,0-0,
1993-10-23,Hannover,Mannheim,1-1,
1993-10-23,Mainz,Wolfsburg,1-2,
1993-10-23,Munich 1860,F Koln,2-1,
1993-10-23,RW Essen,Meppen,4-1,
1993-10-23,Saarbrucken,Hertha,4-2,
1993-10-23,Stuttgarter K,Chemnitz,2-0,
1993-10-23,TB Berlin,Homburg,0-1,
1993-10-23,Wuppertaler,St Pauli,2-1,
1993-10-30,Chemnitz,TB Berlin,1-0,
1993-10-30,F Koln,Bochum,1-2,
1993-10-30,Hansa Rostock,RW Essen,0-2,
1993-10-30,Hertha,Munich 1860,0-1,
1993-10-30,Homburg,Mainz,1-0,
1993-10-30,Mannheim,Saarbrucken,3-0,
1993-10-30,Meppen,Stuttgarter K,2-2,
1993-10-30,St Pauli,CZ Jena,2-1,
1993-10-30,Uerdingen,Wuppertaler,1-1,
1993-10-30,Wolfsburg,Hannover,0-0,
1993-11-06,Bochum,Hertha,3-1,
1993-11-06,CZ Jena,RW Essen,2-0,
1993-11-06,Hannover,Homburg,1-3,
1993-11-06,Mainz,Chemnitz,5-1,
1993-11-06,Munich 1860,Mannheim,3-1,
1993-11-06,Saarbrucken,Wolfsburg,2-1,
1993-11-06,St Pauli,Uerdingen,0-0,
1993-11-06,Stuttgarter K,Hansa Rostock,3-2,
1993-11-06,TB Berlin,Meppen,1-1,
1993-11-06,Wuppertaler,F Koln,1-2,
1993-11-13,Chemnitz,Hannover,1-0,
1993-11-13,F Koln,St Pauli,1-2,
1993-11-13,Hansa Rostock,TB Berlin,2-1,
1993-11-13,Hertha,Wuppertaler,0-3,
1993-11-13,Homburg,Saarbrucken,2-2,
1993-11-13,Mannheim,Bochum,1-0,
1993-11-13,Meppen,Mainz,1-1,
1993-11-13,RW Essen,Stuttgarter K,0-0,
1993-11-13,Uerdingen,CZ Jena,0-0,
1993-11-13,Wolfsburg,Munich 1860,0-0,
1993-11-20,Bochum,Wolfsburg,2-0,
1993-11-20,Hannover,Meppen,1-1,
1993-11-20,Mainz,Hansa Rostock,3-1,
1993-11-20,Munich 1860,Homburg,1-0,
1993-11-20,Saarbrucken,Chemnitz,1-0,
1993-11-20,St Pauli,Hertha,1-0,
1993-11-20,Stuttgarter K,CZ Jena,0-2,
1993-11-20,TB Berlin,RW Essen,2-2,
1993-11-20,Uerdingen,F Koln,0-2,
1993-11-20,Wuppertaler,Mannheim,1-1,
1993-11-27,Chemnitz,Munich 1860,1-1,
1993-11-27,CZ Jena,F Koln,2-2,
1993-11-27,Hansa Rostock,Hannover,3-1,
1993-11-27,Hertha,Uerdingen,1-1,
1993-11-27,Homburg,Bochum,0-0,
1993-11-27,Mannheim,St Pauli,0-0,
1993-11-27,Meppen,Saarbrucken,3-0,
1993-11-27,RW Essen,Mainz,0-0,
1993-11-27,Stuttgarter K,TB Berlin,3-1,
1993-11-27,Wolfsburg,Wuppertaler,2-1,
1993-12-04,Bochum,Chemnitz,3-2,
1993-12-04,F Koln,Hertha,1-3,
1993-12-04,Hannover,RW Essen,2-0,
1993-12-04,Mainz,Stuttgarter K,4-0,
1993-12-04,Munich 1860,Meppen,1-2,
1993-12-04,Saarbrucken,Hansa Rostock,4-0,
1993-12-04,St Pauli,Wolfsburg,1-0,
1993-12-04,TB Berlin,CZ Jena,0-0,
1993-12-04,Uerdingen,Mannheim,1-2,
1993-12-04,Wuppertaler,Homburg,1-1,
1994-02-19,Bochum,Meppen,4-0,
1994-02-19,F Koln,Mannheim,0-0,
1994-02-19,Hannover,Stuttgarter K,1-0,
1994-02-19,Hertha,CZ Jena,0-0,
1994-02-19,Mainz,TB Berlin,1-4,
1994-02-19,Munich 1860,Hansa Rostock,1-2,
1994-02-19,Saarbrucken,RW Essen,3-1,
1994-02-19,St Pauli,Homburg,3-0,
1994-02-19,Uerdingen,Wolfsburg,0-0,
1994-02-19,Wuppertaler,Chemnitz,2-2,
1994-02-26,Chemnitz,St Pauli,0-0,
1994-02-26,CZ Jena,Mainz,2-0,
1994-02-26,Hansa Rostock,Bochum,2-1,
1994-02-26,Homburg,Uerdingen,0-1,
1994-02-26,Mannheim,Hertha,2-2,
1994-02-26,Stuttgarter K,Saarbrucken,2-2,
1994-02-26,TB Berlin,Hannover,1-2,
1994-03-05,Bochum,RW Essen,2-0,
1994-03-05,F Koln,Homburg,2-1,
1994-03-05,Hannover,Mainz,1-1,
1994-03-05,Hertha,Wolfsburg,4-0,
1994-03-05,Mannheim,CZ Jena,2-0,
1994-03-05,Munich 1860,Stuttgarter K,1-3,
1994-03-05,Saarbrucken,TB Berlin,2-2,
1994-03-05,St Pauli,Meppen,1-0,
1994-03-05,Uerdingen,Chemnitz,2-0,
1994-03-05,Wuppertaler,Hansa Rostock,4-1,
1994-03-12,Chemnitz,F Koln,1-0,
1994-03-12,CZ Jena,Hannover,2-2,
1994-03-12,Homburg,Hertha,1-1,
1994-03-12,Mainz,Saarbrucken,1-1,
1994-03-12,Meppen,Uerdingen,0-2,
1994-03-12,RW Essen,Wuppertaler,0-0,
1994-03-12,Stuttgarter K,Bochum,0-0,
1994-03-12,TB Berlin,Munich 1860,1-0,
1994-03-12,Wolfsburg,Mannheim,2-2,
1994-03-19,Bochum,TB Berlin,5-1,
1994-03-19,F Koln,Meppen,1-1,
1994-03-19,Hertha,Chemnitz,1-2,
1994-03-19,Mannheim,Homburg,2-1,
1994-03-19,Munich 1860,Mainz,0-2,
1994-03-19,Saarbrucken,Hannover,0-4,
1994-03-19,St Pauli,RW Essen,1-0,
1994-03-19,Uerdingen,Hansa Rostock,2-1,
1994-03-19,Wolfsburg,CZ Jena,5-1,
1994-03-26,Chemnitz,Mannheim,0-0,
1994-03-26,CZ Jena,Saarbrucken,1-2,
1994-03-26,Hannover,Munich 1860,1-4,
1994-03-26,Hansa Rostock,F Koln,1-1,
1994-03-26,Homburg,Wolfsburg,0-0,
1994-03-26,Mainz,Bochum,3-2,
1994-03-26,Meppen,Hertha,1-0,
1994-03-26,RW Essen,Uerdingen,0-2,
1994-03-26,Stuttgarter K,St Pauli,1-1,
1994-03-26,TB Berlin,Wuppertaler,1-1,
1994-04-02,Bochum,Hannover,2-2,
1994-04-02,F Koln,RW Essen,0-1,
1994-04-02,Hertha,Hansa Rostock,0-1,
1994-04-02,Homburg,CZ Jena,2-1,
1994-04-02,Mannheim,Meppen,2-1,
1994-04-02,Munich 1860,Saarbrucken,2-0,
1994-04-02,St Pauli,TB Berlin,2-1,
1994-04-02,Uerdingen,Stuttgarter K,1-1,
1994-04-02,Wolfsburg,Chemnitz,2-0,
1994-04-02,Wuppertaler,Mainz,1-3,
1994-04-06,Chemnitz,Homburg,2-1,
1994-04-06,CZ Jena,Munich 1860,1-1,
1994-04-06,Hannover,Wuppertaler,2-0,
1994-04-06,Hansa Rostock,Mannheim,1-0,
1994-04-06,Mainz,St Pauli,0-1,
1994-04-06,Meppen,Wolfsburg,2-1,
1994-04-06,RW Essen,Hertha,2-0,
1994-04-06,Saarbrucken,Bochum,0-1,
1994-04-06,Stuttgarter K,F Koln,0-0,
1994-04-06,TB Berlin,Uerdingen,1-1,
1994-04-09,Bochum,Munich 1860,2-0,
1994-04-09,Chemnitz,CZ Jena,0-0,
1994-04-09,F Koln,TB Berlin,3-1,
1994-04-09,Hertha,Stuttgarter K,0-0,
1994-04-09,Homburg,Meppen,5-0,
1994-04-09,Mannheim,RW Essen,2-2,
1994-04-09,St Pauli,Hannover,2-1,
1994-04-09,Uerdingen,Mainz,3-0,
1994-04-09,Wolfsburg,Hansa Rostock,1-1,
1994-04-09,Wuppertaler,Saarbrucken,4-0,
1994-04-16,Hannover,Uerdingen,2-1,
1994-04-16,Hansa Rostock,Homburg,3-2,
1994-04-16,Mainz,F Koln,0-3,
1994-04-16,Meppen,Chemnitz,2-1,
1994-04-16,Munich 1860,Wuppertaler,3-1,
1994-04-16,RW Essen,Wolfsburg,0-1,
1994-04-16,Saarbrucken,St Pauli,1-1,
1994-04-16,Stuttgarter K,Mannheim,4-2,
1994-04-18,Hansa Rostock,St Pauli,0-1,
1994-04-18,RW Essen,Munich 1860,1-4,
1994-04-18,Wolfsburg,F Koln,2-1,
1994-04-23,Chemnitz,Hansa Rostock,3-0,
1994-04-23,F Koln,Hannover,4-1,
1994-04-23,Hertha,Mainz,5-0,
1994-04-23,Homburg,RW Essen,1-1,
1994-04-23,Mannheim,TB Berlin,2-2,
1994-04-23,Meppen,CZ Jena,1-1,
1994-04-23,St Pauli,Munich 1860,2-1,
1994-04-23,Uerdingen,Saarbrucken,1-3,
1994-04-23,Wolfsburg,Stuttgarter K,1-0,
1994-04-23,Wuppertaler,Bochum,3-1,
1994-04-30,Bochum,St Pauli,1-1,
1994-04-30,CZ Jena,Wuppertaler,2-1,
1994-04-30,Hannover,Hertha,0-2,
1994-04-30,Hansa Rostock,Meppen,1-1,
1994-04-30,Mainz,Mannheim,2-1,
1994-04-30,Munich 1860,Uerdingen,0-0,
1994-04-30,RW Essen,Chemnitz,0-1,
1994-04-30,Saarbrucken,F Koln,4-1,
1994-04-30,Stuttgarter K,Homburg,2-3,
1994-04-30,TB Berlin,Wolfsburg,3-2,
1994-05-02,TB Berlin,Hertha,1-2,
1994-05-02,Wuppertaler,Stuttgarter K,0-1,
1994-05-07,Chemnitz,Stuttgarter K,1-0,
1994-05-07,F Koln,Munich 1860,0-0,
1994-05-07,Hansa Rostock,CZ Jena,0-0,
1994-05-07,Hertha,Saarbrucken,3-1,
1994-05-07,Homburg,TB Berlin,0-2,
1994-05-07,Meppen,RW Essen,2-1,
1994-05-07,St Pauli,Wuppertaler,1-2,
1994-05-07,Wolfsburg,Mainz,2-0,
1994-05-09,Mannheim,Hannover,1-1,
1994-05-09,Meppen,Wuppertaler,2-1,
1994-05-14,Bochum,F Koln,1-0,
1994-05-14,CZ Jena,St Pauli,1-0,
1994-05-14,Hannover,Wolfsburg,2-0,
1994-05-14,Mainz,Homburg,1-1,
1994-05-14,RW Essen,Hansa Rostock,2-0,
1994-05-14,Saarbrucken,Mannheim,1-1,
1994-05-14,Stuttgarter K,Meppen,1-0,
1994-05-14,TB Berlin,Chemnitz,0-0,
1994-05-14,Wuppertaler,Uerdingen,1-3,
1994-05-16,CZ Jena,Bochum,0-0,
1994-05-16,Munich 1860,Hertha,1-0,
1994-05-21,Chemnitz,Mainz,0-0,
1994-05-21,F Koln,Wuppertaler,3-0,
1994-05-21,Hansa Rostock,Stuttgarter K,2-0,
1994-05-21,Hertha,Bochum,1-1,
1994-05-21,Homburg,Hannover,2-0,
1994-05-21,Mannheim,Munich 1860,1-1,
1994-05-21,Meppen,TB Berlin,2-1,
1994-05-21,RW Essen,CZ Jena,0-5,
1994-05-21,Uerdingen,St Pauli,3-0,
1994-05-21,Wolfsburg,Saarbrucken,3-1,
1994-05-25,Bochum,Mannheim,0-1,
1994-05-25,CZ Jena,Uerdingen,0-2,
1994-05-25,Hannover,Chemnitz,0-0,
1994-05-25,Mainz,Meppen,3-0,
1994-05-25,Munich 1860,Wolfsburg,4-0,
1994-05-25,Saarbrucken,Homburg,0-0,
1994-05-25,St Pauli,F Koln,3-2,
1994-05-25,Stuttgarter K,RW Essen,4-2,
1994-05-25,TB Berlin,Hansa Rostock,0-0,
1994-05-25,Wuppertaler,Hertha,1-2,
1994-05-28,Chemnitz,Saarbrucken,3-1,
1994-05-28,CZ Jena,Stuttgarter K,0-0,
1994-05-28,F Koln,Uerdingen,0-1,
1994-05-28,Hansa Rostock,Mainz,2-3,
1994-05-28,Hertha,St Pauli,2-1,
1994-05-28,Homburg,Munich 1860,0-0,
1994-05-28,Mannheim,Wuppertaler,2-0,
1994-05-28,Meppen,Hannover,4-1,
1994-05-28,RW Essen,TB Berlin,4-6,
1994-05-28,Wolfsburg,Bochum,0-1,
1994-05-30,Uerdingen,Bochum,3-0,
1994-06-04,Bochum,Homburg,1-4,
1994-06-04,F Koln,CZ Jena,1-1,
1994-06-04,Hannover,Hansa Rostock,5-0,
1994-06-04,Mainz,RW Essen,1-1,
1994-06-04,Munich 1860,Chemnitz,3-1,
1994-06-04,Saarbrucken,Meppen,1-1,
1994-06-04,St Pauli,Mannheim,4-1,
1994-06-04,TB Berlin,Stuttgarter K,2-2,
1994-06-04,Uerdingen,Hertha,0-0,
1994-06-04,Wuppertaler,Wolfsburg,2-1,
1994-06-11,Chemnitz,Bochum,1-0,
1994-06-11,CZ Jena,TB Berlin,0-2,
1994-06-11,Hansa Rostock,Saarbrucken,3-1,
1994-06-11,Hertha,F Koln,1-1,
1994-06-11,Homburg,Wuppertaler,2-2,
1994-06-11,Mannheim,Uerdingen,2-0,
1994-06-11,Meppen,Munich 1860,0-1,
1994-06-11,RW Essen,Hannover,0-2,
1994-06-11,Stuttgarter K,Mainz,4-1,
1994-06-11,Wolfsburg,St Pauli,4-1,
