Matchday,Date,Team 1,FT,Team 2
1,Sat Aug 14 1965,Eintracht Braunschweig,4-0,Borussia Dortmund
1,Sat Aug 14 1965,1. FC Köln,0-1,Hannover 96
1,Sat Aug 14 1965,VfB Borussia Neunkirchen,1-1,Bor. Mönchengladbach
1,Sat Aug 14 1965,SC Tasmania 1900 Berlin (-1973),2-0,Karlsruher SC
1,Sat Aug 14 1965,Eintracht Frankfurt,2-0,Hamburger SV
1,Sat Aug 14 1965,Werder Bremen,1-0,1. FC Nürnberg
1,Sat Aug 14 1965,MSV Duisburg,2-2,1. FC Kaiserslautern
1,Sat Aug 14 1965,TSV 1860 München,1-0,Bayern München
1,Sat Aug 14 1965,VfB Stuttgart,1-0,FC Schalke 04
2,Sat Aug 21 1965,VfB Stuttgart,2-0,MSV Duisburg
2,Sat Aug 21 1965,Hannover 96,2-1,Werder Bremen
2,Sat Aug 21 1965,1. FC Kaiserslautern,3-2,1. FC Köln
2,Sat Aug 21 1965,Bor. Mönchengladbach,5-0,SC Tasmania 1900 Berlin (-1973)
2,Sat Aug 21 1965,Hamburger SV,2-1,Eintracht Braunschweig
2,Sat Aug 21 1965,FC Schalke 04,0-0,Karlsruher SC
2,Sat Aug 21 1965,Bayern München,2-0,Eintracht Frankfurt
2,Sat Aug 21 1965,Borussia Dortmund,1-0,VfB Borussia Neunkirchen
2,Sat Aug 21 1965,1. FC Nürnberg,1-4,TSV 1860 München
3,Fri Aug 27 1965,MSV Duisburg,5-1,FC Schalke 04
3,Sat Aug 28 1965,VfB Borussia Neunkirchen,1-1,Hamburger SV
3,Sat Aug 28 1965,Karlsruher SC,3-3,Bor. Mönchengladbach
3,Sat Aug 28 1965,TSV 1860 München,5-0,Hannover 96
3,Sat Aug 28 1965,Werder Bremen,4-1,1. FC Kaiserslautern
3,Sat Aug 28 1965,1. FC Köln,3-1,VfB Stuttgart
3,Sat Aug 28 1965,Eintracht Braunschweig,2-4,Bayern München
3,Sat Aug 28 1965,SC Tasmania 1900 Berlin (-1973),0-2,Borussia Dortmund
3,Fri Sep 3 1965,Eintracht Frankfurt,1-2,1. FC Nürnberg
4,Sat Sep 4 1965,Bayern München,6-0,VfB Borussia Neunkirchen
4,Sat Sep 4 1965,VfB Stuttgart,0-2,Werder Bremen
4,Sat Sep 4 1965,1. FC Kaiserslautern,3-0,TSV 1860 München
4,Sat Sep 4 1965,Borussia Dortmund,4-1,Karlsruher SC
4,Sat Sep 4 1965,Hannover 96,4-1,Eintracht Frankfurt
4,Sat Sep 4 1965,FC Schalke 04,0-0,Bor. Mönchengladbach
4,Sat Sep 4 1965,Hamburger SV,5-1,SC Tasmania 1900 Berlin (-1973)
4,Sat Sep 4 1965,MSV Duisburg,2-3,1. FC Köln
4,Sat Sep 4 1965,1. FC Nürnberg,1-1,Eintracht Braunschweig
5,Sat Sep 11 1965,VfB Borussia Neunkirchen,2-1,1. FC Nürnberg
5,Sat Sep 11 1965,Karlsruher SC,1-4,Hamburger SV
5,Sat Sep 11 1965,Bor. Mönchengladbach,4-5,Borussia Dortmund
5,Sat Sep 11 1965,SC Tasmania 1900 Berlin (-1973),0-2,Bayern München
5,Sat Sep 11 1965,1. FC Köln,2-1,FC Schalke 04
5,Sat Sep 11 1965,Eintracht Frankfurt,6-0,1. FC Kaiserslautern
5,Sat Sep 11 1965,Eintracht Braunschweig,2-1,Hannover 96
5,Sat Sep 11 1965,Werder Bremen,2-0,MSV Duisburg
5,Fri Sep 17 1965,TSV 1860 München,0-0,VfB Stuttgart
6,Sat Sep 18 1965,1. FC Kaiserslautern,1-1,Eintracht Braunschweig
6,Sat Sep 18 1965,Bayern München,5-1,Karlsruher SC
6,Sat Sep 18 1965,1. FC Köln,2-0,Werder Bremen
6,Sat Sep 18 1965,Hannover 96,6-0,VfB Borussia Neunkirchen
6,Sat Sep 18 1965,FC Schalke 04,2-3,Borussia Dortmund
6,Sat Sep 18 1965,VfB Stuttgart,0-0,Eintracht Frankfurt
6,Sat Sep 18 1965,Hamburger SV,5-0,Bor. Mönchengladbach
6,Sat Sep 18 1965,MSV Duisburg,2-3,TSV 1860 München
6,Sat Sep 18 1965,1. FC Nürnberg,7-2,SC Tasmania 1900 Berlin (-1973)
7,Sat Oct 2 1965,Bor. Mönchengladbach,1-2,Bayern München
7,Sat Oct 2 1965,TSV 1860 München,2-1,1. FC Köln
7,Sat Oct 2 1965,Borussia Dortmund,2-2,Hamburger SV
7,Sat Oct 2 1965,Werder Bremen,2-0,FC Schalke 04
7,Sat Oct 2 1965,SC Tasmania 1900 Berlin (-1973),1-5,Hannover 96
7,Sat Oct 2 1965,VfB Borussia Neunkirchen,1-4,1. FC Kaiserslautern
7,Sat Oct 2 1965,Eintracht Frankfurt,2-0,MSV Duisburg
7,Sat Oct 2 1965,Eintracht Braunschweig,1-1,VfB Stuttgart
7,Sat Oct 2 1965,Karlsruher SC,1-2,1. FC Nürnberg
8,Sat Oct 16 1965,1. FC Nürnberg,2-2,Bor. Mönchengladbach
8,Sat Oct 16 1965,VfB Stuttgart,2-0,VfB Borussia Neunkirchen
8,Sat Oct 16 1965,1. FC Köln,1-0,Eintracht Frankfurt
8,Sat Oct 16 1965,Werder Bremen,0-2,TSV 1860 München
8,Sat Oct 16 1965,1. FC Kaiserslautern,0-0,SC Tasmania 1900 Berlin (-1973)
8,Sat Oct 16 1965,FC Schalke 04,2-1,Hamburger SV
8,Sat Oct 16 1965,Hannover 96,5-2,Karlsruher SC
8,Sat Oct 16 1965,Bayern München,0-2,Borussia Dortmund
8,Sat Oct 16 1965,MSV Duisburg,4-1,Eintracht Braunschweig
9,Wed Oct 20 1965,Bor. Mönchengladbach,2-0,Hannover 96
9,Wed Oct 20 1965,SC Tasmania 1900 Berlin (-1973),0-2,VfB Stuttgart
9,Wed Oct 20 1965,VfB Borussia Neunkirchen,0-1,MSV Duisburg
9,Wed Oct 20 1965,Borussia Dortmund,2-0,1. FC Nürnberg
9,Wed Oct 20 1965,Karlsruher SC,1-0,1. FC Kaiserslautern
9,Wed Oct 20 1965,Eintracht Braunschweig,1-2,1. FC Köln
9,Wed Oct 20 1965,TSV 1860 München,3-0,FC Schalke 04
9,Wed Oct 20 1965,Hamburger SV,0-4,Bayern München
9,Wed Oct 20 1965,Eintracht Frankfurt,1-0,Werder Bremen
10,Sat Oct 23 1965,FC Schalke 04,1-1,Bayern München
10,Sat Oct 23 1965,VfB Stuttgart,1-0,Karlsruher SC
10,Sat Oct 23 1965,TSV 1860 München,4-2,Eintracht Frankfurt
10,Sat Oct 23 1965,Hannover 96,1-1,Borussia Dortmund
10,Sat Oct 23 1965,1. FC Kaiserslautern,1-2,Bor. Mönchengladbach
10,Sat Oct 23 1965,1. FC Köln,4-2,VfB Borussia Neunkirchen
10,Sat Oct 23 1965,MSV Duisburg,3-0,SC Tasmania 1900 Berlin (-1973)
10,Sat Oct 23 1965,1. FC Nürnberg,5-0,Hamburger SV
10,Sat Oct 23 1965,Werder Bremen,4-0,Eintracht Braunschweig
11,Sat Oct 30 1965,Bayern München,0-0,1. FC Nürnberg
11,Sat Oct 30 1965,Borussia Dortmund,4-0,1. FC Kaiserslautern
11,Sat Oct 30 1965,Eintracht Frankfurt,4-1,FC Schalke 04
11,Sat Oct 30 1965,Eintracht Braunschweig,2-2,TSV 1860 München
11,Sat Oct 30 1965,Hamburger SV,2-1,Hannover 96
11,Sat Oct 30 1965,Bor. Mönchengladbach,1-0,VfB Stuttgart
11,Sat Oct 30 1965,Karlsruher SC,0-4,MSV Duisburg
11,Sat Oct 30 1965,SC Tasmania 1900 Berlin (-1973),0-6,1. FC Köln
11,Fri Nov 5 1965,VfB Borussia Neunkirchen,1-2,Werder Bremen
12,Sat Nov 6 1965,Werder Bremen,5-0,SC Tasmania 1900 Berlin (-1973)
12,Sat Nov 6 1965,FC Schalke 04,1-0,1. FC Nürnberg
12,Sat Nov 6 1965,VfB Stuttgart,1-1,Borussia Dortmund
12,Sat Nov 6 1965,Eintracht Frankfurt,4-1,Eintracht Braunschweig
12,Sat Nov 6 1965,1. FC Köln,2-0,Karlsruher SC
12,Sat Nov 6 1965,MSV Duisburg,3-2,Bor. Mönchengladbach
12,Sat Nov 6 1965,1. FC Kaiserslautern,2-1,Hamburger SV
12,Sat Nov 6 1965,TSV 1860 München,4-1,VfB Borussia Neunkirchen
12,Sat Nov 6 1965,Hannover 96,3-4,Bayern München
13,Sat Nov 20 1965,Bor. Mönchengladbach,2-3,1. FC Köln
13,Sat Nov 20 1965,VfB Borussia Neunkirchen,1-6,Eintracht Frankfurt
13,Sat Nov 20 1965,Karlsruher SC,3-2,Werder Bremen
13,Sat Nov 20 1965,Borussia Dortmund,1-1,MSV Duisburg
13,Sat Nov 20 1965,SC Tasmania 1900 Berlin (-1973),0-5,TSV 1860 München
13,Sat Nov 20 1965,1. FC Nürnberg,2-1,Hannover 96
13,Sat Nov 20 1965,Hamburger SV,4-1,VfB Stuttgart
13,Sat Nov 20 1965,Bayern München,3-0,1. FC Kaiserslautern
13,Sat Nov 20 1965,Eintracht Braunschweig,3-0,FC Schalke 04
14,Sat Nov 27 1965,1. FC Köln,1-2,Borussia Dortmund
14,Sat Nov 27 1965,VfB Stuttgart,0-1,Bayern München
14,Sat Nov 27 1965,MSV Duisburg,3-1,Hamburger SV
14,Sat Nov 27 1965,FC Schalke 04,1-0,Hannover 96
14,Sat Nov 27 1965,Eintracht Braunschweig,1-2,VfB Borussia Neunkirchen
14,Sat Nov 27 1965,Werder Bremen,2-0,Bor. Mönchengladbach
14,Sat Nov 27 1965,TSV 1860 München,2-0,Karlsruher SC
14,Sat Nov 27 1965,Eintracht Frankfurt,4-0,SC Tasmania 1900 Berlin (-1973)
14,Fri Dec 3 1965,1. FC Kaiserslautern,0-0,1. FC Nürnberg
15,Sat Dec 4 1965,Hannover 96,4-0,1. FC Kaiserslautern
15,Sat Dec 4 1965,VfB Borussia Neunkirchen,1-0,FC Schalke 04
15,Sat Dec 4 1965,Hamburger SV,2-2,1. FC Köln
15,Sat Dec 4 1965,Borussia Dortmund,2-1,Werder Bremen
15,Sat Dec 4 1965,Bayern München,3-0,MSV Duisburg
15,Sat Dec 4 1965,Karlsruher SC,4-0,Eintracht Frankfurt
15,Sat Dec 4 1965,1. FC Nürnberg,1-1,VfB Stuttgart
16,Sat Dec 11 1965,Werder Bremen,2-0,Hamburger SV
16,Sat Dec 11 1965,Eintracht Braunschweig,2-0,Karlsruher SC
16,Sat Dec 11 1965,Eintracht Frankfurt,3-1,Bor. Mönchengladbach
16,Sat Dec 11 1965,VfB Stuttgart,4-2,Hannover 96
16,Sat Dec 11 1965,VfB Borussia Neunkirchen,3-1,SC Tasmania 1900 Berlin (-1973)
16,Sat Dec 11 1965,1. FC Köln,6-1,Bayern München
16,Sat Dec 11 1965,TSV 1860 München,2-1,Borussia Dortmund
16,Sat Dec 11 1965,FC Schalke 04,2-1,1. FC Kaiserslautern
17,Sat Dec 18 1965,Bayern München,3-1,Werder Bremen
17,Sat Dec 18 1965,Hannover 96,0-3,MSV Duisburg
17,Sat Dec 18 1965,1. FC Nürnberg,2-0,1. FC Köln
17,Sat Dec 18 1965,Bor. Mönchengladbach,1-0,Eintracht Braunschweig
17,Sat Dec 18 1965,Karlsruher SC,1-1,VfB Borussia Neunkirchen
17,Sat Dec 18 1965,SC Tasmania 1900 Berlin (-1973),1-2,FC Schalke 04
17,Sat Dec 18 1965,Hamburger SV,1-2,TSV 1860 München
17,Fri Dec 24 1965,1. FC Kaiserslautern,1-2,VfB Stuttgart
16,Wed Dec 29 1965,MSV Duisburg,1-2,1. FC Nürnberg
15,Wed Dec 29 1965,Bor. Mönchengladbach,1-1,TSV 1860 München
15,Fri Dec 31 1965,SC Tasmania 1900 Berlin (-1973),0-2,Eintracht Braunschweig
18,Sat Jan 8 1966,Bor. Mönchengladbach,4-1,VfB Borussia Neunkirchen
18,Sat Jan 8 1966,Hamburger SV,0-1,Eintracht Frankfurt
18,Sat Jan 8 1966,1. FC Nürnberg,2-1,Werder Bremen
18,Sat Jan 8 1966,Borussia Dortmund,1-1,Eintracht Braunschweig
18,Sat Jan 8 1966,Hannover 96,1-1,1. FC Köln
18,Sat Jan 8 1966,Karlsruher SC,3-0,SC Tasmania 1900 Berlin (-1973)
18,Sat Jan 8 1966,1. FC Kaiserslautern,1-0,MSV Duisburg
18,Fri Jan 14 1966,Bayern München,3-0,TSV 1860 München
18,Fri Jan 14 1966,FC Schalke 04,2-0,VfB Stuttgart
19,Sat Jan 15 1966,VfB Borussia Neunkirchen,1-3,Borussia Dortmund
19,Sat Jan 15 1966,MSV Duisburg,5-2,VfB Stuttgart
19,Sat Jan 15 1966,SC Tasmania 1900 Berlin (-1973),0-0,Bor. Mönchengladbach
19,Sat Jan 15 1966,Karlsruher SC,1-0,FC Schalke 04
19,Sat Jan 15 1966,Eintracht Frankfurt,0-0,Bayern München
19,Sat Jan 15 1966,Werder Bremen,3-3,Hannover 96
19,Sat Jan 15 1966,1. FC Köln,3-2,1. FC Kaiserslautern
