Date,Team 1,Team 2,FT,HT
2010-08-20,Bayern Munich,Wolfsburg,2-1,1-0
2010-08-21,FC Koln,Kaiserslautern,1-3,1-0
2010-08-21,Freiburg,St Pauli,1-3,0-0
2010-08-21,Hamburg,Schalke 04,2-1,0-0
2010-08-21,Hannover,Ein Frankfurt,2-1,1-1
2010-08-21,Hoffenheim,Werder Bremen,4-1,4-1
2010-08-21,M'gladbach,Nurnberg,1-1,1-1
2010-08-22,Dortmund,Leverkusen,0-2,0-2
2010-08-22,Mainz,Stuttgart,2-0,1-0
2010-08-27,Kaiserslautern,Bayern Munich,2-0,2-0
2010-08-28,Ein Frankfurt,Hamburg,1-3,1-0
2010-08-28,Nurnberg,Freiburg,1-2,1-1
2010-08-28,Schalke 04,Hannover,1-2,0-1
2010-08-28,St Pauli,Hoffenheim,0-1,0-0
2010-08-28,Werder Bremen,FC Koln,4-2,2-1
2010-08-28,Wolfsburg,Mainz,3-4,3-1
2010-08-29,Leverkusen,M'gladbach,3-6,1-3
2010-08-29,Stuttgart,Dortmund,1-3,0-3
2010-09-10,Hoffenheim,Schalke 04,2-0,1-0
2010-09-11,Bayern Munich,Werder Bremen,0-0,0-0
2010-09-11,Dortmund,Wolfsburg,2-0,0-0
2010-09-11,Freiburg,Stuttgart,2-1,0-1
2010-09-11,Hamburg,Nurnberg,1-1,0-0
2010-09-11,Hannover,Leverkusen,2-2,1-0
2010-09-11,M'gladbach,Ein Frankfurt,0-4,0-2
2010-09-12,FC Koln,St Pauli,1-0,1-0
2010-09-12,Mainz,Kaiserslautern,2-1,0-1
2010-09-17,Ein Frankfurt,Freiburg,0-1,0-0
2010-09-18,Bayern Munich,FC Koln,0-0,0-0
2010-09-18,Kaiserslautern,Hoffenheim,2-2,0-1
2010-09-18,Stuttgart,M'gladbach,7-0,2-0
2010-09-18,Werder Bremen,Mainz,0-2,0-0
2010-09-18,Wolfsburg,Hannover,2-0,0-0
2010-09-19,Leverkusen,Nurnberg,0-0,0-0
