Date,Team 1,Team 2,FT,HT
2008-02-02,Hertha,Ein Frankfurt,0-3,0-1
2008-02-02,Karlsruhe,Nürnberg,2-0,0-0
2008-02-03,Schalke 04,Stuttgart,4-1,1-0
2008-02-03,Werder Bremen,Bochum,1-2,1-0
2008-02-08,Ein Frankfurt,Bielefeld,2-1,1-0
2008-02-09,Bochum,Cottbus,3-3,2-1
2008-02-09,Hannover,Karlsruhe,2-2,1-0
2008-02-09,Leverkusen,Hamburg,1-1,0-1
2008-02-09,Nürnberg,Hansa Rostock,1-1,1-1
2008-02-09,Stuttgart,Hertha,1-3,1-2
2008-02-09,Wolfsburg,Duisburg,2-1,1-1
2008-02-10,Bayern München,Werder Bremen,1-1,1-1
2008-02-10,Dortmund,Schalke 04,2-3,1-2
2008-02-15,Schalke 04,Wolfsburg,1-2,0-0
2008-02-16,Cottbus,Dortmund,0-2,0-1
2008-02-16,Duisburg,Stuttgart,2-3,0-2
2008-02-16,Hansa Rostock,Ein Frankfurt,1-0,0-0
2008-02-16,Hertha,Bielefeld,1-0,0-0
2008-02-16,Karlsruhe,Leverkusen,2-2,0-1
2008-02-16,Werder Bremen,Nürnberg,2-0,1-0
2008-02-17,Hamburg,Bochum,3-0,1-0
2008-02-17,Hannover,Bayern München,0-3,0-0
2008-02-22,Bochum,Hannover,2-1,1-0
2008-02-23,Bielefeld,Duisburg,0-2,0-1
2008-02-23,Dortmund,Hansa Rostock,1-0,0-0
2008-02-23,Ein Frankfurt,Werder Bremen,1-0,0-0
2008-02-23,Leverkusen,Schalke 04,1-0,0-0
2008-02-23,Stuttgart,Karlsruhe,3-1,2-0
2008-02-23,Wolfsburg,Hertha,0-0,0-0
2008-02-24,Bayern München,Hamburg,1-1,0-0
2008-02-24,Nürnberg,Cottbus,1-1,0-0
2008-02-29,Hertha,Duisburg,2-0,2-0
2008-03-01,Hannover,Nürnberg,2-1,1-0
2008-03-01,Hansa Rostock,Bielefeld,1-1,0-0
2008-03-01,Karlsruhe,Wolfsburg,3-1,1-1
2008-03-01,Schalke 04,Bayern München,0-1,0-1
2008-03-01,Werder Bremen,Dortmund,2-0,1-0
2008-03-02,Bochum,Leverkusen,2-0,0-0
2008-03-02,Hamburg,Ein Frankfurt,4-1,1-0
2008-03-07,Dortmund,Hertha,1-1,1-0
2008-03-08,Bayern München,Karlsruhe,2-0,1-0
2008-03-08,Bielefeld,Schalke 04,0-2,0-1
2008-03-08,Duisburg,Hansa Rostock,1-1,1-1
2008-03-08,Ein Frankfurt,Bochum,1-1,0-0
2008-03-08,Stuttgart,Werder Bremen,6-3,2-1
2008-03-08,Wolfsburg,Cottbus,3-0,2-0
2008-03-09,Leverkusen,Hannover,2-0,2-0
2008-03-09,Nürnberg,Hamburg,0-0,0-0
2008-03-11,Cottbus,Stuttgart,0-1,0-1
2008-03-14,Schalke 04,Duisburg,2-1,0-1
2008-03-15,Bochum,Stuttgart,1-1,1-0
2008-03-15,Cottbus,Bayern München,2-0,2-0
2008-03-15,Hamburg,Dortmund,1-0,0-0
2008-03-15,Hannover,Bielefeld,2-2,1-2
2008-03-15,Hansa Rostock,Hertha,0-0,0-0
2008-03-15,Karlsruhe,Ein Frankfurt,0-1,0-1
2008-03-16,Leverkusen,Nürnberg,4-1,1-1
2008-03-16,Werder Bremen,Wolfsburg,0-1,0-0
2008-03-20,Ein Frankfurt,Cottbus,2-1,0-0
2008-03-22,Bayern München,Leverkusen,2-1,1-0
2008-03-22,Dortmund,Karlsruhe,1-1,1-0
2008-03-22,Duisburg,Hannover,1-1,0-1
2008-03-22,Nürnberg,Bochum,1-1,1-1
2008-03-22,Stuttgart,Hansa Rostock,4-1,0-0
2008-03-22,Wolfsburg,Hamburg,1-1,0-1
2008-03-23,Bielefeld,Werder Bremen,1-1,1-0
2008-03-23,Hertha,Schalke 04,1-2,0-2
2008-03-28,Hansa Rostock,Wolfsburg,0-1,0-0
2008-03-29,Bochum,Dortmund,3-3,3-2
2008-03-29,Hamburg,Bielefeld,1-1,0-0
2008-03-29,Karlsruhe,Schalke 04,0-0,0-0
2008-03-29,Leverkusen,Ein Frankfurt,0-2,0-1
2008-03-29,Nürnberg,Bayern München,1-1,1-0
2008-03-29,Werder Bremen,Duisburg,1-2,0-2
2008-03-30,Cottbus,Hertha,2-1,1-1
2008-03-30,Hannover,Stuttgart,0-0,0-0
2008-04-04,Duisburg,Cottbus,0-1,0-1
2008-04-05,Bielefeld,Karlsruhe,1-0,0-0
2008-04-05,Ein Frankfurt,Nürnberg,1-3,1-1
2008-04-05,Hertha,Werder Bremen,1-2,1-1
2008-04-05,Schalke 04,Hansa Rostock,1-0,0-0
2008-04-05,Stuttgart,Hamburg,1-0,1-0
2008-04-05,Wolfsburg,Hannover,3-2,2-1
2008-04-06,Bayern München,Bochum,3-1,1-1
2008-04-06,Dortmund,Leverkusen,2-1,0-0
2008-04-12,Bochum,Hertha,1-1,1-1
2008-04-12,Cottbus,Bielefeld,1-0,0-0
2008-04-12,Hamburg,Duisburg,0-1,0-0
2008-04-12,Hannover,Ein Frankfurt,2-1,1-1
2008-04-12,Karlsruhe,Hansa Rostock,1-2,0-1
2008-04-12,Werder Bremen,Schalke 04,5-1,2-1
2008-04-13,Bayern München,Dortmund,5-0,4-0
2008-04-13,Leverkusen,Stuttgart,3-0,2-0
2008-04-15,Hansa Rostock,Werder Bremen,1-2,0-0
2008-04-15,Hertha,Hamburg,0-0,0-0
2008-04-15,Schalke 04,Cottbus,5-0,3-0
2008-04-15,Wolfsburg,Bochum,0-1,0-0
2008-04-16,Bielefeld,Leverkusen,1-0,0-0
2008-04-16,Dortmund,Hannover,1-3,0-2
2008-04-16,Duisburg,Karlsruhe,0-1,0-0
2008-04-16,Ein Frankfurt,Bayern München,1-3,1-0
2008-04-16,Stuttgart,Nürnberg,3-0,3-0
2008-04-20,Nürnberg,Wolfsburg,1-0,0-0
2008-04-25,Ein Frankfurt,Dortmund,1-1,0-0
2008-04-26,Bochum,Duisburg,1-1,0-1
2008-04-26,Cottbus,Hansa Rostock,2-1,0-1
2008-04-26,Hamburg,Schalke 04,0-1,0-1
2008-04-26,Hannover,Hertha,2-2,2-0
2008-04-26,Karlsruhe,Werder Bremen,3-3,1-2
2008-04-26,Nürnberg,Bielefeld,2-2,2-0
2008-04-27,Bayern München,Stuttgart,4-1,1-1
2008-04-27,Leverkusen,Wolfsburg,2-2,1-2
2008-05-02,Dortmund,Nürnberg,0-0,0-0
2008-05-03,Bielefeld,Bochum,2-0,0-0
2008-05-03,Hansa Rostock,Hamburg,1-3,0-2
2008-05-03,Hertha,Karlsruhe,3-1,2-0
2008-05-03,Schalke 04,Hannover,1-1,1-1
2008-05-03,Stuttgart,Ein Frankfurt,4-1,3-0
2008-05-03,Werder Bremen,Cottbus,2-0,0-0
2008-05-04,Duisburg,Leverkusen,3-2,2-1
2008-05-04,Wolfsburg,Bayern München,0-0,0-0
2008-05-06,Bochum,Schalke 04,0-3,0-1
2008-05-06,Dortmund,Stuttgart,3-2,1-0
2008-05-06,Hannover,Hansa Rostock,3-0,1-0
2008-05-06,Karlsruhe,Cottbus,1-1,0-0
2008-05-07,Bayern München,Bielefeld,2-0,1-0
2008-05-07,Ein Frankfurt,Wolfsburg,2-3,1-2
2008-05-07,Hamburg,Werder Bremen,0-1,0-0
2008-05-07,Leverkusen,Hertha,1-2,0-1
2008-05-07,Nürnberg,Duisburg,2-0,2-0
2008-05-10,Bielefeld,Dortmund,2-2,2-1
2008-05-10,Cottbus,Hamburg,2-0,1-0
2008-05-10,Duisburg,Bayern München,2-3,0-3
2008-05-10,Hansa Rostock,Leverkusen,1-2,0-1
2008-05-10,Hertha,Nürnberg,1-0,0-0
2008-05-10,Karlsruhe,Bochum,1-3,0-1
2008-05-10,Schalke 04,Ein Frankfurt,1-0,0-0
2008-05-10,Werder Bremen,Hannover,6-1,2-0
2008-05-10,Wolfsburg,Stuttgart,4-0,2-0
2008-05-17,Bayern München,Hertha,4-1,3-0
2008-05-17,Bochum,Hansa Rostock,1-2,1-1
2008-05-17,Dortmund,Wolfsburg,2-4,1-2
2008-05-17,Ein Frankfurt,Duisburg,4-2,3-0
2008-05-17,Hamburg,Karlsruhe,7-0,3-0
2008-05-17,Hannover,Cottbus,4-0,2-0
2008-05-17,Leverkusen,Werder Bremen,0-1,0-0
2008-05-17,Nürnberg,Schalke 04,0-2,0-1
2008-05-17,Stuttgart,Bielefeld,2-2,0-1
