Date,Team 1,Team 2,FT,HT
1998-09-28,Ulm,Mainz,4-2,2-1
1998-10-02,Dusseldorf,Bielefeld,2-2,2-0
1998-10-02,Oberhausen,Unterhaching,0-2,0-1
1998-10-02,St Pauli,Ulm,0-1,0-1
1998-10-02,Uerdingen,Karlsruhe,1-3,1-1
1998-10-04,Cottbus,Hannover,1-0,0-0
1998-10-04,Gutersloh,Mainz,6-1,2-0
1998-10-04,Stuttgarter K,Wattenscheid,0-2,0-1
1998-10-04,TB Berlin,Greuther Fürth,2-1,2-1
1998-10-05,FC Köln,FC Köln,4-2,3-0
1998-10-16,Hannover,Oberhausen,1-1,0-1
1998-10-16,Karlsruhe,Stuttgarter K,6-0,2-0
1998-10-16,Wattenscheid,TB Berlin,0-1,0-1
1998-10-18,Bielefeld,Uerdingen,1-0,0-0
1998-10-18,Greuther Fürth,Gutersloh,3-2,1-2
1998-10-18,Mainz,St Pauli,3-0,0-0
1998-10-18,Ulm,Cottbus,2-2,1-1
1998-10-18,Unterhaching,FC Köln,3-0,1-0
1998-10-19,FC Köln,Dusseldorf,1-0,0-0
1998-10-21,Uerdingen,Greuther Fürth,0-2,0-1
1998-10-23,Cottbus,Mainz,2-2,1-1
1998-10-23,Oberhausen,Ulm,2-2,0-1
1998-10-23,Stuttgarter K,Bielefeld,2-2,0-1
1998-10-25,Dusseldorf,Unterhaching,1-3,0-2
1998-10-25,Greuther Fürth,Wattenscheid,2-1,0-0
1998-10-25,Gutersloh,St Pauli,1-4,1-2
1998-10-25,TB Berlin,Karlsruhe,3-2,3-1
1998-10-25,Uerdingen,FC Köln,2-2,2-1
1998-10-26,FC Köln,Hannover,3-0,0-0
1998-10-30,FC Köln,Stuttgarter K,0-1,0-0
1998-10-30,Mainz,Oberhausen,0-0,0-0
1998-10-30,Wattenscheid,Gutersloh,1-1,1-0
1998-10-31,Unterhaching,Uerdingen,2-0,0-0
1998-11-01,Hannover,Dusseldorf,0-2,0-1
1998-11-01,Karlsruhe,Greuther Fürth,1-0,0-0
1998-11-01,St Pauli,Cottbus,1-1,0-0
1998-11-01,Ulm,FC Köln,3-3,1-2
1998-11-02,Bielefeld,TB Berlin,3-1,2-1
1998-11-06,Stuttgarter K,Unterhaching,1-0,0-0
1998-11-06,Wattenscheid,Karlsruhe,0-0,0-0
1998-11-08,Dusseldorf,Ulm,1-3,0-0
1998-11-08,FC Köln,Mainz,2-0,1-0
1998-11-08,Greuther Fürth,Bielefeld,2-0,1-0
1998-11-08,Gutersloh,Cottbus,1-1,0-0
1998-11-08,Oberhausen,St Pauli,3-2,0-1
1998-11-09,TB Berlin,FC Köln,1-1,1-1
1998-11-13,Cottbus,Oberhausen,0-2,0-1
1998-11-13,Hannover,Stuttgarter K,2-1,2-1
1998-11-13,Mainz,Dusseldorf,0-0,0-0
1998-11-13,Unterhaching,TB Berlin,3-1,2-1
1998-11-15,Bielefeld,Wattenscheid,1-0,0-0
1998-11-15,FC Köln,Greuther Fürth,1-0,0-0
1998-11-15,St Pauli,FC Köln,0-0,0-0
1998-11-15,Ulm,Uerdingen,2-2,0-1
1998-11-16,Karlsruhe,Gutersloh,2-3,0-2
1998-11-20,Dusseldorf,St Pauli,2-2,0-2
1998-11-20,FC Köln,Cottbus,3-0,2-0
1998-11-20,Oberhausen,Gutersloh,3-0,1-0
1998-11-20,Uerdingen,Mainz,1-2,0-1
1998-11-20,Wattenscheid,FC Köln,1-1,0-0
1998-11-22,Greuther Fürth,Unterhaching,0-0,0-0
1998-11-22,Stuttgarter K,Ulm,1-2,1-0
1998-11-22,TB Berlin,Hannover,3-1,3-0
1998-11-23,Bielefeld,Karlsruhe,0-1,0-0
1998-11-27,Cottbus,Dusseldorf,0-1,0-1
1998-11-29,Gutersloh,Bielefeld,0-2,0-0
1998-11-29,Hannover,Greuther Fürth,1-1,1-1
1998-11-29,Oberhausen,FC Köln,0-0,0-0
1998-11-29,Ulm,TB Berlin,2-0,0-0
1998-11-29,Unterhaching,Wattenscheid,1-0,0-0
1998-11-30,FC Köln,Karlsruhe,4-1,2-0
1998-12-01,St Pauli,Uerdingen,2-3,0-2
1998-12-02,Mainz,Stuttgarter K,2-2,1-1
1998-12-04,FC Köln,Gutersloh,3-2,2-0
1998-12-04,Karlsruhe,Unterhaching,1-0,0-0
1998-12-04,Uerdingen,Cottbus,0-0,0-0
1998-12-06,Dusseldorf,Oberhausen,2-2,1-1
1998-12-06,Greuther Fürth,Ulm,2-0,0-0
1998-12-06,TB Berlin,Mainz,3-0,1-0
1998-12-06,Wattenscheid,Hannover,0-3,0-3
1998-12-07,Bielefeld,FC Köln,0-0,0-0
1998-12-11,Dusseldorf,FC Köln,2-2,1-1
1998-12-11,Stuttgarter K,Cottbus,1-0,0-0
1998-12-13,FC Köln,Gutersloh,1-1,1-0
1998-12-13,Greuther Fürth,Mainz,3-1,1-1
1998-12-13,Wattenscheid,Ulm,0-3,0-2
1998-12-15,Bielefeld,Unterhaching,2-0,0-0
1998-12-15,Karlsruhe,Hannover,1-0,0-0
1998-12-15,Uerdingen,Oberhausen,2-2,1-1
1998-12-18,Cottbus,TB Berlin,2-2,0-1
1998-12-18,Hannover,Bielefeld,2-1,2-1
1998-12-18,Mainz,Wattenscheid,2-0,1-0
1998-12-20,FC Köln,Uerdingen,1-1,0-0
1998-12-20,Gutersloh,Dusseldorf,2-2,0-1
1998-12-20,Oberhausen,Stuttgarter K,1-1,0-1
1998-12-20,St Pauli,Greuther Fürth,0-2,0-1
1998-12-20,Unterhaching,FC Köln,2-0,1-0
1998-12-21,Ulm,Karlsruhe,1-5,0-1
1999-02-21,Uerdingen,Hannover,0-1,0-0
1999-02-22,Stuttgarter K,St Pauli,1-3,0-0
1999-02-26,FC Köln,Hannover,0-2,0-1
1999-02-26,Karlsruhe,Mainz,0-1,0-0
1999-02-26,Wattenscheid,St Pauli,4-2,2-2
1999-02-28,Greuther Fürth,Cottbus,0-0,0-0
1999-02-28,Stuttgarter K,FC Köln,2-2,0-0
1999-02-28,TB Berlin,Oberhausen,2-2,0-1
1999-02-28,Uerdingen,Dusseldorf,4-1,4-1
1999-02-28,Unterhaching,Gutersloh,2-0,1-0
1999-03-01,Bielefeld,Ulm,5-0,1-0
1999-03-04,TB Berlin,St Pauli,0-2,0-1
1999-03-05,Cottbus,Wattenscheid,2-0,1-0
1999-03-05,Hannover,Unterhaching,0-1,0-0
1999-03-05,Oberhausen,Greuther Fürth,0-2,0-0
1999-03-07,Dusseldorf,Stuttgarter K,0-0,0-0
1999-03-07,FC Köln,TB Berlin,1-3,1-1
1999-03-07,Gutersloh,Uerdingen,2-0,0-0
1999-03-07,St Pauli,Karlsruhe,1-0,0-0
1999-03-07,Ulm,FC Köln,2-2,0-2
1999-03-08,Mainz,Bielefeld,3-1,2-1
1999-03-12,Bielefeld,St Pauli,0-0,0-0
1999-03-12,Karlsruhe,Cottbus,3-2,1-1
1999-03-12,Stuttgarter K,Uerdingen,0-1,0-0
1999-03-14,FC Köln,Mainz,2-1,1-0
1999-03-14,Greuther Fürth,FC Köln,4-0,1-0
1999-03-14,Hannover,Gutersloh,4-1,2-1
1999-03-14,TB Berlin,Dusseldorf,1-1,1-0
1999-03-14,Wattenscheid,Oberhausen,2-4,1-2
1999-03-15,Unterhaching,Ulm,2-0,0-0
1999-03-19,Cottbus,Bielefeld,0-2,0-2
1999-03-19,Uerdingen,TB Berlin,2-3,2-1
1999-03-19,Ulm,Hannover,1-1,0-0
1999-03-21,Dusseldorf,Greuther Fürth,0-0,0-0
1999-03-21,FC Köln,Wattenscheid,1-2,1-1
1999-03-21,Gutersloh,Stuttgarter K,1-0,0-0
1999-03-21,Mainz,Unterhaching,1-0,0-0
1999-03-21,Oberhausen,Karlsruhe,2-0,2-0
1999-03-22,St Pauli,FC Köln,0-0,0-0
1999-04-01,Bielefeld,Oberhausen,2-0,1-0
1999-04-01,TB Berlin,Stuttgarter K,0-2,0-1
1999-04-01,Unterhaching,St Pauli,2-1,1-0
1999-04-04,FC Köln,Cottbus,2-2,1-1
1999-04-04,Greuther Fürth,Uerdingen,0-0,0-0
1999-04-04,Hannover,Mainz,3-2,2-1
1999-04-04,Ulm,Gutersloh,1-1,1-0
1999-04-04,Wattenscheid,Dusseldorf,2-0,1-0
1999-04-05,Karlsruhe,FC Köln,4-2,1-0
1999-04-09,Oberhausen,FC Köln,0-4,0-2
1999-04-09,Stuttgarter K,Greuther Fürth,2-2,0-1
1999-04-09,Uerdingen,Wattenscheid,0-0,0-0
1999-04-11,Cottbus,Unterhaching,4-2,1-1
1999-04-11,FC Köln,Bielefeld,1-1,1-1
1999-04-11,Gutersloh,TB Berlin,1-0,0-0
1999-04-11,Mainz,Ulm,1-1,1-0
1999-04-12,Dusseldorf,Karlsruhe,0-1,0-0
1999-04-12,St Pauli,Hannover,0-2,0-1
1999-04-16,Bielefeld,Dusseldorf,2-0,2-0
1999-04-16,Hannover,Cottbus,2-0,1-0
1999-04-16,Ulm,St Pauli,4-1,2-1
1999-04-18,Greuther Fürth,TB Berlin,1-2,0-0
1999-04-18,Karlsruhe,Uerdingen,0-1,0-1
1999-04-18,Mainz,Gutersloh,1-0,0-0
1999-04-18,Unterhaching,Oberhausen,0-0,0-0
1999-04-18,Wattenscheid,Stuttgarter K,2-0,0-0
1999-04-19,FC Köln,FC Köln,0-3,0-1
1999-04-23,Cottbus,Ulm,3-0,1-0
1999-04-23,Dusseldorf,FC Köln,2-1,1-0
1999-04-23,St Pauli,Mainz,2-1,0-1
1999-04-25,FC Köln,Unterhaching,0-2,0-0
1999-04-25,Oberhausen,Hannover,1-1,0-1
1999-04-25,Stuttgarter K,Karlsruhe,2-2,2-1
1999-04-25,TB Berlin,Wattenscheid,1-0,1-0
1999-04-25,Uerdingen,Bielefeld,0-4,0-1
1999-04-26,Gutersloh,Greuther Fürth,1-0,0-0
1999-04-30,FC Köln,Uerdingen,4-0,0-0
1999-04-30,St Pauli,Gutersloh,1-0,1-0
1999-04-30,Ulm,Oberhausen,1-0,1-0
1999-05-02,Bielefeld,Stuttgarter K,1-2,1-0
1999-05-02,Hannover,FC Köln,3-3,2-1
1999-05-02,Mainz,Cottbus,0-0,0-0
1999-05-02,Unterhaching,Dusseldorf,1-0,0-0
1999-05-02,Wattenscheid,Greuther Fürth,1-1,0-0
1999-05-03,Karlsruhe,TB Berlin,0-0,0-0
1999-05-07,Dusseldorf,Hannover,1-1,0-0
1999-05-07,FC Köln,Ulm,2-2,0-1
1999-05-07,Stuttgarter K,FC Köln,2-0,1-0
1999-05-09,Cottbus,St Pauli,0-3,0-3
1999-05-09,Greuther Fürth,Karlsruhe,1-2,0-1
1999-05-09,Gutersloh,Wattenscheid,2-1,1-1
1999-05-09,Oberhausen,Mainz,2-1,1-1
1999-05-09,Uerdingen,Unterhaching,3-0,1-0
1999-05-10,TB Berlin,Bielefeld,1-1,1-1
1999-05-12,Hannover,Uerdingen,3-1,2-1
1999-05-14,St Pauli,Oberhausen,1-1,1-0
1999-05-14,Ulm,Dusseldorf,4-2,1-1
1999-05-14,Unterhaching,Stuttgarter K,2-0,1-0
1999-05-16,Cottbus,Gutersloh,5-1,1-0
1999-05-16,FC Köln,TB Berlin,1-0,0-0
1999-05-16,Karlsruhe,Wattenscheid,2-1,1-0
1999-05-16,Mainz,FC Köln,1-1,0-0
1999-05-17,Bielefeld,Greuther Fürth,2-1,1-0
1999-05-21,Gutersloh,Karlsruhe,2-0,0-0
1999-05-21,Oberhausen,Cottbus,3-1,0-1
1999-05-21,Wattenscheid,Bielefeld,0-2,0-1
1999-05-23,Dusseldorf,Mainz,0-3,0-1
1999-05-23,FC Köln,St Pauli,1-1,0-0
1999-05-23,Greuther Fürth,FC Köln,0-1,0-0
1999-05-23,Stuttgarter K,Hannover,2-2,1-1
1999-05-23,Uerdingen,Ulm,2-1,1-1
1999-05-24,TB Berlin,Unterhaching,1-1,1-0
1999-05-27,Karlsruhe,Bielefeld,1-1,1-1
1999-05-28,FC Köln,Wattenscheid,2-1,1-0
1999-05-28,Mainz,Uerdingen,3-0,0-0
1999-05-28,St Pauli,Dusseldorf,5-0,2-0
1999-05-28,Ulm,Stuttgarter K,3-2,1-1
1999-05-30,Cottbus,FC Köln,2-0,1-0
1999-05-30,Gutersloh,Oberhausen,0-3,0-0
1999-05-30,Hannover,TB Berlin,0-0,0-0
1999-05-31,Unterhaching,Greuther Fürth,4-1,2-0
1999-06-13,Bielefeld,Gutersloh,3-0,2-0
1999-06-13,Dusseldorf,Cottbus,0-3,0-1
1999-06-13,FC Köln,Oberhausen,0-0,0-0
1999-06-13,Greuther Fürth,Hannover,0-1,0-0
1999-06-13,Karlsruhe,FC Köln,3-1,2-0
1999-06-13,Stuttgarter K,Mainz,1-3,0-2
1999-06-13,TB Berlin,Ulm,0-2,0-0
1999-06-13,Uerdingen,St Pauli,1-1,0-1
1999-06-13,Wattenscheid,Unterhaching,4-2,2-1
1999-06-17,Cottbus,Uerdingen,5-0,1-0
1999-06-17,FC Köln,Bielefeld,3-5,1-3
1999-06-17,Gutersloh,FC Köln,2-1,1-0
1999-06-17,Hannover,Wattenscheid,2-1,0-0
1999-06-17,Mainz,TB Berlin,0-3,0-1
1999-06-17,Oberhausen,Dusseldorf,1-3,0-2
1999-06-17,St Pauli,Stuttgarter K,6-2,3-2
1999-06-17,Ulm,Greuther Fürth,0-0,0-0
1999-06-17,Unterhaching,Karlsruhe,1-1,0-1
