Round,Date,Team 1,FT,HT,Team 2
1,(Fri) 9 Aug 2002 (W32),Borussia Dortmund (1),2-2,2-1,Hertha BSC (1)
1,(Sat) 10 Aug 2002 (W32),Energie Cottbus (1),1-1,0-0,Bayer 04 Leverkusen (1)
1,(Sat) 10 Aug 2002 (W32),Bor. Mönchengladbach (1),0-0,0-0,Bayern München (1)
1,(Sat) 10 Aug 2002 (W32),1. FC Nürnberg (1),1-3,0-2,VfL Bochum (1)
1,(Sat) 10 Aug 2002 (W32),FC Schalke 04 (1),1-0,0-0,VfL Wolfsburg (1)
1,(Sat) 10 Aug 2002 (W32),VfB Stuttgart (1),1-1,1-0,1. FC Kaiserslautern (1)
1,(Sun) 11 Aug 2002 (W32),Arminia Bielefeld (1),3-0,1-0,Werder Bremen (1)
1,(Sun) 11 Aug 2002 (W32),Hamburger SV (1),2-1,0-1,Hannover 96 (1)
1,(Wed) 14 Aug 2002 (W33),TSV 1860 München (1),0-2,0-1,Hansa Rostock (1)
2,(Sat) 17 Aug 2002 (W33),Bayern München (2),6-2,3-0,Arminia Bielefeld (2)
2,(Sat) 17 Aug 2002 (W33),VfL Bochum (2),5-0,3-0,Energie Cottbus (2)
2,(Sat) 17 Aug 2002 (W33),Hannover 96 (2),1-3,1-2,TSV 1860 München (2)
2,(Sat) 17 Aug 2002 (W33),Hansa Rostock (2),2-0,1-0,1. FC Nürnberg (2)
2,(Sat) 17 Aug 2002 (W33),Hertha BSC (2),1-1,0-1,VfB Stuttgart (2)
2,(Sat) 17 Aug 2002 (W33),1. FC Kaiserslautern (2),1-3,1-0,FC Schalke 04 (2)
2,(Sat) 17 Aug 2002 (W33),Bayer 04 Leverkusen (2),1-1,1-0,Borussia Dortmund (2)
2,(Sun) 18 Aug 2002 (W33),Werder Bremen (2),2-1,1-1,Hamburger SV (2)
2,(Sun) 18 Aug 2002 (W33),VfL Wolfsburg (2),1-0,0-0,Bor. Mönchengladbach (2)
3,(Sat) 24 Aug 2002 (W34),Arminia Bielefeld (3),1-0,1-0,VfL Wolfsburg (3)
3,(Sat) 24 Aug 2002 (W34),Energie Cottbus (3),0-4,0-2,Hansa Rostock (3)
3,(Sat) 24 Aug 2002 (W34),Borussia Dortmund (3),3-1,1-0,VfB Stuttgart (3)
3,(Sat) 24 Aug 2002 (W34),Hamburger SV (3),0-3,0-1,Bayern München (3)
3,(Sat) 24 Aug 2002 (W34),Bayer 04 Leverkusen (3),2-4,1-3,VfL Bochum (3)
3,(Sat) 24 Aug 2002 (W34),Bor. Mönchengladbach (3),3-0,2-0,1. FC Kaiserslautern (3)
3,(Sat) 24 Aug 2002 (W34),TSV 1860 München (3),3-0,1-0,Werder Bremen (3)
3,(Sun) 25 Aug 2002 (W34),1. FC Nürnberg (3),3-1,2-0,Hannover 96 (3)
3,(Sun) 25 Aug 2002 (W34),FC Schalke 04 (3),0-0,0-0,Hertha BSC (3)
4,(Tue) 10 Sep 2002 (W37),Bayern München (4),3-1,1-1,TSV 1860 München (4)
4,(Tue) 10 Sep 2002 (W37),VfL Bochum (4),0-0,0-0,Borussia Dortmund (4)
4,(Tue) 10 Sep 2002 (W37),Hertha BSC (4),1-2,0-1,Bor. Mönchengladbach (4)
4,(Tue) 10 Sep 2002 (W37),Werder Bremen (4),4-1,1-0,1. FC Nürnberg (4)
4,(Wed) 11 Sep 2002 (W37),Hannover 96 (4),1-3,1-1,Energie Cottbus (4)
4,(Wed) 11 Sep 2002 (W37),Hansa Rostock (4),1-3,0-2,Bayer 04 Leverkusen (4)
4,(Wed) 11 Sep 2002 (W37),1. FC Kaiserslautern (4),1-1,0-0,Arminia Bielefeld (4)
4,(Wed) 11 Sep 2002 (W37),VfB Stuttgart (4),1-1,1-0,FC Schalke 04 (4)
4,(Wed) 11 Sep 2002 (W37),VfL Wolfsburg (4),2-1,0-0,Hamburger SV (4)
5,(Sat) 14 Sep 2002 (W37),Arminia Bielefeld (5),0-1,0-0,Hertha BSC (5)
5,(Sat) 14 Sep 2002 (W37),Energie Cottbus (5),0-1,0-0,Werder Bremen (5)
