Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 10 Aug 2002 (W32),MSV Duisburg (1),1-0,0-0,Greuther Fürth (1)
?,(Sat) 10 Aug 2002 (W32),Eintracht Trier (1),2-1,1-1,Wacker Burghausen (1)
?,(Sat) 10 Aug 2002 (W32),1. FC Union Berlin (1),0-2,0-1,1. FSV Mainz 05 (1)
?,(Sun) 11 Aug 2002 (W32),Alemannia Aachen (1),0-1,0-0,SC Freiburg (1)
?,(Sun) 11 Aug 2002 (W32),Rot Weiss Ahlen (1),2-0,0-0,SSV Reutlingen 05 (1)
?,(Sun) 11 Aug 2002 (W32),Eintracht Braunschweig (1),4-2,1-1,VfR Mannheim (1)
?,(Sun) 11 Aug 2002 (W32),Eintracht Frankfurt (1),4-0,1-0,FC St. Pauli (1)
?,(Sun) 11 Aug 2002 (W32),Lübeck (1),1-0,0-0,Rot-Weiß Oberhausen (1)
?,(Mon) 12 Aug 2002 (W33),Karlsruher SC (1),0-1,0-0,1. FC Köln (1)
?,(Fri) 16 Aug 2002 (W33),1. FC Köln (2),4-3,2-1,MSV Duisburg (2)
?,(Fri) 16 Aug 2002 (W33),Greuther Fürth (2),0-0,0-0,Alemannia Aachen (2)
?,(Fri) 16 Aug 2002 (W33),VfR Mannheim (2),1-2,1-1,1. FC Union Berlin (2)
?,(Sun) 18 Aug 2002 (W33),Wacker Burghausen (2),0-0,0-0,Karlsruher SC (2)
?,(Sun) 18 Aug 2002 (W33),Rot-Weiß Oberhausen (2),2-0,0-0,Eintracht Braunschweig (2)
?,(Sun) 18 Aug 2002 (W33),SSV Reutlingen 05 (2),1-3,0-2,Lübeck (2)
?,(Sun) 18 Aug 2002 (W33),FC St. Pauli (2),1-4,1-0,Rot Weiss Ahlen (2)
?,(Mon) 19 Aug 2002 (W34),SC Freiburg (2),0-2,0-0,Eintracht Frankfurt (2)
?,(Fri) 23 Aug 2002 (W34),Eintracht Frankfurt (3),2-0,1-0,Greuther Fürth (3)
?,(Fri) 23 Aug 2002 (W34),Eintracht Trier (2),3-0,3-0,Karlsruher SC (3)
?,(Fri) 23 Aug 2002 (W34),Lübeck (3),6-0,2-0,FC St. Pauli (3)
?,(Sun) 25 Aug 2002 (W34),Rot Weiss Ahlen (3),1-3,0-1,SC Freiburg (3)
?,(Sun) 25 Aug 2002 (W34),Eintracht Braunschweig (3),1-2,1-0,SSV Reutlingen 05 (3)
?,(Sun) 25 Aug 2002 (W34),MSV Duisburg (3),0-0,0-0,Wacker Burghausen (3)
?,(Sun) 25 Aug 2002 (W34),1. FSV Mainz 05 (2),2-0,0-0,VfR Mannheim (3)
?,(Sun) 25 Aug 2002 (W34),1. FC Union Berlin (3),0-0,0-0,Rot-Weiß Oberhausen (3)
?,(Mon) 26 Aug 2002 (W35),Alemannia Aachen (3),0-0,0-0,1. FC Köln (3)
?,(Tue) 10 Sep 2002 (W37),Wacker Burghausen (4),2-2,0-1,Alemannia Aachen (4)
?,(Tue) 10 Sep 2002 (W37),1. FC Köln (4),3-2,1-1,Eintracht Frankfurt (4)
?,(Tue) 10 Sep 2002 (W37),Greuther Fürth (4),1-1,1-0,Rot Weiss Ahlen (4)
?,(Tue) 10 Sep 2002 (W37),Karlsruher SC (4),1-1,1-1,MSV Duisburg (4)
?,(Tue) 10 Sep 2002 (W37),VfR Mannheim (4),0-2,0-1,Eintracht Trier (3)
?,(Wed) 11 Sep 2002 (W37),SC Freiburg (4),2-1,1-0,Lübeck (4)
?,(Wed) 11 Sep 2002 (W37),Rot-Weiß Oberhausen (4),1-0,0-0,1. FSV Mainz 05 (3)
?,(Wed) 11 Sep 2002 (W37),SSV Reutlingen 05 (4),0-1,0-0,1. FC Union Berlin (4)
?,(Wed) 11 Sep 2002 (W37),FC St. Pauli (4),7-1,2-1,Eintracht Braunschweig (4)
?,(Fri) 13 Sep 2002 (W37),Alemannia Aachen (5),2-0,0-0,Karlsruher SC (5)
?,(Fri) 13 Sep 2002 (W37),Rot Weiss Ahlen (5),0-0,0-0,1. FC Köln (5)
?,(Fri) 13 Sep 2002 (W37),Eintracht Trier (4),3-0,1-0,MSV Duisburg (5)
?,(Sun) 15 Sep 2002 (W37),Eintracht Frankfurt (5),0-2,0-1,Wacker Burghausen (5)
?,(Sun) 15 Sep 2002 (W37),Lübeck (5),1-2,0-0,Greuther Fürth (5)
?,(Sun) 15 Sep 2002 (W37),1. FSV Mainz 05 (4),1-3,0-2,SSV Reutlingen 05 (5)
?,(Sun) 15 Sep 2002 (W37),VfR Mannheim (5),1-0,1-0,Rot-Weiß Oberhausen (5)
?,(Sun) 15 Sep 2002 (W37),1. FC Union Berlin (5),4-2,0-1,FC St. Pauli (5)
?,(Mon) 16 Sep 2002 (W38),Eintracht Braunschweig (5),0-2,0-1,SC Freiburg (5)
?,(Wed) 18 Sep 2002 (W38),1. FSV Mainz 05 (5),2-0,1-0,Eintracht Trier (5)
?,(Fri) 20 Sep 2002 (W38),Wacker Burghausen (6),3-1,0-1,Rot Weiss Ahlen (6)
?,(Fri) 20 Sep 2002 (W38),MSV Duisburg (6),3-3,1-3,Alemannia Aachen (6)
?,(Fri) 20 Sep 2002 (W38),SSV Reutlingen 05 (6),3-2,0-1,VfR Mannheim (6)
?,(Sun) 22 Sep 2002 (W38),1. FC Köln (6),2-1,1-1,Lübeck (6)
?,(Sun) 22 Sep 2002 (W38),SC Freiburg (6),4-0,1-0,1. FC Union Berlin (6)
?,(Sun) 22 Sep 2002 (W38),Greuther Fürth (6),3-0,2-0,Eintracht Braunschweig (6)
?,(Sun) 22 Sep 2002 (W38),Rot-Weiß Oberhausen (6),2-1,0-1,Eintracht Trier (6)
?,(Sun) 22 Sep 2002 (W38),FC St. Pauli (6),1-4,0-0,1. FSV Mainz 05 (6)
?,(Mon) 23 Sep 2002 (W39),Karlsruher SC (6),0-2,0-1,Eintracht Frankfurt (6)
?,(Fri) 27 Sep 2002 (W39),Eintracht Braunschweig (7),1-1,1-0,1. FC Köln (7)
?,(Fri) 27 Sep 2002 (W39),VfR Mannheim (7),2-5,1-2,FC St. Pauli (7)
?,(Fri) 27 Sep 2002 (W39),1. FC Union Berlin (7),2-2,2-2,Greuther Fürth (7)
?,(Sun) 29 Sep 2002 (W39),Rot Weiss Ahlen (7),2-2,0-1,Karlsruher SC (7)
?,(Sun) 29 Sep 2002 (W39),Eintracht Frankfurt (7),2-1,1-1,MSV Duisburg (7)
?,(Sun) 29 Sep 2002 (W39),Eintracht Trier (7),4-1,2-0,Alemannia Aachen (7)
?,(Sun) 29 Sep 2002 (W39),Lübeck (7),3-1,1-0,Wacker Burghausen (7)
?,(Sun) 29 Sep 2002 (W39),Rot-Weiß Oberhausen (7),3-1,0-1,SSV Reutlingen 05 (7)
?,(Mon) 30 Sep 2002 (W40),1. FSV Mainz 05 (7),0-0,0-0,SC Freiburg (7)
?,(Fri) 4 Oct 2002 (W40),Wacker Burghausen (8),4-2,2-0,Eintracht Braunschweig (8)
?,(Fri) 4 Oct 2002 (W40),SC Freiburg (8),4-1,3-1,VfR Mannheim (8)
?,(Fri) 4 Oct 2002 (W40),FC St. Pauli (8),0-0,0-0,Rot-Weiß Oberhausen (8)
?,(Sun) 6 Oct 2002 (W40),Alemannia Aachen (8),1-0,1-0,Eintracht Frankfurt (8)
?,(Sun) 6 Oct 2002 (W40),MSV Duisburg (8),2-1,1-1,Rot Weiss Ahlen (8)
