Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 3 Aug 2012 (W31),FC Erzgebirge Aue (1),0-0,0-0,FC St. Pauli (1)
?,(Fri) 3 Aug 2012 (W31),Hertha BSC (1),2-2,0-1,SC Paderborn 07 (1)
?,(Fri) 3 Aug 2012 (W31),FC Ingolstadt 04 (1),2-2,2-0,Energie Cottbus (1)
?,(Sat) 4 Aug 2012 (W31),VfL Bochum (1),2-1,0-1,Dynamo Dresden (1)
?,(Sat) 4 Aug 2012 (W31),TSV 1860 München (1),1-0,1-0,SSV Jahn Regensburg (1)
?,(Sun) 5 Aug 2012 (W31),Eintracht Braunschweig (1),1-0,0-0,1. FC Köln (1)
?,(Sun) 5 Aug 2012 (W31),MSV Duisburg (1),1-4,1-2,VfR Aalen (1)
?,(Sun) 5 Aug 2012 (W31),SV Sandhausen (1),1-1,1-1,FSV Frankfurt (1)
?,(Mon) 6 Aug 2012 (W32),1. FC Kaiserslautern (1),3-3,0-0,1. FC Union Berlin (1)
?,(Fri) 10 Aug 2012 (W32),VfR Aalen (2),1-2,1-2,1. FC Kaiserslautern (2)
?,(Fri) 10 Aug 2012 (W32),Energie Cottbus (2),3-0,2-0,FC Erzgebirge Aue (2)
?,(Fri) 10 Aug 2012 (W32),1. FC Köln (2),1-1,0-0,SV Sandhausen (2)
?,(Sat) 11 Aug 2012 (W32),SC Paderborn 07 (2),4-0,2-0,VfL Bochum (2)
?,(Sat) 11 Aug 2012 (W32),FC St. Pauli (2),1-1,0-0,FC Ingolstadt 04 (2)
?,(Sun) 12 Aug 2012 (W32),FSV Frankfurt (2),3-1,0-1,Hertha BSC (2)
?,(Sun) 12 Aug 2012 (W32),SSV Jahn Regensburg (2),2-0,1-0,MSV Duisburg (2)
?,(Sun) 12 Aug 2012 (W32),1. FC Union Berlin (2),0-1,0-1,Eintracht Braunschweig (2)
?,(Mon) 13 Aug 2012 (W33),Dynamo Dresden (2),2-2,1-1,TSV 1860 München (2)
?,(Fri) 24 Aug 2012 (W34),Eintracht Braunschweig (3),2-1,0-1,SC Paderborn 07 (3)
?,(Fri) 24 Aug 2012 (W34),Hertha BSC (3),2-1,2-0,SSV Jahn Regensburg (3)
?,(Fri) 24 Aug 2012 (W34),SV Sandhausen (3),2-0,1-0,1. FC Union Berlin (3)
?,(Sat) 25 Aug 2012 (W34),Energie Cottbus (3),2-0,1-0,FC St. Pauli (3)
?,(Sat) 25 Aug 2012 (W34),MSV Duisburg (3),1-3,0-2,Dynamo Dresden (3)
?,(Sun) 26 Aug 2012 (W34),VfL Bochum (3),0-1,0-0,VfR Aalen (3)
?,(Sun) 26 Aug 2012 (W34),FC Ingolstadt 04 (3),0-2,0-1,FSV Frankfurt (3)
?,(Sun) 26 Aug 2012 (W34),1. FC Kaiserslautern (3),0-0,0-0,TSV 1860 München (3)
?,(Mon) 27 Aug 2012 (W35),FC Erzgebirge Aue (3),2-0,1-0,1. FC Köln (3)
?,(Fri) 31 Aug 2012 (W35),Dynamo Dresden (4),1-3,0-1,1. FC Kaiserslautern (4)
?,(Fri) 31 Aug 2012 (W35),1. FC Köln (4),0-1,0-1,Energie Cottbus (4)
