Matchday,Date,Team 1,FT,Team 2
7,Sat Sep 22 2001,Hamburger SV,0-4,Werder Bremen
7,Sat Sep 22 2001,1. FC Kaiserslautern,4-1,Hertha BSC
7,Sat Sep 22 2001,VfB Stuttgart,2-1,Hansa Rostock
7,Sun Sep 23 2001,Bor. Mönchengladbach,2-2,FC St. Pauli
7,Sun Sep 23 2001,TSV 1860 München,2-1,VfL Wolfsburg
8,Sat Sep 29 2001,1. FC Nürnberg,0-0,Hamburger SV
8,Sat Sep 29 2001,Hertha BSC,3-0,1. FC Köln
8,Sat Sep 29 2001,Hansa Rostock,2-2,TSV 1860 München
8,Sat Sep 29 2001,FC Schalke 04,2-0,Energie Cottbus
8,Sat Sep 29 2001,FC St. Pauli,1-2,Borussia Dortmund
8,Sat Sep 29 2001,Werder Bremen,1-0,Bor. Mönchengladbach
8,Sat Sep 29 2001,VfL Wolfsburg,2-0,1. FC Kaiserslautern
8,Sun Sep 30 2001,Bayern München,4-0,VfB Stuttgart
8,Sun Sep 30 2001,Bayer 04 Leverkusen,4-1,SC Freiburg
9,Sat Oct 13 2001,Hamburger SV,4-0,Hertha BSC
9,Sat Oct 13 2001,SC Freiburg,2-2,FC St. Pauli
9,Sat Oct 13 2001,Energie Cottbus,2-3,Bayer 04 Leverkusen
9,Sat Oct 13 2001,1. FC Kaiserslautern,3-1,Hansa Rostock
9,Sat Oct 13 2001,Bor. Mönchengladbach,1-2,Borussia Dortmund
9,Sat Oct 13 2001,TSV 1860 München,1-5,Bayern München
9,Sat Oct 13 2001,VfB Stuttgart,3-0,FC Schalke 04
9,Sun Oct 14 2001,1. FC Köln,0-4,VfL Wolfsburg
9,Sun Oct 14 2001,Werder Bremen,3-0,1. FC Nürnberg
10,Sat Oct 20 2001,Hertha BSC,3-1,Werder Bremen
10,Sat Oct 20 2001,Hansa Rostock,3-0,1. FC Köln
10,Sat Oct 20 2001,Bayern München,4-1,1. FC Kaiserslautern
10,Sat Oct 20 2001,Bayer 04 Leverkusen,4-1,VfB Stuttgart
10,Sat Oct 20 2001,1. FC Nürnberg,1-2,Bor. Mönchengladbach
10,Sat Oct 20 2001,FC Schalke 04,1-0,TSV 1860 München
10,Sat Oct 20 2001,FC St. Pauli,4-0,Energie Cottbus
10,Sun Oct 21 2001,Borussia Dortmund,0-2,SC Freiburg
10,Sun Oct 21 2001,VfL Wolfsburg,0-1,Hamburger SV
11,Sat Oct 27 2001,Werder Bremen,1-0,VfL Wolfsburg
11,Sat Oct 27 2001,1. FC Köln,0-2,Bayern München
11,Sat Oct 27 2001,Energie Cottbus,0-2,Borussia Dortmund
11,Sat Oct 27 2001,Bor. Mönchengladbach,2-2,SC Freiburg
11,Sat Oct 27 2001,TSV 1860 München,1-4,Bayer 04 Leverkusen
11,Sat Oct 27 2001,VfB Stuttgart,2-0,FC St. Pauli
11,Sat Oct 27 2001,1. FC Kaiserslautern,0-0,FC Schalke 04
11,Sun Oct 28 2001,Hamburger SV,0-1,Hansa Rostock
11,Sun Oct 28 2001,1. FC Nürnberg,1-3,Hertha BSC
12,Sat Nov 3 2001,VfL Wolfsburg,5-0,1. FC Nürnberg
12,Sat Nov 3 2001,Borussia Dortmund,1-0,VfB Stuttgart
12,Sat Nov 3 2001,Bayern München,3-0,Hamburger SV
12,Sat Nov 3 2001,Bayer 04 Leverkusen,2-1,1. FC Kaiserslautern
12,Sat Nov 3 2001,FC Schalke 04,3-1,1. FC Köln
12,Sat Nov 3 2001,FC St. Pauli,0-3,TSV 1860 München
12,Sat Nov 3 2001,Hansa Rostock,0-1,Werder Bremen
12,Sun Nov 4 2001,SC Freiburg,3-1,Energie Cottbus
12,Sun Nov 4 2001,Hertha BSC,3-0,Bor. Mönchengladbach
13,Sat Nov 17 2001,Hertha BSC,2-0,VfL Wolfsburg
13,Sat Nov 17 2001,Hamburger SV,0-0,FC Schalke 04
13,Sat Nov 17 2001,1. FC Köln,1-2,Bayer 04 Leverkusen
13,Sat Nov 17 2001,1. FC Kaiserslautern,5-1,FC St. Pauli
13,Sat Nov 17 2001,TSV 1860 München,1-3,Borussia Dortmund
13,Sat Nov 17 2001,VfB Stuttgart,3-0,SC Freiburg
13,Sat Nov 17 2001,Werder Bremen,1-0,Bayern München
13,Sun Nov 18 2001,Bor. Mönchengladbach,0-0,Energie Cottbus
13,Sun Nov 18 2001,1. FC Nürnberg,2-0,Hansa Rostock
14,Sat Nov 24 2001,Hansa Rostock,1-1,Hertha BSC
14,Sat Nov 24 2001,VfL Wolfsburg,3-1,Bor. Mönchengladbach
14,Sat Nov 24 2001,Bayern München,0-0,1. FC Nürnberg
14,Sat Nov 24 2001,Bayer 04 Leverkusen,4-1,Hamburger SV
14,Sat Nov 24 2001,FC Schalke 04,1-4,Werder Bremen
14,Sat Nov 24 2001,FC St. Pauli,1-2,1. FC Köln
14,Sat Nov 24 2001,Energie Cottbus,0-0,VfB Stuttgart
14,Sun Nov 25 2001,Borussia Dortmund,3-0,1. FC Kaiserslautern
14,Sun Nov 25 2001,SC Freiburg,1-3,TSV 1860 München
15,Sat Dec 1 2001,1. FC Kaiserslautern,3-0,SC Freiburg
15,Sat Dec 1 2001,Hansa Rostock,1-2,VfL Wolfsburg
15,Sat Dec 1 2001,1. FC Köln,0-2,Borussia Dortmund
15,Sat Dec 1 2001,TSV 1860 München,1-0,Energie Cottbus
15,Sat Dec 1 2001,1. FC Nürnberg,0-3,FC Schalke 04
15,Sat Dec 1 2001,VfB Stuttgart,1-1,Bor. Mönchengladbach
15,Sat Dec 1 2001,Werder Bremen,2-1,Bayer 04 Leverkusen
15,Sun Dec 2 2001,Hamburger SV,4-3,FC St. Pauli
15,Sun Dec 2 2001,Hertha BSC,2-1,Bayern München
16,Sat Dec 8 2001,Borussia Dortmund,1-0,Hamburger SV
16,Sat Dec 8 2001,Energie Cottbus,0-2,1. FC Kaiserslautern
16,Sat Dec 8 2001,Bayern München,3-3,VfL Wolfsburg
16,Sat Dec 8 2001,Bayer 04 Leverkusen,4-2,1. FC Nürnberg
16,Sat Dec 8 2001,Bor. Mönchengladbach,0-2,Hansa Rostock
16,Sat Dec 8 2001,VfB Stuttgart,0-1,TSV 1860 München
16,Sat Dec 8 2001,FC St. Pauli,0-3,Werder Bremen
16,Sun Dec 9 2001,SC Freiburg,0-0,1. FC Köln
16,Sun Dec 9 2001,FC Schalke 04,0-0,Hertha BSC
17,Sat Dec 15 2001,Hansa Rostock,1-0,Bayern München
17,Sat Dec 15 2001,Hamburger SV,1-1,SC Freiburg
17,Sat Dec 15 2001,1. FC Köln,0-0,Energie Cottbus
17,Sat Dec 15 2001,Hertha BSC,2-1,Bayer 04 Leverkusen
17,Sat Dec 15 2001,TSV 1860 München,2-2,Bor. Mönchengladbach
17,Sat Dec 15 2001,Werder Bremen,1-1,Borussia Dortmund
17,Sat Dec 15 2001,1. FC Nürnberg,0-0,FC St. Pauli
17,Sun Dec 16 2001,1. FC Kaiserslautern,2-2,VfB Stuttgart
17,Sun Dec 16 2001,VfL Wolfsburg,3-1,FC Schalke 04
18,Tue Dec 18 2001,Hamburger SV,5-2,Energie Cottbus
18,Tue Dec 18 2001,Werder Bremen,3-2,SC Freiburg
18,Tue Dec 18 2001,Hertha BSC,2-2,FC St. Pauli
18,Tue Dec 18 2001,1. FC Nürnberg,2-2,Borussia Dortmund
18,Tue Dec 18 2001,Bayern München,0-0,Bor. Mönchengladbach
18,Wed Dec 19 2001,1. FC Köln,0-0,VfB Stuttgart
18,Wed Dec 19 2001,Hansa Rostock,1-3,FC Schalke 04
18,Wed Dec 19 2001,1. FC Kaiserslautern,1-3,TSV 1860 München
18,Wed Dec 19 2001,VfL Wolfsburg,3-1,Bayer 04 Leverkusen
19,Sat Jan 26 2002,Bayer 04 Leverkusen,2-0,Hansa Rostock
19,Sat Jan 26 2002,SC Freiburg,2-0,1. FC Nürnberg
19,Sat Jan 26 2002,Bor. Mönchengladbach,0-2,1. FC Kaiserslautern
19,Sat Jan 26 2002,TSV 1860 München,3-0,1. FC Köln
19,Sat Jan 26 2002,FC Schalke 04,5-1,Bayern München
19,Sat Jan 26 2002,VfB Stuttgart,3-0,Hamburger SV
19,Sat Jan 26 2002,FC St. Pauli,3-1,VfL Wolfsburg
19,Sun Jan 27 2002,Energie Cottbus,2-1,Werder Bremen
19,Sun Jan 27 2002,Borussia Dortmund,3-1,Hertha BSC
20,Sat Feb 2 2002,Hertha BSC,1-1,SC Freiburg
20,Sat Feb 2 2002,Hamburger SV,2-1,TSV 1860 München
20,Sat Feb 2 2002,1. FC Köln,0-1,1. FC Kaiserslautern
20,Sat Feb 2 2002,1. FC Nürnberg,2-0,Energie Cottbus
20,Sat Feb 2 2002,FC Schalke 04,2-0,Bor. Mönchengladbach
20,Sat Feb 2 2002,VfL Wolfsburg,1-1,Borussia Dortmund
20,Sat Feb 2 2002,Werder Bremen,1-2,VfB Stuttgart
20,Sun Feb 3 2002,Bayern München,2-0,Bayer 04 Leverkusen
20,Sun Feb 3 2002,Hansa Rostock,1-0,FC St. Pauli
21,Tue Feb 5 2002,SC Freiburg,0-0,VfL Wolfsburg
21,Tue Feb 5 2002,Energie Cottbus,1-0,Hertha BSC
21,Tue Feb 5 2002,Bor. Mönchengladbach,4-0,1. FC Köln
21,Tue Feb 5 2002,VfB Stuttgart,2-3,1. FC Nürnberg
21,Tue Feb 5 2002,TSV 1860 München,3-1,Werder Bremen
21,Wed Feb 6 2002,Borussia Dortmund,2-0,Hansa Rostock
21,Wed Feb 6 2002,FC St. Pauli,2-1,Bayern München
21,Wed Feb 6 2002,Bayer 04 Leverkusen,0-1,FC Schalke 04
21,Wed Feb 6 2002,1. FC Kaiserslautern,2-2,Hamburger SV
22,Sat Feb 9 2002,Bayern München,1-1,Borussia Dortmund
22,Sat Feb 9 2002,Hansa Rostock,4-0,SC Freiburg
22,Sat Feb 9 2002,Hertha BSC,2-0,VfB Stuttgart
22,Sat Feb 9 2002,Bayer 04 Leverkusen,5-0,Bor. Mönchengladbach
22,Sat Feb 9 2002,FC Schalke 04,4-0,FC St. Pauli
22,Sat Feb 9 2002,Werder Bremen,1-0,1. FC Kaiserslautern
22,Sat Feb 9 2002,VfL Wolfsburg,2-1,Energie Cottbus
22,Sun Feb 10 2002,Hamburger SV,4-0,1. FC Köln
22,Sun Feb 10 2002,1. FC Nürnberg,2-1,TSV 1860 München
23,Sat Feb 16 2002,1. FC Kaiserslautern,2-1,1. FC Nürnberg
23,Sat Feb 16 2002,SC Freiburg,0-2,Bayern München
23,Sat Feb 16 2002,Borussia Dortmund,1-1,FC Schalke 04
23,Sat Feb 16 2002,VfB Stuttgart,2-1,VfL Wolfsburg
23,Sat Feb 16 2002,TSV 1860 München,0-3,Hertha BSC
23,Sat Feb 16 2002,FC St. Pauli,2-2,Bayer 04 Leverkusen
23,Sat Feb 16 2002,Bor. Mönchengladbach,2-1,Hamburger SV
23,Sun Feb 17 2002,1. FC Köln,0-0,Werder Bremen
23,Sun Feb 17 2002,Energie Cottbus,3-0,Hansa Rostock
24,Sat Feb 23 2002,Bayern München,6-0,Energie Cottbus
24,Sat Feb 23 2002,Hansa Rostock,1-1,VfB Stuttgart
24,Sat Feb 23 2002,Hertha BSC,5-1,1. FC Kaiserslautern
24,Sat Feb 23 2002,1. FC Nürnberg,2-0,1. FC Köln
24,Sat Feb 23 2002,VfL Wolfsburg,1-3,TSV 1860 München
24,Sat Feb 23 2002,FC St. Pauli,1-1,Bor. Mönchengladbach
24,Sat Feb 23 2002,FC Schalke 04,3-0,SC Freiburg
24,Sun Feb 24 2002,Werder Bremen,0-1,Hamburger SV
24,Sun Feb 24 2002,Bayer 04 Leverkusen,4-0,Borussia Dortmund
25,Sat Mar 2 2002,Energie Cottbus,2-0,FC Schalke 04
25,Sat Mar 2 2002,1. FC Köln,1-1,Hertha BSC
25,Sat Mar 2 2002,SC Freiburg,2-2,Bayer 04 Leverkusen
25,Sat Mar 2 2002,Hamburger SV,3-1,1. FC Nürnberg
25,Sat Mar 2 2002,VfB Stuttgart,0-2,Bayern München
25,Sat Mar 2 2002,TSV 1860 München,2-0,Hansa Rostock
25,Sat Mar 2 2002,Bor. Mönchengladbach,1-0,Werder Bremen
25,Sun Mar 3 2002,Borussia Dortmund,1-1,FC St. Pauli
25,Sun Mar 3 2002,1. FC Kaiserslautern,3-2,VfL Wolfsburg
26,Sat Mar 9 2002,Bayern München,2-1,TSV 1860 München
26,Sat Mar 9 2002,Borussia Dortmund,3-1,Bor. Mönchengladbach
26,Sat Mar 9 2002,Hansa Rostock,2-1,1. FC Kaiserslautern
26,Sat Mar 9 2002,Bayer 04 Leverkusen,2-0,Energie Cottbus
26,Sat Mar 9 2002,VfL Wolfsburg,5-1,1. FC Köln
26,Sat Mar 9 2002,FC St. Pauli,1-0,SC Freiburg
26,Sat Mar 9 2002,1. FC Nürnberg,0-4,Werder Bremen
26,Sun Mar 10 2002,FC Schalke 04,2-1,VfB Stuttgart
26,Sun Mar 10 2002,Hertha BSC,6-0,Hamburger SV
27,Sat Mar 16 2002,Energie Cottbus,4-0,FC St. Pauli
27,Sat Mar 16 2002,1. FC Köln,4-2,Hansa Rostock
27,Sat Mar 16 2002,Hamburger SV,1-1,VfL Wolfsburg
27,Sat Mar 16 2002,1. FC Kaiserslautern,0-0,Bayern München
27,Sat Mar 16 2002,Werder Bremen,0-3,Hertha BSC
27,Sat Mar 16 2002,VfB Stuttgart,0-2,Bayer 04 Leverkusen
27,Sat Mar 16 2002,Bor. Mönchengladbach,1-0,1. FC Nürnberg
27,Sun Mar 17 2002,TSV 1860 München,1-2,FC Schalke 04
27,Sun Mar 17 2002,SC Freiburg,1-5,Borussia Dortmund
28,Sat Mar 23 2002,Bayern München,3-0,1. FC Köln
28,Sat Mar 23 2002,SC Freiburg,0-1,Bor. Mönchengladbach
28,Sat Mar 23 2002,Hansa Rostock,1-1,Hamburger SV
28,Sat Mar 23 2002,FC St. Pauli,1-2,VfB Stuttgart
28,Sat Mar 23 2002,Bayer 04 Leverkusen,4-0,TSV 1860 München
28,Sat Mar 23 2002,FC Schalke 04,3-0,1. FC Kaiserslautern
28,Sat Mar 23 2002,Hertha BSC,2-0,1. FC Nürnberg
28,Sun Mar 24 2002,Borussia Dortmund,3-0,Energie Cottbus
28,Sun Mar 24 2002,VfL Wolfsburg,2-0,Werder Bremen
29,Sat Mar 30 2002,1. FC Kaiserslautern,2-4,Bayer 04 Leverkusen
29,Sat Mar 30 2002,Hamburger SV,0-0,Bayern München
29,Sat Mar 30 2002,Energie Cottbus,2-0,SC Freiburg
29,Sat Mar 30 2002,VfB Stuttgart,3-2,Borussia Dortmund
29,Sat Mar 30 2002,TSV 1860 München,4-2,FC St. Pauli
29,Sat Mar 30 2002,1. FC Nürnberg,3-0,VfL Wolfsburg
29,Sat Mar 30 2002,Bor. Mönchengladbach,3-1,Hertha BSC
29,Sun Mar 31 2002,1. FC Köln,1-1,FC Schalke 04
29,Sun Mar 31 2002,Werder Bremen,4-3,Hansa Rostock
30,Sat Apr 6 2002,Hansa Rostock,1-0,1. FC Nürnberg
30,Sat Apr 6 2002,Energie Cottbus,3-3,Bor. Mönchengladbach
30,Sat Apr 6 2002,Bayern München,2-2,Werder Bremen
30,Sat Apr 6 2002,Bayer 04 Leverkusen,2-0,1. FC Köln
30,Sat Apr 6 2002,FC Schalke 04,2-0,Hamburger SV
30,Sat Apr 6 2002,FC St. Pauli,1-1,1. FC Kaiserslautern
30,Sat Apr 6 2002,VfL Wolfsburg,1-3,Hertha BSC
30,Sun Apr 7 2002,Borussia Dortmund,2-1,TSV 1860 München
30,Sun Apr 7 2002,SC Freiburg,0-2,VfB Stuttgart
31,Sat Apr 13 2002,Hertha BSC,1-0,Hansa Rostock
31,Sat Apr 13 2002,Hamburger SV,1-1,Bayer 04 Leverkusen
31,Sat Apr 13 2002,Werder Bremen,3-0,FC Schalke 04
31,Sat Apr 13 2002,Bor. Mönchengladbach,0-2,VfL Wolfsburg
31,Sat Apr 13 2002,TSV 1860 München,5-2,SC Freiburg
31,Sat Apr 13 2002,1. FC Nürnberg,1-2,Bayern München
31,Sat Apr 13 2002,1. FC Köln,2-1,FC St. Pauli
31,Sun Apr 14 2002,1. FC Kaiserslautern,1-0,Borussia Dortmund
31,Sun Apr 14 2002,VfB Stuttgart,0-0,Energie Cottbus
32,Fri Apr 19 2002,FC St. Pauli,0-4,Hamburger SV
32,Sat Apr 20 2002,Energie Cottbus,1-1,TSV 1860 München
32,Sat Apr 20 2002,Bayern München,3-0,Hertha BSC
32,Sat Apr 20 2002,VfL Wolfsburg,4-0,Hansa Rostock
32,Sat Apr 20 2002,Bayer 04 Leverkusen,1-2,Werder Bremen
32,Sat Apr 20 2002,FC Schalke 04,2-1,1. FC Nürnberg
32,Sat Apr 20 2002,Borussia Dortmund,2-1,1. FC Köln
32,Sun Apr 21 2002,Bor. Mönchengladbach,2-2,VfB Stuttgart
32,Sun Apr 21 2002,SC Freiburg,3-1,1. FC Kaiserslautern
33,Sat Apr 27 2002,1. FC Köln,2-0,SC Freiburg
33,Sat Apr 27 2002,Hamburger SV,3-4,Borussia Dortmund
33,Sat Apr 27 2002,Hansa Rostock,1-1,Bor. Mönchengladbach
33,Sat Apr 27 2002,VfL Wolfsburg,0-1,Bayern München
33,Sat Apr 27 2002,1. FC Kaiserslautern,4-0,Energie Cottbus
33,Sat Apr 27 2002,TSV 1860 München,3-3,VfB Stuttgart
33,Sat Apr 27 2002,1. FC Nürnberg,1-0,Bayer 04 Leverkusen
33,Sat Apr 27 2002,Werder Bremen,3-2,FC St. Pauli
33,Sat Apr 27 2002,Hertha BSC,2-0,FC Schalke 04
34,Sat May 4 2002,Bayern München,3-2,Hansa Rostock
34,Sat May 4 2002,Energie Cottbus,2-3,1. FC Köln
34,Sat May 4 2002,Borussia Dortmund,2-1,Werder Bremen
34,Sat May 4 2002,SC Freiburg,4-3,Hamburger SV
34,Sat May 4 2002,Bayer 04 Leverkusen,2-1,Hertha BSC
34,Sat May 4 2002,Bor. Mönchengladbach,2-4,TSV 1860 München
34,Sat May 4 2002,FC Schalke 04,1-2,VfL Wolfsburg
34,Sat May 4 2002,FC St. Pauli,2-3,1. FC Nürnberg
34,Sat May 4 2002,VfB Stuttgart,4-3,1. FC Kaiserslautern
