Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 15 Aug 2008 (32),Alemannia Aachen (1),2-1,1-1,SV Wehen Wiesbaden (1)
?,(Fri) 15 Aug 2008 (32),1. FSV Mainz 05 (1),3-3,3-0,1. FC Kaiserslautern (1)
?,(Fri) 15 Aug 2008 (32),FC St. Pauli (1),2-2,2-1,Osnabrück (1)
?,(Sun) 17 Aug 2008 (32),Rot Weiss Ahlen (1),2-1,0-0,FSV Frankfurt (1)
?,(Sun) 17 Aug 2008 (32),SC Freiburg (1),2-1,1-1,TSV 1860 München (1)
?,(Sun) 17 Aug 2008 (32),FC Ingolstadt 04 (1),3-2,2-1,Greuther Fürth (1)
?,(Sun) 17 Aug 2008 (32),TuS Koblenz (1),3-0,2-0,Rot-Weiß Oberhausen (1)
?,(Sun) 17 Aug 2008 (32),1. FC Nürnberg (1),2-1,1-0,FC Augsburg (1)
?,(Mon) 18 Aug 2008 (33),MSV Duisburg (1),2-2,1-1,Hansa Rostock (1)
?,(Fri) 22 Aug 2008 (33),FSV Frankfurt (2),0-0,0-0,TuS Koblenz (2)
?,(Fri) 22 Aug 2008 (33),Greuther Fürth (2),5-2,1-1,FC St. Pauli (2)
?,(Fri) 22 Aug 2008 (33),Osnabrück (2),2-2,0-0,SC Freiburg (2)
?,(Sun) 24 Aug 2008 (33),FC Augsburg (2),3-0,2-0,Rot Weiss Ahlen (2)
?,(Sun) 24 Aug 2008 (33),Hansa Rostock (2),1-0,0-0,Alemannia Aachen (2)
?,(Sun) 24 Aug 2008 (33),TSV 1860 München (2),1-2,0-2,1. FSV Mainz 05 (2)
?,(Sun) 24 Aug 2008 (33),Rot-Weiß Oberhausen (2),2-1,2-1,FC Ingolstadt 04 (2)
?,(Sun) 24 Aug 2008 (33),SV Wehen Wiesbaden (2),1-1,1-1,MSV Duisburg (2)
?,(Mon) 25 Aug 2008 (34),1. FC Kaiserslautern (2),2-1,2-0,1. FC Nürnberg (2)
?,(Fri) 29 Aug 2008 (34),MSV Duisburg (3),2-0,1-0,FC Augsburg (3)
?,(Fri) 29 Aug 2008 (34),FC Ingolstadt 04 (3),1-3,1-0,1. FC Kaiserslautern (3)
?,(Fri) 29 Aug 2008 (34),1. FSV Mainz 05 (3),4-2,2-1,Osnabrück (3)
?,(Sun) 31 Aug 2008 (34),Rot Weiss Ahlen (3),2-1,0-0,TSV 1860 München (3)
?,(Sun) 31 Aug 2008 (34),FSV Frankfurt (3),1-1,1-0,Greuther Fürth (3)
?,(Sun) 31 Aug 2008 (34),TuS Koblenz (3),0-0,0-0,SV Wehen Wiesbaden (3)
?,(Sun) 31 Aug 2008 (34),1. FC Nürnberg (3),2-2,0-2,Alemannia Aachen (3)
?,(Sun) 31 Aug 2008 (34),FC St. Pauli (3),4-1,3-0,Rot-Weiß Oberhausen (3)
?,(Mon) 1 Sep 2008 (35),SC Freiburg (3),1-0,1-0,Hansa Rostock (3)
?,(Fri) 12 Sep 2008 (36),Alemannia Aachen (4),1-0,1-0,FC Ingolstadt 04 (4)
?,(Fri) 12 Sep 2008 (36),1. FC Kaiserslautern (4),4-1,1-0,FC St. Pauli (4)
?,(Fri) 12 Sep 2008 (36),Rot-Weiß Oberhausen (4),1-3,1-1,Rot Weiss Ahlen (4)
?,(Sun) 14 Sep 2008 (36),FC Augsburg (4),1-3,1-2,SC Freiburg (4)
?,(Sun) 14 Sep 2008 (36),Greuther Fürth (4),4-3,3-1,TuS Koblenz (4)
?,(Sun) 14 Sep 2008 (36),Hansa Rostock (4),2-2,0-0,1. FSV Mainz 05 (4)
?,(Sun) 14 Sep 2008 (36),Osnabrück (4),3-2,1-0,FSV Frankfurt (4)
?,(Sun) 14 Sep 2008 (36),SV Wehen Wiesbaden (4),2-2,2-0,1. FC Nürnberg (4)
?,(Mon) 15 Sep 2008 (37),TSV 1860 München (4),2-0,0-0,MSV Duisburg (4)
?,(Fri) 19 Sep 2008 (37),Rot Weiss Ahlen (5),2-2,1-1,Hansa Rostock (5)
?,(Fri) 19 Sep 2008 (37),MSV Duisburg (5),3-2,3-0,Alemannia Aachen (5)
?,(Fri) 19 Sep 2008 (37),TuS Koblenz (5),2-1,2-1,FC Augsburg (5)
?,(Fri) 19 Sep 2008 (37),1. FSV Mainz 05 (5),2-0,1-0,1. FC Nürnberg (5)
?,(Fri) 19 Sep 2008 (37),FC St. Pauli (5),1-0,1-0,TSV 1860 München (5)
?,(Sun) 21 Sep 2008 (37),FSV Frankfurt (5),3-1,1-1,Rot-Weiß Oberhausen (5)
?,(Sun) 21 Sep 2008 (37),SC Freiburg (5),5-0,1-0,SV Wehen Wiesbaden (5)
?,(Sun) 21 Sep 2008 (37),FC Ingolstadt 04 (5),2-1,1-0,Osnabrück (5)
?,(Mon) 22 Sep 2008 (38),Greuther Fürth (5),0-1,0-0,1. FC Kaiserslautern (5)
?,(Fri) 26 Sep 2008 (38),Hansa Rostock (6),3-0,1-0,FC St. Pauli (6)
?,(Fri) 26 Sep 2008 (38),Rot-Weiß Oberhausen (6),0-4,0-2,Greuther Fürth (6)
?,(Fri) 26 Sep 2008 (38),Osnabrück (6),1-0,1-0,TuS Koblenz (6)
?,(Sun) 28 Sep 2008 (38),Alemannia Aachen (6),1-0,0-0,SC Freiburg (6)
?,(Sun) 28 Sep 2008 (38),FC Augsburg (6),0-2,0-1,1. FSV Mainz 05 (6)
?,(Sun) 28 Sep 2008 (38),1. FC Kaiserslautern (6),2-1,0-0,FSV Frankfurt (6)
?,(Sun) 28 Sep 2008 (38),TSV 1860 München (6),1-1,1-0,FC Ingolstadt 04 (6)
?,(Sun) 28 Sep 2008 (38),SV Wehen Wiesbaden (6),1-3,0-2,Rot Weiss Ahlen (6)
?,(Mon) 29 Sep 2008 (39),1. FC Nürnberg (6),0-1,0-1,MSV Duisburg (6)
?,(Fri) 3 Oct 2008 (39),FSV Frankfurt (7),0-3,0-0,TSV 1860 München (7)
?,(Fri) 3 Oct 2008 (39),SC Freiburg (7),2-0,1-0,MSV Duisburg (7)
?,(Fri) 3 Oct 2008 (39),Rot-Weiß Oberhausen (7),2-1,2-1,FC Augsburg (7)
?,(Sun) 5 Oct 2008 (39),Rot Weiss Ahlen (7),1-1,1-1,1. FC Nürnberg (7)
?,(Sun) 5 Oct 2008 (39),Greuther Fürth (7),4-2,3-0,Osnabrück (7)
?,(Sun) 5 Oct 2008 (39),FC Ingolstadt 04 (7),4-2,1-1,Hansa Rostock (7)
?,(Sun) 5 Oct 2008 (39),TuS Koblenz (7),5-0,2-0,1. FC Kaiserslautern (7)
?,(Sun) 5 Oct 2008 (39),FC St. Pauli (7),3-2,2-1,Alemannia Aachen (7)
?,(Mon) 6 Oct 2008 (40),1. FSV Mainz 05 (7),5-0,2-0,SV Wehen Wiesbaden (7)
?,(Fri) 17 Oct 2008 (41),1. FC Kaiserslautern (8),4-1,0-1,Rot Weiss Ahlen (8)
?,(Fri) 17 Oct 2008 (41),1. FC Nürnberg (8),2-0,0-0,SC Freiburg (8)
?,(Fri) 17 Oct 2008 (41),Osnabrück (8),2-1,1-1,Rot-Weiß Oberhausen (8)
?,(Sun) 19 Oct 2008 (41),FC Augsburg (8),3-2,0-0,FC St. Pauli (8)
?,(Sun) 19 Oct 2008 (41),MSV Duisburg (8),6-1,2-1,FC Ingolstadt 04 (8)
?,(Sun) 19 Oct 2008 (41),Hansa Rostock (8),9-0,3-0,TuS Koblenz (8)
?,(Sun) 19 Oct 2008 (41),TSV 1860 München (8),3-1,0-1,Greuther Fürth (8)
?,(Sun) 19 Oct 2008 (41),SV Wehen Wiesbaden (8),3-1,1-0,FSV Frankfurt (8)
?,(Mon) 20 Oct 2008 (42),Alemannia Aachen (8),2-0,2-0,1. FSV Mainz 05 (8)
?,(Fri) 24 Oct 2008 (42),Rot Weiss Ahlen (9),0-3,0-2,SC Freiburg (9)
?,(Fri) 24 Oct 2008 (42),FSV Frankfurt (9),0-0,0-0,Hansa Rostock (9)
?,(Fri) 24 Oct 2008 (42),Greuther Fürth (9),1-1,1-1,Alemannia Aachen (9)
?,(Fri) 24 Oct 2008 (42),FC Ingolstadt 04 (9),1-2,1-2,FC Augsburg (9)
?,(Fri) 24 Oct 2008 (42),FC St. Pauli (9),2-0,0-0,SV Wehen Wiesbaden (9)
?,(Sun) 26 Oct 2008 (42),TuS Koblenz (9),1-1,0-1,1. FC Nürnberg (9)
?,(Sun) 26 Oct 2008 (42),1. FSV Mainz 05 (9),0-0,0-0,MSV Duisburg (9)
?,(Sun) 26 Oct 2008 (42),Rot-Weiß Oberhausen (9),2-1,1-1,1. FC Kaiserslautern (9)
?,(Sun) 26 Oct 2008 (42),Osnabrück (9),0-2,0-1,TSV 1860 München (9)
?,(Tue) 28 Oct 2008 (43),Alemannia Aachen (10),0-2,0-1,Rot Weiss Ahlen (10)
?,(Tue) 28 Oct 2008 (43),FC Augsburg (10),2-2,1-1,FSV Frankfurt (10)
?,(Tue) 28 Oct 2008 (43),Hansa Rostock (10),1-2,1-0,Greuther Fürth (10)
?,(Tue) 28 Oct 2008 (43),SV Wehen Wiesbaden (10),0-0,0-0,FC Ingolstadt 04 (10)
?,(Wed) 29 Oct 2008 (43),MSV Duisburg (10),1-2,0-0,FC St. Pauli (10)
?,(Wed) 29 Oct 2008 (43),SC Freiburg (10),0-1,0-1,1. FSV Mainz 05 (10)
?,(Wed) 29 Oct 2008 (43),1. FC Kaiserslautern (10),2-0,0-0,Osnabrück (10)
?,(Wed) 29 Oct 2008 (43),TSV 1860 München (10),1-0,0-0,TuS Koblenz (10)
?,(Wed) 29 Oct 2008 (43),1. FC Nürnberg (10),2-1,2-1,Rot-Weiß Oberhausen (10)
?,(Fri) 31 Oct 2008 (43),FSV Frankfurt (11),0-3,0-1,Alemannia Aachen (11)
?,(Fri) 31 Oct 2008 (43),Greuther Fürth (11),1-1,0-1,SV Wehen Wiesbaden (11)
?,(Sun) 2 Nov 2008 (43),Rot Weiss Ahlen (11),0-2,0-0,1. FSV Mainz 05 (11)
?,(Sun) 2 Nov 2008 (43),FC Ingolstadt 04 (11),4-0,2-0,SC Freiburg (11)
?,(Sun) 2 Nov 2008 (43),TuS Koblenz (11),1-1,0-0,MSV Duisburg (11)
?,(Sun) 2 Nov 2008 (43),Rot-Weiß Oberhausen (11),1-0,0-0,Hansa Rostock (11)
?,(Sun) 2 Nov 2008 (43),Osnabrück (11),1-1,1-1,FC Augsburg (11)
?,(Sun) 2 Nov 2008 (43),FC St. Pauli (11),1-0,0-0,1. FC Nürnberg (11)
?,(Mon) 3 Nov 2008 (44),1. FC Kaiserslautern (11),0-0,0-0,TSV 1860 München (11)
?,(Fri) 7 Nov 2008 (44),Alemannia Aachen (12),2-0,2-0,TuS Koblenz (12)
?,(Fri) 7 Nov 2008 (44),1. FC Nürnberg (12),0-0,0-0,FSV Frankfurt (12)
?,(Fri) 7 Nov 2008 (44),SV Wehen Wiesbaden (12),4-2,0-0,1. FC Kaiserslautern (12)
?,(Sun) 9 Nov 2008 (44),FC Augsburg (12),1-1,0-1,Greuther Fürth (12)
?,(Sun) 9 Nov 2008 (44),MSV Duisburg (12),0-1,0-1,Rot Weiss Ahlen (12)
?,(Sun) 9 Nov 2008 (44),Hansa Rostock (12),2-2,2-0,Osnabrück (12)
?,(Sun) 9 Nov 2008 (44),1. FSV Mainz 05 (12),0-3,0-2,FC Ingolstadt 04 (12)
?,(Sun) 9 Nov 2008 (44),TSV 1860 München (12),0-1,0-1,Rot-Weiß Oberhausen (12)
?,(Mon) 10 Nov 2008 (45),SC Freiburg (12),2-0,0-0,FC St. Pauli (12)
?,(Fri) 14 Nov 2008 (45),TSV 1860 München (13),0-1,0-1,FC Augsburg (13)
?,(Fri) 14 Nov 2008 (45),Osnabrück (13),1-1,1-1,SV Wehen Wiesbaden (13)
?,(Fri) 14 Nov 2008 (45),FC St. Pauli (13),2-2,2-2,Rot Weiss Ahlen (13)
?,(Sun) 16 Nov 2008 (45),FSV Frankfurt (13),1-2,0-1,SC Freiburg (13)
?,(Sun) 16 Nov 2008 (45),Greuther Fürth (13),4-3,1-2,MSV Duisburg (13)
?,(Sun) 16 Nov 2008 (45),FC Ingolstadt 04 (13),0-3,0-1,1. FC Nürnberg (13)
?,(Sun) 16 Nov 2008 (45),TuS Koblenz (13),0-3,0-1,1. FSV Mainz 05 (13)
?,(Sun) 16 Nov 2008 (45),Rot-Weiß Oberhausen (13),1-1,1-0,Alemannia Aachen (13)
?,(Mon) 17 Nov 2008 (46),1. FC Kaiserslautern (13),6-0,2-0,Hansa Rostock (13)
?,(Fri) 21 Nov 2008 (46),Alemannia Aachen (14),3-1,0-0,Osnabrück (14)
?,(Fri) 21 Nov 2008 (46),Rot Weiss Ahlen (14),3-0,0-0,FC Ingolstadt 04 (14)
?,(Fri) 21 Nov 2008 (46),MSV Duisburg (14),0-0,0-0,FSV Frankfurt (14)
?,(Sun) 23 Nov 2008 (46),FC Augsburg (14),1-0,1-0,1. FC Kaiserslautern (14)
?,(Sun) 23 Nov 2008 (46),SC Freiburg (14),1-1,0-0,TuS Koblenz (14)
?,(Sun) 23 Nov 2008 (46),1. FSV Mainz 05 (14),2-2,0-1,FC St. Pauli (14)
?,(Sun) 23 Nov 2008 (46),1. FC Nürnberg (14),2-1,0-1,Greuther Fürth (14)
?,(Sun) 23 Nov 2008 (46),SV Wehen Wiesbaden (14),0-0,0-0,Rot-Weiß Oberhausen (14)
?,(Mon) 24 Nov 2008 (47),Hansa Rostock (14),0-1,0-0,TSV 1860 München (14)
?,(Fri) 28 Nov 2008 (47),1. FC Kaiserslautern (15),1-1,0-0,Alemannia Aachen (15)
?,(Fri) 28 Nov 2008 (47),TuS Koblenz (15),4-1,3-1,Rot Weiss Ahlen (15)
?,(Fri) 28 Nov 2008 (47),Osnabrück (15),1-1,0-1,1. FC Nürnberg (15)
?,(Sun) 30 Nov 2008 (47),FC Augsburg (15),2-0,1-0,Hansa Rostock (15)
?,(Sun) 30 Nov 2008 (47),Greuther Fürth (15),1-1,1-1,SC Freiburg (15)
?,(Sun) 30 Nov 2008 (47),TSV 1860 München (15),3-3,2-0,SV Wehen Wiesbaden (15)
?,(Sun) 30 Nov 2008 (47),Rot-Weiß Oberhausen (15),0-3,0-2,MSV Duisburg (15)
?,(Sun) 30 Nov 2008 (47),FC St. Pauli (15),1-0,1-0,FC Ingolstadt 04 (15)
?,(Mon) 1 Dec 2008 (48),FSV Frankfurt (15),1-4,0-1,1. FSV Mainz 05 (15)
?,(Fri) 5 Dec 2008 (48),Alemannia Aachen (16),2-0,1-0,TSV 1860 München (16)
?,(Fri) 5 Dec 2008 (48),FC Ingolstadt 04 (16),1-1,0-1,FSV Frankfurt (16)
?,(Fri) 5 Dec 2008 (48),1. FSV Mainz 05 (16),0-1,0-0,Greuther Fürth (16)
?,(Sun) 7 Dec 2008 (48),Rot Weiss Ahlen (16),1-2,1-0,Osnabrück (16)
?,(Sun) 7 Dec 2008 (48),MSV Duisburg (16),0-0,0-0,1. FC Kaiserslautern (16)
?,(Sun) 7 Dec 2008 (48),SC Freiburg (16),2-1,0-1,Rot-Weiß Oberhausen (16)
?,(Sun) 7 Dec 2008 (48),FC St. Pauli (16),3-2,1-1,TuS Koblenz (16)
?,(Sun) 7 Dec 2008 (48),SV Wehen Wiesbaden (16),1-2,0-0,FC Augsburg (16)
?,(Mon) 8 Dec 2008 (49),1. FC Nürnberg (16),4-0,3-0,Hansa Rostock (16)
?,(Fri) 12 Dec 2008 (49),FSV Frankfurt (17),1-0,0-0,FC St. Pauli (17)
?,(Fri) 12 Dec 2008 (49),TuS Koblenz (17),0-1,0-1,FC Ingolstadt 04 (17)
?,(Fri) 12 Dec 2008 (49),Osnabrück (17),1-1,1-1,MSV Duisburg (17)
?,(Sun) 14 Dec 2008 (49),FC Augsburg (17),3-1,0-0,Alemannia Aachen (17)
?,(Sun) 14 Dec 2008 (49),Greuther Fürth (17),3-0,1-0,Rot Weiss Ahlen (17)
?,(Sun) 14 Dec 2008 (49),Hansa Rostock (17),1-0,1-0,SV Wehen Wiesbaden (17)
