Matchday,Date,Team 1,FT,Team 2
4,Sat Sep 11 2004,1. FC Nürnberg,0-0,Hertha BSC
4,Sat Sep 11 2004,1. FSV Mainz 05,2-0,Bayer 04 Leverkusen
4,Sun Sep 12 2004,Hansa Rostock,2-3,1. FC Kaiserslautern
4,Sun Sep 12 2004,Hannover 96,2-2,SC Freiburg
5,Sat Sep 18 2004,Werder Bremen,3-0,Hannover 96
5,Sat Sep 18 2004,Arminia Bielefeld,1-1,1. FSV Mainz 05
5,Sat Sep 18 2004,Borussia Dortmund,2-2,Bayern München
5,Sat Sep 18 2004,Hansa Rostock,1-2,VfL Wolfsburg
5,Sat Sep 18 2004,FC Schalke 04,3-2,Bor. Mönchengladbach
5,Sat Sep 18 2004,Bayer 04 Leverkusen,2-2,1. FC Nürnberg
5,Sat Sep 18 2004,1. FC Kaiserslautern,2-1,Hamburger SV
5,Sun Sep 19 2004,SC Freiburg,1-1,VfL Bochum
5,Sun Sep 19 2004,Hertha BSC,0-0,VfB Stuttgart
6,Sat Sep 25 2004,VfL Bochum,1-4,Werder Bremen
6,Sat Sep 25 2004,Bayern München,3-1,SC Freiburg
6,Sat Sep 25 2004,VfL Wolfsburg,2-1,1. FC Kaiserslautern
6,Sat Sep 25 2004,VfB Stuttgart,3-0,Bayer 04 Leverkusen
6,Sat Sep 25 2004,Bor. Mönchengladbach,2-2,Hansa Rostock
6,Sat Sep 25 2004,1. FC Nürnberg,1-2,Arminia Bielefeld
6,Sat Sep 25 2004,Hannover 96,1-0,FC Schalke 04
6,Sun Sep 26 2004,1. FSV Mainz 05,1-1,Borussia Dortmund
6,Sun Sep 26 2004,Hamburger SV,2-1,Hertha BSC
2,Tue Sep 28 2004,Hannover 96,0-1,Arminia Bielefeld
7,Sat Oct 2 2004,Borussia Dortmund,2-2,1. FC Nürnberg
7,Sat Oct 2 2004,SC Freiburg,1-2,1. FSV Mainz 05
7,Sat Oct 2 2004,Hansa Rostock,1-3,Hannover 96
7,Sat Oct 2 2004,1. FC Kaiserslautern,0-2,Hertha BSC
7,Sat Oct 2 2004,Bayer 04 Leverkusen,3-0,Hamburger SV
7,Sat Oct 2 2004,Werder Bremen,1-2,Bayern München
7,Sat Oct 2 2004,VfL Wolfsburg,2-1,Bor. Mönchengladbach
7,Sun Oct 3 2004,Arminia Bielefeld,0-2,VfB Stuttgart
7,Sun Oct 3 2004,FC Schalke 04,3-2,VfL Bochum
8,Sat Oct 16 2004,Hamburger SV,0-2,Arminia Bielefeld
8,Sat Oct 16 2004,VfL Bochum,0-1,Hansa Rostock
8,Sat Oct 16 2004,Bayern München,0-1,FC Schalke 04
8,Sat Oct 16 2004,Hertha BSC,3-1,Bayer 04 Leverkusen
8,Sat Oct 16 2004,1. FSV Mainz 05,2-1,Werder Bremen
8,Sat Oct 16 2004,1. FC Nürnberg,3-0,SC Freiburg
8,Sat Oct 16 2004,VfB Stuttgart,2-0,Borussia Dortmund
8,Sun Oct 17 2004,Hannover 96,3-0,VfL Wolfsburg
8,Sun Oct 17 2004,Bor. Mönchengladbach,2-0,1. FC Kaiserslautern
9,Sat Oct 23 2004,Hansa Rostock,0-2,Bayern München
9,Sat Oct 23 2004,Borussia Dortmund,0-2,Hamburger SV
9,Sat Oct 23 2004,Arminia Bielefeld,1-0,Hertha BSC
9,Sat Oct 23 2004,1. FC Kaiserslautern,0-0,Bayer 04 Leverkusen
9,Sat Oct 23 2004,VfL Wolfsburg,3-0,VfL Bochum
9,Sat Oct 23 2004,Werder Bremen,4-1,1. FC Nürnberg
9,Sat Oct 23 2004,Bor. Mönchengladbach,0-2,Hannover 96
9,Sun Oct 24 2004,SC Freiburg,2-0,VfB Stuttgart
9,Sun Oct 24 2004,FC Schalke 04,2-1,1. FSV Mainz 05
10,Tue Oct 26 2004,Bayern München,2-0,VfL Wolfsburg
10,Tue Oct 26 2004,VfL Bochum,3-0,Bor. Mönchengladbach
10,Tue Oct 26 2004,Hannover 96,3-1,1. FC Kaiserslautern
10,Tue Oct 26 2004,Hertha BSC,0-1,Borussia Dortmund
10,Wed Oct 27 2004,Hamburger SV,4-0,SC Freiburg
10,Wed Oct 27 2004,Bayer 04 Leverkusen,3-2,Arminia Bielefeld
10,Wed Oct 27 2004,1. FSV Mainz 05,3-1,Hansa Rostock
10,Wed Oct 27 2004,VfB Stuttgart,1-2,Werder Bremen
10,Wed Oct 27 2004,1. FC Nürnberg,0-2,FC Schalke 04
11,Sat Oct 30 2004,Borussia Dortmund,1-0,Bayer 04 Leverkusen
11,Sat Oct 30 2004,SC Freiburg,1-3,Hertha BSC
11,Sat Oct 30 2004,Hannover 96,3-0,VfL Bochum
11,Sat Oct 30 2004,Bor. Mönchengladbach,2-0,Bayern München
11,Sat Oct 30 2004,VfL Wolfsburg,4-3,1. FSV Mainz 05
11,Sat Oct 30 2004,Werder Bremen,1-1,Hamburger SV
11,Sat Oct 30 2004,FC Schalke 04,3-2,VfB Stuttgart
11,Sun Oct 31 2004,1. FC Kaiserslautern,2-1,Arminia Bielefeld
11,Sun Oct 31 2004,Hansa Rostock,0-2,1. FC Nürnberg
12,Sat Nov 6 2004,Bayern München,3-0,Hannover 96
12,Sat Nov 6 2004,Arminia Bielefeld,1-0,Borussia Dortmund
12,Sat Nov 6 2004,VfL Bochum,1-1,1. FC Kaiserslautern
12,Sat Nov 6 2004,Hertha BSC,1-1,Werder Bremen
12,Sat Nov 6 2004,1. FC Nürnberg,4-0,VfL Wolfsburg
12,Sat Nov 6 2004,1. FSV Mainz 05,1-1,Bor. Mönchengladbach
12,Sat Nov 6 2004,Bayer 04 Leverkusen,4-1,SC Freiburg
12,Sun Nov 7 2004,Hamburger SV,1-2,FC Schalke 04
12,Sun Nov 7 2004,VfB Stuttgart,4-0,Hansa Rostock
13,Sat Nov 13 2004,SC Freiburg,2-3,Arminia Bielefeld
13,Sat Nov 13 2004,Hannover 96,2-0,1. FSV Mainz 05
13,Sat Nov 13 2004,1. FC Kaiserslautern,1-0,Borussia Dortmund
13,Sat Nov 13 2004,Bor. Mönchengladbach,2-1,1. FC Nürnberg
13,Sat Nov 13 2004,VfL Wolfsburg,3-0,VfB Stuttgart
13,Sat Nov 13 2004,Werder Bremen,2-2,Bayer 04 Leverkusen
13,Sat Nov 13 2004,FC Schalke 04,1-3,Hertha BSC
13,Sun Nov 14 2004,VfL Bochum,1-3,Bayern München
13,Sun Nov 14 2004,Hansa Rostock,0-6,Hamburger SV
14,Sat Nov 20 2004,Bayern München,3-1,1. FC Kaiserslautern
14,Sat Nov 20 2004,Arminia Bielefeld,2-1,Werder Bremen
14,Sat Nov 20 2004,Borussia Dortmund,2-0,SC Freiburg
14,Sat Nov 20 2004,Hertha BSC,1-1,Hansa Rostock
14,Sat Nov 20 2004,VfB Stuttgart,1-0,Bor. Mönchengladbach
14,Sat Nov 20 2004,1. FSV Mainz 05,1-0,VfL Bochum
14,Sat Nov 20 2004,Bayer 04 Leverkusen,0-3,FC Schalke 04
14,Sun Nov 21 2004,1. FC Nürnberg,1-1,Hannover 96
14,Sun Nov 21 2004,Hamburger SV,3-1,VfL Wolfsburg
15,Sat Nov 27 2004,Bayern München,4-2,1. FSV Mainz 05
15,Sat Nov 27 2004,VfL Bochum,3-1,1. FC Nürnberg
15,Sat Nov 27 2004,Hansa Rostock,0-2,Bayer 04 Leverkusen
15,Sat Nov 27 2004,VfL Wolfsburg,2-3,Hertha BSC
15,Sat Nov 27 2004,Bor. Mönchengladbach,1-3,Hamburger SV
15,Sat Nov 27 2004,Werder Bremen,2-0,Borussia Dortmund
15,Sat Nov 27 2004,1. FC Kaiserslautern,3-0,SC Freiburg
15,Sun Nov 28 2004,Hannover 96,0-0,VfB Stuttgart
15,Sun Nov 28 2004,FC Schalke 04,2-1,Arminia Bielefeld
16,Sat Dec 4 2004,Hamburger SV,0-2,Hannover 96
16,Sat Dec 4 2004,SC Freiburg,0-6,Werder Bremen
16,Sat Dec 4 2004,VfB Stuttgart,5-2,VfL Bochum
16,Sat Dec 4 2004,Hertha BSC,6-0,Bor. Mönchengladbach
16,Sat Dec 4 2004,Bayer 04 Leverkusen,2-1,VfL Wolfsburg
16,Sat Dec 4 2004,1. FC Nürnberg,2-2,Bayern München
16,Sat Dec 4 2004,Arminia Bielefeld,1-1,Hansa Rostock
16,Sun Dec 5 2004,Borussia Dortmund,0-1,FC Schalke 04
16,Sun Dec 5 2004,1. FC Kaiserslautern,2-0,1. FSV Mainz 05
17,Sat Dec 11 2004,Hannover 96,0-1,Hertha BSC
17,Sat Dec 11 2004,VfL Bochum,1-2,Hamburger SV
17,Sat Dec 11 2004,Bayern München,2-2,VfB Stuttgart
17,Sat Dec 11 2004,Werder Bremen,1-1,1. FC Kaiserslautern
17,Sat Dec 11 2004,1. FSV Mainz 05,0-1,1. FC Nürnberg
17,Sat Dec 11 2004,FC Schalke 04,1-1,SC Freiburg
17,Sat Dec 11 2004,Hansa Rostock,1-1,Borussia Dortmund
17,Sun Dec 12 2004,Bor. Mönchengladbach,1-1,Bayer 04 Leverkusen
17,Sun Dec 12 2004,VfL Wolfsburg,5-0,Arminia Bielefeld
18,Fri Jan 21 2005,Bayern München,3-0,Hamburger SV
18,Sat Jan 22 2005,Hansa Rostock,0-0,SC Freiburg
18,Sat Jan 22 2005,1. FSV Mainz 05,2-3,VfB Stuttgart
18,Sat Jan 22 2005,Bor. Mönchengladbach,1-0,Arminia Bielefeld
18,Sat Jan 22 2005,VfL Wolfsburg,1-2,Borussia Dortmund
18,Sat Jan 22 2005,FC Schalke 04,2-1,Werder Bremen
18,Sat Jan 22 2005,1. FC Nürnberg,1-3,1. FC Kaiserslautern
18,Sun Jan 23 2005,VfL Bochum,2-2,Hertha BSC
18,Sun Jan 23 2005,Hannover 96,0-3,Bayer 04 Leverkusen
19,Sat Jan 29 2005,Arminia Bielefeld,0-1,Hannover 96
19,Sat Jan 29 2005,Borussia Dortmund,1-1,Bor. Mönchengladbach
19,Sat Jan 29 2005,SC Freiburg,1-0,VfL Wolfsburg
19,Sat Jan 29 2005,VfB Stuttgart,2-4,1. FC Nürnberg
19,Sat Jan 29 2005,1. FC Kaiserslautern,2-0,FC Schalke 04
19,Sat Jan 29 2005,Bayer 04 Leverkusen,4-0,VfL Bochum
19,Sat Jan 29 2005,Hamburger SV,2-1,1. FSV Mainz 05
19,Sun Jan 30 2005,Hertha BSC,0-0,Bayern München
19,Sun Jan 30 2005,Werder Bremen,3-2,Hansa Rostock
20,Sat Feb 5 2005,Hannover 96,1-3,Borussia Dortmund
20,Sat Feb 5 2005,VfL Bochum,1-1,Arminia Bielefeld
20,Sat Feb 5 2005,Bayern München,2-0,Bayer 04 Leverkusen
20,Sat Feb 5 2005,VfB Stuttgart,1-1,1. FC Kaiserslautern
20,Sat Feb 5 2005,1. FSV Mainz 05,0-3,Hertha BSC
20,Sat Feb 5 2005,1. FC Nürnberg,1-3,Hamburger SV
20,Sat Feb 5 2005,Hansa Rostock,2-2,FC Schalke 04
20,Sun Feb 6 2005,Bor. Mönchengladbach,3-2,SC Freiburg
20,Sun Feb 6 2005,VfL Wolfsburg,2-3,Werder Bremen
21,Sat Feb 12 2005,Hamburger SV,2-1,VfB Stuttgart
21,Sat Feb 12 2005,SC Freiburg,0-0,Hannover 96
21,Sat Feb 12 2005,Borussia Dortmund,1-0,VfL Bochum
21,Sat Feb 12 2005,Hertha BSC,2-1,1. FC Nürnberg
21,Sat Feb 12 2005,1. FC Kaiserslautern,2-1,Hansa Rostock
21,Sat Feb 12 2005,FC Schalke 04,3-0,VfL Wolfsburg
21,Sat Feb 12 2005,Werder Bremen,2-0,Bor. Mönchengladbach
21,Sun Feb 13 2005,Arminia Bielefeld,3-1,Bayern München
21,Sun Feb 13 2005,Bayer 04 Leverkusen,2-0,1. FSV Mainz 05
22,Sat Feb 19 2005,Hamburger SV,2-1,1. FC Kaiserslautern
22,Sat Feb 19 2005,VfL Bochum,3-1,SC Freiburg
22,Sat Feb 19 2005,Bayern München,5-0,Borussia Dortmund
22,Sat Feb 19 2005,VfL Wolfsburg,4-0,Hansa Rostock
22,Sat Feb 19 2005,1. FSV Mainz 05,0-0,Arminia Bielefeld
22,Sat Feb 19 2005,1. FC Nürnberg,2-4,Bayer 04 Leverkusen
22,Sat Feb 19 2005,Hannover 96,1-4,Werder Bremen
22,Sun Feb 20 2005,Bor. Mönchengladbach,1-3,FC Schalke 04
22,Sun Feb 20 2005,VfB Stuttgart,1-0,Hertha BSC
23,Sat Feb 26 2005,SC Freiburg,0-1,Bayern München
23,Sat Feb 26 2005,Borussia Dortmund,3-0,1. FSV Mainz 05
23,Sat Feb 26 2005,Arminia Bielefeld,3-1,1. FC Nürnberg
23,Sat Feb 26 2005,Hansa Rostock,0-0,Bor. Mönchengladbach
23,Sat Feb 26 2005,Hertha BSC,4-1,Hamburger SV
23,Sat Feb 26 2005,1. FC Kaiserslautern,0-0,VfL Wolfsburg
23,Sat Feb 26 2005,Werder Bremen,4-0,VfL Bochum
23,Sun Feb 27 2005,Bayer 04 Leverkusen,1-1,VfB Stuttgart
23,Sun Feb 27 2005,FC Schalke 04,1-0,Hannover 96
24,Sat Mar 5 2005,Hamburger SV,1-0,Bayer 04 Leverkusen
24,Sat Mar 5 2005,VfL Bochum,0-2,FC Schalke 04
24,Sat Mar 5 2005,Bayern München,1-0,Werder Bremen
24,Sat Mar 5 2005,Hannover 96,0-1,Hansa Rostock
24,Sat Mar 5 2005,1. FSV Mainz 05,5-0,SC Freiburg
24,Sat Mar 5 2005,Bor. Mönchengladbach,1-0,VfL Wolfsburg
24,Sat Mar 5 2005,VfB Stuttgart,2-1,Arminia Bielefeld
24,Sun Mar 6 2005,Hertha BSC,1-1,1. FC Kaiserslautern
24,Sun Mar 6 2005,1. FC Nürnberg,2-2,Borussia Dortmund
25,Sat Mar 12 2005,Hansa Rostock,3-1,VfL Bochum
25,Sat Mar 12 2005,SC Freiburg,2-3,1. FC Nürnberg
25,Sat Mar 12 2005,Arminia Bielefeld,3-4,Hamburger SV
25,Sat Mar 12 2005,1. FC Kaiserslautern,1-0,Bor. Mönchengladbach
25,Sat Mar 12 2005,Bayer 04 Leverkusen,3-3,Hertha BSC
25,Sat Mar 12 2005,Werder Bremen,0-0,1. FSV Mainz 05
25,Sat Mar 12 2005,VfL Wolfsburg,1-0,Hannover 96
25,Sun Mar 13 2005,Borussia Dortmund,0-2,VfB Stuttgart
25,Sun Mar 13 2005,FC Schalke 04,1-0,Bayern München
26,Sat Mar 19 2005,Hamburger SV,2-3,Borussia Dortmund
26,Sat Mar 19 2005,VfL Bochum,5-1,VfL Wolfsburg
26,Sat Mar 19 2005,Bayern München,3-1,Hansa Rostock
26,Sat Mar 19 2005,Hannover 96,2-1,Bor. Mönchengladbach
26,Sat Mar 19 2005,Hertha BSC,3-0,Arminia Bielefeld
26,Sat Mar 19 2005,1. FC Nürnberg,1-2,Werder Bremen
26,Sat Mar 19 2005,Bayer 04 Leverkusen,2-0,1. FC Kaiserslautern
26,Sun Mar 20 2005,1. FSV Mainz 05,2-1,FC Schalke 04
26,Sun Mar 20 2005,VfB Stuttgart,1-0,SC Freiburg
27,Sat Apr 2 2005,Hansa Rostock,2-0,1. FSV Mainz 05
27,Sat Apr 2 2005,SC Freiburg,1-1,Hamburger SV
27,Sat Apr 2 2005,Arminia Bielefeld,1-0,Bayer 04 Leverkusen
27,Sat Apr 2 2005,VfL Wolfsburg,0-3,Bayern München
27,Sat Apr 2 2005,FC Schalke 04,4-1,1. FC Nürnberg
27,Sat Apr 2 2005,Werder Bremen,1-2,VfB Stuttgart
27,Sat Apr 2 2005,1. FC Kaiserslautern,0-2,Hannover 96
27,Sun Apr 3 2005,Bor. Mönchengladbach,2-2,VfL Bochum
27,Sun Apr 3 2005,Borussia Dortmund,2-1,Hertha BSC
28,Sat Apr 9 2005,Bayern München,2-1,Bor. Mönchengladbach
28,Sat Apr 9 2005,VfL Bochum,1-0,Hannover 96
28,Sat Apr 9 2005,Hamburger SV,1-2,Werder Bremen
28,Sat Apr 9 2005,Hertha BSC,3-1,SC Freiburg
28,Sat Apr 9 2005,VfB Stuttgart,3-0,FC Schalke 04
28,Sat Apr 9 2005,1. FSV Mainz 05,0-2,VfL Wolfsburg
28,Sat Apr 9 2005,Bayer 04 Leverkusen,0-1,Borussia Dortmund
28,Sun Apr 10 2005,1. FC Nürnberg,3-0,Hansa Rostock
28,Sun Apr 10 2005,Arminia Bielefeld,0-2,1. FC Kaiserslautern
29,Sat Apr 16 2005,Borussia Dortmund,1-1,Arminia Bielefeld
29,Sat Apr 16 2005,SC Freiburg,1-3,Bayer 04 Leverkusen
29,Sat Apr 16 2005,Hannover 96,0-1,Bayern München
29,Sat Apr 16 2005,Hansa Rostock,2-1,VfB Stuttgart
29,Sat Apr 16 2005,Werder Bremen,0-1,Hertha BSC
29,Sat Apr 16 2005,FC Schalke 04,1-2,Hamburger SV
29,Sat Apr 16 2005,Bor. Mönchengladbach,1-1,1. FSV Mainz 05
29,Sun Apr 17 2005,1. FC Kaiserslautern,1-2,VfL Bochum
29,Sun Apr 17 2005,VfL Wolfsburg,0-1,1. FC Nürnberg
30,Sat Apr 23 2005,Bayern München,3-1,VfL Bochum
30,Sat Apr 23 2005,Arminia Bielefeld,3-1,SC Freiburg
30,Sat Apr 23 2005,Borussia Dortmund,4-2,1. FC Kaiserslautern
30,Sat Apr 23 2005,Hamburger SV,3-0,Hansa Rostock
30,Sat Apr 23 2005,VfB Stuttgart,0-0,VfL Wolfsburg
30,Sat Apr 23 2005,1. FSV Mainz 05,2-0,Hannover 96
30,Sat Apr 23 2005,Hertha BSC,4-1,FC Schalke 04
30,Sun Apr 24 2005,Bayer 04 Leverkusen,2-1,Werder Bremen
30,Sun Apr 24 2005,1. FC Nürnberg,0-0,Bor. Mönchengladbach
31,Sat Apr 30 2005,VfL Bochum,2-6,1. FSV Mainz 05
31,Sat Apr 30 2005,SC Freiburg,2-2,Borussia Dortmund
31,Sat Apr 30 2005,Hansa Rostock,2-1,Hertha BSC
31,Sat Apr 30 2005,1. FC Kaiserslautern,0-4,Bayern München
31,Sat Apr 30 2005,Werder Bremen,3-0,Arminia Bielefeld
31,Sat Apr 30 2005,FC Schalke 04,3-3,Bayer 04 Leverkusen
31,Sat Apr 30 2005,Bor. Mönchengladbach,2-0,VfB Stuttgart
31,Sun May 1 2005,VfL Wolfsburg,1-0,Hamburger SV
31,Sun May 1 2005,Hannover 96,1-0,1. FC Nürnberg
32,Sat May 7 2005,Arminia Bielefeld,0-2,FC Schalke 04
32,Sat May 7 2005,SC Freiburg,1-2,1. FC Kaiserslautern
32,Sat May 7 2005,Hertha BSC,3-1,VfL Wolfsburg
32,Sat May 7 2005,Bayer 04 Leverkusen,3-0,Hansa Rostock
32,Sat May 7 2005,VfB Stuttgart,1-0,Hannover 96
32,Sat May 7 2005,1. FC Nürnberg,2-1,VfL Bochum
32,Sat May 7 2005,1. FSV Mainz 05,2-4,Bayern München
32,Sun May 8 2005,Borussia Dortmund,1-0,Werder Bremen
32,Sun May 8 2005,Hamburger SV,0-0,Bor. Mönchengladbach
33,Sat May 14 2005,Hansa Rostock,1-1,Arminia Bielefeld
33,Sat May 14 2005,VfL Bochum,2-0,VfB Stuttgart
33,Sat May 14 2005,Hannover 96,2-1,Hamburger SV
33,Sat May 14 2005,VfL Wolfsburg,2-2,Bayer 04 Leverkusen
33,Sat May 14 2005,1. FSV Mainz 05,3-2,1. FC Kaiserslautern
33,Sat May 14 2005,Bor. Mönchengladbach,0-0,Hertha BSC
33,Sat May 14 2005,FC Schalke 04,1-2,Borussia Dortmund
33,Sat May 14 2005,Werder Bremen,4-1,SC Freiburg
33,Sat May 14 2005,Bayern München,6-3,1. FC Nürnberg
34,Sat May 21 2005,Arminia Bielefeld,1-2,VfL Wolfsburg
34,Sat May 21 2005,Borussia Dortmund,2-1,Hansa Rostock
34,Sat May 21 2005,SC Freiburg,2-3,FC Schalke 04
34,Sat May 21 2005,Hamburger SV,0-1,VfL Bochum
34,Sat May 21 2005,Hertha BSC,0-0,Hannover 96
34,Sat May 21 2005,1. FC Kaiserslautern,1-2,Werder Bremen
34,Sat May 21 2005,Bayer 04 Leverkusen,5-1,Bor. Mönchengladbach
34,Sat May 21 2005,1. FC Nürnberg,1-2,1. FSV Mainz 05
34,Sat May 21 2005,VfB Stuttgart,1-3,Bayern München
