Matchday,Date,Team 1,FT,Team 2
10,Sat Oct 27 1984,SV Waldhof Mannheim,1-2,Borussia Dortmund
10,Sat Oct 27 1984,Hamburger SV,1-1,KFC Uerdingen
10,Sat Oct 27 1984,Eintracht Frankfurt,1-4,1. FC Köln
10,Sat Oct 27 1984,Bor. Mönchengladbach,1-1,Werder Bremen
10,Sat Oct 27 1984,FC Schalke 04,1-1,Bayern München
10,Sat Oct 27 1984,Fortuna Düsseldorf,2-2,VfB Stuttgart
10,Sat Oct 27 1984,Bayer 04 Leverkusen,0-3,Eintracht Braunschweig
11,Fri Nov 2 1984,VfB Stuttgart,4-2,Eintracht Frankfurt
11,Fri Nov 2 1984,KFC Uerdingen,3-2,Bor. Mönchengladbach
11,Fri Nov 2 1984,Werder Bremen,2-2,VfL Bochum
11,Sat Nov 3 1984,Eintracht Braunschweig,3-1,Karlsruher SC
11,Sat Nov 3 1984,1. FC Köln,4-1,FC Schalke 04
11,Sat Nov 3 1984,SV Waldhof Mannheim,2-1,Fortuna Düsseldorf
11,Sat Nov 3 1984,Arminia Bielefeld,1-1,Bayer 04 Leverkusen
11,Sat Nov 3 1984,Bayern München,1-1,Hamburger SV
11,Sat Nov 3 1984,Borussia Dortmund,0-3,1. FC Kaiserslautern
12,Fri Nov 9 1984,Fortuna Düsseldorf,0-0,Borussia Dortmund
12,Fri Nov 9 1984,1. FC Kaiserslautern,1-0,Eintracht Braunschweig
12,Fri Nov 9 1984,VfL Bochum,1-0,KFC Uerdingen
12,Sat Nov 10 1984,Bayer 04 Leverkusen,0-0,Werder Bremen
12,Sat Nov 10 1984,FC Schalke 04,4-3,VfB Stuttgart
12,Sat Nov 10 1984,Hamburger SV,3-1,1. FC Köln
12,Sat Nov 10 1984,Eintracht Frankfurt,7-2,SV Waldhof Mannheim
12,Sat Nov 10 1984,Karlsruher SC,4-0,Arminia Bielefeld
13,Tue Nov 13 1984,Arminia Bielefeld,1-1,1. FC Kaiserslautern
13,Tue Nov 13 1984,Fortuna Düsseldorf,3-1,Eintracht Frankfurt
13,Tue Nov 13 1984,1. FC Köln,1-5,Bor. Mönchengladbach
13,Tue Nov 13 1984,Bayern München,2-2,VfL Bochum
13,Tue Nov 13 1984,VfB Stuttgart,1-1,Hamburger SV
13,Tue Nov 13 1984,KFC Uerdingen,2-1,Bayer 04 Leverkusen
13,Tue Nov 13 1984,Borussia Dortmund,3-1,Eintracht Braunschweig
13,Wed Nov 14 1984,Werder Bremen,7-1,Karlsruher SC
14,Sat Nov 17 1984,Eintracht Frankfurt,2-1,Borussia Dortmund
14,Sat Nov 17 1984,Bayer 04 Leverkusen,3-0,Bayern München
14,Sat Nov 17 1984,VfL Bochum,1-3,1. FC Köln
14,Sat Nov 17 1984,Karlsruher SC,0-4,KFC Uerdingen
14,Sat Nov 17 1984,FC Schalke 04,1-0,Fortuna Düsseldorf
14,Sat Nov 17 1984,Bor. Mönchengladbach,2-1,VfB Stuttgart
14,Sat Nov 17 1984,Hamburger SV,5-2,SV Waldhof Mannheim
14,Sat Nov 17 1984,1. FC Kaiserslautern,2-2,Werder Bremen
14,Sat Nov 17 1984,Eintracht Braunschweig,0-0,Arminia Bielefeld
15,Sat Nov 24 1984,Werder Bremen,4-1,Eintracht Braunschweig
15,Sat Nov 24 1984,SV Waldhof Mannheim,1-3,Bor. Mönchengladbach
15,Sat Nov 24 1984,Fortuna Düsseldorf,4-2,Hamburger SV
15,Sat Nov 24 1984,FC Schalke 04,1-3,Eintracht Frankfurt
15,Sat Nov 24 1984,Bayern München,6-2,Karlsruher SC
15,Sat Nov 24 1984,VfB Stuttgart,1-2,VfL Bochum
15,Tue Nov 27 1984,KFC Uerdingen,3-0,1. FC Kaiserslautern
16,Fri Nov 30 1984,Bor. Mönchengladbach,0-2,Fortuna Düsseldorf
16,Fri Nov 30 1984,Bayer 04 Leverkusen,0-2,VfB Stuttgart
16,Fri Nov 30 1984,VfL Bochum,0-1,SV Waldhof Mannheim
16,Sat Dec 1 1984,Eintracht Braunschweig,0-0,KFC Uerdingen
16,Sat Dec 1 1984,Karlsruher SC,1-4,1. FC Köln
16,Sat Dec 1 1984,1. FC Kaiserslautern,0-1,Bayern München
16,Sat Dec 1 1984,Hamburger SV,2-0,Eintracht Frankfurt
16,Sat Dec 1 1984,Borussia Dortmund,4-1,FC Schalke 04
16,Sat Dec 1 1984,Arminia Bielefeld,3-4,Werder Bremen
15,Tue Dec 4 1984,1. FC Köln,3-1,Bayer 04 Leverkusen
17,Fri Dec 7 1984,Werder Bremen,6-0,Borussia Dortmund
17,Sat Dec 8 1984,Eintracht Frankfurt,1-1,Bor. Mönchengladbach
17,Sat Dec 8 1984,KFC Uerdingen,1-0,Arminia Bielefeld
17,Sat Dec 8 1984,SV Waldhof Mannheim,2-1,Bayer 04 Leverkusen
17,Sat Dec 8 1984,VfB Stuttgart,5-0,Karlsruher SC
17,Sat Dec 8 1984,Bayern München,3-0,Eintracht Braunschweig
17,Sat Dec 8 1984,FC Schalke 04,3-0,Hamburger SV
17,Sat Dec 8 1984,1. FC Köln,2-0,1. FC Kaiserslautern
17,Sat Dec 8 1984,Fortuna Düsseldorf,0-2,VfL Bochum
12,Tue Dec 11 1984,Bor. Mönchengladbach,3-2,Bayern München
8,Sat Dec 22 1984,SV Waldhof Mannheim,1-2,1. FC Köln
13,Sat Jan 26 1985,SV Waldhof Mannheim,5-2,FC Schalke 04
18,Fri Feb 1 1985,1. FC Köln,1-0,Eintracht Braunschweig
18,Sat Feb 2 1985,FC Schalke 04,4-1,Bor. Mönchengladbach
18,Sat Feb 2 1985,Eintracht Frankfurt,1-1,VfL Bochum
18,Sat Feb 2 1985,SV Waldhof Mannheim,3-0,Karlsruher SC
18,Sat Feb 2 1985,KFC Uerdingen,3-1,Werder Bremen
18,Sat Feb 2 1985,Bayern München,3-3,Arminia Bielefeld
18,Sat Feb 2 1985,Hamburger SV,4-2,Borussia Dortmund
18,Sat Feb 2 1985,Fortuna Düsseldorf,3-2,Bayer 04 Leverkusen
18,Sat Feb 2 1985,VfB Stuttgart,5-0,1. FC Kaiserslautern
19,Sat Feb 9 1985,Eintracht Braunschweig,3-1,VfB Stuttgart
19,Sat Feb 9 1985,Werder Bremen,4-2,Bayern München
19,Sat Feb 9 1985,Karlsruher SC,2-2,Fortuna Düsseldorf
15,Sat Feb 16 1985,Arminia Bielefeld,3-0,Borussia Dortmund
19,Sat Feb 16 1985,VfL Bochum,0-1,FC Schalke 04
20,Sat Feb 16 1985,Eintracht Frankfurt,4-2,Karlsruher SC
20,Tue Feb 26 1985,Bayern München,2-1,KFC Uerdingen
20,Wed Feb 27 1985,VfB Stuttgart,2-0,Arminia Bielefeld
21,Sat Mar 2 1985,Eintracht Braunschweig,1-0,Fortuna Düsseldorf
21,Sat Mar 2 1985,Bayer 04 Leverkusen,2-0,Hamburger SV
21,Sat Mar 2 1985,Arminia Bielefeld,0-1,SV Waldhof Mannheim
21,Sat Mar 2 1985,KFC Uerdingen,2-1,1. FC Köln
21,Sat Mar 2 1985,Werder Bremen,3-1,VfB Stuttgart
21,Sat Mar 2 1985,1. FC Kaiserslautern,2-1,Eintracht Frankfurt
21,Sat Mar 2 1985,Borussia Dortmund,1-1,Bayern München
21,Tue Mar 5 1985,VfL Bochum,0-2,Bor. Mönchengladbach
19,Tue Mar 5 1985,Bayer 04 Leverkusen,3-1,Eintracht Frankfurt
22,Fri Mar 8 1985,FC Schalke 04,1-1,1. FC Kaiserslautern
22,Fri Mar 8 1985,VfB Stuttgart,5-2,KFC Uerdingen
22,Sat Mar 9 1985,SV Waldhof Mannheim,1-1,Werder Bremen
22,Sat Mar 9 1985,Bor. Mönchengladbach,1-1,Bayer 04 Leverkusen
22,Sat Mar 9 1985,VfL Bochum,4-1,Borussia Dortmund
22,Sat Mar 9 1985,Hamburger SV,0-0,Karlsruher SC
22,Sat Mar 9 1985,Fortuna Düsseldorf,1-1,Arminia Bielefeld
22,Sat Mar 9 1985,1. FC Köln,0-2,Bayern München
22,Sat Mar 9 1985,Eintracht Frankfurt,2-0,Eintracht Braunschweig
20,Tue Mar 12 1985,FC Schalke 04,4-2,Bayer 04 Leverkusen
19,Tue Mar 12 1985,1. FC Kaiserslautern,1-1,SV Waldhof Mannheim
19,Wed Mar 13 1985,Arminia Bielefeld,1-0,1. FC Köln
23,Sat Mar 16 1985,Bayer 04 Leverkusen,1-1,VfL Bochum
23,Sat Mar 16 1985,Werder Bremen,2-1,Fortuna Düsseldorf
23,Sat Mar 16 1985,Bayern München,3-2,VfB Stuttgart
23,Sat Mar 16 1985,KFC Uerdingen,2-2,SV Waldhof Mannheim
23,Sat Mar 16 1985,Arminia Bielefeld,2-2,Eintracht Frankfurt
23,Sat Mar 16 1985,Borussia Dortmund,2-0,1. FC Köln
23,Sat Mar 16 1985,Eintracht Braunschweig,4-2,FC Schalke 04
23,Sat Mar 16 1985,Karlsruher SC,0-1,Bor. Mönchengladbach
19,Tue Mar 19 1985,Bor. Mönchengladbach,0-1,Hamburger SV
24,Fri Mar 22 1985,VfL Bochum,5-2,Karlsruher SC
24,Sat Mar 23 1985,Eintracht Frankfurt,1-3,Werder Bremen
24,Sat Mar 23 1985,FC Schalke 04,3-0,Arminia Bielefeld
24,Sat Mar 23 1985,Hamburger SV,5-0,Eintracht Braunschweig
24,Sat Mar 23 1985,Bor. Mönchengladbach,7-0,1. FC Kaiserslautern
24,Sat Mar 23 1985,VfB Stuttgart,3-1,1. FC Köln
24,Sat Mar 23 1985,SV Waldhof Mannheim,0-0,Bayern München
24,Sat Mar 23 1985,Fortuna Düsseldorf,2-2,KFC Uerdingen
24,Sat Mar 23 1985,Bayer 04 Leverkusen,0-1,Borussia Dortmund
25,Sat Mar 30 1985,Arminia Bielefeld,4-1,Hamburger SV
25,Sat Mar 30 1985,KFC Uerdingen,1-1,Eintracht Frankfurt
25,Sat Mar 30 1985,Bayern München,6-0,Fortuna Düsseldorf
25,Sat Mar 30 1985,1. FC Köln,0-0,SV Waldhof Mannheim
25,Sat Mar 30 1985,Borussia Dortmund,4-1,VfB Stuttgart
25,Sat Mar 30 1985,Karlsruher SC,0-0,Bayer 04 Leverkusen
25,Sat Mar 30 1985,Eintracht Braunschweig,0-4,Bor. Mönchengladbach
25,Sat Mar 30 1985,Werder Bremen,2-1,FC Schalke 04
26,Wed Apr 3 1985,Bayer 04 Leverkusen,3-0,1. FC Kaiserslautern
26,Wed Apr 3 1985,Fortuna Düsseldorf,1-2,1. FC Köln
26,Wed Apr 3 1985,Bor. Mönchengladbach,2-0,Arminia Bielefeld
26,Wed Apr 3 1985,FC Schalke 04,2-0,KFC Uerdingen
26,Wed Apr 3 1985,Karlsruher SC,2-4,Borussia Dortmund
26,Wed Apr 3 1985,VfL Bochum,1-0,Eintracht Braunschweig
26,Wed Apr 3 1985,SV Waldhof Mannheim,1-1,VfB Stuttgart
26,Wed Apr 3 1985,Hamburger SV,2-0,Werder Bremen
26,Wed Apr 3 1985,Eintracht Frankfurt,2-2,Bayern München
20,Tue Apr 9 1985,Hamburger SV,3-1,VfL Bochum
19,Tue Apr 9 1985,Borussia Dortmund,4-0,KFC Uerdingen
27,Fri Apr 12 1985,VfB Stuttgart,5-2,Fortuna Düsseldorf
27,Fri Apr 12 1985,1. FC Kaiserslautern,3-1,Karlsruher SC
27,Fri Apr 12 1985,Werder Bremen,2-0,Bor. Mönchengladbach
27,Sat Apr 13 1985,Eintracht Braunschweig,0-2,Bayer 04 Leverkusen
27,Sat Apr 13 1985,1. FC Köln,2-0,Eintracht Frankfurt
27,Sat Apr 13 1985,Bayern München,3-0,FC Schalke 04
27,Sat Apr 13 1985,Arminia Bielefeld,2-3,VfL Bochum
27,Mon Apr 15 1985,Borussia Dortmund,0-0,SV Waldhof Mannheim
28,Fri Apr 19 1985,Fortuna Düsseldorf,1-1,SV Waldhof Mannheim
28,Sat Apr 20 1985,VfL Bochum,1-3,Werder Bremen
28,Sat Apr 20 1985,Karlsruher SC,4-1,Eintracht Braunschweig
28,Sat Apr 20 1985,Bayer 04 Leverkusen,1-1,Arminia Bielefeld
28,Sat Apr 20 1985,Eintracht Frankfurt,2-0,VfB Stuttgart
28,Sat Apr 20 1985,FC Schalke 04,2-3,1. FC Köln
28,Sat Apr 20 1985,Bor. Mönchengladbach,0-0,KFC Uerdingen
28,Sat Apr 20 1985,Hamburger SV,2-1,Bayern München
28,Sat Apr 20 1985,1. FC Kaiserslautern,5-0,Borussia Dortmund
20,Thu Apr 25 1985,SV Waldhof Mannheim,2-0,Eintracht Braunschweig
20,Thu Apr 25 1985,1. FC Köln,3-2,Werder Bremen
20,Thu Apr 25 1985,Fortuna Düsseldorf,1-0,1. FC Kaiserslautern
20,Thu Apr 25 1985,Bor. Mönchengladbach,1-1,Borussia Dortmund
21,Thu Apr 25 1985,Karlsruher SC,2-2,FC Schalke 04
29,Fri May 3 1985,Eintracht Braunschweig,2-1,1. FC Kaiserslautern
29,Fri May 3 1985,KFC Uerdingen,3-1,VfL Bochum
29,Sat May 4 1985,SV Waldhof Mannheim,3-1,Eintracht Frankfurt
29,Sat May 4 1985,Arminia Bielefeld,4-1,Karlsruher SC
29,Sat May 4 1985,Borussia Dortmund,1-2,Fortuna Düsseldorf
29,Sat May 4 1985,VfB Stuttgart,1-0,FC Schalke 04
29,Sat May 4 1985,1. FC Köln,2-1,Hamburger SV
29,Sat May 4 1985,Bayern München,4-0,Bor. Mönchengladbach
29,Sat May 4 1985,Werder Bremen,2-2,Bayer 04 Leverkusen
23,Tue May 7 1985,1. FC Kaiserslautern,1-1,Hamburger SV
30,Fri May 10 1985,1. FC Kaiserslautern,1-1,Arminia Bielefeld
30,Fri May 10 1985,Eintracht Frankfurt,2-2,Fortuna Düsseldorf
30,Fri May 10 1985,FC Schalke 04,4-0,SV Waldhof Mannheim
30,Sat May 11 1985,VfL Bochum,1-1,Bayern München
30,Sat May 11 1985,Eintracht Braunschweig,2-4,Borussia Dortmund
30,Sat May 11 1985,Hamburger SV,3-1,VfB Stuttgart
30,Sat May 11 1985,Bayer 04 Leverkusen,0-0,KFC Uerdingen
30,Sat May 11 1985,Karlsruher SC,1-1,Werder Bremen
30,Sat May 11 1985,Bor. Mönchengladbach,2-3,1. FC Köln
27,Tue May 14 1985,KFC Uerdingen,2-1,Hamburger SV
31,Fri May 17 1985,Werder Bremen,6-1,1. FC Kaiserslautern
31,Fri May 17 1985,1. FC Köln,2-1,VfL Bochum
31,Fri May 17 1985,Fortuna Düsseldorf,1-2,FC Schalke 04
31,Sat May 18 1985,Bayern München,2-1,Bayer 04 Leverkusen
31,Sat May 18 1985,VfB Stuttgart,2-3,Bor. Mönchengladbach
31,Sat May 18 1985,SV Waldhof Mannheim,3-1,Hamburger SV
31,Sat May 18 1985,Borussia Dortmund,2-1,Eintracht Frankfurt
31,Sat May 18 1985,Arminia Bielefeld,3-2,Eintracht Braunschweig
31,Sat May 18 1985,KFC Uerdingen,3-0,Karlsruher SC
25,Tue May 21 1985,1. FC Kaiserslautern,5-2,VfL Bochum
32,Tue May 21 1985,Karlsruher SC,0-4,Bayern München
32,Fri May 24 1985,Borussia Dortmund,1-3,Arminia Bielefeld
32,Fri May 24 1985,Eintracht Frankfurt,1-1,FC Schalke 04
32,Sat May 25 1985,Eintracht Braunschweig,0-2,Werder Bremen
32,Sat May 25 1985,Hamburger SV,1-2,Fortuna Düsseldorf
32,Sat May 25 1985,Bor. Mönchengladbach,3-0,SV Waldhof Mannheim
32,Sat May 25 1985,VfL Bochum,2-1,VfB Stuttgart
32,Sat May 25 1985,Bayer 04 Leverkusen,4-4,1. FC Köln
32,Wed May 29 1985,1. FC Kaiserslautern,6-1,KFC Uerdingen
33,Sat Jun 1 1985,Bayern München,3-0,1. FC Kaiserslautern
33,Sat Jun 1 1985,Eintracht Frankfurt,1-0,Hamburger SV
33,Sat Jun 1 1985,Werder Bremen,2-1,Arminia Bielefeld
33,Sat Jun 1 1985,KFC Uerdingen,1-2,Eintracht Braunschweig
33,Sat Jun 1 1985,1. FC Köln,3-4,Karlsruher SC
33,Sat Jun 1 1985,VfB Stuttgart,4-1,Bayer 04 Leverkusen
33,Sat Jun 1 1985,SV Waldhof Mannheim,2-0,VfL Bochum
33,Sat Jun 1 1985,Fortuna Düsseldorf,2-1,Bor. Mönchengladbach
33,Sat Jun 1 1985,FC Schalke 04,3-1,Borussia Dortmund
34,Sat Jun 8 1985,Borussia Dortmund,2-0,Werder Bremen
34,Sat Jun 8 1985,Bor. Mönchengladbach,3-3,Eintracht Frankfurt
34,Sat Jun 8 1985,VfL Bochum,1-0,Fortuna Düsseldorf
34,Sat Jun 8 1985,Bayer 04 Leverkusen,2-1,SV Waldhof Mannheim
34,Sat Jun 8 1985,Karlsruher SC,1-1,VfB Stuttgart
34,Sat Jun 8 1985,1. FC Kaiserslautern,6-0,1. FC Köln
34,Sat Jun 8 1985,Eintracht Braunschweig,0-1,Bayern München
34,Sat Jun 8 1985,Arminia Bielefeld,1-0,KFC Uerdingen
34,Sat Jun 8 1985,Hamburger SV,2-0,FC Schalke 04
