Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 11 Aug 2000 (W32),Hannover 96 (1),1-1,0-0,1. FC Nürnberg (1)
?,(Fri) 11 Aug 2000 (W32),Stuttgarter Kickers (1),1-0,1-0,Rot-Weiß Oberhausen (1)
?,(Sat) 12 Aug 2000 (W32),Rot Weiss Ahlen (1),3-6,2-2,FC St. Pauli (1)
?,(Sat) 12 Aug 2000 (W32),Bor. Mönchengladbach (1),0-0,0-0,1. FC Saarbrücken (1)
?,(Sun) 13 Aug 2000 (W32),Arminia Bielefeld (1),3-1,1-1,Osnabrück (1)
?,(Sun) 13 Aug 2000 (W32),Greuther Fürth (1),4-1,1-0,Chemnitzer FC (1)
?,(Sun) 13 Aug 2000 (W32),VfR Mannheim (1),3-0,1-0,Alemannia Aachen (1)
?,(Sun) 13 Aug 2000 (W32),SSV Reutlingen 05 (1),3-2,1-1,1. FSV Mainz 05 (1)
?,(Mon) 14 Aug 2000 (W33),MSV Duisburg (1),1-2,0-1,SSV Ulm 1846 (1)
?,(Fri) 18 Aug 2000 (W33),Chemnitzer FC (2),0-2,0-0,Hannover 96 (2)
?,(Fri) 18 Aug 2000 (W33),FC St. Pauli (2),5-0,4-0,VfR Mannheim (2)
?,(Sat) 19 Aug 2000 (W33),Alemannia Aachen (2),4-1,1-0,SSV Reutlingen 05 (2)
?,(Sat) 19 Aug 2000 (W33),Osnabrück (2),1-3,1-0,Bor. Mönchengladbach (2)
?,(Sun) 20 Aug 2000 (W33),1. FSV Mainz 05 (2),2-2,1-2,Stuttgarter Kickers (2)
?,(Sun) 20 Aug 2000 (W33),1. FC Nürnberg (2),2-0,2-0,Rot Weiss Ahlen (2)
?,(Sun) 20 Aug 2000 (W33),Rot-Weiß Oberhausen (2),1-0,1-0,MSV Duisburg (2)
?,(Sun) 20 Aug 2000 (W33),1. FC Saarbrücken (2),2-1,1-1,Greuther Fürth (2)
?,(Mon) 21 Aug 2000 (W34),SSV Ulm 1846 (2),0-1,0-1,Arminia Bielefeld (2)
?,(Mon) 4 Sep 2000 (W36),Bor. Mönchengladbach (3),5-0,2-0,SSV Ulm 1846 (3)
?,(Tue) 5 Sep 2000 (W36),Arminia Bielefeld (3),2-0,2-0,Rot-Weiß Oberhausen (3)
?,(Tue) 5 Sep 2000 (W36),Chemnitzer FC (3),1-3,0-2,1. FC Saarbrücken (3)
?,(Tue) 5 Sep 2000 (W36),MSV Duisburg (3),0-0,0-0,1. FSV Mainz 05 (3)
?,(Tue) 5 Sep 2000 (W36),Hannover 96 (3),1-1,0-1,Rot Weiss Ahlen (3)
?,(Tue) 5 Sep 2000 (W36),SSV Reutlingen 05 (3),2-0,0-0,FC St. Pauli (3)
?,(Wed) 6 Sep 2000 (W36),Greuther Fürth (3),2-0,1-0,Osnabrück (3)
?,(Wed) 6 Sep 2000 (W36),VfR Mannheim (3),1-4,0-2,1. FC Nürnberg (3)
?,(Wed) 6 Sep 2000 (W36),Stuttgarter Kickers (3),0-3,0-0,Alemannia Aachen (3)
?,(Fri) 8 Sep 2000 (W36),1. FSV Mainz 05 (4),2-4,2-4,Arminia Bielefeld (4)
?,(Fri) 8 Sep 2000 (W36),1. FC Saarbrücken (4),2-1,1-0,Hannover 96 (4)
?,(Sat) 9 Sep 2000 (W36),Rot Weiss Ahlen (4),1-2,1-0,VfR Mannheim (4)
?,(Sat) 9 Sep 2000 (W36),1. FC Nürnberg (4),2-0,2-0,SSV Reutlingen 05 (4)
?,(Sun) 10 Sep 2000 (W36),Rot-Weiß Oberhausen (4),1-1,0-1,Bor. Mönchengladbach (4)
?,(Sun) 10 Sep 2000 (W36),Osnabrück (4),1-1,1-0,Chemnitzer FC (4)
?,(Sun) 10 Sep 2000 (W36),FC St. Pauli (4),4-0,2-0,Stuttgarter Kickers (4)
?,(Sun) 10 Sep 2000 (W36),SSV Ulm 1846 (4),2-2,0-0,Greuther Fürth (4)
?,(Mon) 11 Sep 2000 (W37),Alemannia Aachen (4),1-0,0-0,MSV Duisburg (4)
?,(Fri) 15 Sep 2000 (W37),MSV Duisburg (5),4-1,3-1,FC St. Pauli (5)
?,(Fri) 15 Sep 2000 (W37),Hannover 96 (5),3-0,0-0,VfR Mannheim (5)
?,(Sat) 16 Sep 2000 (W37),Bor. Mönchengladbach (5),1-1,1-1,1. FSV Mainz 05 (5)
?,(Sat) 16 Sep 2000 (W37),SSV Reutlingen 05 (5),5-1,1-1,Rot Weiss Ahlen (5)
?,(Sun) 17 Sep 2000 (W37),Chemnitzer FC (5),1-0,1-0,SSV Ulm 1846 (5)
?,(Sun) 17 Sep 2000 (W37),Greuther Fürth (5),1-2,1-0,Rot-Weiß Oberhausen (5)
?,(Sun) 17 Sep 2000 (W37),1. FC Saarbrücken (5),2-1,1-1,Osnabrück (5)
?,(Sun) 17 Sep 2000 (W37),Stuttgarter Kickers (5),0-2,0-0,1. FC Nürnberg (5)
?,(Mon) 18 Sep 2000 (W38),Arminia Bielefeld (5),1-1,1-1,Alemannia Aachen (5)
?,(Fri) 22 Sep 2000 (W38),1. FC Nürnberg (6),3-1,1-1,MSV Duisburg (6)
?,(Fri) 22 Sep 2000 (W38),SSV Ulm 1846 (6),3-1,1-0,1. FC Saarbrücken (6)
?,(Sat) 23 Sep 2000 (W38),VfR Mannheim (6),1-1,0-1,SSV Reutlingen 05 (6)
?,(Sat) 23 Sep 2000 (W38),FC St. Pauli (6),2-0,0-0,Arminia Bielefeld (6)
?,(Sun) 24 Sep 2000 (W38),Rot Weiss Ahlen (6),1-1,0-0,Stuttgarter Kickers (6)
?,(Sun) 24 Sep 2000 (W38),1. FSV Mainz 05 (6),1-0,1-0,Greuther Fürth (6)
?,(Sun) 24 Sep 2000 (W38),Rot-Weiß Oberhausen (6),4-1,2-0,Chemnitzer FC (6)
?,(Sun) 24 Sep 2000 (W38),Osnabrück (6),0-1,0-0,Hannover 96 (6)
?,(Mon) 25 Sep 2000 (W39),Alemannia Aachen (6),1-1,1-1,Bor. Mönchengladbach (6)
?,(Fri) 29 Sep 2000 (W39),MSV Duisburg (7),3-3,1-2,Rot Weiss Ahlen (7)
?,(Fri) 29 Sep 2000 (W39),1. FC Saarbrücken (7),3-2,2-0,Rot-Weiß Oberhausen (7)
?,(Sat) 30 Sep 2000 (W39),Bor. Mönchengladbach (7),4-2,1-1,FC St. Pauli (7)
?,(Sat) 30 Sep 2000 (W39),Stuttgarter Kickers (7),2-2,1-1,VfR Mannheim (7)
?,(Sun) 1 Oct 2000 (W39),Chemnitzer FC (7),0-2,0-0,1. FSV Mainz 05 (7)
?,(Sun) 1 Oct 2000 (W39),Greuther Fürth (7),3-0,1-0,Alemannia Aachen (7)
?,(Sun) 1 Oct 2000 (W39),Hannover 96 (7),5-1,2-1,SSV Reutlingen 05 (7)
?,(Sun) 1 Oct 2000 (W39),Osnabrück (7),2-1,2-0,SSV Ulm 1846 (7)
?,(Mon) 2 Oct 2000 (W40),Arminia Bielefeld (7),1-2,1-0,1. FC Nürnberg (7)
?,(Fri) 13 Oct 2000 (W41),Alemannia Aachen (8),1-2,0-1,Chemnitzer FC (8)
?,(Fri) 13 Oct 2000 (W41),VfR Mannheim (8),1-0,1-0,MSV Duisburg (8)
?,(Sat) 14 Oct 2000 (W41),Rot Weiss Ahlen (8),1-1,1-0,Arminia Bielefeld (8)
?,(Sat) 14 Oct 2000 (W41),1. FSV Mainz 05 (8),1-0,1-0,1. FC Saarbrücken (8)
?,(Sun) 15 Oct 2000 (W41),Rot-Weiß Oberhausen (8),5-2,1-0,Osnabrück (8)
?,(Sun) 15 Oct 2000 (W41),SSV Reutlingen 05 (8),1-0,0-0,Stuttgarter Kickers (8)
?,(Sun) 15 Oct 2000 (W41),FC St. Pauli (8),3-3,3-0,Greuther Fürth (8)
?,(Sun) 15 Oct 2000 (W41),SSV Ulm 1846 (8),3-3,1-0,Hannover 96 (8)
?,(Mon) 16 Oct 2000 (W42),1. FC Nürnberg (8),2-1,1-0,Bor. Mönchengladbach (8)
?,(Fri) 20 Oct 2000 (W42),Arminia Bielefeld (9),0-0,0-0,VfR Mannheim (9)
?,(Fri) 20 Oct 2000 (W42),Chemnitzer FC (9),1-3,1-0,FC St. Pauli (9)
?,(Sat) 21 Oct 2000 (W42),Greuther Fürth (9),0-0,0-0,1. FC Nürnberg (9)
?,(Sat) 21 Oct 2000 (W42),Hannover 96 (9),1-0,0-0,Stuttgarter Kickers (9)
?,(Sun) 22 Oct 2000 (W42),MSV Duisburg (9),4-3,2-1,SSV Reutlingen 05 (9)
?,(Sun) 22 Oct 2000 (W42),Osnabrück (9),2-1,1-0,1. FSV Mainz 05 (9)
?,(Sun) 22 Oct 2000 (W42),1. FC Saarbrücken (9),1-3,1-0,Alemannia Aachen (9)
?,(Sun) 22 Oct 2000 (W42),SSV Ulm 1846 (9),0-1,0-0,Rot-Weiß Oberhausen (9)
?,(Mon) 23 Oct 2000 (W43),Bor. Mönchengladbach (9),1-2,0-0,Rot Weiss Ahlen (9)
?,(Fri) 27 Oct 2000 (W43),1. FC Nürnberg (10),3-1,2-0,Chemnitzer FC (10)
?,(Fri) 27 Oct 2000 (W43),SSV Reutlingen 05 (10),3-2,2-1,Arminia Bielefeld (10)
?,(Sat) 28 Oct 2000 (W43),Alemannia Aachen (10),0-0,0-0,Osnabrück (10)
?,(Sat) 28 Oct 2000 (W43),1. FSV Mainz 05 (10),0-3,0-0,SSV Ulm 1846 (10)
?,(Sun) 29 Oct 2000 (W43),Rot Weiss Ahlen (10),2-0,1-0,Greuther Fürth (10)
?,(Sun) 29 Oct 2000 (W43),VfR Mannheim (10),4-0,1-0,Bor. Mönchengladbach (10)
?,(Sun) 29 Oct 2000 (W43),Rot-Weiß Oberhausen (10),0-0,0-0,Hannover 96 (10)
?,(Sun) 29 Oct 2000 (W43),FC St. Pauli (10),2-2,2-0,1. FC Saarbrücken (10)
?,(Sun) 29 Oct 2000 (W43),Stuttgarter Kickers (10),0-0,0-0,MSV Duisburg (10)
?,(Fri) 3 Nov 2000 (W44),Arminia Bielefeld (11),0-0,0-0,Stuttgarter Kickers (11)
?,(Fri) 3 Nov 2000 (W44),Chemnitzer FC (11),2-2,2-1,Rot Weiss Ahlen (11)
?,(Sat) 4 Nov 2000 (W44),Hannover 96 (11),0-2,0-0,MSV Duisburg (11)
?,(Sat) 4 Nov 2000 (W44),Rot-Weiß Oberhausen (11),1-0,0-0,1. FSV Mainz 05 (11)
?,(Sun) 5 Nov 2000 (W44),Greuther Fürth (11),2-1,1-1,VfR Mannheim (11)
?,(Sun) 5 Nov 2000 (W44),Bor. Mönchengladbach (11),1-1,1-1,SSV Reutlingen 05 (11)
?,(Sun) 5 Nov 2000 (W44),Osnabrück (11),0-0,0-0,FC St. Pauli (11)
?,(Sun) 5 Nov 2000 (W44),SSV Ulm 1846 (11),3-1,0-0,Alemannia Aachen (11)
?,(Mon) 6 Nov 2000 (W45),1. FC Saarbrücken (11),2-2,1-0,1. FC Nürnberg (11)
?,(Fri) 10 Nov 2000 (W45),MSV Duisburg (12),2-1,1-0,Arminia Bielefeld (12)
?,(Fri) 10 Nov 2000 (W45),VfR Mannheim (12),0-0,0-0,Chemnitzer FC (12)
?,(Sat) 11 Nov 2000 (W45),1. FSV Mainz 05 (12),0-2,0-0,Hannover 96 (12)
?,(Sat) 11 Nov 2000 (W45),FC St. Pauli (12),1-0,1-0,SSV Ulm 1846 (12)
?,(Sun) 12 Nov 2000 (W45),Alemannia Aachen (12),3-1,3-0,Rot-Weiß Oberhausen (12)
?,(Sun) 12 Nov 2000 (W45),Rot Weiss Ahlen (12),2-0,1-0,1. FC Saarbrücken (12)
?,(Sun) 12 Nov 2000 (W45),SSV Reutlingen 05 (12),2-2,1-1,Greuther Fürth (12)
?,(Sun) 12 Nov 2000 (W45),Stuttgarter Kickers (12),1-1,0-0,Bor. Mönchengladbach (12)
?,(Mon) 13 Nov 2000 (W46),1. FC Nürnberg (12),3-1,2-0,Osnabrück (12)
?,(Fri) 17 Nov 2000 (W46),1. FSV Mainz 05 (13),1-1,0-0,Alemannia Aachen (13)
?,(Fri) 17 Nov 2000 (W46),SSV Ulm 1846 (13),0-1,0-1,1. FC Nürnberg (13)
?,(Sat) 18 Nov 2000 (W46),Osnabrück (13),1-1,0-1,Rot Weiss Ahlen (13)
?,(Sun) 19 Nov 2000 (W46),Chemnitzer FC (13),1-3,1-2,SSV Reutlingen 05 (13)
?,(Sun) 19 Nov 2000 (W46),Greuther Fürth (13),2-0,0-0,Stuttgarter Kickers (13)
?,(Sun) 19 Nov 2000 (W46),Bor. Mönchengladbach (13),1-1,0-1,MSV Duisburg (13)
?,(Sun) 19 Nov 2000 (W46),Rot-Weiß Oberhausen (13),2-3,2-1,FC St. Pauli (13)
?,(Mon) 20 Nov 2000 (W47),Hannover 96 (13),4-2,3-1,Arminia Bielefeld (13)
?,(Mon) 20 Nov 2000 (W47),1. FC Saarbrücken (13),3-3,2-2,VfR Mannheim (13)
?,(Fri) 24 Nov 2000 (W47),Alemannia Aachen (14),0-4,0-3,Hannover 96 (14)
?,(Fri) 24 Nov 2000 (W47),MSV Duisburg (14),0-0,0-0,Greuther Fürth (14)
?,(Sat) 25 Nov 2000 (W47),Rot Weiss Ahlen (14),1-0,1-0,SSV Ulm 1846 (14)
?,(Sat) 25 Nov 2000 (W47),Arminia Bielefeld (14),1-2,1-0,Bor. Mönchengladbach (14)
?,(Sun) 26 Nov 2000 (W47),VfR Mannheim (14),2-0,0-0,Osnabrück (14)
?,(Sun) 26 Nov 2000 (W47),1. FC Nürnberg (14),2-1,1-0,Rot-Weiß Oberhausen (14)
?,(Sun) 26 Nov 2000 (W47),SSV Reutlingen 05 (14),8-2,3-0,1. FC Saarbrücken (14)
?,(Sun) 26 Nov 2000 (W47),Stuttgarter Kickers (14),4-0,1-0,Chemnitzer FC (14)
?,(Mon) 27 Nov 2000 (W48),FC St. Pauli (14),2-2,0-0,1. FSV Mainz 05 (14)
?,(Fri) 1 Dec 2000 (W48),Chemnitzer FC (15),1-3,1-1,MSV Duisburg (15)
?,(Fri) 1 Dec 2000 (W48),Greuther Fürth (15),1-0,0-0,Arminia Bielefeld (15)
?,(Sat) 2 Dec 2000 (W48),Osnabrück (15),0-2,0-1,SSV Reutlingen 05 (15)
?,(Sat) 2 Dec 2000 (W48),1. FC Saarbrücken (15),1-0,0-0,Stuttgarter Kickers (15)
?,(Sun) 3 Dec 2000 (W48),1. FSV Mainz 05 (15),2-0,1-0,1. FC Nürnberg (15)
?,(Sun) 3 Dec 2000 (W48),Rot-Weiß Oberhausen (15),1-0,0-0,Rot Weiss Ahlen (15)
?,(Sun) 3 Dec 2000 (W48),FC St. Pauli (15),3-3,1-2,Alemannia Aachen (15)
?,(Sun) 3 Dec 2000 (W48),SSV Ulm 1846 (15),1-0,1-0,VfR Mannheim (15)
?,(Mon) 4 Dec 2000 (W49),Bor. Mönchengladbach (15),2-0,1-0,Hannover 96 (15)
?,(Fri) 8 Dec 2000 (W49),MSV Duisburg (16),2-1,1-1,1. FC Saarbrücken (16)
?,(Fri) 8 Dec 2000 (W49),SSV Reutlingen 05 (16),2-2,1-1,SSV Ulm 1846 (16)
?,(Sat) 9 Dec 2000 (W49),Arminia Bielefeld (16),5-1,2-0,Chemnitzer FC (16)
?,(Sat) 9 Dec 2000 (W49),Stuttgarter Kickers (16),2-1,1-0,Osnabrück (16)
?,(Sun) 10 Dec 2000 (W49),Rot Weiss Ahlen (16),1-0,1-0,1. FSV Mainz 05 (16)
?,(Sun) 10 Dec 2000 (W49),Bor. Mönchengladbach (16),3-1,1-0,Greuther Fürth (16)
?,(Sun) 10 Dec 2000 (W49),VfR Mannheim (16),5-0,1-0,Rot-Weiß Oberhausen (16)
