Matchday,Date,Team 1,FT,Team 2
7,Wed Sep 8 1993,Hamburger SV,3-2,VfB Stuttgart
7,Wed Sep 8 1993,1. FC Kaiserslautern,0-0,FC Schalke 04
7,Wed Sep 8 1993,Bor. Mönchengladbach,2-2,Bayer 04 Leverkusen
7,Wed Sep 8 1993,1. FC Nürnberg,1-1,Karlsruher SC
7,Wed Sep 8 1993,SG Wattenscheid 09,0-2,MSV Duisburg
7,Wed Sep 8 1993,Werder Bremen,1-0,Bayern München
8,Sat Sep 18 1993,Bayern München,3-3,SG Wattenscheid 09
8,Sat Sep 18 1993,Dynamo Dresden,2-1,Bor. Mönchengladbach
8,Sat Sep 18 1993,MSV Duisburg,2-2,Borussia Dortmund
8,Sat Sep 18 1993,SC Freiburg,2-3,1. FC Kaiserslautern
8,Sat Sep 18 1993,Karlsruher SC,0-3,Werder Bremen
8,Sat Sep 18 1993,VfB Leipzig (-2004),1-4,Hamburger SV
8,Sat Sep 18 1993,Bayer 04 Leverkusen,2-2,Eintracht Frankfurt
8,Sat Sep 18 1993,FC Schalke 04,1-2,1. FC Nürnberg
8,Sat Sep 18 1993,VfB Stuttgart,1-1,1. FC Köln
9,Sat Sep 25 1993,Borussia Dortmund,1-1,Bayern München
9,Sat Sep 25 1993,Eintracht Frankfurt,3-2,Dynamo Dresden
9,Sat Sep 25 1993,1. FC Köln,3-1,VfB Leipzig (-2004)
9,Sat Sep 25 1993,Hamburger SV,0-1,MSV Duisburg
9,Sat Sep 25 1993,1. FC Kaiserslautern,3-2,Bayer 04 Leverkusen
9,Sat Sep 25 1993,Karlsruher SC,0-0,FC Schalke 04
9,Sat Sep 25 1993,Bor. Mönchengladbach,0-2,VfB Stuttgart
9,Sat Sep 25 1993,1. FC Nürnberg,2-2,SC Freiburg
9,Sat Sep 25 1993,Werder Bremen,0-0,SG Wattenscheid 09
10,Sat Oct 2 1993,Bayern München,4-0,Hamburger SV
10,Sat Oct 2 1993,Dynamo Dresden,3-1,1. FC Kaiserslautern
10,Sat Oct 2 1993,MSV Duisburg,0-0,1. FC Köln
10,Sat Oct 2 1993,SC Freiburg,3-3,Karlsruher SC
10,Sat Oct 2 1993,VfB Leipzig (-2004),1-1,Bor. Mönchengladbach
10,Sat Oct 2 1993,Bayer 04 Leverkusen,4-0,1. FC Nürnberg
10,Sat Oct 2 1993,FC Schalke 04,1-1,Werder Bremen
10,Sat Oct 2 1993,VfB Stuttgart,0-2,Eintracht Frankfurt
10,Sat Oct 2 1993,SG Wattenscheid 09,1-2,Borussia Dortmund
11,Sat Oct 9 1993,Eintracht Frankfurt,2-1,VfB Leipzig (-2004)
11,Sat Oct 9 1993,1. FC Köln,0-4,Bayern München
11,Sat Oct 9 1993,Hamburger SV,2-1,SG Wattenscheid 09
11,Sat Oct 9 1993,1. FC Kaiserslautern,5-0,VfB Stuttgart
11,Sat Oct 9 1993,Werder Bremen,4-0,Borussia Dortmund
11,Sat Oct 9 1993,Bor. Mönchengladbach,4-1,MSV Duisburg
11,Sat Oct 9 1993,1. FC Nürnberg,3-0,Dynamo Dresden
11,Sat Oct 9 1993,FC Schalke 04,1-3,SC Freiburg
11,Sat Oct 9 1993,Karlsruher SC,2-0,Bayer 04 Leverkusen
12,Sat Oct 16 1993,Bayern München,3-1,Bor. Mönchengladbach
12,Sat Oct 16 1993,Borussia Dortmund,2-1,Hamburger SV
12,Sat Oct 16 1993,Dynamo Dresden,1-1,Karlsruher SC
12,Sat Oct 16 1993,MSV Duisburg,1-0,Eintracht Frankfurt
12,Sat Oct 16 1993,SG Wattenscheid 09,2-2,1. FC Köln
12,Sat Oct 16 1993,VfB Leipzig (-2004),0-0,1. FC Kaiserslautern
12,Sat Oct 16 1993,Bayer 04 Leverkusen,5-1,FC Schalke 04
12,Sat Oct 16 1993,VfB Stuttgart,1-0,1. FC Nürnberg
12,Sat Oct 16 1993,SC Freiburg,0-0,Werder Bremen
13,Sat Oct 23 1993,Eintracht Frankfurt,2-2,Bayern München
13,Sat Oct 23 1993,1. FC Köln,2-0,Borussia Dortmund
13,Sat Oct 23 1993,SC Freiburg,1-0,Bayer 04 Leverkusen
13,Sat Oct 23 1993,1. FC Kaiserslautern,2-0,MSV Duisburg
13,Sat Oct 23 1993,Karlsruher SC,0-0,VfB Stuttgart
13,Sat Oct 23 1993,Bor. Mönchengladbach,3-3,SG Wattenscheid 09
13,Sat Oct 23 1993,1. FC Nürnberg,5-0,VfB Leipzig (-2004)
13,Sat Oct 23 1993,FC Schalke 04,0-0,Dynamo Dresden
13,Sat Oct 23 1993,Werder Bremen,0-2,Hamburger SV
14,Sat Oct 30 1993,Bayern München,4-0,1. FC Kaiserslautern
14,Sat Oct 30 1993,Borussia Dortmund,3-0,Bor. Mönchengladbach
14,Sat Oct 30 1993,Dynamo Dresden,1-2,SC Freiburg
14,Sat Oct 30 1993,MSV Duisburg,1-0,1. FC Nürnberg
14,Sat Oct 30 1993,SG Wattenscheid 09,0-0,Eintracht Frankfurt
14,Sat Oct 30 1993,VfB Leipzig (-2004),1-0,Karlsruher SC
14,Sat Oct 30 1993,Bayer 04 Leverkusen,2-2,Werder Bremen
14,Sat Oct 30 1993,VfB Stuttgart,3-0,FC Schalke 04
14,Sat Oct 30 1993,Hamburger SV,2-4,1. FC Köln
15,Sat Nov 6 1993,Dynamo Dresden,1-1,Bayer 04 Leverkusen
15,Sat Nov 6 1993,Eintracht Frankfurt,2-0,Borussia Dortmund
15,Sat Nov 6 1993,1. FC Köln,2-0,Werder Bremen
15,Sat Nov 6 1993,SC Freiburg,2-1,VfB Stuttgart
15,Sat Nov 6 1993,1. FC Kaiserslautern,4-1,SG Wattenscheid 09
15,Sat Nov 6 1993,Karlsruher SC,5-0,MSV Duisburg
15,Sat Nov 6 1993,Bor. Mönchengladbach,2-2,Hamburger SV
15,Sat Nov 6 1993,1. FC Nürnberg,2-0,Bayern München
15,Sat Nov 6 1993,FC Schalke 04,3-1,VfB Leipzig (-2004)
16,Sat Nov 13 1993,Bayern München,1-0,Karlsruher SC
16,Sat Nov 13 1993,Borussia Dortmund,2-1,1. FC Kaiserslautern
16,Sat Nov 13 1993,MSV Duisburg,1-0,FC Schalke 04
16,Sat Nov 13 1993,1. FC Köln,0-4,Bor. Mönchengladbach
16,Sat Nov 13 1993,Hamburger SV,3-0,Eintracht Frankfurt
16,Sat Nov 13 1993,VfB Leipzig (-2004),2-2,SC Freiburg
16,Sat Nov 13 1993,VfB Stuttgart,1-4,Bayer 04 Leverkusen
16,Sat Nov 13 1993,SG Wattenscheid 09,2-1,1. FC Nürnberg
16,Sat Nov 13 1993,Werder Bremen,0-1,Dynamo Dresden
17,Sat Nov 20 1993,Dynamo Dresden,1-0,VfB Stuttgart
17,Sat Nov 20 1993,Eintracht Frankfurt,0-3,1. FC Köln
17,Sat Nov 20 1993,SC Freiburg,1-2,MSV Duisburg
17,Sat Nov 20 1993,1. FC Kaiserslautern,3-0,Hamburger SV
17,Sat Nov 20 1993,Karlsruher SC,2-0,SG Wattenscheid 09
17,Sat Nov 20 1993,Bayer 04 Leverkusen,3-1,VfB Leipzig (-2004)
17,Sat Nov 20 1993,Bor. Mönchengladbach,3-2,Werder Bremen
17,Sat Nov 20 1993,1. FC Nürnberg,0-0,Borussia Dortmund
17,Sat Nov 20 1993,FC Schalke 04,1-1,Bayern München
18,Sat Nov 27 1993,VfB Stuttgart,0-0,Werder Bremen
18,Sat Nov 27 1993,Eintracht Frankfurt,0-3,Bor. Mönchengladbach
18,Sat Nov 27 1993,SC Freiburg,3-1,Bayern München
18,Sat Nov 27 1993,1. FC Kaiserslautern,3-0,1. FC Köln
18,Sat Nov 27 1993,Karlsruher SC,3-3,Borussia Dortmund
18,Sat Nov 27 1993,Bayer 04 Leverkusen,2-1,MSV Duisburg
18,Sat Nov 27 1993,1. FC Nürnberg,0-1,Hamburger SV
18,Sat Nov 27 1993,FC Schalke 04,4-1,SG Wattenscheid 09
18,Sat Nov 27 1993,Dynamo Dresden,1-0,VfB Leipzig (-2004)
19,Sat Dec 4 1993,Bayern München,1-1,Bayer 04 Leverkusen
19,Sat Dec 4 1993,Borussia Dortmund,1-1,FC Schalke 04
19,Sat Dec 4 1993,MSV Duisburg,1-1,Dynamo Dresden
19,Sat Dec 4 1993,1. FC Köln,0-1,1. FC Nürnberg
19,Sat Dec 4 1993,Hamburger SV,1-1,Karlsruher SC
19,Sat Dec 4 1993,VfB Leipzig (-2004),0-0,VfB Stuttgart
19,Sat Dec 4 1993,Bor. Mönchengladbach,3-1,1. FC Kaiserslautern
19,Sat Dec 4 1993,SG Wattenscheid 09,3-1,SC Freiburg
19,Sat Dec 4 1993,Werder Bremen,1-0,Eintracht Frankfurt
20,Sat Dec 11 1993,Dynamo Dresden,1-1,Bayern München
20,Sat Dec 11 1993,SC Freiburg,4-1,Borussia Dortmund
20,Sat Dec 11 1993,1. FC Kaiserslautern,1-1,Eintracht Frankfurt
20,Sat Dec 11 1993,Karlsruher SC,2-0,1. FC Köln
20,Sat Dec 11 1993,VfB Stuttgart,4-0,MSV Duisburg
20,Sat Dec 11 1993,Bayer 04 Leverkusen,1-1,SG Wattenscheid 09
20,Sat Dec 11 1993,1. FC Nürnberg,2-4,Bor. Mönchengladbach
20,Sat Dec 11 1993,FC Schalke 04,1-0,Hamburger SV
20,Sat Dec 11 1993,VfB Leipzig (-2004),1-1,Werder Bremen
21,Sat Feb 12 1994,Bayern München,1-3,VfB Stuttgart
21,Sat Feb 12 1994,Borussia Dortmund,1-0,Bayer 04 Leverkusen
21,Sat Feb 12 1994,MSV Duisburg,2-1,VfB Leipzig (-2004)
21,Sat Feb 12 1994,Eintracht Frankfurt,1-1,1. FC Nürnberg
21,Sat Feb 12 1994,Werder Bremen,2-0,1. FC Kaiserslautern
21,Sat Feb 12 1994,Hamburger SV,1-1,SC Freiburg
21,Sat Feb 12 1994,Bor. Mönchengladbach,1-2,Karlsruher SC
21,Sat Feb 12 1994,SG Wattenscheid 09,1-1,Dynamo Dresden
21,Sat Feb 12 1994,1. FC Köln,1-1,FC Schalke 04
22,Sat Feb 19 1994,Dynamo Dresden,3-0,Borussia Dortmund
22,Sat Feb 19 1994,MSV Duisburg,1-0,Werder Bremen
22,Sat Feb 19 1994,SC Freiburg,2-4,1. FC Köln
22,Sat Feb 19 1994,Karlsruher SC,1-0,Eintracht Frankfurt
22,Sat Feb 19 1994,VfB Leipzig (-2004),1-3,Bayern München
22,Sat Feb 19 1994,Bayer 04 Leverkusen,1-2,Hamburger SV
22,Sat Feb 19 1994,1. FC Nürnberg,0-2,1. FC Kaiserslautern
22,Sat Feb 19 1994,FC Schalke 04,2-1,Bor. Mönchengladbach
22,Sat Feb 19 1994,VfB Stuttgart,3-0,SG Wattenscheid 09
23,Sat Feb 26 1994,Bayern München,4-0,MSV Duisburg
23,Sat Feb 26 1994,Borussia Dortmund,1-2,VfB Stuttgart
23,Sat Feb 26 1994,Eintracht Frankfurt,1-3,FC Schalke 04
23,Sat Feb 26 1994,1. FC Köln,1-1,Bayer 04 Leverkusen
23,Sat Feb 26 1994,Werder Bremen,2-2,1. FC Nürnberg
23,Sat Feb 26 1994,1. FC Kaiserslautern,0-0,Karlsruher SC
23,Sat Feb 26 1994,Bor. Mönchengladbach,1-1,SC Freiburg
23,Sat Feb 26 1994,SG Wattenscheid 09,2-2,VfB Leipzig (-2004)
23,Sat Feb 26 1994,Hamburger SV,1-1,Dynamo Dresden
24,Sat Mar 5 1994,Bayern München,2-0,Werder Bremen
24,Sat Mar 5 1994,Dynamo Dresden,1-1,1. FC Köln
24,Sat Mar 5 1994,MSV Duisburg,2-1,SG Wattenscheid 09
24,Sat Mar 5 1994,SC Freiburg,1-3,Eintracht Frankfurt
24,Sat Mar 5 1994,Karlsruher SC,3-2,1. FC Nürnberg
24,Sat Mar 5 1994,VfB Leipzig (-2004),2-3,Borussia Dortmund
24,Sat Mar 5 1994,Bayer 04 Leverkusen,0-1,Bor. Mönchengladbach
24,Sat Mar 5 1994,FC Schalke 04,2-0,1. FC Kaiserslautern
24,Sat Mar 5 1994,VfB Stuttgart,4-0,Hamburger SV
25,Sat Mar 12 1994,Borussia Dortmund,2-1,MSV Duisburg
25,Sat Mar 12 1994,Eintracht Frankfurt,2-0,Bayer 04 Leverkusen
25,Sat Mar 12 1994,1. FC Köln,3-1,VfB Stuttgart
25,Sat Mar 12 1994,Hamburger SV,3-0,VfB Leipzig (-2004)
25,Sat Mar 12 1994,1. FC Kaiserslautern,1-0,SC Freiburg
25,Sat Mar 12 1994,Bor. Mönchengladbach,2-1,Dynamo Dresden
25,Sat Mar 12 1994,1. FC Nürnberg,1-0,FC Schalke 04
25,Sat Mar 12 1994,SG Wattenscheid 09,1-3,Bayern München
25,Sat Mar 12 1994,Werder Bremen,0-2,Karlsruher SC
26,Sat Mar 19 1994,Bayern München,0-0,Borussia Dortmund
26,Sat Mar 19 1994,Dynamo Dresden,0-4,Eintracht Frankfurt
26,Sat Mar 19 1994,MSV Duisburg,0-1,Hamburger SV
26,Sat Mar 19 1994,SC Freiburg,0-0,1. FC Nürnberg
26,Sat Mar 19 1994,VfB Leipzig (-2004),2-3,1. FC Köln
26,Sat Mar 19 1994,Bayer 04 Leverkusen,3-2,1. FC Kaiserslautern
26,Sat Mar 19 1994,FC Schalke 04,2-0,Karlsruher SC
26,Sat Mar 19 1994,VfB Stuttgart,3-0,Bor. Mönchengladbach
26,Sat Mar 19 1994,SG Wattenscheid 09,2-2,Werder Bremen
27,Sat Mar 26 1994,Werder Bremen,0-1,FC Schalke 04
27,Sat Mar 26 1994,Eintracht Frankfurt,0-0,VfB Stuttgart
27,Sat Mar 26 1994,1. FC Köln,1-0,MSV Duisburg
27,Sat Mar 26 1994,Hamburger SV,1-2,Bayern München
27,Sat Mar 26 1994,1. FC Kaiserslautern,0-0,Dynamo Dresden
27,Sat Mar 26 1994,Karlsruher SC,2-1,SC Freiburg
27,Sat Mar 26 1994,Bor. Mönchengladbach,6-1,VfB Leipzig (-2004)
27,Sat Mar 26 1994,1. FC Nürnberg,2-3,Bayer 04 Leverkusen
27,Sat Mar 26 1994,Borussia Dortmund,2-0,SG Wattenscheid 09
28,Sat Apr 2 1994,Bayern München,1-0,1. FC Köln
28,Sat Apr 2 1994,Borussia Dortmund,3-2,Werder Bremen
28,Sat Apr 2 1994,Dynamo Dresden,1-1,1. FC Nürnberg
28,Sat Apr 2 1994,MSV Duisburg,2-0,Bor. Mönchengladbach
28,Sat Apr 2 1994,SC Freiburg,2-3,FC Schalke 04
28,Sat Apr 2 1994,VfB Leipzig (-2004),1-0,Eintracht Frankfurt
28,Sat Apr 2 1994,Bayer 04 Leverkusen,3-1,Karlsruher SC
28,Sat Apr 2 1994,VfB Stuttgart,1-1,1. FC Kaiserslautern
28,Sat Apr 2 1994,SG Wattenscheid 09,3-1,Hamburger SV
32,Sun Apr 3 1994,Bayern München,5-0,1. FC Nürnberg
29,Wed Apr 6 1994,Werder Bremen,3-2,SC Freiburg
29,Wed Apr 6 1994,FC Schalke 04,1-1,Bayer 04 Leverkusen
29,Wed Apr 6 1994,1. FC Nürnberg,1-0,VfB Stuttgart
29,Wed Apr 6 1994,Bor. Mönchengladbach,2-0,Bayern München
29,Wed Apr 6 1994,Eintracht Frankfurt,1-2,MSV Duisburg
29,Wed Apr 6 1994,1. FC Kaiserslautern,1-0,VfB Leipzig (-2004)
29,Wed Apr 6 1994,Hamburger SV,0-0,Borussia Dortmund
29,Wed Apr 6 1994,1. FC Köln,3-2,SG Wattenscheid 09
29,Wed Apr 6 1994,Karlsruher SC,1-0,Dynamo Dresden
30,Sat Apr 9 1994,Hamburger SV,1-1,Werder Bremen
30,Sat Apr 9 1994,SG Wattenscheid 09,3-1,Bor. Mönchengladbach
30,Sat Apr 9 1994,VfB Stuttgart,3-0,Karlsruher SC
30,Sat Apr 9 1994,Bayer 04 Leverkusen,2-1,SC Freiburg
30,Sat Apr 9 1994,VfB Leipzig (-2004),0-2,1. FC Nürnberg
30,Sat Apr 9 1994,MSV Duisburg,1-7,1. FC Kaiserslautern
30,Sat Apr 9 1994,Dynamo Dresden,1-0,FC Schalke 04
30,Sat Apr 9 1994,Borussia Dortmund,2-1,1. FC Köln
30,Sat Apr 9 1994,Bayern München,2-1,Eintracht Frankfurt
31,Sat Apr 16 1994,1. FC Köln,3-0,Hamburger SV
31,Sat Apr 16 1994,SC Freiburg,0-1,Dynamo Dresden
31,Sat Apr 16 1994,1. FC Kaiserslautern,4-0,Bayern München
31,Sat Apr 16 1994,Eintracht Frankfurt,5-1,SG Wattenscheid 09
31,Sat Apr 16 1994,Karlsruher SC,3-2,VfB Leipzig (-2004)
31,Sat Apr 16 1994,Bor. Mönchengladbach,0-0,Borussia Dortmund
31,Sat Apr 16 1994,Werder Bremen,2-1,Bayer 04 Leverkusen
31,Sat Apr 16 1994,1. FC Nürnberg,0-0,MSV Duisburg
31,Sat Apr 16 1994,FC Schalke 04,0-1,VfB Stuttgart
32,Sat Apr 23 1994,Borussia Dortmund,2-0,Eintracht Frankfurt
32,Sat Apr 23 1994,MSV Duisburg,1-2,Karlsruher SC
32,Sat Apr 23 1994,Hamburger SV,1-3,Bor. Mönchengladbach
32,Sat Apr 23 1994,VfB Leipzig (-2004),2-2,FC Schalke 04
32,Sat Apr 23 1994,Bayer 04 Leverkusen,1-1,Dynamo Dresden
32,Sat Apr 23 1994,SG Wattenscheid 09,0-2,1. FC Kaiserslautern
32,Sat Apr 23 1994,Werder Bremen,3-1,1. FC Köln
32,Sat Apr 23 1994,VfB Stuttgart,0-4,SC Freiburg
33,Sat Apr 30 1994,Dynamo Dresden,1-0,Werder Bremen
33,Sat Apr 30 1994,Eintracht Frankfurt,1-1,Hamburger SV
33,Sat Apr 30 1994,SC Freiburg,1-0,VfB Leipzig (-2004)
33,Sat Apr 30 1994,1. FC Kaiserslautern,2-0,Borussia Dortmund
33,Sat Apr 30 1994,Karlsruher SC,1-1,Bayern München
33,Sat Apr 30 1994,Bayer 04 Leverkusen,1-1,VfB Stuttgart
33,Sat Apr 30 1994,Bor. Mönchengladbach,4-1,1. FC Köln
33,Sat Apr 30 1994,1. FC Nürnberg,4-1,SG Wattenscheid 09
33,Sat Apr 30 1994,FC Schalke 04,1-3,MSV Duisburg
34,Sat May 7 1994,Bayern München,2-0,FC Schalke 04
34,Sat May 7 1994,Borussia Dortmund,4-1,1. FC Nürnberg
34,Sat May 7 1994,MSV Duisburg,0-2,SC Freiburg
34,Sat May 7 1994,1. FC Köln,2-3,Eintracht Frankfurt
34,Sat May 7 1994,Hamburger SV,1-3,1. FC Kaiserslautern
34,Sat May 7 1994,VfB Leipzig (-2004),2-3,Bayer 04 Leverkusen
34,Sat May 7 1994,VfB Stuttgart,3-0,Dynamo Dresden
34,Sat May 7 1994,SG Wattenscheid 09,5-1,Karlsruher SC
34,Sat May 7 1994,Werder Bremen,4-2,Bor. Mönchengladbach
