Matchday,Date,Team 1,FT,Team 2
10,Sat Sep 26 1987,1. FC Kaiserslautern,2-1,VfB Stuttgart
10,Sat Sep 26 1987,Karlsruher SC,1-1,Bayer 04 Leverkusen
10,Mon Sep 28 1987,VfL Bochum,1-4,KFC Uerdingen
11,Sat Oct 3 1987,Borussia Dortmund,0-2,Karlsruher SC
11,Sat Oct 3 1987,Bayer 04 Leverkusen,2-0,1. FC Kaiserslautern
11,Sat Oct 3 1987,VfB Stuttgart,3-0,VfL Bochum
11,Sat Oct 3 1987,Bor. Mönchengladbach,3-1,Eintracht Frankfurt
11,Sat Oct 3 1987,1. FC Nürnberg,1-2,1. FC Köln
11,Sat Oct 3 1987,FC 08 Homburg,1-1,Werder Bremen
11,Sat Oct 3 1987,SV Waldhof Mannheim,2-0,FC Schalke 04
11,Sat Oct 3 1987,Bayern München,4-1,Hannover 96
11,Sat Oct 3 1987,Hamburger SV,3-1,KFC Uerdingen
12,Fri Oct 9 1987,KFC Uerdingen,2-5,VfB Stuttgart
12,Fri Oct 9 1987,VfL Bochum,3-1,Bayer 04 Leverkusen
12,Fri Oct 9 1987,1. FC Kaiserslautern,3-1,Borussia Dortmund
12,Sat Oct 10 1987,FC Schalke 04,3-0,FC 08 Homburg
12,Sat Oct 10 1987,1. FC Köln,4-1,Bor. Mönchengladbach
12,Sat Oct 10 1987,Eintracht Frankfurt,3-0,Hamburger SV
12,Sat Oct 10 1987,Karlsruher SC,0-1,Bayern München
12,Sat Oct 10 1987,Hannover 96,3-1,SV Waldhof Mannheim
12,Sat Oct 10 1987,Werder Bremen,1-0,1. FC Nürnberg
13,Sat Oct 17 1987,Bayer 04 Leverkusen,0-0,KFC Uerdingen
13,Sat Oct 17 1987,Eintracht Frankfurt,1-1,1. FC Köln
13,Sat Oct 17 1987,Bor. Mönchengladbach,1-2,Werder Bremen
13,Sat Oct 17 1987,1. FC Nürnberg,1-1,FC Schalke 04
13,Sat Oct 17 1987,FC 08 Homburg,1-1,Hannover 96
13,Sat Oct 17 1987,SV Waldhof Mannheim,4-1,Karlsruher SC
13,Sat Oct 17 1987,Bayern München,4-2,1. FC Kaiserslautern
13,Sat Oct 17 1987,Hamburger SV,3-0,VfB Stuttgart
14,Fri Oct 30 1987,Werder Bremen,2-0,Eintracht Frankfurt
14,Sat Oct 31 1987,VfB Stuttgart,4-1,Bayer 04 Leverkusen
14,Sat Oct 31 1987,Hannover 96,1-2,1. FC Nürnberg
14,Sat Oct 31 1987,FC Schalke 04,0-3,Bor. Mönchengladbach
14,Sat Oct 31 1987,1. FC Kaiserslautern,2-2,SV Waldhof Mannheim
14,Sat Oct 31 1987,Karlsruher SC,2-1,FC 08 Homburg
14,Sat Oct 31 1987,KFC Uerdingen,2-1,Borussia Dortmund
14,Sat Oct 31 1987,VfL Bochum,0-2,Bayern München
14,Sat Oct 31 1987,1. FC Köln,1-0,Hamburger SV
15,Fri Nov 6 1987,SV Waldhof Mannheim,1-1,VfL Bochum
15,Sat Nov 7 1987,Borussia Dortmund,2-2,VfB Stuttgart
15,Sat Nov 7 1987,Bayer 04 Leverkusen,2-0,Hamburger SV
15,Sat Nov 7 1987,FC 08 Homburg,3-2,1. FC Kaiserslautern
15,Sat Nov 7 1987,Bayern München,3-0,KFC Uerdingen
15,Sat Nov 7 1987,Werder Bremen,2-1,1. FC Köln
15,Sat Nov 7 1987,Eintracht Frankfurt,2-0,FC Schalke 04
15,Sat Nov 7 1987,Bor. Mönchengladbach,1-2,Hannover 96
15,Sat Nov 7 1987,1. FC Nürnberg,4-0,Karlsruher SC
16,Fri Nov 13 1987,Bayer 04 Leverkusen,2-2,Borussia Dortmund
16,Sat Nov 14 1987,FC Schalke 04,2-2,1. FC Köln
16,Sat Nov 14 1987,VfB Stuttgart,3-0,Bayern München
16,Sat Nov 14 1987,KFC Uerdingen,1-1,SV Waldhof Mannheim
16,Sat Nov 14 1987,Karlsruher SC,2-2,Bor. Mönchengladbach
16,Sat Nov 14 1987,Hannover 96,1-2,Eintracht Frankfurt
16,Sat Nov 14 1987,1. FC Kaiserslautern,1-2,1. FC Nürnberg
16,Sat Nov 14 1987,Hamburger SV,0-0,Werder Bremen
16,Tue Nov 17 1987,VfL Bochum,4-4,FC 08 Homburg
17,Sat Nov 21 1987,SV Waldhof Mannheim,2-1,VfB Stuttgart
17,Sat Nov 21 1987,Bayern München,3-2,Bayer 04 Leverkusen
17,Sat Nov 21 1987,FC 08 Homburg,2-2,KFC Uerdingen
17,Sat Nov 21 1987,Borussia Dortmund,2-3,Hamburger SV
17,Sat Nov 21 1987,1. FC Köln,2-0,Hannover 96
17,Sat Nov 21 1987,Eintracht Frankfurt,4-0,Karlsruher SC
17,Sat Nov 21 1987,Bor. Mönchengladbach,1-0,1. FC Kaiserslautern
17,Sat Nov 21 1987,1. FC Nürnberg,2-1,VfL Bochum
18,Fri Nov 27 1987,1. FC Köln,4-0,Karlsruher SC
18,Sat Nov 28 1987,Bor. Mönchengladbach,3-0,VfL Bochum
18,Sat Nov 28 1987,1. FC Nürnberg,3-1,KFC Uerdingen
18,Sat Nov 28 1987,Werder Bremen,1-0,Hannover 96
18,Sat Nov 28 1987,FC Schalke 04,1-0,Hamburger SV
18,Sat Nov 28 1987,FC 08 Homburg,2-2,VfB Stuttgart
18,Sat Nov 28 1987,Eintracht Frankfurt,0-2,1. FC Kaiserslautern
18,Sat Nov 28 1987,SV Waldhof Mannheim,1-4,Bayer 04 Leverkusen
18,Sat Nov 28 1987,Bayern München,1-3,Borussia Dortmund
19,Fri Dec 4 1987,Bayer 04 Leverkusen,2-1,FC 08 Homburg
19,Fri Dec 4 1987,Hannover 96,3-1,FC Schalke 04
19,Sat Dec 5 1987,Karlsruher SC,0-2,Werder Bremen
19,Sat Dec 5 1987,Borussia Dortmund,0-1,SV Waldhof Mannheim
19,Sat Dec 5 1987,VfL Bochum,1-0,Eintracht Frankfurt
19,Sat Dec 5 1987,VfB Stuttgart,0-1,1. FC Nürnberg
19,Sat Dec 5 1987,1. FC Kaiserslautern,3-0,1. FC Köln
19,Sat Dec 5 1987,Hamburger SV,2-2,Bayern München
19,Sat Dec 5 1987,KFC Uerdingen,2-4,Bor. Mönchengladbach
17,Wed Feb 17 1988,Werder Bremen,5-0,FC Schalke 04
13,Wed Feb 17 1988,Borussia Dortmund,1-2,VfL Bochum
20,Sat Feb 20 1988,FC 08 Homburg,0-3,Borussia Dortmund
20,Sat Feb 20 1988,1. FC Nürnberg,2-1,Bayer 04 Leverkusen
20,Sat Feb 20 1988,Bor. Mönchengladbach,0-1,VfB Stuttgart
20,Sat Feb 20 1988,Eintracht Frankfurt,3-1,KFC Uerdingen
20,Sat Feb 20 1988,1. FC Köln,2-2,VfL Bochum
20,Sat Feb 20 1988,Werder Bremen,0-0,1. FC Kaiserslautern
20,Sat Feb 20 1988,FC Schalke 04,3-1,Karlsruher SC
20,Sat Feb 20 1988,SV Waldhof Mannheim,1-2,Bayern München
20,Sat Feb 20 1988,Hannover 96,3-1,Hamburger SV
21,Sat Feb 27 1988,1. FC Kaiserslautern,5-2,FC Schalke 04
21,Sat Feb 27 1988,KFC Uerdingen,1-1,1. FC Köln
21,Sat Feb 27 1988,Bayern München,6-0,FC 08 Homburg
21,Sat Feb 27 1988,VfL Bochum,0-1,Werder Bremen
22,Sat Mar 5 1988,Werder Bremen,5-1,KFC Uerdingen
22,Sat Mar 5 1988,1. FC Köln,1-1,VfB Stuttgart
22,Sat Mar 5 1988,Eintracht Frankfurt,3-2,Bayer 04 Leverkusen
22,Sat Mar 5 1988,Bor. Mönchengladbach,0-3,Borussia Dortmund
22,Sat Mar 5 1988,FC Schalke 04,2-1,VfL Bochum
22,Sat Mar 5 1988,FC 08 Homburg,1-1,SV Waldhof Mannheim
22,Sat Mar 5 1988,Hannover 96,1-0,1. FC Kaiserslautern
22,Sat Mar 5 1988,Karlsruher SC,0-0,Hamburger SV
22,Sat Mar 5 1988,1. FC Nürnberg,0-3,Bayern München
21,Tue Mar 8 1988,Bayer 04 Leverkusen,2-1,Bor. Mönchengladbach
23,Fri Mar 11 1988,Bayer 04 Leverkusen,1-1,1. FC Köln
23,Fri Mar 11 1988,1. FC Kaiserslautern,1-1,Karlsruher SC
23,Sat Mar 12 1988,Borussia Dortmund,3-1,Eintracht Frankfurt
23,Sat Mar 12 1988,Hamburger SV,2-1,FC 08 Homburg
23,Sat Mar 12 1988,SV Waldhof Mannheim,0-1,1. FC Nürnberg
23,Sat Mar 12 1988,VfB Stuttgart,1-0,Werder Bremen
23,Sat Mar 12 1988,Bayern München,1-0,Bor. Mönchengladbach
21,Tue Mar 15 1988,VfB Stuttgart,1-0,Eintracht Frankfurt
21,Tue Mar 15 1988,Karlsruher SC,2-1,Hannover 96
24,Fri Mar 18 1988,Bor. Mönchengladbach,0-1,SV Waldhof Mannheim
24,Sat Mar 19 1988,Eintracht Frankfurt,1-1,Bayern München
24,Sat Mar 19 1988,Werder Bremen,3-3,Bayer 04 Leverkusen
24,Sat Mar 19 1988,FC Schalke 04,3-4,VfB Stuttgart
24,Sat Mar 19 1988,Karlsruher SC,1-0,VfL Bochum
24,Sat Mar 19 1988,Hannover 96,0-0,KFC Uerdingen
24,Sat Mar 19 1988,1. FC Nürnberg,2-0,FC 08 Homburg
24,Sat Mar 19 1988,1. FC Köln,2-0,Borussia Dortmund
24,Sat Mar 19 1988,1. FC Kaiserslautern,0-3,Hamburger SV
25,Tue Mar 22 1988,FC 08 Homburg,0-0,Bor. Mönchengladbach
25,Tue Mar 22 1988,Bayer 04 Leverkusen,3-2,FC Schalke 04
25,Tue Mar 22 1988,VfL Bochum,1-1,1. FC Kaiserslautern
25,Tue Mar 22 1988,VfB Stuttgart,3-1,Hannover 96
25,Wed Mar 23 1988,Hamburger SV,2-2,1. FC Nürnberg
25,Wed Mar 23 1988,SV Waldhof Mannheim,2-2,Eintracht Frankfurt
25,Wed Mar 23 1988,Bayern München,2-2,1. FC Köln
25,Wed Mar 23 1988,Borussia Dortmund,0-0,Werder Bremen
25,Wed Mar 23 1988,KFC Uerdingen,4-2,Karlsruher SC
26,Sat Mar 26 1988,1. FC Kaiserslautern,2-2,KFC Uerdingen
26,Sat Mar 26 1988,Hannover 96,6-1,Bayer 04 Leverkusen
26,Sat Mar 26 1988,Karlsruher SC,0-2,VfB Stuttgart
26,Sat Mar 26 1988,Bor. Mönchengladbach,3-0,1. FC Nürnberg
26,Sat Mar 26 1988,Werder Bremen,3-1,Bayern München
26,Sat Mar 26 1988,Eintracht Frankfurt,1-2,FC 08 Homburg
26,Sat Mar 26 1988,1. FC Köln,3-0,SV Waldhof Mannheim
26,Sat Mar 26 1988,VfL Bochum,4-0,Hamburger SV
26,Sat Mar 26 1988,FC Schalke 04,3-0,Borussia Dortmund
21,Tue Mar 29 1988,Hamburger SV,1-1,SV Waldhof Mannheim
21,Tue Apr 5 1988,Borussia Dortmund,1-1,1. FC Nürnberg
27,Fri Apr 8 1988,Hamburger SV,2-1,Bor. Mönchengladbach
27,Sat Apr 9 1988,Bayern München,8-1,FC Schalke 04
27,Sat Apr 9 1988,VfB Stuttgart,3-0,1. FC Kaiserslautern
27,Sat Apr 9 1988,KFC Uerdingen,3-1,VfL Bochum
27,Sat Apr 9 1988,FC 08 Homburg,1-0,1. FC Köln
27,Sat Apr 9 1988,Bayer 04 Leverkusen,0-0,Karlsruher SC
27,Sat Apr 9 1988,SV Waldhof Mannheim,0-1,Werder Bremen
27,Sat Apr 9 1988,1. FC Nürnberg,1-1,Eintracht Frankfurt
27,Sat Apr 9 1988,Borussia Dortmund,3-3,Hannover 96
28,Fri Apr 15 1988,1. FC Kaiserslautern,1-3,Bayer 04 Leverkusen
28,Sat Apr 16 1988,1. FC Köln,3-1,1. FC Nürnberg
28,Sat Apr 16 1988,Hannover 96,2-1,Bayern München
28,Sat Apr 16 1988,FC Schalke 04,1-1,SV Waldhof Mannheim
28,Sat Apr 16 1988,KFC Uerdingen,1-1,Hamburger SV
28,Sat Apr 16 1988,Karlsruher SC,0-0,Borussia Dortmund
28,Sat Apr 16 1988,VfL Bochum,5-1,VfB Stuttgart
28,Sat Apr 16 1988,Eintracht Frankfurt,2-0,Bor. Mönchengladbach
28,Sat Apr 16 1988,Werder Bremen,3-0,FC 08 Homburg
23,Tue Apr 19 1988,KFC Uerdingen,5-2,FC Schalke 04
23,Tue Apr 19 1988,VfL Bochum,1-1,Hannover 96
29,Fri Apr 22 1988,Borussia Dortmund,3-0,1. FC Kaiserslautern
29,Sat Apr 23 1988,FC 08 Homburg,3-1,FC Schalke 04
29,Sat Apr 23 1988,Bor. Mönchengladbach,0-1,1. FC Köln
29,Sat Apr 23 1988,Hamburger SV,2-2,Eintracht Frankfurt
29,Sat Apr 23 1988,VfB Stuttgart,1-3,KFC Uerdingen
29,Sat Apr 23 1988,Bayer 04 Leverkusen,0-0,VfL Bochum
29,Sat Apr 23 1988,Bayern München,2-1,Karlsruher SC
29,Sat Apr 23 1988,SV Waldhof Mannheim,2-1,Hannover 96
29,Sat Apr 23 1988,1. FC Nürnberg,0-0,Werder Bremen
30,Fri Apr 29 1988,Karlsruher SC,1-1,SV Waldhof Mannheim
30,Sat Apr 30 1988,VfL Bochum,2-0,Borussia Dortmund
30,Sat Apr 30 1988,KFC Uerdingen,4-1,Bayer 04 Leverkusen
30,Sat Apr 30 1988,1. FC Köln,1-1,Eintracht Frankfurt
30,Sat Apr 30 1988,Werder Bremen,2-0,Bor. Mönchengladbach
30,Sat Apr 30 1988,FC Schalke 04,0-0,1. FC Nürnberg
30,Sat Apr 30 1988,Hannover 96,5-1,FC 08 Homburg
30,Sat Apr 30 1988,1. FC Kaiserslautern,3-1,Bayern München
30,Sat Apr 30 1988,VfB Stuttgart,5-1,Hamburger SV
31,Tue May 3 1988,FC 08 Homburg,1-0,Karlsruher SC
31,Tue May 3 1988,Bor. Mönchengladbach,1-1,FC Schalke 04
31,Tue May 3 1988,Hamburger SV,3-0,1. FC Köln
31,Tue May 3 1988,Borussia Dortmund,4-2,KFC Uerdingen
31,Tue May 3 1988,Bayern München,5-0,VfL Bochum
31,Tue May 3 1988,SV Waldhof Mannheim,0-2,1. FC Kaiserslautern
31,Tue May 3 1988,1. FC Nürnberg,1-3,Hannover 96
31,Tue May 3 1988,Eintracht Frankfurt,0-1,Werder Bremen
32,Fri May 6 1988,1. FC Kaiserslautern,1-0,FC 08 Homburg
32,Fri May 6 1988,VfL Bochum,1-0,SV Waldhof Mannheim
32,Sat May 7 1988,FC Schalke 04,0-0,Eintracht Frankfurt
32,Sat May 7 1988,1. FC Köln,2-0,Werder Bremen
32,Sat May 7 1988,VfB Stuttgart,2-2,Borussia Dortmund
32,Sat May 7 1988,Karlsruher SC,2-0,1. FC Nürnberg
32,Sat May 7 1988,KFC Uerdingen,0-0,Bayern München
32,Sat May 7 1988,Hannover 96,2-4,Bor. Mönchengladbach
32,Sat May 7 1988,Hamburger SV,3-2,Bayer 04 Leverkusen
31,Tue May 10 1988,Bayer 04 Leverkusen,2-1,VfB Stuttgart
33,Sat May 14 1988,Werder Bremen,1-4,Hamburger SV
33,Sat May 14 1988,Borussia Dortmund,2-2,Bayer 04 Leverkusen
33,Sat May 14 1988,Bayern München,2-1,VfB Stuttgart
33,Sat May 14 1988,1. FC Köln,3-1,FC Schalke 04
33,Sat May 14 1988,FC 08 Homburg,1-1,VfL Bochum
33,Sat May 14 1988,1. FC Nürnberg,3-2,1. FC Kaiserslautern
33,Sat May 14 1988,Bor. Mönchengladbach,2-2,Karlsruher SC
33,Sat May 14 1988,Eintracht Frankfurt,3-3,Hannover 96
33,Sat May 14 1988,SV Waldhof Mannheim,2-2,KFC Uerdingen
34,Sat May 21 1988,Hamburger SV,4-3,Borussia Dortmund
34,Sat May 21 1988,Hannover 96,0-3,1. FC Köln
34,Sat May 21 1988,Karlsruher SC,1-1,Eintracht Frankfurt
34,Sat May 21 1988,1. FC Kaiserslautern,5-2,Bor. Mönchengladbach
34,Sat May 21 1988,VfL Bochum,3-0,1. FC Nürnberg
34,Sat May 21 1988,KFC Uerdingen,5-1,FC 08 Homburg
34,Sat May 21 1988,VfB Stuttgart,1-1,SV Waldhof Mannheim
34,Sat May 21 1988,Bayer 04 Leverkusen,3-4,Bayern München
34,Sat May 21 1988,FC Schalke 04,1-4,Werder Bremen
