Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 6 Aug 2005 (W31),Energie Cottbus (1),2-1,0-1,Eintracht Braunschweig (1)
?,(Sat) 6 Aug 2005 (W31),Greuther Fürth (1),3-1,1-0,Dynamo Dresden (1)
?,(Sat) 6 Aug 2005 (W31),1. FC Saarbrücken (1),0-4,0-0,VfL Bochum (1)
?,(Sun) 7 Aug 2005 (W31),Rot Weiss Ahlen (1),1-2,1-0,TSV 1860 München (1)
?,(Sun) 7 Aug 2005 (W31),SC Freiburg (1),2-1,1-0,Wacker Burghausen (1)
?,(Sun) 7 Aug 2005 (W31),Hansa Rostock (1),1-2,1-0,Kickers Offenbach (1)
?,(Sun) 7 Aug 2005 (W31),Karlsruher SC (1),2-0,1-0,Sportfreunde Siegen (1)
?,(Sun) 7 Aug 2005 (W31),SpVgg Unterhaching (1),3-0,1-0,SC Paderborn 07 (1)
?,(Mon) 8 Aug 2005 (W32),FC Erzgebirge Aue (1),2-1,1-0,Alemannia Aachen (1)
?,(Fri) 12 Aug 2005 (W32),Alemannia Aachen (2),2-1,0-0,Karlsruher SC (2)
?,(Fri) 12 Aug 2005 (W32),Dynamo Dresden (2),2-0,0-0,SC Freiburg (2)
?,(Fri) 12 Aug 2005 (W32),TSV 1860 München (2),4-1,2-0,Hansa Rostock (2)
?,(Sun) 14 Aug 2005 (W32),Eintracht Braunschweig (2),3-1,3-0,Rot Weiss Ahlen (2)
?,(Sun) 14 Aug 2005 (W32),Wacker Burghausen (2),1-1,0-1,FC Erzgebirge Aue (2)
?,(Sun) 14 Aug 2005 (W32),Kickers Offenbach (2),2-1,1-0,Greuther Fürth (2)
?,(Sun) 14 Aug 2005 (W32),SC Paderborn 07 (2),5-0,3-0,1. FC Saarbrücken (2)
?,(Sun) 14 Aug 2005 (W32),Sportfreunde Siegen (2),4-0,1-0,SpVgg Unterhaching (2)
?,(Mon) 15 Aug 2005 (W33),VfL Bochum (2),2-2,1-1,Energie Cottbus (2)
?,(Fri) 26 Aug 2005 (W34),Rot Weiss Ahlen (3),2-2,2-1,VfL Bochum (3)
?,(Fri) 26 Aug 2005 (W34),Dynamo Dresden (3),4-1,2-0,Kickers Offenbach (3)
?,(Fri) 26 Aug 2005 (W34),Hansa Rostock (3),2-3,1-0,Eintracht Braunschweig (3)
?,(Sun) 28 Aug 2005 (W34),Energie Cottbus (3),1-2,0-1,SC Paderborn 07 (3)
?,(Sun) 28 Aug 2005 (W34),SC Freiburg (3),2-0,0-0,FC Erzgebirge Aue (3)
?,(Sun) 28 Aug 2005 (W34),Karlsruher SC (3),0-1,0-0,Wacker Burghausen (3)
?,(Sun) 28 Aug 2005 (W34),1. FC Saarbrücken (3),0-3,0-0,Sportfreunde Siegen (3)
?,(Sun) 28 Aug 2005 (W34),SpVgg Unterhaching (3),1-2,1-0,Alemannia Aachen (3)
?,(Mon) 29 Aug 2005 (W35),Greuther Fürth (3),2-2,1-1,TSV 1860 München (3)
?,(Fri) 9 Sep 2005 (W36),Alemannia Aachen (4),4-0,1-0,1. FC Saarbrücken (4)
?,(Fri) 9 Sep 2005 (W36),Wacker Burghausen (4),1-1,0-1,SpVgg Unterhaching (4)
?,(Fri) 9 Sep 2005 (W36),TSV 1860 München (4),1-2,0-2,Dynamo Dresden (4)
?,(Sun) 11 Sep 2005 (W36),Eintracht Braunschweig (4),3-0,1-0,Greuther Fürth (4)
?,(Sun) 11 Sep 2005 (W36),FC Erzgebirge Aue (4),0-0,0-0,Karlsruher SC (4)
?,(Sun) 11 Sep 2005 (W36),Kickers Offenbach (4),2-1,0-0,SC Freiburg (4)
