Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 15 Jul 2011 (W28),Energie Cottbus (1),2-1,0-1,Dynamo Dresden (1)
?,(Fri) 15 Jul 2011 (W28),FSV Frankfurt (1),1-1,0-1,1. FC Union Berlin (1)
?,(Fri) 15 Jul 2011 (W28),Greuther Fürth (1),2-3,2-0,Eintracht Frankfurt (1)
?,(Sat) 16 Jul 2011 (W28),FC Erzgebirge Aue (1),1-0,0-0,Alemannia Aachen (1)
?,(Sat) 16 Jul 2011 (W28),FC St. Pauli (1),2-0,0-0,FC Ingolstadt 04 (1)
?,(Sun) 17 Jul 2011 (W28),Eintracht Braunschweig (1),3-1,3-1,TSV 1860 München (1)
?,(Sun) 17 Jul 2011 (W28),Hansa Rostock (1),1-2,1-1,SC Paderborn 07 (1)
?,(Sun) 17 Jul 2011 (W28),Karlsruher SC (1),3-2,3-2,MSV Duisburg (1)
?,(Mon) 18 Jul 2011 (W29),Fortuna Düsseldorf (1),2-0,0-0,VfL Bochum (1)
?,(Fri) 22 Jul 2011 (W29),VfL Bochum (2),1-0,0-0,FSV Frankfurt (2)
?,(Fri) 22 Jul 2011 (W29),MSV Duisburg (2),1-2,1-2,Energie Cottbus (2)
?,(Fri) 22 Jul 2011 (W29),FC Ingolstadt 04 (2),0-0,0-0,FC Erzgebirge Aue (2)
?,(Sat) 23 Jul 2011 (W29),TSV 1860 München (2),2-1,1-1,Karlsruher SC (2)
?,(Sat) 23 Jul 2011 (W29),1. FC Union Berlin (2),0-4,0-2,Greuther Fürth (2)
?,(Sun) 24 Jul 2011 (W29),Alemannia Aachen (2),0-2,0-1,Eintracht Braunschweig (2)
?,(Sun) 24 Jul 2011 (W29),Dynamo Dresden (2),1-1,0-0,Hansa Rostock (2)
?,(Sun) 24 Jul 2011 (W29),SC Paderborn 07 (2),1-1,0-1,Fortuna Düsseldorf (2)
?,(Mon) 25 Jul 2011 (W30),Eintracht Frankfurt (2),1-1,0-1,FC St. Pauli (2)
?,(Fri) 5 Aug 2011 (W31),Fortuna Düsseldorf (3),4-1,1-0,FC Ingolstadt 04 (3)
?,(Fri) 5 Aug 2011 (W31),FC St. Pauli (3),3-1,2-1,Alemannia Aachen (3)
?,(Fri) 5 Aug 2011 (W31),1. FC Union Berlin (3),3-0,1-0,SC Paderborn 07 (3)
?,(Sat) 6 Aug 2011 (W31),Energie Cottbus (3),0-5,0-4,TSV 1860 München (3)
?,(Sat) 6 Aug 2011 (W31),Greuther Fürth (3),1-0,0-0,Dynamo Dresden (3)
?,(Sun) 7 Aug 2011 (W31),Eintracht Braunschweig (3),0-3,0-1,Eintracht Frankfurt (3)
?,(Sun) 7 Aug 2011 (W31),FC Erzgebirge Aue (3),0-2,0-1,Karlsruher SC (3)
?,(Sun) 7 Aug 2011 (W31),FSV Frankfurt (3),0-0,0-0,MSV Duisburg (3)
?,(Mon) 8 Aug 2011 (W32),Hansa Rostock (3),0-0,0-0,VfL Bochum (3)
?,(Fri) 12 Aug 2011 (W32),VfL Bochum (4),1-2,1-1,FC St. Pauli (4)
?,(Fri) 12 Aug 2011 (W32),Dynamo Dresden (4),4-0,1-0,1. FC Union Berlin (4)
?,(Fri) 12 Aug 2011 (W32),Karlsruher SC (4),1-3,1-2,Eintracht Braunschweig (4)
?,(Sat) 13 Aug 2011 (W32),Alemannia Aachen (4),0-2,0-0,Energie Cottbus (4)
?,(Sat) 13 Aug 2011 (W32),SC Paderborn 07 (4),0-1,0-0,Greuther Fürth (4)
?,(Sun) 14 Aug 2011 (W32),MSV Duisburg (4),0-0,0-0,Hansa Rostock (4)
?,(Sun) 14 Aug 2011 (W32),FC Ingolstadt 04 (4),1-1,0-1,FSV Frankfurt (4)
?,(Sun) 14 Aug 2011 (W32),TSV 1860 München (4),4-0,2-0,FC Erzgebirge Aue (4)
?,(Mon) 15 Aug 2011 (W33),Eintracht Frankfurt (4),1-1,1-0,Fortuna Düsseldorf (4)
?,(Fri) 19 Aug 2011 (W33),Fortuna Düsseldorf (5),3-1,1-0,TSV 1860 München (5)
?,(Fri) 19 Aug 2011 (W33),Greuther Fürth (5),3-0,1-0,FC Ingolstadt 04 (5)
?,(Fri) 19 Aug 2011 (W33),Hansa Rostock (5),0-0,0-0,Alemannia Aachen (5)
?,(Sat) 20 Aug 2011 (W33),Eintracht Braunschweig (5),1-1,1-1,FC Erzgebirge Aue (5)
?,(Sat) 20 Aug 2011 (W33),1. FC Union Berlin (5),2-1,1-1,VfL Bochum (5)
?,(Sun) 21 Aug 2011 (W33),Energie Cottbus (5),2-0,2-0,Karlsruher SC (5)
?,(Sun) 21 Aug 2011 (W33),Dynamo Dresden (5),1-2,0-1,SC Paderborn 07 (5)
?,(Sun) 21 Aug 2011 (W33),FSV Frankfurt (5),0-4,0-3,Eintracht Frankfurt (5)
?,(Mon) 22 Aug 2011 (W34),FC St. Pauli (5),2-1,1-1,MSV Duisburg (5)
?,(Fri) 26 Aug 2011 (W34),VfL Bochum (6),1-4,1-1,Greuther Fürth (6)
?,(Fri) 26 Aug 2011 (W34),MSV Duisburg (6),3-0,1-0,Dynamo Dresden (6)
?,(Fri) 26 Aug 2011 (W34),FC Ingolstadt 04 (6),3-1,1-0,Hansa Rostock (6)
?,(Sat) 27 Aug 2011 (W34),Alemannia Aachen (6),0-0,0-0,Fortuna Düsseldorf (6)
?,(Sat) 27 Aug 2011 (W34),Karlsruher SC (6),0-4,0-2,FSV Frankfurt (6)
?,(Sun) 28 Aug 2011 (W34),Eintracht Braunschweig (6),1-0,0-0,FC St. Pauli (6)
?,(Sun) 28 Aug 2011 (W34),Eintracht Frankfurt (6),0-0,0-0,SC Paderborn 07 (6)
?,(Sun) 28 Aug 2011 (W34),TSV 1860 München (6),3-1,1-1,1. FC Union Berlin (6)
