Matchday,Date,Team 1,FT,Team 2
5,Sat Sep 10 2011,Werder Bremen,2-0,Hamburger SV
5,Sat Sep 10 2011,Bayern München,7-0,SC Freiburg
5,Sat Sep 10 2011,Bor. Mönchengladbach,1-0,1. FC Kaiserslautern
5,Sat Sep 10 2011,VfB Stuttgart,3-0,Hannover 96
5,Sat Sep 10 2011,1. FSV Mainz 05,0-4,TSG 1899 Hoffenheim
5,Sat Sep 10 2011,Borussia Dortmund,1-2,Hertha BSC
5,Sun Sep 11 2011,1. FC Köln,1-2,1. FC Nürnberg
5,Sun Sep 11 2011,VfL Wolfsburg,2-1,FC Schalke 04
6,Fri Sep 16 2011,SC Freiburg,1-2,VfB Stuttgart
6,Sat Sep 17 2011,1. FC Nürnberg,1-1,Werder Bremen
6,Sat Sep 17 2011,Hertha BSC,2-2,FC Augsburg
6,Sat Sep 17 2011,Hamburger SV,0-1,Bor. Mönchengladbach
6,Sat Sep 17 2011,TSG 1899 Hoffenheim,3-1,VfL Wolfsburg
6,Sat Sep 17 2011,Bayer 04 Leverkusen,1-4,1. FC Köln
6,Sat Sep 17 2011,1. FC Kaiserslautern,3-1,1. FSV Mainz 05
6,Sun Sep 18 2011,FC Schalke 04,0-2,Bayern München
6,Sun Sep 18 2011,Hannover 96,2-1,Borussia Dortmund
7,Fri Sep 23 2011,VfB Stuttgart,1-2,Hamburger SV
7,Sat Sep 24 2011,VfL Wolfsburg,1-0,1. FC Kaiserslautern
7,Sat Sep 24 2011,Bor. Mönchengladbach,1-0,1. FC Nürnberg
7,Sat Sep 24 2011,FC Augsburg,0-0,Hannover 96
7,Sat Sep 24 2011,1. FSV Mainz 05,1-2,Borussia Dortmund
7,Sat Sep 24 2011,FC Schalke 04,4-2,SC Freiburg
7,Sat Sep 24 2011,Bayern München,3-0,Bayer 04 Leverkusen
7,Sun Sep 25 2011,1. FC Köln,2-0,TSG 1899 Hoffenheim
7,Sun Sep 25 2011,Werder Bremen,2-1,Hertha BSC
8,Fri Sep 30 2011,1. FC Kaiserslautern,0-2,VfB Stuttgart
8,Sat Oct 1 2011,Borussia Dortmund,4-0,FC Augsburg
8,Sat Oct 1 2011,Hertha BSC,3-0,1. FC Köln
8,Sat Oct 1 2011,SC Freiburg,1-0,Bor. Mönchengladbach
8,Sat Oct 1 2011,Bayer 04 Leverkusen,3-1,VfL Wolfsburg
8,Sat Oct 1 2011,1. FC Nürnberg,3-3,1. FSV Mainz 05
8,Sat Oct 1 2011,TSG 1899 Hoffenheim,0-0,Bayern München
8,Sun Oct 2 2011,Hannover 96,3-2,Werder Bremen
8,Sun Oct 2 2011,Hamburger SV,1-2,FC Schalke 04
9,Fri Oct 14 2011,Werder Bremen,0-2,Borussia Dortmund
9,Sat Oct 15 2011,VfL Wolfsburg,2-1,1. FC Nürnberg
9,Sat Oct 15 2011,Bor. Mönchengladbach,2-2,Bayer 04 Leverkusen
9,Sat Oct 15 2011,FC Schalke 04,1-2,1. FC Kaiserslautern
9,Sat Oct 15 2011,1. FSV Mainz 05,0-1,FC Augsburg
9,Sat Oct 15 2011,Bayern München,4-0,Hertha BSC
9,Sat Oct 15 2011,VfB Stuttgart,2-0,TSG 1899 Hoffenheim
9,Sun Oct 16 2011,SC Freiburg,1-2,Hamburger SV
9,Sun Oct 16 2011,1. FC Köln,2-0,Hannover 96
10,Fri Oct 21 2011,FC Augsburg,1-1,Werder Bremen
10,Sat Oct 22 2011,Hamburger SV,1-1,VfL Wolfsburg
10,Sat Oct 22 2011,TSG 1899 Hoffenheim,1-0,Bor. Mönchengladbach
10,Sat Oct 22 2011,Borussia Dortmund,5-0,1. FC Köln
10,Sat Oct 22 2011,Hertha BSC,0-0,1. FSV Mainz 05
10,Sat Oct 22 2011,1. FC Nürnberg,2-2,VfB Stuttgart
10,Sat Oct 22 2011,1. FC Kaiserslautern,1-0,SC Freiburg
10,Sun Oct 23 2011,Hannover 96,2-1,Bayern München
10,Sun Oct 23 2011,Bayer 04 Leverkusen,0-1,FC Schalke 04
11,Fri Oct 28 2011,SC Freiburg,0-1,Bayer 04 Leverkusen
11,Sat Oct 29 2011,1. FSV Mainz 05,1-3,Werder Bremen
11,Sat Oct 29 2011,FC Schalke 04,3-1,TSG 1899 Hoffenheim
11,Sat Oct 29 2011,Bayern München,4-0,1. FC Nürnberg
11,Sat Oct 29 2011,VfL Wolfsburg,2-3,Hertha BSC
11,Sat Oct 29 2011,Bor. Mönchengladbach,2-1,Hannover 96
11,Sat Oct 29 2011,VfB Stuttgart,1-1,Borussia Dortmund
11,Sun Oct 30 2011,1. FC Köln,3-0,FC Augsburg
11,Sun Oct 30 2011,Hamburger SV,1-1,1. FC Kaiserslautern
12,Fri Nov 4 2011,1. FSV Mainz 05,3-1,VfB Stuttgart
12,Sat Nov 5 2011,Werder Bremen,3-2,1. FC Köln
12,Sat Nov 5 2011,Bayer 04 Leverkusen,2-2,Hamburger SV
12,Sat Nov 5 2011,TSG 1899 Hoffenheim,1-1,1. FC Kaiserslautern
12,Sat Nov 5 2011,Hertha BSC,1-2,Bor. Mönchengladbach
12,Sat Nov 5 2011,1. FC Nürnberg,1-2,SC Freiburg
12,Sat Nov 5 2011,Borussia Dortmund,5-1,VfL Wolfsburg
12,Sun Nov 6 2011,Hannover 96,2-2,FC Schalke 04
12,Sun Nov 6 2011,FC Augsburg,1-2,Bayern München
13,Fri Nov 18 2011,1. FC Kaiserslautern,0-2,Bayer 04 Leverkusen
13,Sat Nov 19 2011,VfL Wolfsburg,4-1,Hannover 96
13,Sat Nov 19 2011,FC Schalke 04,4-0,1. FC Nürnberg
13,Sat Nov 19 2011,Bayern München,0-1,Borussia Dortmund
13,Sat Nov 19 2011,SC Freiburg,2-2,Hertha BSC
13,Sat Nov 19 2011,Bor. Mönchengladbach,5-0,Werder Bremen
13,Sun Nov 20 2011,Hamburger SV,2-0,TSG 1899 Hoffenheim
13,Sun Nov 20 2011,VfB Stuttgart,2-1,FC Augsburg
14,Fri Nov 25 2011,1. FC Köln,0-3,Bor. Mönchengladbach
14,Sat Nov 26 2011,TSG 1899 Hoffenheim,1-1,SC Freiburg
14,Sat Nov 26 2011,Hannover 96,1-1,Hamburger SV
14,Sat Nov 26 2011,1. FC Nürnberg,1-0,1. FC Kaiserslautern
14,Sat Nov 26 2011,Borussia Dortmund,2-0,FC Schalke 04
14,Sat Nov 26 2011,Hertha BSC,3-3,Bayer 04 Leverkusen
14,Sat Nov 26 2011,FC Augsburg,2-0,VfL Wolfsburg
14,Sun Nov 27 2011,1. FSV Mainz 05,3-2,Bayern München
14,Sun Nov 27 2011,Werder Bremen,2-0,VfB Stuttgart
15,Fri Dec 2 2011,Bayer 04 Leverkusen,2-0,TSG 1899 Hoffenheim
15,Sat Dec 3 2011,Bayern München,4-1,Werder Bremen
15,Sat Dec 3 2011,SC Freiburg,1-1,Hannover 96
15,Sat Dec 3 2011,1. FC Kaiserslautern,1-1,Hertha BSC
15,Sat Dec 3 2011,VfL Wolfsburg,2-2,1. FSV Mainz 05
15,Sat Dec 3 2011,VfB Stuttgart,2-2,1. FC Köln
15,Sat Dec 3 2011,Bor. Mönchengladbach,1-1,Borussia Dortmund
15,Sun Dec 4 2011,Hamburger SV,2-0,1. FC Nürnberg
15,Sun Dec 4 2011,FC Schalke 04,3-1,FC Augsburg
16,Fri Dec 9 2011,Hertha BSC,1-2,FC Schalke 04
16,Sat Dec 10 2011,Hannover 96,0-0,Bayer 04 Leverkusen
16,Sat Dec 10 2011,Werder Bremen,4-1,VfL Wolfsburg
16,Sat Dec 10 2011,1. FC Nürnberg,0-2,TSG 1899 Hoffenheim
16,Sat Dec 10 2011,1. FC Köln,4-0,SC Freiburg
16,Sat Dec 10 2011,FC Augsburg,1-0,Bor. Mönchengladbach
16,Sat Dec 10 2011,1. FSV Mainz 05,0-0,Hamburger SV
16,Sun Dec 11 2011,Borussia Dortmund,1-1,1. FC Kaiserslautern
16,Sun Dec 11 2011,VfB Stuttgart,1-2,Bayern München
13,Tue Dec 13 2011,1. FC Köln,1-1,1. FSV Mainz 05
17,Fri Dec 16 2011,Bayern München,3-0,1. FC Köln
17,Sat Dec 17 2011,FC Schalke 04,5-0,Werder Bremen
17,Sat Dec 17 2011,TSG 1899 Hoffenheim,1-1,Hertha BSC
17,Sat Dec 17 2011,SC Freiburg,1-4,Borussia Dortmund
17,Sat Dec 17 2011,Bayer 04 Leverkusen,0-3,1. FC Nürnberg
17,Sat Dec 17 2011,VfL Wolfsburg,1-0,VfB Stuttgart
17,Sat Dec 17 2011,Hamburger SV,1-1,FC Augsburg
17,Sun Dec 18 2011,1. FC Kaiserslautern,1-1,Hannover 96
17,Sun Dec 18 2011,Bor. Mönchengladbach,1-0,1. FSV Mainz 05
18,Fri Jan 20 2012,Bor. Mönchengladbach,3-1,Bayern München
18,Sat Jan 21 2012,SC Freiburg,1-0,FC Augsburg
18,Sat Jan 21 2012,VfL Wolfsburg,1-0,1. FC Köln
18,Sat Jan 21 2012,FC Schalke 04,3-1,VfB Stuttgart
18,Sat Jan 21 2012,1. FC Nürnberg,2-0,Hertha BSC
18,Sat Jan 21 2012,1. FC Kaiserslautern,0-0,Werder Bremen
18,Sat Jan 21 2012,TSG 1899 Hoffenheim,0-0,Hannover 96
18,Sun Jan 22 2012,Bayer 04 Leverkusen,3-2,1. FSV Mainz 05
18,Sun Jan 22 2012,Hamburger SV,1-5,Borussia Dortmund
19,Fri Jan 27 2012,Hannover 96,1-0,1. FC Nürnberg
19,Sat Jan 28 2012,Hertha BSC,1-2,Hamburger SV
19,Sat Jan 28 2012,FC Augsburg,2-2,1. FC Kaiserslautern
19,Sat Jan 28 2012,1. FC Köln,1-4,FC Schalke 04
19,Sat Jan 28 2012,Werder Bremen,1-1,Bayer 04 Leverkusen
19,Sat Jan 28 2012,Borussia Dortmund,3-1,TSG 1899 Hoffenheim
19,Sat Jan 28 2012,Bayern München,2-0,VfL Wolfsburg
19,Sun Jan 29 2012,VfB Stuttgart,0-3,Bor. Mönchengladbach
19,Sun Jan 29 2012,1. FSV Mainz 05,3-1,SC Freiburg
20,Fri Feb 3 2012,1. FC Nürnberg,0-2,Borussia Dortmund
20,Sat Feb 4 2012,Bayer 04 Leverkusen,2-2,VfB Stuttgart
20,Sat Feb 4 2012,TSG 1899 Hoffenheim,2-2,FC Augsburg
20,Sat Feb 4 2012,Hamburger SV,1-1,Bayern München
20,Sat Feb 4 2012,VfL Wolfsburg,0-0,Bor. Mönchengladbach
20,Sat Feb 4 2012,FC Schalke 04,1-1,1. FSV Mainz 05
20,Sat Feb 4 2012,Hertha BSC,0-1,Hannover 96
20,Sun Feb 5 2012,1. FC Kaiserslautern,0-1,1. FC Köln
20,Sun Feb 5 2012,SC Freiburg,2-2,Werder Bremen
21,Fri Feb 10 2012,VfL Wolfsburg,3-2,SC Freiburg
21,Sat Feb 11 2012,Werder Bremen,1-1,TSG 1899 Hoffenheim
21,Sat Feb 11 2012,Borussia Dortmund,1-0,Bayer 04 Leverkusen
21,Sat Feb 11 2012,Bor. Mönchengladbach,3-0,FC Schalke 04
21,Sat Feb 11 2012,VfB Stuttgart,5-0,Hertha BSC
21,Sat Feb 11 2012,Bayern München,2-0,1. FC Kaiserslautern
21,Sat Feb 11 2012,1. FSV Mainz 05,1-1,Hannover 96
21,Sun Feb 12 2012,1. FC Köln,0-1,Hamburger SV
21,Sun Feb 12 2012,FC Augsburg,0-0,1. FC Nürnberg
22,Fri Feb 17 2012,TSG 1899 Hoffenheim,1-1,1. FSV Mainz 05
22,Sat Feb 18 2012,1. FC Kaiserslautern,1-2,Bor. Mönchengladbach
22,Sat Feb 18 2012,SC Freiburg,0-0,Bayern München
22,Sat Feb 18 2012,1. FC Nürnberg,2-1,1. FC Köln
22,Sat Feb 18 2012,Bayer 04 Leverkusen,4-1,FC Augsburg
22,Sat Feb 18 2012,Hamburger SV,1-3,Werder Bremen
22,Sat Feb 18 2012,Hertha BSC,0-1,Borussia Dortmund
22,Sun Feb 19 2012,FC Schalke 04,4-0,VfL Wolfsburg
22,Sun Feb 19 2012,Hannover 96,4-2,VfB Stuttgart
23,Fri Feb 24 2012,Bor. Mönchengladbach,1-1,Hamburger SV
23,Sat Feb 25 2012,1. FSV Mainz 05,4-0,1. FC Kaiserslautern
23,Sat Feb 25 2012,Werder Bremen,0-1,1. FC Nürnberg
23,Sat Feb 25 2012,1. FC Köln,0-2,Bayer 04 Leverkusen
23,Sat Feb 25 2012,VfB Stuttgart,4-1,SC Freiburg
23,Sat Feb 25 2012,FC Augsburg,3-0,Hertha BSC
23,Sat Feb 25 2012,VfL Wolfsburg,1-2,TSG 1899 Hoffenheim
23,Sun Feb 26 2012,Bayern München,2-0,FC Schalke 04
23,Sun Feb 26 2012,Borussia Dortmund,3-1,Hannover 96
24,Sat Mar 3 2012,Hannover 96,2-2,FC Augsburg
24,Sat Mar 3 2012,Hamburger SV,0-4,VfB Stuttgart
24,Sat Mar 3 2012,SC Freiburg,2-1,FC Schalke 04
24,Sat Mar 3 2012,Borussia Dortmund,2-1,1. FSV Mainz 05
24,Sat Mar 3 2012,Hertha BSC,1-0,Werder Bremen
24,Sat Mar 3 2012,1. FC Kaiserslautern,0-0,VfL Wolfsburg
24,Sat Mar 3 2012,Bayer 04 Leverkusen,2-0,Bayern München
24,Sun Mar 4 2012,1. FC Nürnberg,1-0,Bor. Mönchengladbach
24,Sun Mar 4 2012,TSG 1899 Hoffenheim,1-1,1. FC Köln
25,Fri Mar 9 2012,VfB Stuttgart,0-0,1. FC Kaiserslautern
25,Sat Mar 10 2012,FC Augsburg,0-0,Borussia Dortmund
25,Sat Mar 10 2012,Bor. Mönchengladbach,0-0,SC Freiburg
25,Sat Mar 10 2012,VfL Wolfsburg,3-2,Bayer 04 Leverkusen
25,Sat Mar 10 2012,Bayern München,7-1,TSG 1899 Hoffenheim
25,Sat Mar 10 2012,1. FC Köln,1-0,Hertha BSC
25,Sat Mar 10 2012,1. FSV Mainz 05,2-1,1. FC Nürnberg
25,Sun Mar 11 2012,Werder Bremen,3-0,Hannover 96
25,Sun Mar 11 2012,FC Schalke 04,3-1,Hamburger SV
26,Fri Mar 16 2012,TSG 1899 Hoffenheim,1-2,VfB Stuttgart
26,Sat Mar 17 2012,Bayer 04 Leverkusen,1-2,Bor. Mönchengladbach
26,Sat Mar 17 2012,Borussia Dortmund,1-0,Werder Bremen
26,Sat Mar 17 2012,FC Augsburg,2-1,1. FSV Mainz 05
26,Sat Mar 17 2012,Hertha BSC,0-6,Bayern München
26,Sat Mar 17 2012,1. FC Nürnberg,1-3,VfL Wolfsburg
26,Sat Mar 17 2012,Hamburger SV,1-3,SC Freiburg
26,Sun Mar 18 2012,1. FC Kaiserslautern,1-4,FC Schalke 04
26,Sun Mar 18 2012,Hannover 96,4-1,1. FC Köln
27,Fri Mar 23 2012,VfL Wolfsburg,2-1,Hamburger SV
27,Sat Mar 24 2012,1. FSV Mainz 05,1-3,Hertha BSC
27,Sat Mar 24 2012,Werder Bremen,1-1,FC Augsburg
27,Sat Mar 24 2012,SC Freiburg,2-0,1. FC Kaiserslautern
27,Sat Mar 24 2012,Bor. Mönchengladbach,1-2,TSG 1899 Hoffenheim
27,Sat Mar 24 2012,Bayern München,2-1,Hannover 96
27,Sat Mar 24 2012,FC Schalke 04,2-0,Bayer 04 Leverkusen
27,Sun Mar 25 2012,1. FC Köln,1-6,Borussia Dortmund
27,Sun Mar 25 2012,VfB Stuttgart,1-0,1. FC Nürnberg
28,Fri Mar 30 2012,Borussia Dortmund,4-4,VfB Stuttgart
28,Sat Mar 31 2012,Hertha BSC,1-4,VfL Wolfsburg
28,Sat Mar 31 2012,Bayer 04 Leverkusen,0-2,SC Freiburg
28,Sat Mar 31 2012,1. FC Nürnberg,0-1,Bayern München
28,Sat Mar 31 2012,1. FC Kaiserslautern,0-1,Hamburger SV
28,Sat Mar 31 2012,FC Augsburg,2-1,1. FC Köln
28,Sat Mar 31 2012,Werder Bremen,0-3,1. FSV Mainz 05
28,Sun Apr 1 2012,Hannover 96,2-1,Bor. Mönchengladbach
28,Sun Apr 1 2012,TSG 1899 Hoffenheim,1-1,FC Schalke 04
29,Sat Apr 7 2012,Bayern München,2-1,FC Augsburg
29,Sat Apr 7 2012,1. FC Köln,1-1,Werder Bremen
29,Sat Apr 7 2012,1. FC Kaiserslautern,1-2,TSG 1899 Hoffenheim
29,Sat Apr 7 2012,VfL Wolfsburg,1-3,Borussia Dortmund
29,Sat Apr 7 2012,Bor. Mönchengladbach,0-0,Hertha BSC
29,Sat Apr 7 2012,VfB Stuttgart,4-1,1. FSV Mainz 05
29,Sat Apr 7 2012,SC Freiburg,2-2,1. FC Nürnberg
29,Sun Apr 8 2012,Hamburger SV,1-1,Bayer 04 Leverkusen
29,Sun Apr 8 2012,FC Schalke 04,3-0,Hannover 96
30,Tue Apr 10 2012,Werder Bremen,2-2,Bor. Mönchengladbach
30,Tue Apr 10 2012,Hertha BSC,1-2,SC Freiburg
30,Tue Apr 10 2012,1. FSV Mainz 05,4-0,1. FC Köln
30,Tue Apr 10 2012,FC Augsburg,1-3,VfB Stuttgart
30,Wed Apr 11 2012,1. FC Nürnberg,4-1,FC Schalke 04
30,Wed Apr 11 2012,TSG 1899 Hoffenheim,4-0,Hamburger SV
30,Wed Apr 11 2012,Hannover 96,2-0,VfL Wolfsburg
30,Wed Apr 11 2012,Bayer 04 Leverkusen,3-1,1. FC Kaiserslautern
30,Wed Apr 11 2012,Borussia Dortmund,1-0,Bayern München
31,Fri Apr 13 2012,VfB Stuttgart,4-1,Werder Bremen
31,Sat Apr 14 2012,FC Schalke 04,1-2,Borussia Dortmund
31,Sat Apr 14 2012,1. FC Kaiserslautern,0-2,1. FC Nürnberg
31,Sat Apr 14 2012,Bayern München,0-0,1. FSV Mainz 05
31,Sat Apr 14 2012,Hamburger SV,1-0,Hannover 96
31,Sat Apr 14 2012,Bayer 04 Leverkusen,3-3,Hertha BSC
31,Sat Apr 14 2012,VfL Wolfsburg,1-2,FC Augsburg
31,Sun Apr 15 2012,Bor. Mönchengladbach,3-0,1. FC Köln
31,Sun Apr 15 2012,SC Freiburg,0-0,TSG 1899 Hoffenheim
32,Fri Apr 20 2012,1. FSV Mainz 05,0-0,VfL Wolfsburg
32,Sat Apr 21 2012,Borussia Dortmund,2-0,Bor. Mönchengladbach
32,Sat Apr 21 2012,Werder Bremen,1-2,Bayern München
32,Sat Apr 21 2012,TSG 1899 Hoffenheim,0-1,Bayer 04 Leverkusen
32,Sat Apr 21 2012,Hertha BSC,1-2,1. FC Kaiserslautern
32,Sat Apr 21 2012,1. FC Köln,1-1,VfB Stuttgart
32,Sat Apr 21 2012,1. FC Nürnberg,1-1,Hamburger SV
32,Sun Apr 22 2012,Hannover 96,0-0,SC Freiburg
32,Sun Apr 22 2012,FC Augsburg,1-1,FC Schalke 04
33,Sat Apr 28 2012,Bayer 04 Leverkusen,1-0,Hannover 96
33,Sat Apr 28 2012,SC Freiburg,4-1,1. FC Köln
33,Sat Apr 28 2012,VfL Wolfsburg,3-1,Werder Bremen
33,Sat Apr 28 2012,Bor. Mönchengladbach,0-0,FC Augsburg
33,Sat Apr 28 2012,1. FC Kaiserslautern,2-5,Borussia Dortmund
33,Sat Apr 28 2012,FC Schalke 04,4-0,Hertha BSC
33,Sat Apr 28 2012,TSG 1899 Hoffenheim,2-3,1. FC Nürnberg
33,Sat Apr 28 2012,Bayern München,2-0,VfB Stuttgart
33,Sat Apr 28 2012,Hamburger SV,0-0,1. FSV Mainz 05
34,Sat May 5 2012,Borussia Dortmund,4-0,SC Freiburg
34,Sat May 5 2012,1. FSV Mainz 05,0-3,Bor. Mönchengladbach
34,Sat May 5 2012,Werder Bremen,2-3,FC Schalke 04
34,Sat May 5 2012,FC Augsburg,1-0,Hamburger SV
34,Sat May 5 2012,Hannover 96,2-1,1. FC Kaiserslautern
34,Sat May 5 2012,1. FC Nürnberg,1-4,Bayer 04 Leverkusen
34,Sat May 5 2012,VfB Stuttgart,3-2,VfL Wolfsburg
34,Sat May 5 2012,1. FC Köln,1-4,Bayern München
34,Sat May 5 2012,Hertha BSC,3-1,TSG 1899 Hoffenheim
